x y z type diam age
1300 867.358 1746.09 1 0.037541 34744.1
1299.85 867.277 1745.89 1 0.0388232 34744.1
1299.99 867.324 1745.72 1 0.0426672 34745.1
1300.05 867.483 1746.16 1 0.0413025 34745.1
1299.84 867.364 1745.93 1 0.038137 34745.1
1300.03 867.313 1745.77 1 0.0394277 34746.1
1299.96 867.136 1746.11 1 0.0389006 34746.1
1299.99 867.209 1746.13 1 0.0430124 34747.1
1300.01 867.234 1745.78 1 0.0403043 34747.1
1300 867.206 1745.81 1 0.0403043 34747.1
1300.01 867.2 1745.69 1 0.0376661 34747.1
1300.01 867.55 1746.16 1 0.0376586 34748.1
1299.97 867.18 1746.12 1 0.0397192 34748.1
1299.81 867.335 1745.87 1 0.0365377 34748.1
1299.99 867.19 1745.73 1 0.0383724 34748.1
1299.86 867.366 1746.06 1 0.0414887 34749.1
1300.04 867.369 1745.83 1 0.0374675 34749.1
1300 867.325 1746.15 1 0.037541 34749.1
1299.88 867.104 1746 1 0.0390764 34749.1
1299.8 867.379 1745.91 1 0.039647 34749.1
1300.01 867.245 1746.12 1 0.0371841 34749.1
1300.06 867.518 1746.1 1 0.0393393 34749.1
1300.04 867.395 1745.8 1 0.0374675 34750.1
1299.99 867.278 1746.13 1 0.0371841 34750.1
1299.94 867.483 1746.04 1 0.0399271 34750.1
1299.81 867.308 1745.84 1 0.038367 34751.1
1299.97 867.116 1746.14 1 0.0369766 34751.1
1299.81 867.458 1745.88 1 0.0399573 34751.1
1299.78 867.328 1745.84 1 0.038367 34751.1
1299.87 867.491 1745.87 1 0.0389382 34751.1
1301.22 887.546 1747.33 1 0.0384184 34751.1
1301.17 887.677 1747.2 1 0.0421111 34752.1
1299.76 867.352 1745.95 1 0.039647 34752.1
1300.05 867.432 1745.79 1 0.0365137 34752.1
1300.02 867.286 1745.82 1 0.0394277 34752.1
1301.15 887.757 1748.22 1 0.0372236 34752.1
1299.86 867.368 1745.97 1 0.038137 34752.1
1300.03 867.497 1745.87 1 0.0384458 34752.1
1299.98 867.165 1746.16 1 0.0400349 34753.1
1300.02 867.361 1746.14 1 0.037541 34753.1
1299.85 867.313 1745.88 1 0.0365377 34753.1
1300.02 867.584 1746.18 1 0.0388704 34753.1
1299.79 867.355 1746.01 1 0.0405769 34754.1
1299.8 867.557 1745.86 1 0.0404746 34754.1
1299.93 867.25 1745.69 1 0.037388 34754.1
1299.99 867.362 1745.74 1 0.0430881 34754.1
1299.84 867.343 1746.03 1 0.0399853 34755.1
1299.99 867.099 1746.17 1 0.0400349 34755.1
1299.94 867.469 1746 1 0.0385875 34755.1
1299.8 867.376 1745.97 1 0.038137 34755.1
1299.8 867.4 1745.94 1 0.0387677 34755.1
1299.98 867.241 1746.14 1 0.0371841 34755.1
1300.05 867.515 1746.14 1 0.0388704 34756.1
1299.73 867.122 1745.88 1 0.0403542 34756.1
1299.97 867.262 1746.17 1 0.0371841 34756.1
1300.01 867.42 1745.77 1 0.041903 34757.1
1299.86 867.461 1745.89 1 0.0399573 34757.1
1299.96 867.255 1745.72 1 0.037388 34757.1
1299.8 867.356 1745.94 1 0.038137 34757.1
1299.75 867.192 1745.92 1 0.0403163 34758.1
1299.84 867.291 1746.01 1 0.0399696 34758.1
1300.02 867.293 1746.14 1 0.0371841 34758.1
1300 867.291 1746.17 1 0.0371841 34759.1
1299.82 867.328 1745.93 1 0.0365377 34759.1
1299.99 867.337 1745.68 1 0.0398924 34759.1
1301.17 887.593 1747.21 1 0.0397937 34759.1
1299.83 867.287 1745.81 1 0.0404328 34760.1
1300 867.373 1745.69 1 0.039261 34760.1
1299.99 867.229 1746.17 1 0.0371841 34760.1
1301.14 887.713 1748.25 1 0.0407368 34760.1
1301.18 887.572 1747.24 1 0.0363759 34760.1
1299.78 867.261 1745.95 1 0.0391366 34761.1
1300.02 867.26 1745.73 1 0.0406473 34761.1
1300.01 867.422 1745.73 1 0.0372133 34761.1
1299.98 867.117 1745.72 1 0.0370194 34761.1
1299.88 867.509 1745.84 1 0.0378651 34761.1
1300.01 867.249 1746.2 1 0.0371841 34762.1
1300.02 867.457 1745.77 1 0.0365137 34762.1
1299.97 867.02 1746.1 1 0.0361483 34762.1
1299.77 867.431 1745.95 1 0.0387677 34762.1
1301.13 887.642 1748.21 1 0.0379793 34762.1
1299.93 867.229 1745.66 1 0.037388 34762.1
1300.94 888.221 1747.6 1 0.0372405 34762.1
1299.95 867.524 1745.89 1 0.0378131 34762.1
1299.82 867.363 1746.08 1 0.0407133 34763.1
1299.82 867.25 1746.03 1 0.0399696 34763.1
1299.87 867.446 1746.04 1 0.0360226 34763.1
1299.85 867.58 1745.88 1 0.041313 34764.1
1299.97 866.918 1745.83 1 0.0386156 34764.1
1300.02 867.284 1746.2 1 0.036301 34764.1
1299.88 867.222 1745.83 1 0.0407555 34765.1
1299.71 867.037 1745.86 1 0.042413 34765.1
1299.93 867.273 1745.66 1 0.0387309 34766.1
1300.02 867.457 1745.73 1 0.0365137 34766.1
1299.99 867.088 1745.69 1 0.0370194 34767.1
1300.01 867.415 1745.66 1 0.039261 34767.1
1299.99 867.344 1745.64 1 0.0398924 34767.1
1299.98 866.979 1746.07 1 0.0366145 34767.1
1299.9 867.372 1745.95 1 0.0387059 34767.1
1299.93 867.531 1745.92 1 0.0381254 34768.1
1299.82 867.258 1745.95 1 0.0399696 34768.1
1299.79 867.475 1745.94 1 0.0392731 34768.1
1299.99 867.048 1745.7 1 0.0370194 34768.1
1301.11 887.617 1748.23 1 0.0379793 34769.1
1299.78 867.302 1745.99 1 0.0399696 34769.1
1299.76 867.218 1745.83 1 0.0391317 34769.1
1299.99 867.172 1745.68 1 0.0376661 34769.1
1300.05 867.426 1745.71 1 0.0365137 34770.1
1300.02 867.43 1745.69 1 0.0372133 34770.1
1299.74 867.224 1746 1 0.0403163 34770.1
1299.84 867.225 1745.95 1 0.0415503 34770.1
1299.86 867.425 1745.91 1 0.0431311 34771.1
1299.78 867.353 1746.06 1 0.0383302 34772.1
1299.84 867.396 1746.07 1 0.0373456 34772.1
1300.07 867.615 1746.03 1 0.0378401 34772.1
1299.79 867.513 1745.8 1 0.0404746 34772.1
1300.04 867.492 1745.77 1 0.0365137 34772.1
1299.93 867.214 1745.62 1 0.0376595 34772.1
1299.8 867.597 1745.85 1 0.0375214 34773.1
1300.04 867.387 1745.72 1 0.039261 34773.1
1299.96 867.257 1746.01 1 0.0364436 34773.1
1299.85 867.431 1746.06 1 0.0360226 34773.1
1299.81 867.294 1745.94 1 0.0365377 34774.1
1300.05 867.48 1745.73 1 0.0365137 34774.1
1299.75 867.263 1745.76 1 0.0391317 34774.1
1299.86 867.411 1746.05 1 0.0403888 34775.1
1300.04 867.394 1745.63 1 0.039261 34775.1
1299.82 867.456 1745.92 1 0.0412269 34775.1
1299.99 867.303 1745.63 1 0.0387309 34775.1
1299.79 867.271 1745.89 1 0.0410052 34775.1
1299.81 867.429 1746.08 1 0.0373456 34775.1
1299.78 867.184 1745.82 1 0.0403407 34776.1
1299.78 867.339 1746.1 1 0.0383302 34776.1
1299.87 867.346 1745.94 1 0.038137 34776.1
1299.99 867.266 1745.7 1 0.037388 34777.1
1299.81 867.152 1745.83 1 0.0362461 34777.1
1301.2 887.517 1747.31 1 0.0384184 34777.1
1299.91 867.466 1746.03 1 0.0399271 34777.1
1299.85 867.387 1746.01 1 0.0411021 34778.1
1299.75 867.274 1745.89 1 0.0391366 34778.1
1299.73 867.184 1746.01 1 0.0403163 34778.1
1299.89 867.505 1745.8 1 0.0378651 34778.1
1299.77 867.171 1745.99 1 0.0403163 34779.1
1299.86 867.258 1745.82 1 0.0412293 34779.1
1299.82 867.288 1745.87 1 0.0365377 34779.1
1299.78 867.243 1745.78 1 0.0384443 34779.1
1299.92 867.342 1745.86 1 0.0377676 34780.1
1299.92 867.251 1745.63 1 0.0376595 34780.1
1299.8 867.641 1745.84 1 0.0375214 34781.1
1299.99 867.264 1745.62 1 0.0387309 34781.1
1299.91 867.263 1745.98 1 0.0370891 34781.1
1299.81 867.422 1745.9 1 0.0412269 34781.1
1299.85 867.173 1746.04 1 0.039238 34782.1
1299.92 867.293 1745.61 1 0.0387309 34782.1
1299.9 867.406 1745.84 1 0.0365815 34782.1
1300.03 867.31 1745.6 1 0.0398924 34782.1
1299.73 867.149 1746.04 1 0.0412857 34782.1
1299.84 867.128 1745.83 1 0.0362461 34782.1
1299.83 867.359 1746 1 0.038137 34783.1
1299.91 867.316 1745.83 1 0.0368714 34783.1
1299.8 867.338 1745.98 1 0.038137 34783.1
1300.05 867.435 1745.65 1 0.039261 34783.1
1299.79 867.508 1745.9 1 0.0412269 34783.1
1299.75 867.248 1745.72 1 0.0402416 34783.1
1299.89 867.33 1745.89 1 0.0387059 34783.1
1299.78 867.283 1745.91 1 0.0365377 34784.1
1299.94 867.415 1745.82 1 0.0396259 34784.1
1299.83 867.561 1745.81 1 0.0377657 34784.1
1299.83 867.151 1746.06 1 0.0430732 34785.1
1299.79 867.226 1745.85 1 0.0431525 34785.1
1299.79 867.279 1745.85 1 0.0410052 34785.1
1299.94 867.454 1745.78 1 0.0379257 34785.1
1299.76 867.336 1745.88 1 0.039647 34785.1
1301.2 887.466 1747.3 1 0.0418597 34785.1
1300.03 867.358 1745.62 1 0.0398924 34786.1
1301.16 887.802 1748.25 1 0.0372236 34787.1
1299.91 867.51 1746.05 1 0.0399271 34787.1
1301.16 887.814 1747.16 1 0.0390575 34787.1
1301.19 887.533 1747.23 1 0.0363759 34787.1
1299.93 867.431 1745.89 1 0.0424168 34788.1
1301.19 887.884 1747.18 1 0.0413009 34788.1
1299.79 867.342 1745.9 1 0.0365377 34788.1
1299.75 867.025 1745.84 1 0.0375676 34788.1
1299.81 867.21 1745.77 1 0.0384443 34789.1
1299.79 867.234 1745.69 1 0.0402416 34789.1
1299.83 867.174 1745.89 1 0.0404679 34789.1
1299.81 867.191 1746.04 1 0.0424187 34790.1
1299.82 867.249 1745.88 1 0.0415503 34790.1
1299.89 867.375 1745.79 1 0.0365815 34790.1
1299.92 867.478 1745.79 1 0.0379257 34790.1
1299.99 867.241 1745.65 1 0.037388 34791.1
1299.92 867.478 1745.83 1 0.0392884 34791.1
1299.88 867.583 1745.83 1 0.0377657 34792.1
1299.86 867.332 1745.91 1 0.0365377 34792.1
1301.16 887.778 1747.19 1 0.0363172 34792.1
1299.96 867.103 1745.67 1 0.0403023 34793.1
1299.87 867.287 1745.79 1 0.0404328 34793.1
1299.98 867.413 1745.87 1 0.0377676 34794.1
1299.96 867.139 1745.74 1 0.0383724 34794.1
1299.89 867.112 1745.7 1 0.0368179 34794.1
1299.93 867.548 1745.85 1 0.0367563 34794.1
1299.89 867.319 1745.8 1 0.0368714 34795.1
1299.76 867.249 1745.86 1 0.0410052 34795.1
1299.91 867.574 1745.81 1 0.0367563 34796.1
1299.93 867.418 1745.78 1 0.0379257 34797.1
1299.87 867.291 1745.74 1 0.0389459 34797.1
1299.74 866.958 1745.84 1 0.0368424 34797.1
1299.79 867.308 1745.88 1 0.0365377 34797.1
1299.99 867.208 1745.66 1 0.037388 34797.1
1299.84 867.214 1745.88 1 0.0407555 34797.1
1299.88 867.344 1745.84 1 0.0365815 34798.1
1299.92 867.443 1745.74 1 0.0369036 34798.1
1299.86 867.397 1745.77 1 0.0380702 34798.1
1299.9 867.41 1745.8 1 0.0365815 34800.1
1301.18 887.562 1747.2 1 0.0390798 34800.1
1299.83 867.28 1745.77 1 0.0384443 34801.1
1299.84 867.333 1745.85 1 0.038367 34801.1
1299.88 867.453 1745.86 1 0.0399573 34802.1
1299.75 867.269 1745.82 1 0.0391317 34802.1
1299.69 866.891 1745.82 1 0.036909 34802.1
1299.99 867.226 1745.61 1 0.0391737 34803.1
1299.98 867.192 1745.62 1 0.0376661 34803.1
1299.77 867.135 1746.13 1 0.0398594 34804.1
1299.95 867.081 1745.63 1 0.0381773 34804.1
1299.82 867.336 1745.81 1 0.038367 34804.1
