x y z type diam age
1297.69 889.142 1750.11 1 0.0380961 20216.1
1297.66 889.129 1750.1 1 0.0370496 20216.1
1297.63 889.092 1750.11 1 0.0409201 20217.1
1295.83 895.167 1748.35 1 0.0372643 20227.1
1301.08 887.884 1747.75 1 0.0372859 20251.1
1300.93 888.035 1747.74 1 0.0378771 20255.1
1300.98 888.047 1747.74 1 0.0392868 20279.1
1300.96 887.997 1747.7 1 0.0375551 20322.1
1301.04 888.076 1747.74 1 0.0392868 20399.1
1301.06 887.945 1747.62 1 0.0365053 20401.1
1301.04 888.065 1747.66 1 0.0422464 20402.1
1301.06 887.986 1747.82 1 0.0395624 20403.1
1301.06 887.895 1747.63 1 0.0365053 20404.1
1301.04 887.943 1747.74 1 0.0372859 20404.1
1301.02 887.931 1747.71 1 0.0372859 20404.1
1301.1 888.097 1747.72 1 0.0395619 20404.1
1301.06 888.098 1747.68 1 0.0395619 20404.1
1301.04 888.06 1747.62 1 0.038202 20404.1
1301.08 888.027 1747.78 1 0.0418876 20407.1
1300.98 888.185 1747.77 1 0.0371228 20408.1
1301.03 888.018 1747.76 1 0.0376857 20408.1
1301.01 888.028 1747.48 1 0.0426291 20408.1
1301.18 888.189 1747.52 1 0.0382847 20410.1
1301.12 888.129 1747.71 1 0.0372166 20412.1
1300.96 888.195 1747.66 1 0.0428589 20413.1
1301.15 888.195 1747.88 1 0.0404833 20416.1
1301.03 888.05 1747.45 1 0.0389092 20417.1
1300.96 887.885 1747.76 1 0.0366899 20422.1
1300.99 888.041 1747.52 1 0.0404237 20424.1
1300.95 888.159 1747.84 1 0.0374064 20430.1
1301.01 887.923 1747.75 1 0.0372859 20432.1
1300.93 888.049 1747.43 1 0.0404429 20432.1
1301.16 888.157 1747.88 1 0.0406829 20434.1
1301.14 888.178 1747.92 1 0.0406829 20438.1
1301.14 888.233 1747.89 1 0.0365407 20440.1
1300.92 888.144 1747.82 1 0.0374064 20440.1
1301.15 888.218 1747.92 1 0.0387306 20441.1
1300.93 888.065 1747.4 1 0.0405133 20442.1
1301.14 888.16 1747.95 1 0.0397275 20442.1
1301.06 887.759 1747.71 1 0.0397518 20443.1
1301.17 887.927 1747.35 1 0.0369282 20443.1
1300.92 888.18 1747.86 1 0.0374064 20445.1
1301.17 888.038 1747.3 1 0.0369459 20447.1
1301.14 888.176 1747.99 1 0.0397275 20448.1
1301.17 887.953 1747.32 1 0.0423278 20448.1
