x y z fx fy fz
1300.63 878.148 1749.05 1121.34 -5033.6 -4385.93
1299.54 903.191 1748.92 -1220.95 8092.39 -7129.29
1300.57 896.565 1748.13 -41810.3 2955.51 -7748.34
1295.39 869.624 1747.11 -650.13 -685.724 -7619.2
1294.35 862.131 1744.01 8510.38 -7794.58 -1722.88
1299.02 863.183 1744.11 -32068.3 11507.6 -4204.71
1299.02 870.982 1749.54 -4221.22 4320.81 2358.18
1299.23 862.615 1746.85 -23088.6 4652.31 -5584.79
1300.67 895.914 1746.65 -676.671 -6777.59 31566.6
1301.17 878.103 1747.08 340.043 8267.6 -6930.05
1299.19 872.476 1749.59 5256.39 3275.67 -2678.42
1300.2 870.388 1748.38 11606.6 14852.1 -18753.5
1298.97 906.541 1746.61 2903.21 -3071.68 20642.6
1299.63 873.641 1749.47 -1804.84 7131.43 -9718.48
1299.06 878.308 1749.97 2222.68 -2336.59 173.355
1296.33 878.212 1748.28 -4020.12 -6808.4 -6280.04
1296.94 870.737 1749.46 2542.77 -4697.17 2221.59
1298.3 880.12 1750.02 484.062 -5917.21 1201.74
1295.96 874.528 1746.61 -329.541 -1753.43 -16980.5
1296.09 875.96 1744.79 707.891 651.057 -11978.1
1299.98 866.821 1747.16 257.146 7085.19 -14191.3
1294.4 863.641 1745.69 1331.04 5284.43 10826.5
1301.27 880.102 1745.42 -1116.05 -9944.77 1235.67
1298.9 860.999 1745.76 2783.03 6061.59 -8460.93
1299.82 901.92 1747.88 2750.5 -4216.81 -12111.1
1301.16 883.831 1748.57 5663.21 -4309.35 -19491
1300.56 883.129 1749.48 7438.21 -5704.96 12154.4
1298.75 860.371 1746.91 -2472.43 -1251.53 -7018.93
1298.21 905.042 1750.5 -4052.05 -1313.9 2871.27
1300.26 868.546 1745.11 3889.1 12439.7 -20479.7
1293.76 860.54 1747.28 -6064.76 -496.321 -19613.1
1300.85 883.377 1749.14 7865.27 -5073.14 -14723
1298.32 909.267 1748.31 -2220.83 1644.62 1598.55
1300.59 896.729 1746.09 1263.06 -1217.12 21540.4
1299.85 865.918 1744.32 2437.2 -147.058 -9234.99
1298.54 874.383 1749.85 13396.8 2401.43 177.1
1297.87 873.741 1749.78 -4050.48 -98.5524 -208.046
1298.79 879.794 1750.05 14298.9 -4606.02 292.922
1296.25 879.017 1747.47 -1278.28 -1927.49 -12467.3
1299.38 904.394 1747.86 268.965 -4600.12 5784.29
1297.99 870.659 1749.71 -9.66988 3432.11 131.939
1298.13 904.455 1750.61 329.838 1445.06 297.028
1299.26 871.173 1749.44 6791.37 -6737.14 -3844.74
1299.81 879.544 1749.81 895.005 135.66 -938.792
1300.28 880.863 1749.6 -711.324 -829.5 213.776
1296.26 878.758 1745.97 134.938 -3502.53 -417.383
1296.45 864.863 1749.39 5953.48 -195.271 2349.93
1300.64 894.322 1745.27 14173.5 4616.43 -3613.75
1295.09 866.099 1748.12 -7943.08 -5148.24 -9759.09
1299.28 901.569 1749.97 -6852.39 -2344.89 8269.23
1300.1 867.746 1744.28 9875.4 464.224 -17.1256
1300.21 868.314 1746.57 1415.42 6340.77 10648.4
1297.6 874.216 1749.71 -4395.31 -1529.25 -1224.71
1296.14 876.774 1746.55 663.098 -3020.76 -18085.8
1297.97 907.69 1750.32 -3873.61 329.843 4263.44
1296.52 905.899 1751.03 -6990.71 -1897.51 -304.226
1299.62 864.816 1744.17 -13196.3 3995.69 797.368
1299.66 864.807 1744.21 5673.31 -4406.88 4268.25
1300.99 876.17 1747.95 4121.88 -8390.4 -20740.2
1298.04 878.76 1749.92 -1667.57 699.152 821.423
1301 875.461 1746.45 9162.15 -6098.5 7195.95
1294.27 861.54 1748.08 -9437.28 2413.57 -14900.6
1301.04 891.988 1746.31 786.656 877.785 -25600.1
1299.41 904.301 1747.43 -1319.87 1713.08 2040.28
1296.36 884.01 1747.69 8691.56 -5594.65 -1439.76
1299.67 872.93 1749.38 6789.89 4337.49 20592.8
1300.46 897.532 1747.8 -2546.49 8002.27 201.081
1296.85 870.052 1749.43 -18930.9 -808.284 -10796.2
1297.33 877.46 1749.58 3045.14 6239 4777.7
1299.79 866.34 1747.82 -2362.82 4431.45 -13514.1
1294.21 861.658 1747.92 -497.497 1608.56 -724.529
1300.08 900.527 1746.07 1715.52 248.433 -15957.7
1296.26 876.143 1748.36 -14613.3 -5097.37 -26954.1
1295.45 869.846 1744.34 -6816.92 3988.91 8514.4
1296.58 865.53 1749.42 4504.42 4003.77 1378.52
1299.31 862.997 1746.09 -6325.29 2141.66 10927.9
1295.74 871.925 1747.79 -1265.78 1658.04 -3039.68
1294.92 866.468 1745.76 167.075 3085.15 -1662.61
1300.7 874.135 1748.3 -4148.3 -1085.18 6695.09
1297.35 909.274 1750.61 8512.95 2576.98 -8040
1296.42 879.76 1748.38 1722.63 6661.71 5959.03
1298.92 879.859 1750.05 12876.3 5402.85 -575.693
1300.55 874.12 1748.61 -1268.63 -1622.54 2629.67
1295.93 871.642 1748.4 4332.19 4564.07 10497.4
1300.85 894.083 1747.15 -341.954 -3320.6 113.631
1298.96 882.984 1750.17 12991.8 925.613 -1645.05
1300.98 875.281 1747.43 -299.343 -9528.41 -18102.5
1296.95 881.93 1749.28 -11318.8 -3455.52 -11076.3
1296.95 881.931 1749.28 2537.22 -6036.03 3957.49
1300.57 870.905 1744.74 2574.63 -10455.1 38001.3
1300.5 871.733 1748.12 8281.01 14792.7 -19809.2
1293.72 860.531 1745.51 2405.83 1381.52 4133.12
1296.38 882.764 1745.5 430.545 13.723 -4933.8
1296.68 907.115 1751.04 10696.9 4343.8 -350.717
1300.59 871.608 1747.68 2052.17 4416.99 -3412.36
1295.91 873.892 1745.4 -222.45 -462.688 4306.02
1301.22 881.505 1748.19 -437.302 3341.99 -10293.2
1300.6 873.646 1748.4 344.986 8865.29 -2865.73
1299.07 901.336 1750.21 874.095 -155.192 -1385.33
1296.23 874.312 1748.55 261.335 -2726.82 5587.51
1300.98 875.398 1747.54 -1123.36 -136.81 -13034.7
1301.29 884.66 1748.03 -941.344 11896.4 -6654.19
1297.37 865.424 1749.51 14751.5 12.4746 -1070.43
1299.89 868.542 1748.42 12505 18060.1 -16958.2
1300.48 897.559 1746.37 -35.6478 -3934.58 2357.29
1295.96 874.337 1744.69 633.366 5527.94 6247.61
1300.29 898.608 1748.55 -2838.27 9161.43 -1200.58
1299.64 865.353 1747.72 2510.5 -6286.73 -11137.6
1295.23 909.066 1751.09 -16025.6 -16035.6 -2371.91
1295.33 867.192 1748.26 7024.22 1177.62 14710.2
1298.9 905.498 1749.58 3158.08 3916.79 -8486.9
1299.55 901.386 1745.53 12013.1 -7880.93 -15253.7
1299.25 865.767 1748.63 7392.75 -3666.2 -11092.6
1295.24 868.509 1746.89 -75.4998 -1427.05 8703.75
1299.82 902.156 1745.89 746.093 -5249.81 21703.7
1296.49 874.785 1748.9 -20144.4 -4172 -17897.7
1300.74 895.331 1746.27 -894.136 -1007.5 8114.34
1298.43 905.778 1750.21 -1818.49 159.3 1380.84
1301.31 883.894 1747.83 672.98 2310.55 -24433
1295.1 867.617 1746.72 -6.80443 460.522 145.538
1300.78 895.088 1745.56 1389.89 6537.83 -18661.7
1295.47 870.174 1746.81 -1088.09 -3345.39 -2915.3
1299.62 903.164 1747.2 -527.985 6123.19 -8763
1298.98 904.17 1749.85 9430.85 3173.2 -14399.9
1296.26 878.785 1746.16 -92.9229 -3715.12 -18683.2
1300.22 871.381 1748.58 706.819 8421.37 -101.702
1296.1 876.092 1745.43 1147.9 3521.67 101.986
1299.04 906.147 1747.35 -639.267 451.892 4022.75
1300.48 897.618 1746.19 -126.556 1159.29 1839.97
1299.49 873.501 1749.54 2134.73 -21.8762 612.947
1299.14 863.806 1748.2 -4810.61 2426.77 7876.77
1300.96 874.745 1745 465.369 11213.4 -2956.43
1297.69 907.422 1750.61 -526.857 2292.62 304.761
1300.54 882.502 1749.47 2804.27 -6411.07 2561.6
1297.84 875.5 1749.8 -4358.07 3875.25 -2212.16
1300.13 880.025 1749.65 -4707.59 3216.18 1403.23
1299.18 862.334 1746.44 -6614.08 -2307.42 24788.6
1296.21 877.922 1745.98 -188.548 5245.33 1745.53
1300.68 880.936 1749.23 -9636.97 3271.94 5173.45
1300.98 892.474 1747.35 832.754 -1580.9 -4284.84
1301.29 881.429 1746.91 -6786.34 2619.29 17394.3
1297.22 870.883 1749.57 7427.55 2325.27 4224.05
1297.89 860.842 1748.82 8843.69 102.345 -7139.43
1295.1 867.551 1745.79 1060.44 3688.25 2476.64
1295.67 871.805 1747.15 -217 2741.96 2975.33
1294.7 865.209 1745.27 -280.274 -3073.46 -2668.99
1300.28 871.145 1748.43 -4849.58 -3623.27 -6163.71
1300.08 868.739 1748.1 -2779.66 -2584.07 6929.83
1296.87 877.58 1749.21 10356.3 6744.35 12970.9
1298.13 865.367 1749.35 18835.9 12696.6 -5731.6
1295.93 868.559 1748.85 10617.5 -150.994 12250.5
1295.62 871.356 1747.34 -1672.69 -2040.62 -17909.3
1300.42 896.686 1748.99 -5933.64 -5426.06 10538.9
1301.33 883.585 1746.16 -1963.83 -1039.46 5990.76
1300.27 899.218 1745.93 1263.84 -3780.99 -17007.8
1301.07 878.828 1748.31 1516.98 9549.44 -7518.58
1299.76 879.074 1749.81 9428.96 -2300.46 -4236.17
1296.86 874.657 1749.29 -7804.56 1806.01 -4968.62
1297.54 868.049 1749.61 15213.1 -6565.67 1061.51
1295.79 872.694 1747.61 52.7495 -2075.3 4110.17
1294.57 862.312 1748.32 3385.45 -5315.41 6676.48
1296.57 879.288 1744.66 9982.69 -15895.1 -763.258
1301.21 878.562 1744.99 -23418.8 -326.212 -14312.9
1295.6 868.344 1744.25 -19335.1 9157.58 2489.55
1296.26 860.338 1749.32 3920.12 -7530.98 652.392
1299.82 898.657 1749.73 2316.38 -1049.62 -4886.68
1298.7 860.531 1747.53 -671.621 -6334.72 -7562.47
1301.27 880.305 1746.12 3558.18 13728 -12382.1
1296.91 872.242 1749.4 6291.44 5.51105 5804.07
1295.66 871.681 1746.67 -799.407 -1601.29 7430.57
1300.86 874.899 1748.03 3005.14 -7392.82 -17414.9
1296.72 905.761 1751.02 9388.47 1165.02 -475.006
1296.35 881.83 1747.01 -226.888 2281.08 -4129.08
1294.2 860.133 1748.39 5549.3 330.003 4284.91
1298.27 906.006 1750.33 144.865 145.914 -718.485
1298.65 860.099 1747.32 -7864.79 971.489 -11873.7
1296.11 876.202 1747.78 2081.33 954.012 4847.24
1295.04 866.683 1747.72 2689.31 6429.35 6355.8
1298.21 866.128 1749.4 4053.78 -2752.01 -1823.22
1296.41 883.283 1748.18 -6276.12 -1379.72 -14938.2
1297.22 875.041 1749.53 -6055.1 -3.51502 -2739.21
1300.93 874.535 1746.51 -2227.48 -4100.87 -3062.15
1295.98 874.782 1746.38 525.006 3977.71 3845.56
1296.52 879.378 1748.65 4979.97 -6530.23 15683.4
1301.12 890.764 1746.1 -235.391 -1350.3 -6601.96
1295.49 870.197 1744.79 -784.295 -1194.38 4298.97
1296.4 877.914 1748.47 362.346 5534.3 1541.78
1300.95 880.516 1748.81 -9464.96 4797.48 16875.9
1295.32 868.969 1744.95 -614.504 -4225.4 -29124.7
1301.1 890.958 1746.45 91.3127 -4958.69 38283.6
1297.99 881.764 1749.98 -2559.93 3148.18 538.075
1296.29 879.68 1747.76 -1895.82 1392.5 -199.481
1295.07 907.891 1750.9 -223.63 -2485.57 2196.95
1295.46 870.023 1745.79 -1537.66 -2056.84 -12258.2
1295.89 873.8 1747.51 -1672.25 -761.615 -13863.6
1296.86 868.158 1749.48 7483.12 4294.15 4024.34
1297.39 872.669 1749.63 11590.5 -1333.94 6191.33
1298.79 863.008 1748.47 -14299.8 2622.5 15534.4
1295.65 871.613 1746.9 -119.1 -1921.19 -14918.5
1298.55 908.525 1746.22 980.94 4667.88 4846.78
1301.34 882.827 1745.35 159.771 -14800.5 39958.9
1295.45 870.044 1747.08 -754.369 2781.75 1452.74
1298.31 909.47 1746.66 2136.19 924.318 22117.4
1297.3 862.232 1749.31 19560.5 -3389.04 -3694.19
1296.72 882.243 1748.97 -11137.8 -853.778 -16177.5
1297.61 874.788 1749.72 6870.76 1399.42 3926.03
1295.54 870.207 1747.78 -1778.88 -2333.63 -5610.84
1294.33 861.189 1748.29 -9859.73 1294.23 -11616.9
1299.89 866.152 1744.51 372.917 -1379.95 18062.3
1296.3 879.66 1745.96 -398.724 -2127.38 91.0493
1296.38 869.214 1749.19 -4557.63 1684.29 -2501.44
1298.57 903.259 1750.42 2862 434.703 -1888.05
1296.71 870.553 1749.34 -6607.2 3809.65 -2855.69
1301.23 881.429 1748.15 -4463.45 -8098.24 5255.48
1297.56 883.196 1749.83 -8961.75 -54.9791 -3245.75
1300.06 900.483 1747.16 -3283.36 9540.18 -14047.6
1296.03 907.56 1751.09 12068.9 7888.05 2103.91
1296.01 867.746 1749.01 5092.07 -6872.82 1159.08
1301.21 884.547 1748.45 -7820.92 -1491.53 17212.6
1298.62 861.164 1748.08 -2534.52 758.066 3081.72
1301.22 879.397 1747.25 734.037 17921 -15377.7
1296.38 860.499 1749.32 11373.9 -2708.98 -1376.75
1295.9 873.752 1744.86 815.573 2361.39 42.691
1295.21 868.082 1747.57 -844.568 -6839.54 11270.2
1297.73 882.878 1749.91 3768.39 -3140.98 3169.84
1298.87 906.978 1747.13 -2258.02 -8486.03 6579.18
1299.01 875.113 1749.82 -5027.29 -4427.19 926.963
1297.06 879.104 1749.37 -5078.25 1908.27 -2981.97
1297.78 903.137 1750.82 1506.29 1519.91 -1995.67
1298.05 866.74 1749.5 20996.9 9226.01 -3494.5
1295.54 870.584 1745.21 273.512 -1257.68 -5033.69
1295.86 862.071 1749.28 -9537.21 -1339.46 -2212.55
1298.39 909.063 1747.46 -1940.36 10173.8 -11613.7
1299.04 906.096 1747.98 -1334.36 2775.78 5047.78
1296.38 883.207 1746.46 -1182.23 -2365.58 -6513.41
1300.04 867.158 1746.92 2825.55 16669.4 -15113.4
1295.15 867.822 1744.65 499.753 1641.84 -3371.45
1293.77 860.328 1747.51 3207.31 9076.69 3175.09
1297.26 860.749 1749.16 552.388 4244.06 269.608
1296.56 883.38 1748.69 3274.64 3503.12 12418
1299.92 899.622 1745.47 58285.2 17516.2 -3023.79
1298.48 908.462 1748.99 -1084.48 -6374.61 17224.2
1295.03 866.204 1744.16 -46806.6 16820.4 -687.665
1298.89 906.281 1749.22 -4135.53 -3491.64 17412.7
1296.18 863.817 1749.33 -6779.04 -7476.65 -4268.69
1295.75 862.164 1749.24 7200.9 2530.84 2678.4
1299.68 864.922 1744.72 -1929.55 -969.316 -19733.5
1299.44 863.656 1745.42 -583.623 -1044.07 -11588.1
1300.85 876.024 1748.36 -8851.32 -926.626 19324.6
1299.38 880.091 1749.99 -9324.7 351.749 2414.38
1300.24 899.397 1746 1394.07 387.113 11991.7
1296.6 877.563 1744.59 45019.2 -5896.26 3926.86
1298.75 905.115 1749.96 -1506.73 -2302.15 2777.38
1300.56 872.426 1748.18 -2383.97 -199.16 4619.79
1296.83 882.671 1749.14 -15343.4 -2708.88 -17558.9
1296 867.851 1749 -32437.3 2918.68 44575.9
1300.16 883.104 1749.79 4452.76 -3425.5 1812.68
1300.51 897.244 1747.04 130.699 -10412.1 35893.4
1296.64 885.839 1748.98 -8174.96 -1448.41 -11619.2
1295.3 901.371 1749.76 -17835.1 -9406.23 -25891.5
1296.94 901.005 1750.79 4165.03 938.725 2429.91
1295.91 893.848 1746.49 -1358.6 7251.88 7996.38
1296.27 889.066 1745.11 1284.37 2903.09 -6843.22
1293.79 907.115 1746.5 2289.52 -3258.4 -2422.23
1296.91 903.17 1750.92 241.147 -243.055 1140.03
1294.96 901.14 1746.67 2521.53 -5186.01 -1424.23
1294.7 902.493 1748.7 -2240.92 -4879.99 -15693.4
1297.69 892.969 1750.43 7551.56 -782.926 4553.41
1299.59 887.036 1750.19 12070.1 4269.96 -2431.87
1295.09 900.345 1746.68 360.601 2335.2 -19146.9
1298.72 891.333 1750.48 -2776.96 -691.012 499.811
1298.65 890.223 1750.44 10736.1 6331.62 1128.82
1295.09 900.219 1747.65 -182.612 -3318.33 1706.58
1296.18 897.372 1749.95 8582.01 -366.642 10900.6
1296.48 887.703 1748.83 -4582.99 -1726.05 -9034.41
1296.07 894.683 1749.26 6464.39 6127.88 19109.9
1298.22 902.045 1750.7 1521.88 -162.065 -476.549
1294.42 904.12 1746.54 245.802 -3416.08 21130.2
1297.36 892.055 1750.23 8684.97 2115.3 6322.45
1296.25 889.674 1748.45 1903.98 3807.91 8572.23
1296.14 891.003 1748.36 3391.94 2235.71 5985.08
1295.53 898.924 1749.4 -1239.11 -1064.72 525.774
1297.03 884.861 1749.46 2748.13 4037.55 5576.56
1297.09 887.445 1749.68 5776.74 389.249 3642.43
1295.59 900.23 1745.44 6344.94 9694.77 9055.23
1293.38 908.777 1747.22 -579.78 6955.54 3263.05
1298.7 894.808 1750.57 2141.17 -926.209 181.191
1296.35 890.719 1745.08 51683.4 16421.7 -15854.2
1297.72 884.945 1749.98 -12411.6 -1834.44 -4847.33
1298.4 900.943 1750.66 2816.56 906.044 -622.525
1296.28 888.672 1745.95 7446.51 3111.56 3333.3
1298.28 897.959 1750.7 3513.9 -2173.74 -3499.06
1298.28 897.959 1750.7 -9945.82 -8228.9 -2111.79
1294.11 905.686 1745.96 2280.2 -5538.65 -17912.6
1297.94 900.655 1750.79 3386.55 511.314 94.6189
1300.04 886.714 1749.97 7143.9 4013.37 -2584.89
1298.05 889.26 1750.32 21526.3 -4398.33 -3954.41
1299.25 897.261 1750.36 3192.91 1404.36 -1407.55
1294.63 903.107 1745.75 1526.36 -1505.59 -35039
1299.09 886.438 1750.28 849.874 3904.31 1177.29
1299.09 892.57 1750.45 5289.38 1791.98 -1648.89
1294.02 905.942 1747.86 -4614.94 13667.1 21089.3
1296.17 890.867 1745.33 1688.32 664.529 -10841.7
1296.37 886.292 1745.25 329.987 -2781.33 -7418.03
1296.5 893.023 1749.62 -676.019 3301.57 1975.25
1300.6 886.732 1749.53 -10094.3 -1962.15 10613.1
1298.98 891.951 1750.46 15516.4 5432.35 -2147.73
1294.78 902.342 1749.01 1005.17 10344.2 17561.7
1299.66 886.624 1750.15 -30800.8 -8675.3 10588.3
1295.07 901.391 1749.33 1874.24 14679 18799.6
1296.3 887.388 1747.67 -367.24 5045.41 1565.3
1296.38 885.196 1746.09 -396.841 3648.88 7705.87
1296.29 892.594 1749.23 -12185.4 -3462.57 -16290.3
1295.25 899.364 1745.73 2483.16 -8401.86 -23121.7
1299.93 896.823 1749.82 986.266 4209.23 -2780.33
1296.38 885.752 1745.35 -25.3826 6124.58 5081.26
1293.33 909.237 1749.39 -1472.61 1437.63 993.253
1300.18 888.694 1749.91 4376.19 -7285.04 -4369.38
1298.28 896.392 1750.66 3797.6 -1199.81 508.476
1297.51 889.621 1750.13 4355.11 4955.21 2517.97
1298.48 886.433 1750.28 3841.73 198.972 611.897
1294.81 901.833 1748.52 -3817.06 -5958.31 -35417.7
1295.52 897.696 1748.87 -8666.67 -6049.03 -24861.8
1295.02 904.614 1750.27 5465.85 -1898.92 6984.56
1298.42 893.166 1750.55 5005.1 595.579 852.478
1299.69 892.184 1750.21 -4266.57 -4865.91 2147.31
1293.14 909.74 1746.97 8170.68 -12469.3 -12896.5
1296.77 903.806 1750.94 1870.45 -1726.68 1496.14
1295.97 893.006 1747.47 6292.95 1722.54 -26460.8
1296.21 892.091 1748.95 -9531.18 -4730.82 -23924.4
1295.65 896.098 1748.42 -2186.11 6852.25 7151.19
1296.33 887.655 1745.08 -289.676 1428.53 -14331.8
1296.02 892.511 1747.22 -8840.83 -371.9 -1141.06
1299.88 894.237 1750.05 12672.7 8284.03 -9246.8
1297.31 896.031 1750.52 13022.2 738.347 6323.82
1294.32 906.623 1750.04 -6406.95 -2257.02 -4303.89
1296.29 888.355 1748.27 49.1993 -2059.77 9700.5
1293.19 909.52 1747.22 -4808.08 -1434.54 10288
1300.05 890.139 1750 11097.7 2745.9 -7192.92
1296.26 888.754 1748.16 -608.847 -2439.52 4372.46
1297.06 888.136 1749.7 -6839.54 970.503 -8123.73
1295.36 905.055 1750.62 3338.39 -323.655 3228.58
1298.34 899.406 1750.7 1721.36 349.714 34.46
1296.4 904.513 1750.94 -645.752 -3766.5 1616.19
1295.58 896.956 1745.93 -413.971 6164.52 11663.2
1295.6 902.739 1750.39 3679.58 -2465.57 5403.24
1294.84 907.835 1750.78 16924.1 5494.2 13513.5
1297.69 889.796 1750.22 5431.1 5610.78 6352.13
1295.46 899.323 1749.39 -2466.91 -8064.56 -1420.85
1297.93 891.415 1750.4 2636.91 -2693.9 2460.46
1297.99 889.431 1750.31 -2886.59 3251.87 -2975.38
1297.07 890.293 1749.89 1244.08 3017.85 3640.99
1299.15 899.567 1750.3 5020.42 6247.45 -4264.35
1296.15 893.485 1749.14 -12149.5 -6720.31 -22637.1
1296.32 892.47 1745.15 32850.2 3472.69 1186.13
1297.39 888.654 1749.99 -9720.87 -1605.56 -6187.67
1294.96 900.945 1748.18 -1957.96 10813.8 18436.5
1296.78 899.89 1750.66 1658.98 1023.21 1952.03
1297.32 889.417 1750 2914.82 -4743.17 3314.64
1301.21 884.67 1744.91 8695.92 12243.2 196.843
1297.43 892.617 1750.3 -1678.13 -1989.01 988.285
1298.88 891.516 1750.47 11448.9 817.885 -1517.85
1297.42 901.067 1750.85 2713.23 528.38 886.578
1295.73 895.349 1747.77 7235.41 -5366.79 -9318.18
1299.1 885.871 1750.26 -2902.28 1576.72 279.724
1296.34 887.14 1745.55 -44.2512 3762.01 1675.25
1296.09 891.949 1745.51 -184.703 5685.97 11821.4
1299.16 900.028 1750.26 4150.92 473.624 -3447.59
1294.68 902.687 1746.84 1240.51 -5774.05 5916.68
1297.84 892.323 1750.43 3297.71 -1560.09 2194.9
1296.99 893.319 1750.11 10357.5 1080.21 9110.88
1293.85 906.7 1748 1643.62 -5161.56 -6258.47
1294.37 905.757 1749.79 -8232.13 -8477.45 -11362
1298.71 899.843 1750.55 103.746 628.391 -32.3393
1296.49 886.936 1748.75 926.698 -5247.36 3808.99
1293.99 906.289 1745.75 -5329.96 -629.301 2216.44
1296.83 897.951 1750.5 3886 -3213.87 3512.05
1296.48 888.251 1748.89 1044.28 862.291 5122.72
1293.43 908.49 1747.79 670.543 -1809.93 -20797
1300.27 886.025 1749.81 -23896.3 -10131.7 20863.3
1294.01 908.413 1750.23 -992.04 -127.322 313.399
1295.94 893.545 1746.16 1155.88 -3060.06 -12367.7
1298.94 887.174 1750.32 2485.99 3047.85 306.327
1294.09 905.532 1748.43 -3931.35 7468.79 13680
1297.48 901.473 1750.86 2871.12 -16.1397 895.247
1299.91 895.083 1749.98 9126.94 1933.6 -8126.38
1293.83 906.903 1746.58 2024.18 1976.91 15792.2
1299.61 887.973 1750.2 -24000.9 -5658.23 8688.38
1297.89 901.384 1750.8 1401.66 72.8941 146.824
1294.11 905.457 1748.56 -1194.73 3497.52 11592.8
1297.02 897.367 1750.52 7322.6 -1347.94 5337.01
1299.29 898.322 1750.29 5582.65 5206.7 -4701.39
1297.66 886.093 1750 11763.6 2993.39 9007.77
1293.74 907.885 1749.58 -277.642 -6088.79 1218.97
1296.24 894.029 1745.2 -29270.7 8988.86 3221.54
1293.37 909.404 1749.63 -3168.03 -3754.41 -6097.82
1295.8 895.058 1748.6 -57842.4 -16435.6 2777.05
1295.64 903.338 1750.52 -8166.71 -3308.9 -2043.13
1296.61 885.552 1748.91 -88.5285 6684.87 4933.71
1295.4 898.135 1747.17 1301.05 -4262.84 -5584.15
1295.87 894.201 1746.83 1126.14 -2084.39 9144.48
1298.92 900.395 1750.41 1084.16 2447.71 -979.18
1295.35 899.903 1749.38 -2945.17 -4539.68 -6570.47
1296.59 894.424 1749.92 -1397.86 1486.64 901.473
1294.6 903.206 1746.43 -2111.96 6821.92 15932.5
1295.55 902.559 1750.31 -6674.49 -5350.33 -2690.89
1297.81 889.071 1750.23 -7371.18 11441.1 18855.8
1298.88 891.831 1750.48 2988.7 -892.802 -642.747
1296 901.134 1750.42 -7225.75 -1240.97 -2642.4
1295.23 899.298 1747.28 519.869 -1685.84 3364.61
1296.48 891.931 1749.42 3315.09 8656.28 9601.66
1296.04 892.177 1747.39 27067 4108.67 -9487.7
1300.35 890.663 1749.75 12243.5 164.073 -12527.8
1293.96 906.309 1746.59 1488.59 1948.29 8999.44
1296.48 887.621 1748.8 -1439.35 -5061.06 -135.63
1299.85 897.098 1749.88 -10400.1 -4164.05 -3249.83
1296.35 886.87 1745.23 1156.06 -1627.87 -2475.87
1295.49 897.542 1746.73 754.038 750.778 530.06
1296.11 891.376 1746.97 476.572 -3423.58 -16745.6
1296.11 896.429 1745.3 22500.6 -17760.4 5198.04
1296.85 888.116 1749.48 -8989.21 -925.382 -7526
1296.41 894.222 1749.69 10417.8 1240.65 15503.3
1298.15 888.034 1750.29 12381.6 -654.399 -29061.6
1294.57 903.12 1748.47 -2223.14 4416.02 9129.38
1300.29 891.363 1749.79 -10923.8 -5653.45 11462.8
1296.19 901.615 1750.59 -273.769 1849.66 2495.02
1296.25 890.24 1748.62 717.024 -42.6933 8460.22
1296.37 888.621 1745 -17535.8 -4645.27 -2645.65
1295.89 895.717 1749.15 -3034.46 1244.79 -1957
1298.17 892.518 1750.51 -5682.22 -898.606 215.834
1300 887.119 1750 5969.25 -286.698 -3684.73
1295.21 899.498 1747.19 224.28 17.5006 -523.695
1293.83 907.149 1749.31 -3775.93 108.48 -4953.29
1296.03 893.235 1748.75 -872.299 3521.07 4233.95
1295.55 904.073 1750.58 1854.49 2450.06 4363.65
1297.43 889.401 1750.07 -12319.4 -2974.64 -1433.97
1296.37 886.52 1744.96 -16514.1 2632.99 17360.6
1296.41 886.522 1744.92 28443.2 4205.36 -1665.75
1299.94 890.608 1750.07 -29617.3 -9315.62 22051.2
1296.4 891.647 1745.12 23796.5 -505.758 1301.94
1299.21 897.813 1750.36 5886.04 304.461 -3310.28
1295.54 897.243 1746.06 641.796 6427.1 -5316.2
1295.72 895.669 1748.51 1780 1043.71 594.705
1298.88 891.156 1750.46 7953.72 2531.41 813.195
1299.62 897.194 1750.1 -9210.61 -2173.83 6816.74
1295.57 896.902 1746.83 288.601 -3374.63 -31338
1294.64 907.24 1750.53 -1321.43 -857.274 2001.95
1295.9 894.432 1748.72 -775.481 -4632.47 -3718.5
1297.93 889.084 1750.28 -17570.3 1281.47 37468.2
1296.6 901.405 1750.74 4644.73 -1994.53 3004.44
1295.91 903.726 1750.72 2552.66 -890.724 4744.06
1293.15 909.574 1748.34 -2667.39 -7120.66 17767.8
1294.55 907.179 1750.44 -1375.53 -1402.91 2051.37
1298.19 896.018 1750.66 -16266.3 -4904.44 2324.91
1298.19 896.018 1750.66 8255.17 712.028 566.194
1296.33 886.82 1747.26 9268.58 -5719.54 -5615.15
1296.5 889.506 1745.04 -30926 -11858.4 -409.816
1296.7 902.958 1750.89 2014.18 58.8898 1743.49
1296.1 901.96 1750.59 4809.56 131.537 5317.16
1299.9 896.937 1749.84 7757.93 2532.59 -9906.3
1294.68 903.165 1749.21 3340.31 -9451.67 5712.76
1295.93 903.15 1750.66 1875.19 -98.0438 3175.45
1296.01 893.737 1748.84 3216.67 -7171.69 13274
1297.77 898.897 1750.76 -2129.89 -904.272 118.456
1293.23 909.287 1748.21 3519.48 -929.903 -15541
1296.8 899.622 1750.64 4808.45 1969.01 3450.22
1295.13 899.859 1748.18 -1050.83 4168.08 -10713.8
1296.5 886.455 1748.72 -644.77 -4009.63 1853.18
1298.71 889.624 1750.42 7488.61 -2357.61 1587.3
1296.89 890.449 1749.74 -12033.6 -4080.01 -7330.9
