x y z nx ny nz state
1300.75 873.27 1745.76 -0.95134 -0.306442 0.0323197 1
1300.29 898.658 1746.57 0.316743 -0.74012 0.593208 1
1300.14 868.193 1746.44 -0.265622 0.956258 -0.122537 1
1300.84 875.403 1748 0.894734 -0.222131 -0.387439 1
1300.86 874.533 1746.54 0.571578 0.138712 -0.808738 1
1298.71 860.32 1745.54 -0.0386801 -0.247788 0.968042 1
1296.23 891.917 1748.21 -0.789453 -0.586816 0.180031 1
1293.34 909.246 1746.99 -0.868089 0.393941 0.302046 1
1301.12 879.188 1747.77 0.695707 0.310866 0.647576 1
1299.08 862.211 1746.2 0.660183 -0.571422 -0.487479 1
1301.29 882.803 1745.96 0.0301773 0.518339 0.854642 1
1296.52 888.777 1745.66 0.140252 0.806585 0.574238 1
1300.8 894.195 1745.31 -0.743153 -0.611716 -0.271157 1
1300.46 895.012 1748.41 -0.798901 0.500936 0.332896 1
1299.57 890.262 1750.21 0.891407 -0.39392 -0.224098 1
1300.77 894.164 1745.34 0.0989204 0.26 -0.960528 1
1301.03 891.226 1745.57 -0.642191 -0.525801 0.557784 1
1300.61 884.192 1749.37 0.818049 -0.408366 0.40501 1
1300.15 899.58 1747.79 0.138176 -0.698343 0.702299 1
1301.14 889.177 1745.9 -0.701149 -0.41344 -0.580911 1
1301.02 891.34 1746.28 -0.463834 -0.348946 -0.814306 1
1293.93 906.522 1748.34 0.183674 0.981945 0.0452481 1
1301.2 879.535 1746.03 -0.10468 -0.978047 0.180182 1
1301.16 878.294 1745.41 0.0259946 0.187695 -0.981883 1
1300.01 867.339 1746.24 0.398126 -0.901788 0.168149 1
1301.29 883.091 1745.59 -0.0278072 -0.658043 0.752467 1
1299.67 900.688 1749.07 0.181363 0.501636 0.845854 1
1300.96 876.878 1748.11 0.237985 0.0597016 -0.969432 1
1300.68 895.173 1746.31 -0.959974 -0.276571 0.0442583 1
1300.49 871.045 1746.61 0.988775 0.149166 -0.00858533 1
1300.6 873.068 1748.02 0.315908 -0.639109 0.701243 1
1294.94 901.501 1747.19 0.468305 0.307318 0.8284 1
1301.18 879.095 1746.56 -0.0495351 -0.60676 -0.79334 1
1300.61 895.933 1745.83 -0.842397 -0.316863 0.43585 1
1301.21 886.151 1747.83 0.869138 0.00312072 -0.49456 1
1300.37 870.049 1747.27 -0.849554 -0.513068 -0.122552 1
1299.22 903.721 1745.69 -0.164853 0.70639 -0.688358 1
1301.18 888.465 1747.33 -0.00639618 0.596817 -0.802352 1
1299.2 866.02 1748.63 0.979886 -0.129987 0.151413 1
1301.21 886.262 1747.7 0.939089 0.245644 0.240357 1
1300.89 891.61 1747.61 -0.676095 -0.327032 0.660262 1
1294.82 903.565 1749.54 -0.679079 -0.377857 0.629346 1
1300.26 896.76 1748.81 0.759096 -0.605245 0.23969 1
1300.71 894.199 1748.26 0.0396664 0.776464 0.628912 1
1299.04 905.941 1747.06 -0.315886 0.0875094 -0.944753 1
1293.58 908.976 1746.81 -0.985617 -0.142223 0.0912743 1
1300.24 868.931 1746.62 -0.385993 0.348124 -0.854294 1
1301.25 884.159 1746.9 -0.982775 0.184172 0.0152755 1
1301.03 885.408 1748.39 -0.0507987 -0.971185 -0.232851 1
1299.23 904.868 1748.69 -0.0856542 -0.0166507 0.996186 1
1301.25 884.807 1747.46 0.730799 -0.413651 0.542978 1
1301.27 885.837 1745.71 -0.285202 -0.75796 0.586649 1
1300.27 898.505 1747.88 0.851054 -0.258444 -0.457071 1
1300.9 876.016 1746.9 -0.771921 0.316968 0.551062 1
1295.02 901.516 1745.77 0.120442 0.243006 -0.962518 1
1300.86 882.958 1748.99 0.715088 -0.600918 0.357135 1
1295.93 894.834 1748.71 -0.864584 0.402726 0.30051 1
1299.53 897.695 1749.75 0.480414 0.829576 0.284615 1
1296.25 893.071 1746.95 0.379914 0.683536 0.623253 1
1299.95 898.68 1749.2 0.648315 0.396962 -0.649699 1
1299.28 863.744 1747.64 -0.985459 -0.0344853 0.166378 1
1296.48 870.825 1748.98 0.655909 -0.60339 -0.453545 1
1299.6 864.908 1746.37 -0.535347 0.726417 0.430955 1
1295.68 896.454 1745.95 -0.0748377 0.776635 -0.625489 1
1301.12 880.589 1746.58 0.590303 -0.609043 0.529725 1
1301.18 885.836 1748.2 0.808379 -0.334075 0.484682 1
1294.5 904.249 1745.67 -0.899122 -0.206691 -0.385822 1
1300.91 874.991 1746.78 -0.357241 0.574009 -0.736813 1
1300.22 868.944 1745.85 0.891725 -0.356005 -0.279441 1
1301.02 880.942 1748.53 -0.878045 -0.478578 0.000891058 1
1300.02 876.563 1749.3 0.0705955 -0.664421 0.744017 1
1300.65 894.439 1748.2 0.577224 0.420448 -0.700026 1
1301.06 877.304 1747.66 0.254134 -0.966797 0.0268398 1
1300.96 875.316 1745.91 0.0700834 -0.0205044 -0.99733 1
1301.05 890.715 1746.18 -0.842091 -0.538489 -0.0301951 1
1300.97 885.311 1748.83 0.823705 0.169033 0.541238 1
1300.87 891.9 1747.34 -0.511555 -0.783935 -0.351793 1
1295.72 897.575 1745.42 0.662911 0.263794 0.700687 1
1300.89 881.763 1748.92 -0.403911 -0.774208 0.487297 1
1299.93 900.667 1748.46 0.944907 0.31619 0.0847084 1
1300.25 869.001 1746.42 0.55363 -0.0372011 0.831931 1
1300.66 877.993 1748.89 -0.240711 -0.314905 -0.918092 1
1298.62 861.708 1748.13 0.908756 -0.061937 0.412705 1
1301.14 888.779 1748.18 -0.042829 0.59631 -0.801611 1
1301.27 882.103 1747 -0.0296218 0.0765743 0.996624 1
1300.11 868.92 1747.97 -0.0963011 0.696286 0.711274 1
1300 868.233 1745.46 -0.805609 0.58444 -0.0970732 1
1293.52 908.309 1747.68 0.212158 -0.392617 -0.894897 1
1299.56 865.641 1747.87 -0.636125 0.401593 -0.658838 1
1301.17 878.885 1746.66 -0.0451866 -0.368822 0.928401 1
1296.46 870.717 1748.96 -0.923457 -0.096751 -0.371304 1
1295.91 900.183 1750.13 -0.588633 -0.46087 -0.664161 1
1301.08 877.196 1746.5 0.0504919 0.286001 0.956898 1
1295 900.901 1748.34 0.14584 -0.600632 -0.786112 1
1301.17 881.86 1747.43 -0.613291 0.0976008 -0.783804 1
1295.83 868.853 1748.31 0.735381 -0.0454941 0.676125 1
1295.07 902.89 1749.75 -0.227837 0.142782 0.963174 1
1300.08 900.096 1746.47 0.573832 -0.282409 0.768741 1
1295.55 897.349 1746.64 0.0881199 -0.232952 -0.968488 1
1294.7 902.714 1748.42 -0.349221 0.763552 -0.543169 2
1299.85 901.388 1748.13 0.216702 0.0846874 0.972558 1
1299.97 876.307 1749.29 -0.00300301 -0.895794 0.44446 1
1298.16 864.917 1749.22 -0.28719 0.359377 0.887902 1
1294.08 906.006 1747.66 -0.927047 -0.0222412 -0.374285 1
1295.02 901.414 1745.73 -0.123143 0.921796 0.367598 1
1298.81 861.042 1747.36 -0.202782 -0.0104834 0.979168 1
1301.24 881.612 1746.77 0.436073 -0.17734 -0.882265 1
1300.69 895.233 1747.68 -0.0593202 0.862417 -0.502711 1
1300.88 892.797 1747.28 0.798903 0.540596 0.263646 1
1300.88 874.978 1747.81 0.143857 0.947621 -0.285164 1
1301.27 882.956 1746.2 0.486194 -0.533374 0.69219 1
1300.14 872.83 1748.85 0.791209 -0.416448 0.447838 1
1300.81 893.968 1745.33 -0.892905 -0.44986 -0.0186264 1
1300.05 900.361 1746.98 0.160135 -0.81158 -0.561866 1
1301.24 884.01 1747.01 -0.859564 -0.0423374 0.509272 1
1295.65 897.083 1745.38 0.401862 -0.610808 -0.682217 1
1301.02 880.503 1747.62 -0.0267774 -0.989 -0.145471 1
1300.99 875.788 1746.16 -0.0518086 -0.618578 0.784014 1
1299.45 902.584 1745.64 -0.02546 -0.917104 -0.397835 1
1301.25 884.017 1746.32 0.799764 0.547898 -0.245327 1
1301.16 878.54 1745.65 0.0807626 0.0409579 -0.995891 1
1300.77 875.585 1748.09 0.626282 -0.233618 -0.74377 1
1301.25 884.055 1746.3 -0.837224 0.382648 -0.390686 1
1293.26 909.581 1747.29 0.831393 0.113177 -0.544037 1
1301.2 887.845 1746.7 0.371063 0.721312 -0.584826 1
1296.13 892.892 1747.16 0.173441 0.0487029 0.983639 1
1295.97 895.481 1747.45 0.461362 0.822425 -0.33281 1
1300.8 874.716 1747.9 0.95672 -0.28084 0.0762634 1
1293.36 909.214 1746.01 0.457654 0.514102 0.725433 1
1296.61 888.142 1745.74 0.0396404 -0.877467 -0.477996 1
1299.72 902.222 1748.08 -0.114709 0.303312 0.945962 1
1299.49 903.118 1745.66 0.519164 0.568889 0.637835 1
1300.93 891.621 1748.55 0.16731 0.29765 -0.9399 1
1300.85 874.705 1747.52 -0.759933 0.627741 0.168648 1
1299.96 867.351 1747.45 0.912321 0.407903 0.0358647 1
1301.19 883.368 1748.26 0.57725 -0.700001 -0.420453 1
1294.08 906.828 1745.76 0.17791 0.284334 0.942073 1
1301.03 876.336 1745.57 -0.0219003 0.37823 0.925453 1
1301.25 884.814 1748.06 -0.0919916 0.610224 0.78687 1
1301.14 882.45 1748.26 0.143319 0.368369 0.918566 1
1297.39 882.9 1749.38 0.670842 0.634044 -0.384655 1
1301.25 883.702 1747.05 0.841796 -0.237945 0.484523 1
1301.28 883.724 1747.05 -0.00792746 0.844511 -0.535479 1
1301.05 877.011 1747.3 -0.42815 -0.720283 0.545785 1
1294.59 903.631 1746.59 -0.783793 -0.620423 -0.0272712 1
1299.95 869.739 1748.54 0.654138 -0.256649 -0.711502 1
1300.65 895.322 1747.38 0.778295 -0.186574 -0.599539 1
1300.74 894.822 1745.97 -0.303905 -0.431746 0.849257 1
1298.95 861.582 1746.57 -0.755857 0.244103 0.607531 1
1300.11 876.74 1749.13 0.85074 -0.506519 -0.140286 1
1301.27 884.954 1747.27 -0.00196241 -0.522479 0.85265 1
1301.17 879.254 1746.11 0.65138 0.331763 -0.682376 1
1300.61 894.912 1748.11 -0.243946 -0.483257 0.840805 1
1296.09 896.444 1745.36 0.670074 -0.397507 -0.626889 1
1300.57 876.43 1748.81 -0.382329 0.428877 -0.818468 1
1300.62 878.364 1748.99 0.156285 0.109216 -0.981655 1
1300.6 894.05 1745.73 -0.738761 -0.527625 0.419338 1
1299.96 867.296 1747.61 0.0489717 0.669424 0.741265 1
1300.34 873.348 1748.35 0.0484481 -0.987231 0.151751 1
1300.02 867.419 1745.33 -0.765729 0.629869 0.130092 1
1300.83 893.527 1746.97 0.813248 -0.315333 -0.489074 1
1301.19 887.858 1747.79 0.0134221 0.99951 0.0282648 1
1299.31 863.311 1747.22 0.225681 0.615804 -0.754887 1
1300.67 895.141 1747.34 0.865837 0.199518 -0.458823 1
1300.72 874.329 1748.1 -0.973138 -0.0422193 0.22632 1
1300.89 874.678 1746.8 0.0607388 0.987629 -0.144568 1
1300.76 892.801 1748.8 0.673375 0.738083 -0.0424061 1
1301.24 883.155 1746.97 -0.794616 0.153495 -0.587388 1
1300.85 874.102 1746.22 -0.036927 -0.874244 -0.484081 1
1301.24 881.283 1745.4 -0.820798 -0.121858 -0.558069 1
1300.49 871.94 1748.07 -0.299749 -0.266959 0.915906 1
1299.6 901.598 1748.34 -0.455846 0.85826 0.235785 1
1299.18 862.616 1745.74 -0.393944 0.746423 -0.536341 1
1300.98 876.727 1747.96 -0.358964 -0.880981 -0.30825 1
1300.84 877.462 1745.9 -0.0291026 0.653138 -0.756679 1
1300.1 899.951 1745.76 -0.758086 0.64415 -0.101859 1
1301.25 886.686 1746.04 -0.11855 -0.599642 0.791439 1
1301.11 889.516 1746.06 -0.433695 -0.557221 0.708105 1
1294.99 901.567 1749.09 0.238442 -0.0454185 0.970094 1
1293.85 907.093 1747.56 -0.975958 0.0820291 -0.201935 1
1301.12 888.075 1748.36 0.411637 -0.753086 0.513241 1
1301.15 885.077 1748.49 0.327116 -0.370039 -0.869521 1
1299.31 902.452 1749.03 0.331913 -0.229611 -0.914939 1
1300.42 882.471 1749.53 0.239026 0.939389 -0.245796 1
1300.23 869.144 1747.67 -0.234777 -0.0641255 0.969932 1
1300.14 868.076 1746.69 -0.226023 -0.947244 0.227249 1
1301.17 888.567 1746.93 -0.136822 -0.853201 -0.503318 1
1299.38 904.256 1746.88 -0.313531 0.293661 0.903029 1
1301.02 878.582 1745.32 0.05481 0.00951841 0.998451 1
1294.53 903.835 1747.06 0.905305 -0.0180882 0.424378 1
1300.87 882.994 1748.97 0.966271 0.256743 -0.0200887 1
1301.21 879.782 1746.07 0.00792967 -0.931004 -0.364923 1
1301.04 885.567 1748.78 0.246316 -0.693659 -0.676879 1
1301.01 885.593 1748.78 -0.595955 0.0179304 -0.802818 1
1300.19 882.174 1749.6 -0.695102 -0.538789 0.475963 1
1299.9 900.185 1748.75 0.912677 -0.222654 0.342705 1
1301.26 881.913 1746.84 0.0330355 0.131717 0.990737 1
1298.21 909.567 1746.37 0.867125 0.233282 -0.440083 1
1301.01 877.637 1747.99 -0.833771 0.026469 0.551476 1
1300.91 877.505 1745.95 -0.675931 -0.211389 0.705997 1
1299.48 903.015 1745.66 0.820464 -0.251542 0.513386 1
1301.13 889.733 1745.67 0.474366 -0.335606 0.813846 1
1301.25 884.109 1747.26 -0.489064 0.787753 0.374516 1
1298.91 862.685 1748.01 -0.785674 0.352982 -0.508055 1
1299.73 866.326 1747.87 0.0804998 0.975174 0.20629 1
1301.12 889.314 1747.65 0.523535 -0.11665 -0.843981 1
1300.65 872.183 1747.09 0.0692393 0.884838 -0.460724 1
1300.35 898.021 1746.47 0.801943 0.150738 -0.57807 1
1294.86 902.159 1745.58 -0.349126 0.237068 0.906592 1
1301.15 878.748 1747.45 0.0259471 -0.979523 -0.199654 1
1300.04 898.504 1747.76 0.336359 -0.4475 0.828617 1
1300.95 892.734 1745.87 0.0462817 -0.723487 0.688785 1
1300.51 870.959 1745.6 0.4017 -0.915575 0.0189392 1
1300.39 897.885 1746.56 -0.139565 0.185427 -0.972696 1
1301.18 886.402 1748.12 0.826536 0.441392 -0.349302 1
1299.91 866.739 1746.71 -0.797898 -0.578677 0.168794 1
1301.16 879.645 1747.09 0.972885 0.231288 0.00124266 1
1299.09 862.213 1747.13 -0.105688 0.37158 -0.922366 1
1301.22 881.022 1746.16 0.739752 -0.509943 0.439005 1
1300.91 875.272 1746.49 -0.953318 0.291284 0.0796185 1
1301.25 883.333 1745.57 -0.985692 -0.16771 0.0168655 1
1299.61 864.944 1745.62 -0.512791 0.688488 -0.512865 1
1299.8 867.459 1745.88 0.772145 0.122375 -0.623552 1
1300.76 893.181 1748.75 -0.54738 0.128866 0.826903 1
1300.97 881.079 1748.71 0.251346 0.961316 0.112684 1
1300.45 870.287 1745.73 0.0161223 0.195432 0.980585 1
1299.72 901.862 1748.41 -0.446564 0.732199 -0.514262 1
1296.81 887.944 1749.35 -0.570533 -0.0577442 -0.819242 1
1301.07 888.737 1748.5 0.523773 -0.85162 0.020142 1
1301.2 887.796 1747.24 0.289484 -0.285456 0.913627 1
1301.11 889.329 1746.89 -0.854464 -0.509255 -0.102716 1
1301.18 880.06 1747.02 -0.874196 0.0619199 0.48161 1
1296.01 893.279 1746.77 0.41314 0.379119 -0.828 1
1296.07 892.423 1747.15 -0.141956 0.80285 0.579033 1
1300.64 892.724 1747.77 -0.0431467 0.589598 -0.806544 1
1301.27 883.943 1745.58 -0.661469 0.0403566 -0.748886 1
1297.22 903.775 1750.86 0.0139127 0.681817 0.73139 1
1294.95 901.584 1745.86 -0.402819 0.171473 0.899074 1
1301.26 885.065 1746.86 0.333735 0.795702 0.505449 1
1301.26 885.046 1746.8 0.329955 0.348163 -0.877447 1
1301.23 881.037 1746.26 -0.617203 0.786798 -0.00304171 1
1299.55 902.006 1748.6 0.0339083 0.384884 0.922342 1
1299 862.994 1746.31 -0.0307825 -0.236204 0.971216 1
1294.99 901.474 1745.9 -0.676338 -0.128403 -0.725314 1
1300.73 894.816 1747.22 0.00161346 -0.739447 0.673213 1
1300.59 895.317 1748.29 -0.194973 0.363665 0.910897 1
1300.44 870.276 1745.49 0.140202 0.975866 -0.167418 1
1301.08 888.993 1748.28 -0.86975 0.341445 0.356301 1
1295.4 900.166 1745.53 -0.0631062 0.143367 0.987656 1
1301.09 888.189 1748.44 0.806724 -0.465028 0.364616 1
1301 876.675 1747.7 0.773004 -0.466442 0.429995 1
1296.23 892.841 1747.4 -0.860694 -0.231736 0.453327 1
1300.67 894.089 1748.84 0.345895 -0.352706 -0.869457 1
1296.45 884.771 1747.26 -0.92146 -0.367077 0.127144 1
1300.04 869.503 1748.35 -0.108466 -0.983574 -0.144285 1
1293.65 907.966 1746.47 0.678873 -0.654088 0.333617 1
1295.8 868.911 1748.04 0.387971 -0.555594 0.735387 1
1295.37 901.399 1745.61 -0.659065 -0.433536 -0.614557 1
1299.81 867.481 1746.21 -0.81834 0.0257065 0.574159 1
1300.94 890.043 1748.72 0.847945 -0.374344 0.375307 1
1297.1 906.381 1750.92 -0.924588 0.302704 0.231316 1
1300.93 875.731 1747.27 -0.959563 0.269557 0.0811003 1
1300.95 888.324 1747.3 0.934194 0.269072 0.234268 1
1295.88 898.16 1745.43 -0.323041 -0.620858 0.714269 1
1299.13 862.495 1746.48 -0.949148 -0.0089469 0.314704 1
1299.34 870.5 1749.27 0.834871 -0.0045103 -0.550427 1
1300.73 885.141 1749.26 0.0334183 0.295568 0.954737 1
1295.38 901.36 1745.58 0.876215 -0.47823 0.0595264 1
1294.34 906.828 1745.76 -0.0952874 0.658701 -0.746347 1
1299.98 869.637 1748.47 0.487192 0.853002 -0.187169 1
1300.93 875.372 1746.34 -0.771283 -0.407075 0.489298 1
1300.82 877.502 1746.12 -0.0331995 0.995404 -0.0898215 1
1299.68 901.546 1748.77 -0.370854 0.40085 0.837727 1
1300.65 895.289 1747.54 -0.960748 0.277384 0.00453438 1
1299.69 901.597 1748.8 -0.426362 -0.901055 0.0794636 1
1300.91 890.4 1748.73 -0.923529 0.360759 -0.13018 1
1300.42 873.08 1748.49 0.630244 -0.776379 -0.00520858 1
1299.85 901.226 1748.43 -0.798326 -0.401506 -0.448853 1
1301.12 878.368 1746.05 -0.723386 -0.235747 -0.64895 1
1301.26 886.747 1745.52 0.0092751 0.925487 -0.378667 1
1300.92 891.936 1747.64 -0.805229 0.475892 -0.353741 1
1301.17 880.103 1747.18 -0.976161 -0.217026 0.00304505 1
1300.85 891.554 1747.28 -0.940042 -0.250215 0.231763 1
1300.15 898.378 1747.78 -0.564348 -0.658044 -0.498487 1
1301.28 886.09 1745.71 0.0110238 0.296338 -0.955019 1
1300.46 896.872 1748.23 0.641037 0.689933 0.336251 1
1301.15 880.678 1746.85 0.963411 -0.0296358 0.266386 1
1295.27 900.648 1745.53 -0.624632 0.101092 -0.774348 1
1300.83 892.26 1748.65 0.898149 -0.103075 0.427438 1
1299.66 902.546 1745.65 -0.307975 -0.383307 -0.870762 1
1296.02 896.876 1745.36 0.983532 -0.00140981 -0.180729 1
1300.75 876.287 1748.5 0.182092 -0.965488 0.186213 1
1296.03 894.702 1745.36 -0.173934 -0.207175 0.962718 1
1300.31 869.443 1747.04 -0.198434 0.979394 -0.0375655 1
1296.37 886.935 1747.16 0.0858901 -0.58354 -0.80753 1
1295.72 896.165 1747.08 -0.573905 -0.4041 0.712275 1
1300.94 891.762 1748.03 0.974674 -0.223382 -0.0105076 1
1299.7 901.673 1749.08 -0.163525 0.986278 -0.0226798 1
1301.27 884.381 1745.85 -0.462789 -0.00858226 0.886427 1
1300.6 894.61 1748.5 0.426972 -0.901681 -0.0683036 1
1300.7 895.007 1748.08 -0.0553775 0.0345379 -0.997868 1
1300.24 869.653 1747.8 0.946345 -0.0264938 -0.322071 1
1299.76 897.476 1749.56 -0.865232 0.0966059 0.491977 1
1300.74 876.111 1748.54 0.331913 -0.578515 -0.745086 1
1300.94 888.281 1747.79 -0.548275 -0.815063 -0.187258 1
1300.9 876.306 1748.09 0.787851 0.50596 -0.351135 1
1300.85 874.404 1746.41 -0.461087 0.831818 -0.308995 1
1301.23 884.725 1747.54 0.725821 -0.679305 -0.108299 1
1299.84 900.774 1748.62 0.950433 0.294418 -0.099976 1
1301.19 887.078 1747.62 -0.905728 0.407432 -0.116864 1
1300.1 899.87 1747.21 -0.421233 -0.144625 -0.895347 1
1300.89 875.009 1746.86 0.591798 -0.373009 0.71459 1
1300.69 894.334 1746.27 0.589222 0.548782 0.593006 1
1299.66 902.107 1748.41 -0.557427 0.252581 0.790872 1
1300.99 878.133 1745.32 0.622984 0.0586106 -0.780035 2
1300.97 876.167 1746.89 -0.406227 -0.291871 0.865905 1
1300.87 891.113 1748.73 -0.785974 -0.552968 0.276535 1
1299.54 864.507 1747.19 0.0876207 0.412731 -0.906629 1
1301.18 887.684 1747.76 -0.674839 0.385904 0.629023 1
1300.02 867.27 1745.58 0.0233308 0.541646 -0.840283 1
1295.81 895.128 1748.41 -0.172331 0.984101 0.0429706 1
1293.75 908.779 1745.8 0.472275 -0.881446 -0.00295741 1
1299.42 903.154 1748.31 0.12498 -0.31237 0.941703 1
1301.24 881.763 1746.76 0.392407 -0.141131 0.9089 1
1301.23 886.079 1747.14 -0.755984 -0.590188 0.283136 1
1300.21 868.861 1746.79 -0.896414 -0.0580495 0.439401 1
1299.11 862.549 1746.87 -0.0682334 -0.933878 0.351021 1
1300.77 893.959 1748.16 0.955752 0.289646 -0.0514181 1
1301.23 880.215 1746.42 -0.00207134 -0.255827 -0.96672 1
1300.93 883.82 1748.95 0.29522 0.827614 -0.47739 1
1299.89 866.975 1746.09 -0.6793 -0.723949 0.1202 1
1300.17 883.235 1749.49 0.384822 0.912836 -0.136538 1
1299.54 864.513 1745.93 0.38136 -0.908194 0.17248 1
1300.5 875.234 1748.8 0.307082 -0.785016 -0.538006 1
1299.7 901.874 1748.91 -0.706513 0.677756 0.203681 1
1297.32 882.97 1749.52 0.483757 -0.483837 -0.729302 1
1300.95 875.787 1746.56 -0.0347559 0.744295 -0.666946 1
1300.1 882.506 1749.45 -0.386084 -0.137591 0.912144 1
1295.4 901.007 1749.68 -0.37248 -0.0045493 0.928029 1
1294.79 903.337 1745.6 -0.323804 0.943932 -0.064362 1
1301.05 877.297 1747.03 -0.616666 0.409436 -0.672373 1
1300.26 896.921 1748.96 -0.349243 -0.418662 0.838303 1
1301.18 879.547 1747.24 0.275009 0.281261 0.919381 1
1300.24 882.129 1749.56 0.198731 0.45922 -0.865808 1
1299.89 901.449 1746.02 -0.173183 0.458705 0.871549 1
1299.7 901.819 1748.42 -0.921159 -0.315288 -0.228164 1
1299.63 897.359 1749.7 -0.867244 -0.23608 -0.438354 1
1301.03 890.923 1747.33 0.747552 0.560106 -0.356998 1
1299.36 902.621 1748.55 -0.118779 0.558234 0.821138 1
1300.94 891.568 1747.61 0.095941 -0.367589 -0.925026 1
1295.89 896.17 1745.32 -0.068134 -0.994089 -0.0845283 1
1299.9 866.817 1746.16 0.583676 0.149803 -0.798049 1
1300.88 875.464 1747.15 0.41074 0.334423 -0.848206 1
1301.07 877.301 1746.6 0.30879 -0.951032 -0.0136939 1
1300.58 871.813 1746.62 0.720626 0.561894 0.406169 1
1301.22 883.315 1748.02 -0.59333 0.306879 -0.744167 1
1296.57 884.221 1747.5 -0.834139 0.551059 -0.0233734 1
1301.22 886.499 1747.82 0.394559 -0.0660392 0.916494 1
1301.23 886.337 1747.36 0.517992 -0.714587 -0.470159 1
1300.17 899.507 1746.83 -0.137552 0.549262 0.824252 1
1299.9 900.969 1748.01 0.488997 0.635327 0.597697 1
1299.51 890.341 1750.21 -0.0908109 -0.0513949 -0.994541 1
1295.91 896.387 1745.33 0.991798 0.127011 -0.0143442 1
1301.24 885.267 1747.86 0.410469 -0.81277 -0.413424 1
1296.07 892.652 1747.12 0.32022 0.945052 -0.0658408 1
1300.75 873.695 1747.72 0.535651 0.191696 -0.822393 1
1295.68 899.179 1745.46 0.694781 0.541112 -0.47379 1
1301.09 890.694 1745.65 0.0479501 -0.371154 0.927332 1
1300.57 896.469 1746.52 -0.130329 0.797618 0.588915 1
1295.04 902.814 1749.71 0.0234781 0.242182 0.969947 1
1297.33 882.589 1749.56 -0.880067 -0.0111395 0.474719 1
1299.85 867.369 1745.97 -0.685308 -0.685918 -0.244682 1
1300.84 880.018 1748.87 0.456209 -0.430231 -0.778957 1
1300.68 892.203 1747.57 -0.0721763 0.539946 0.838599 1
1294.44 904.115 1748.44 0.320486 0.919815 -0.226338 1
1301.06 890.612 1746.32 -0.800065 -0.278088 -0.531566 1
1293.77 907.546 1745.79 0.228451 0.405858 0.884923 1
1294.79 905.412 1750.15 0.457751 -0.840558 -0.289701 1
1299.43 890.476 1750.24 0.512625 0.287128 -0.809181 1
1300.72 874.38 1747.5 0.220242 0.304065 -0.926843 1
1296.46 888.448 1745.43 0.35181 0.143536 0.925001 1
1298.71 861.424 1747.92 -0.222982 -0.787375 0.574734 1
1301.01 881.219 1748.56 0.406825 -0.639586 0.652245 1
1301.13 889.412 1745.98 -0.8255 -0.541079 0.160574 1
1299.86 901.24 1745.92 -0.935479 0.29841 0.18929 1
1301.06 876.915 1746.32 -0.219069 -0.970411 -0.10154 1
1301.13 886.499 1748.47 -0.538948 0.573235 0.6172 1
1301.2 879.628 1745.72 -0.489875 -0.472823 -0.732435 1
1294.61 903.729 1749.21 -0.194403 0.853011 0.484334 1
1296.14 895.158 1745.31 -0.597363 0.550789 0.582914 1
1300.84 877.726 1746.28 -0.00589054 -0.901817 0.432079 1
1299.55 902.254 1748.58 -0.865808 0.382815 -0.322225 1
1299.26 862.945 1746.24 0.147105 0.988585 -0.0325569 1
1300.23 869.689 1747.87 -0.869825 0.491091 0.0472671 1
1300.61 895.97 1745.65 -0.555007 -0.671628 0.490799 1
1301.24 886.15 1745.42 0.75809 0.330481 -0.562212 1
1299.66 901.376 1746.32 -0.738041 0.437196 0.513961 1
1301.29 883.256 1746.03 0.0460654 0.297518 -0.953604 1
1299.93 867.318 1747.75 0.139318 0.990179 -0.0116542 1
1300.3 897.763 1748.75 0.764246 0.598456 -0.240372 1
1298.86 862.221 1746.07 0.358696 -0.59977 -0.715272 1
1298.91 862.578 1746.62 -0.0116925 0.35585 0.93447 1
1300.89 893.1 1746.03 -0.487005 -0.412031 -0.770102 1
1301.28 883.96 1747.13 0.00655729 0.634938 0.772535 1
1300.9 892.888 1747.94 0.030098 -0.129329 0.991145 1
1301.1 887.982 1747.68 -0.96786 -0.248795 0.0367303 1
1295.71 897.921 1745.4 -0.229711 -0.960673 0.156012 1
1295.73 868.964 1747.94 -0.5194 0.785461 0.336564 1
1299.23 864.882 1748.28 0.822257 -0.549818 0.146947 1
1294.14 905.934 1745.82 0.946077 -0.219851 0.237916 1
1300.54 896.181 1747.86 0.987019 -0.112725 0.114395 1
1300.48 870.835 1746.9 -0.652393 0.391544 -0.648904 1
1296.05 892.54 1747.42 -0.133622 0.72202 0.678846 1
1301.11 878.271 1746.42 0.808036 0.134773 -0.573511 1
1300.37 897.828 1746.2 -0.865438 -0.157365 -0.475661 1
1301.28 883.147 1745.58 -0.437834 0.710629 0.550733 1
1300.47 896.828 1748.2 0.883196 -0.346517 -0.316054 1
1301.16 882.64 1748.32 0.783787 0.0419742 -0.61961 1
1299.87 901.291 1748.16 -0.00888982 -0.846764 0.531894 1
1295.87 895.07 1747.4 0.591036 -0.752696 -0.290044 1
1294.57 861.459 1748.46 -0.515365 0.500488 -0.695637 1
1300.5 896.958 1746.47 0.341961 -0.0252383 -0.939375 1
1293.6 908.325 1745.8 0.698559 0.494424 0.517262 1
1299.99 867.288 1745.74 -0.830568 -0.312842 0.460745 1
1300.71 894.969 1748.11 0.0440475 -0.997522 -0.0548634 1
1295.07 901.936 1745.56 -0.347532 0.358299 0.866512 1
