x z szz sxx pp state
1286.26 1727.62 -1.50953e+06 -716105 0 0
1344.36 1713.51 -1.99336e+06 -972512 212064 0
1304.67 1718.25 -1.7932e+06 -828607 0 0
1341.76 1711.1 -2.10057e+06 -1.00218e+06 221786 8
1295.01 1717.33 -1.74022e+06 -833951 0 0
1289.38 1702.85 -2.07249e+06 -971110 13939.4 0
1274.24 1717.1 -1.66406e+06 -791553 0 0
1309.74 1724.93 -1.7004e+06 -764506 0 0
1308.71 1728.72 -1.62061e+06 -736475 0 0
1312.26 1718.93 -1.85046e+06 -828835 1492.63 0
1308.6 1728.98 -1.62445e+06 -738090 0 0
1266.86 1702.72 -1.83348e+06 -935838 0 0
1296.81 1727.83 -1.40945e+06 -750276 0 0
1311.57 1726.57 -1.68245e+06 -749379 0 0
1313.12 1707.84 -2.14914e+06 -953914 91225.4 0
1302.77 1725.47 -1.58975e+06 -776018 0 0
1255.92 1716.61 -1.34659e+06 -826062 0 0
1311.26 1716.08 -1.92596e+06 -865185 6742.74 0
1305.7 1729.44 -1.54896e+06 -745712 0 0
1298.04 1728.72 -1.42962e+06 -776693 0 0
1329.19 1725.78 -1.82814e+06 -828556 10138.1 0
1253.42 1701.35 -1.51887e+06 -900651 0 0
1251.8 1703.08 -1.37774e+06 -916640 0 0
1338.2 1703.19 -2.32327e+06 -1.03779e+06 278512 8
1300.93 1711.94 -1.91823e+06 -894973 3066.53 0
1321.68 1706.55 -2.23236e+06 -993690 152408 8
1327.8 1708.46 -2.1846e+06 -981399 168288 8
1307.59 1729.52 -1.59905e+06 -738078 0 0
1300.36 1715.2 -1.84283e+06 -867593 0 0
1326.19 1711.95 -2.12087e+06 -938911 125104 8
1309.67 1719.88 -1.82534e+06 -823968 0 0
1319.7 1705.34 -2.24666e+06 -1.00464e+06 152559 8
1309.78 1715.53 -1.92101e+06 -866514 5250.12 0
1288.1 1727.69 -1.4885e+06 -719928 0 0
1279.57 1727.85 -1.49095e+06 -687087 0 0
1331.94 1724.32 -1.84873e+06 -840203 35535.3 0
1338.9 1708.54 -2.16753e+06 -996923 230562 8
1266.2 1712.22 -1.60409e+06 -827838 0 0
1319.07 1720.73 -1.88252e+06 -828048 5856.18 0
1311.23 1717.78 -1.87149e+06 -846042 2216.57 0
1309.21 1712.39 -1.99569e+06 -900332 26451.2 0
1254.22 1726.45 -1.13495e+06 -653762 0 0
1346.96 1722.09 -1.85711e+06 -927193 142443 8
1284.78 1725.69 -1.52821e+06 -717914 0 0
1274.31 1707.6 -1.84194e+06 -890936 0 0
1292.24 1724.03 -1.56894e+06 -784223 0 0
1262.69 1711.75 -1.55521e+06 -837686 0 0
1312.1 1721.7 -1.80784e+06 -806012 0 0
1302.19 1729.12 -1.47482e+06 -750633 0 0
1297.36 1706.75 -2.02965e+06 -942793 23048.3 0
1289.61 1724.07 -1.57205e+06 -771176 0 0
1321.09 1728.58 -1.73925e+06 -780136 0 0
1260.67 1725.49 -1.2934e+06 -711518 0 0
1312.36 1701.98 -2.27719e+06 -1.04351e+06 145887 8
1275.51 1726.16 -1.5002e+06 -707689 0 0
1290.16 1724.14 -1.57028e+06 -773049 0 0
1325.41 1705.17 -2.26756e+06 -1.0113e+06 186882 0
1261.34 1705.48 -1.61539e+06 -881864 0 0
1318.73 1729.67 -1.69119e+06 -759799 0 0
1333.23 1703.05 -2.29511e+06 -1.03231e+06 252112 8
1256.2 1716.11 -1.32708e+06 -820011 0 0
1314.74 1718.51 -1.91549e+06 -851608 5360.37 0
1282.53 1715.69 -1.74355e+06 -811661 0 0
1293.98 1703.37 -2.09848e+06 -980167 32837.5 0
1293.14 1715.91 -1.7822e+06 -847940 0 0
1316.32 1707.81 -2.17762e+06 -965089 109206 8
1294.81 1721.65 -1.62879e+06 -805884 0 0
1317.72 1706.4 -2.20655e+06 -982738 131926 8
1313.66 1722.08 -1.80204e+06 -803313 0 0
1293.67 1726.34 -1.49402e+06 -763760 0 0
1316.12 1710.24 -2.09242e+06 -928849 84935.9 0
1306.32 1728.64 -1.5896e+06 -743734 0 0
1286.64 1715.75 -1.75012e+06 -826577 0 0
1308.38 1727.83 -1.63031e+06 -742450 0 0
1311.7 1707.75 -2.1355e+06 -954326 85422.4 0
1311.72 1709.55 -2.08614e+06 -935441 68035.7 0
1330.63 1729.51 -1.72161e+06 -802106 280.256 0
1301.68 1702.64 -2.16561e+06 -996943 80313 0
1282.84 1706.58 -1.93953e+06 -924107 0 0
1299.42 1704.3 -2.11322e+06 -979180 53239.3 0
1292.53 1710.76 -1.88848e+06 -888637 0 0
1284.36 1715.23 -1.75715e+06 -834812 0 0
1259.53 1713.04 -1.47786e+06 -835371 0 0
1269.12 1705.98 -1.80614e+06 -908334 0 0
1322.92 1723.09 -1.8504e+06 -823543 4890.13 0
1287.22 1728.7 -1.45847e+06 -692196 0 0
1276.67 1727.09 -1.4813e+06 -702882 0 0
1306.01 1724.4 -1.66091e+06 -773547 0 0
1261.64 1708.4 -1.58e+06 -857782 0 0
1325.02 1706.33 -2.25272e+06 -999629 171842 8
1262.36 1724.7 -1.35834e+06 -724301 0 0
1313.02 1714.39 -1.97523e+06 -881735 25996 0
1292.7 1716.79 -1.7643e+06 -847574 0 0
1281.22 1728.06 -1.49064e+06 -693304 0 0
1280.87 1727.18 -1.49687e+06 -697965 0 0
1305.06 1720.8 -1.73592e+06 -811025 0 0
1315.95 1722.57 -1.82186e+06 -803537 0 0
1286.42 1725.5 -1.55091e+06 -744429 0 0
1302.94 1714.12 -1.88489e+06 -876407 444.519 0
1308.4 1705.27 -2.15732e+06 -979684 91246.7 0
1302.11 1728.84 -1.48129e+06 -753945 0 0
1325.78 1727.25 -1.74822e+06 -807003 803.566 0
1299.1 1725.52 -1.52531e+06 -771008 0 0
1308.99 1706.77 -2.12743e+06 -964522 80656.1 0
1286.73 1728.1 -1.49511e+06 -705460 0 0
1314.27 1710.9 -2.06917e+06 -919603 68495.3 0
1297.99 1722.49 -1.61209e+06 -798006 0 0
1278.78 1727.05 -1.5051e+06 -695117 0 0
1311.61 1727.34 -1.67077e+06 -744910 0 0
1290.1 1728.09 -1.46925e+06 -733548 0 0
1303.83 1720.74 -1.73709e+06 -819631 0 0
1299.35 1713.86 -1.87531e+06 -879901 0 0
1282.84 1701.75 -2.03525e+06 -984161 2633.76 0
1292.8 1725.42 -1.52503e+06 -768357 0 0
1260.9 1721.77 -1.32064e+06 -738033 0 0
1255.26 1719.07 -1.24451e+06 -786590 0 0
1346.57 1705.85 -2.14269e+06 -1.07068e+06 298620 8
1275.81 1705.32 -1.91235e+06 -919156 0 0
1274.09 1715.79 -1.65567e+06 -795111 0 0
1289.09 1715.73 -1.74688e+06 -832069 0 0
1288.23 1723.6 -1.57232e+06 -754910 0 0
1309.46 1729.28 -1.62859e+06 -734759 0 0
1309.35 1729.53 -1.6317e+06 -739830 0 0
1303.47 1702.3 -2.18569e+06 -1.00514e+06 94782.4 0
1319.32 1722.17 -1.86392e+06 -815388 1988.43 0
1322.7 1702.96 -2.32148e+06 -1.03818e+06 193744 8
1332.65 1725.95 -1.80682e+06 -835709 23351.3 0
1345.92 1723.78 -1.81129e+06 -880075 119956 8
1290.88 1716.99 -1.73796e+06 -828947 0 0
1305.73 1712.34 -1.96901e+06 -899507 11244.4 0
1269.34 1704.74 -1.82547e+06 -921519 0 0
1304.95 1703.2 -2.18542e+06 -1.00046e+06 94210 0
1347.34 1724.71 -1.79412e+06 -881985 118981 8
1296.65 1729.27 -1.39442e+06 -757544 0 0
1264.35 1722.34 -1.42768e+06 -732661 0 0
1322.78 1719.54 -1.93872e+06 -856737 31357.2 0
1265.81 1723.02 -1.42985e+06 -736348 0 0
1313.5 1702.2 -2.28317e+06 -1.03761e+06 148250 0
1299.64 1728.41 -1.44355e+06 -762026 0 0
1292.4 1702.15 -2.11721e+06 -998649 36642.3 0
1315.62 1726.47 -1.72399e+06 -764951 0 0
1312.24 1730.1 -1.63978e+06 -734160 0 0
1278.57 1702.59 -1.9791e+06 -956352 0 0
1267.21 1710.74 -1.66196e+06 -835411 0 0
1296.52 1718.15 -1.74246e+06 -835223 0 0
1295.35 1728.47 -1.41358e+06 -758166 0 0
1289.9 1720.32 -1.64146e+06 -786895 0 0
1296.06 1728.2 -1.40598e+06 -752581 0 0
1324.89 1729.87 -1.69694e+06 -785268 0 0
1317.18 1715.53 -1.98625e+06 -881729 38712 0
1310.28 1724.33 -1.72795e+06 -774663 0 0
1346.25 1702.83 -2.24801e+06 -1.01237e+06 328224 8
1314.9 1729.08 -1.67129e+06 -745611 0 0
1331.4 1701.07 -2.378e+06 -1.08424e+06 259689 8
1297.88 1729.28 -1.39771e+06 -773240 0 0
1262.64 1706.9 -1.65132e+06 -879241 0 0
1284.95 1719.86 -1.66066e+06 -787738 0 0
1303.68 1701.29 -2.21067e+06 -1.02037e+06 104484 8
1299.97 1726.41 -1.54279e+06 -790043 0 0
1263.63 1703.17 -1.75089e+06 -919934 0 0
1323.17 1725.55 -1.78929e+06 -797653 803.566 0
1267.65 1709.18 -1.70626e+06 -853781 0 0
1303.27 1719.45 -1.75293e+06 -824341 0 0
1254.67 1701.43 -1.54739e+06 -894289 0 0
1304.5 1725.79 -1.61636e+06 -778625 0 0
1326.71 1708.37 -2.18267e+06 -974958 161267 8
1326.87 1727.04 -1.7704e+06 -810183 803.566 0
1333.06 1722.86 -1.87693e+06 -856912 55677.1 0
1298.47 1709.68 -1.97059e+06 -916089 6101.47 0
1322.68 1729.79 -1.70049e+06 -776555 0 0
1287.78 1723.5 -1.57296e+06 -752900 0 0
1259.88 1721.23 -1.32736e+06 -750111 0 0
1276.88 1727.93 -1.46401e+06 -691656 0 0
1302.74 1724.53 -1.61511e+06 -784809 0 0
1319.14 1728.73 -1.70171e+06 -761419 0 0
1282.96 1722.52 -1.59638e+06 -753992 0 0
1274.65 1726.94 -1.48177e+06 -705856 0 0
1282.67 1715.84 -1.7423e+06 -812774 0 0
1315.31 1717.52 -1.93885e+06 -861729 14212.5 0
1347.23 1729.91 -1.7206e+06 -751502 66677.3 0
1277.63 1724.67 -1.53618e+06 -718560 0 0
1262.32 1723.29 -1.35758e+06 -729723 0 0
1327.13 1714.28 -2.03339e+06 -901917 107738 8
1300.18 1729.1 -1.44485e+06 -764412 0 0
1348.71 1705.7 -2.0807e+06 -1.04652e+06 314155 8
1285.58 1714.39 -1.77329e+06 -850396 0 0
1312.65 1727.15 -1.68695e+06 -751710 0 0
1286.95 1726.58 -1.51142e+06 -721011 0 0
1301.9 1726.34 -1.54556e+06 -774398 0 0
1251.31 1726.69 -1.0914e+06 -571182 0 0
1286.23 1722 -1.61148e+06 -760450 0 0
1278.53 1725.89 -1.5175e+06 -708156 0 0
1290.2 1726.61 -1.50978e+06 -749398 0 0
1300.88 1728.86 -1.45338e+06 -760930 0 0
1280.61 1727.92 -1.48701e+06 -682644 0 0
1318.08 1717.05 -1.96851e+06 -870492 27870.8 0
1270.89 1723.63 -1.49739e+06 -720940 0 0
1299.36 1724.31 -1.58731e+06 -791904 0 0
1295.59 1725.54 -1.51011e+06 -768848 0 0
1348.38 1723.02 -1.75018e+06 -890352 141467 0
1328.4 1701.07 -2.33931e+06 -1.07404e+06 244285 8
1287.14 1727.5 -1.48232e+06 -709533 0 0
1319.66 1717.52 -1.97514e+06 -873539 33040.3 0
1280.92 1723.23 -1.57654e+06 -746676 0 0
1322.46 1707.62 -2.22044e+06 -980406 144784 8
1301.23 1726.95 -1.51348e+06 -763824 0 0
1252.88 1710.56 -1.35278e+06 -917969 0 0
1311.97 1701.22 -2.28547e+06 -1.05134e+06 149880 8
1338.33 1729.49 -1.73719e+06 -837992 23519.4 0
1269.4 1722.35 -1.50274e+06 -734951 0 0
1291.6 1710.59 -1.88993e+06 -894151 0 0
1282.34 1723.84 -1.56951e+06 -740972 0 0
1318.05 1730.09 -1.6916e+06 -766100 0 0
1306.28 1727.06 -1.61265e+06 -755285 0 0
1252.93 1721.14 -1.19912e+06 -780550 0 0
1255.12 1720.68 -1.22365e+06 -773648 0 0
1285.49 1701.49 -2.06306e+06 -984500 9582.95 0
1256.43 1722.16 -1.29676e+06 -739150 0 0
1305.96 1703.06 -2.19213e+06 -1.00281e+06 99873.5 0
1347.81 1704.8 -2.10541e+06 -1.05231e+06 316930 8
1298.62 1727.34 -1.48284e+06 -781753 0 0
1251.18 1708.27 -1.27534e+06 -902216 0 0
1347.16 1714.51 -1.98617e+06 -1.011e+06 217957 8
1254.62 1711.27 -1.34311e+06 -871700 0 0
1315.49 1729.79 -1.6578e+06 -741865 0 0
1295.43 1717.79 -1.73385e+06 -830574 0 0
1323.49 1730.28 -1.68146e+06 -778830 0 0
1306.11 1705.34 -2.12923e+06 -973294 78040.7 0
1280 1701.87 -2.01162e+06 -986541 442.669 0
1321.82 1719.06 -1.95329e+06 -862855 29259.1 0
1285.56 1723.42 -1.60296e+06 -761799 0 0
1313.89 1702.96 -2.27155e+06 -1.02742e+06 144257 8
1309.25 1702.98 -2.2267e+06 -1.00927e+06 118444 8
1264.87 1701.89 -1.83342e+06 -958747 0 0
1312.8 1729.6 -1.65242e+06 -738662 0 0
1334.25 1707.41 -2.17469e+06 -1.00376e+06 213870 8
1281.01 1714.46 -1.74935e+06 -830022 0 0
1318.89 1727.8 -1.71188e+06 -767644 0 0
1257.32 1701.76 -1.66167e+06 -925720 0 0
1336.62 1728.76 -1.76438e+06 -826170 21228 0
1273.89 1722.91 -1.53105e+06 -728194 0 0
1318.45 1729.15 -1.68998e+06 -761471 0 0
1271.09 1713.76 -1.66894e+06 -821923 0 0
1294.33 1705.76 -2.0249e+06 -950558 16299.9 0
1309.12 1706.51 -2.13671e+06 -963424 81991.8 0
1284.05 1723.37 -1.57661e+06 -738496 0 0
1314.61 1712.61 -2.04203e+06 -905133 52526.3 0
1298.36 1724.51 -1.58742e+06 -804704 0 0
1257.19 1724.94 -1.22364e+06 -713909 0 0
1337.2 1713.89 -2.09288e+06 -966863 167005 0
1336.24 1726.92 -1.78624e+06 -830652 34964.5 0
1252.75 1716.1 -1.24555e+06 -838639 0 0
1298.44 1721.11 -1.67874e+06 -820754 0 0
1292.46 1708.46 -1.98115e+06 -923269 655.809 0
1271.24 1727.54 -1.43974e+06 -703849 0 0
1347.78 1721.79 -1.83975e+06 -924586 151265 8
1313.64 1726.15 -1.7249e+06 -767089 0 0
1307.68 1722.82 -1.72753e+06 -790399 0 0
1261.83 1703.15 -1.73929e+06 -908176 0 0
1285.25 1720.72 -1.6369e+06 -777609 0 0
1323.99 1701.92 -2.35013e+06 -1.0699e+06 210725 8
1304.59 1729.32 -1.52143e+06 -744280 0 0
1304.64 1723.98 -1.66314e+06 -783519 0 0
1285.15 1721.3 -1.62598e+06 -770281 0 0
1283.63 1722.09 -1.60436e+06 -759066 0 0
1296.05 1723.44 -1.60315e+06 -804616 0 0
1332.63 1709.36 -2.15856e+06 -979263 185317 8
1348.02 1715.95 -1.8745e+06 -965716 209199 8
1272.68 1702.95 -1.93374e+06 -950145 0 0
1259.75 1711.73 -1.50589e+06 -840871 0 0
1261.55 1726.16 -1.30696e+06 -712330 0 0
1281.54 1721.9 -1.60963e+06 -756157 0 0
1251.67 1715.51 -1.235e+06 -847414 0 0
1278.45 1718.91 -1.64462e+06 -775470 0 0
1280.29 1700.93 -2.03873e+06 -1.00019e+06 442.669 0
1311.49 1724.15 -1.75056e+06 -779879 0 0
1313.04 1719.1 -1.85882e+06 -828321 1492.63 0
1273.84 1705.99 -1.85831e+06 -912087 0 0
1304.9 1729.39 -1.54399e+06 -750145 0 0
1271.64 1702.01 -1.92893e+06 -977686 0 0
1295.36 1716.48 -1.77712e+06 -845333 0 0
1308.9 1722.63 -1.7448e+06 -791418 0 0
1270.62 1715.13 -1.6293e+06 -807189 0 0
1310.12 1713.99 -1.95404e+06 -884040 16375.2 0
1349.14 1709.82 -2.01391e+06 -1.03822e+06 274369 0
1291.66 1721.16 -1.64613e+06 -802154 0 0
1294.47 1719.14 -1.70689e+06 -833284 0 0
1299.69 1729.62 -1.42146e+06 -764092 0 0
1348.78 1716.27 -1.86354e+06 -959468 209109 8
1307.3 1729.21 -1.59859e+06 -736216 0 0
1260.62 1702.14 -1.73237e+06 -912321 0 0
1348.14 1724.84 -1.80625e+06 -886635 121022 0
1305.98 1721.24 -1.73474e+06 -804222 0 0
1256.22 1726.47 -1.25469e+06 -693238 0 0
1274.45 1720.01 -1.59402e+06 -756891 0 0
1261.66 1710.71 -1.52784e+06 -827002 0 0
1272.37 1723.22 -1.51536e+06 -720186 0 0
1299.59 1719.9 -1.69154e+06 -814050 0 0
1287.39 1726.58 -1.4961e+06 -713951 0 0
1301.07 1726.12 -1.54072e+06 -774292 0 0
1332.53 1710.61 -2.12056e+06 -970060 173636 8
1319.44 1725.65 -1.78634e+06 -790329 0 0
1309.71 1708.02 -2.11136e+06 -948775 71401.2 0
1292.25 1717.01 -1.74784e+06 -838030 0 0
1275.38 1727.64 -1.47962e+06 -699558 0 0
1273.52 1727.68 -1.43678e+06 -694701 0 0
1305.72 1719.92 -1.77271e+06 -821974 0 0
1272.15 1701.18 -1.9467e+06 -983800 0 0
1299.57 1727.31 -1.49292e+06 -777780 0 0
1291.83 1701.23 -2.13068e+06 -1.00656e+06 41549.2 0
1268.75 1726.05 -1.42712e+06 -716618 0 0
1277.67 1717.48 -1.66785e+06 -788658 0 0
1296.31 1723.98 -1.58455e+06 -796270 0 0
1304.41 1729.06 -1.5395e+06 -750484 0 0
1267.78 1727.24 -1.39355e+06 -713963 0 0
1283.07 1705.5 -1.9561e+06 -934866 0 0
1348.38 1713.83 -1.97898e+06 -1.0168e+06 232372 8
1297.13 1729.21 -1.40289e+06 -766878 0 0
1291.67 1722.41 -1.59537e+06 -777536 0 0
1254.49 1715.09 -1.30523e+06 -849814 0 0
1255.91 1700.9 -1.59205e+06 -897585 0 0
1343.45 1703.06 -2.31201e+06 -1.05711e+06 309232 0
1298.04 1702.62 -2.14729e+06 -997483 60890.6 0
1344.87 1724.98 -1.79972e+06 -865544 103510 8
1323.44 1729.28 -1.71145e+06 -775931 0 0
1321.85 1729.54 -1.69098e+06 -767098 0 0
1307.06 1726.2 -1.65383e+06 -761713 0 0
1313.43 1722.32 -1.79506e+06 -800397 0 0
1312.75 1723.58 -1.76844e+06 -785117 0 0
1322.75 1709.95 -2.1398e+06 -945098 123644 0
1286.49 1701.49 -2.08107e+06 -990557 16566.9 0
1278.62 1704.29 -1.94903e+06 -949929 0 0
1292.64 1718.68 -1.69566e+06 -807047 0 0
1252.15 1727.01 -1.08119e+06 -563980 0 0
1277.36 1705.08 -1.9205e+06 -931435 0 0
1308.08 1720.57 -1.78458e+06 -812778 0 0
1349.55 1730.01 -1.68367e+06 -759637 80333 0
1346.82 1730.55 -1.70666e+06 -760496 59010.3 0
1347.86 1731.63 -1.66018e+06 -683924 54480.6 0
1259.86 1700.86 -1.72824e+06 -936516 0 0
1310.2 1723.14 -1.74809e+06 -785888 0 0
1291.1 1723.52 -1.5684e+06 -773479 0 0
1290.92 1728.24 -1.44283e+06 -722173 0 0
1306.42 1727.81 -1.60611e+06 -750460 0 0
1295.65 1702.14 -2.14457e+06 -1.00408e+06 54084.4 0
1299.19 1705.65 -2.06361e+06 -958445 38354.3 0
1310.14 1723.47 -1.7305e+06 -779859 0 0
1270.79 1706 -1.81984e+06 -893639 0 0
1343.03 1730.53 -1.73075e+06 -825066 36287.8 0
1308.21 1726.76 -1.6491e+06 -752498 0 0
1293.4 1719.17 -1.69989e+06 -817085 0 0
1311.35 1730.06 -1.62729e+06 -736406 0 0
1321.48 1726.31 -1.76057e+06 -789434 0 0
1273.73 1701.89 -1.94674e+06 -965046 0 0
1296.09 1701.22 -2.16222e+06 -1.01413e+06 64356.4 0
1288.42 1704.58 -2.03216e+06 -961021 2766.72 0
1344.84 1702.2 -2.2547e+06 -1.01293e+06 325740 8
1298.64 1727.4 -1.47706e+06 -777007 0 0
1264.28 1705.45 -1.72242e+06 -883444 0 0
1321.38 1717.46 -1.99386e+06 -879222 42421.6 0
1311.42 1722.96 -1.76573e+06 -786437 0 0
1290.28 1701.9 -2.11299e+06 -990055 26595.8 0
1332.68 1705.86 -2.23248e+06 -1.01181e+06 220171 8
1338.8 1730.96 -1.69319e+06 -826867 12667.9 0
1325.22 1710.6 -2.15134e+06 -947898 130957 0
1302.29 1728.95 -1.48544e+06 -752004 0 0
1259.21 1715.43 -1.4105e+06 -814470 0 0
1290.45 1727.01 -1.47907e+06 -735795 0 0
1297.89 1728.76 -1.39953e+06 -754071 0 0
1287.46 1722.15 -1.61612e+06 -775740 0 0
1314.11 1714.32 -1.99665e+06 -886962 33566.8 0
1307.77 1701.76 -2.24051e+06 -1.02786e+06 122565 8
1273.48 1722.77 -1.53254e+06 -731080 0 0
1304.96 1728.79 -1.55064e+06 -752768 0 0
1300.34 1729.33 -1.43837e+06 -765501 0 0
1311.6 1714.53 -1.96646e+06 -882854 17867.8 0
1301.48 1708 -2.03155e+06 -937350 26491.1 0
1267.4 1704.57 -1.81133e+06 -915389 0 0
1292.82 1727.93 -1.44319e+06 -748220 0 0
1291.2 1720.73 -1.65154e+06 -805798 0 0
1282.29 1718.78 -1.67519e+06 -787904 0 0
1327.65 1730.13 -1.68398e+06 -806749 0 0
1269.38 1721.05 -1.51376e+06 -743982 0 0
1275.94 1714.72 -1.70853e+06 -811799 0 0
1339.38 1711 -2.07539e+06 -966645 208330 8
1251.24 1701.85 -1.31587e+06 -894430 0 0
1252.55 1702.75 -1.40076e+06 -922507 0 0
1281.08 1719.6 -1.64873e+06 -774319 0 0
1281.54 1702.7 -2.00828e+06 -966615 442.669 0
1320.52 1712.63 -2.09515e+06 -916288 86002.6 0
1275.64 1709.44 -1.81393e+06 -866591 0 0
1338.36 1712.63 -2.08428e+06 -965852 187320 8
1332.78 1719.17 -1.9493e+06 -886045 91113.4 0
1295.17 1720.28 -1.68019e+06 -818309 0 0
1284.08 1708.61 -1.89391e+06 -899062 0 0
1266.07 1706.02 -1.74376e+06 -891293 0 0
1268.15 1701.72 -1.87881e+06 -964977 0 0
1296.56 1729.5 -1.3977e+06 -760431 0 0
1305.06 1729.82 -1.55648e+06 -753887 0 0
1282.81 1724.85 -1.55278e+06 -729906 0 0
1291.71 1728.65 -1.43133e+06 -727849 0 0
1319.33 1730.44 -1.65442e+06 -750536 0 0
1313.39 1725.33 -1.74528e+06 -772548 0 0
1301.89 1702.93 -2.1665e+06 -998046 80069.7 0
1285.04 1725.95 -1.52909e+06 -720139 0 0
1322.56 1715.83 -2.01111e+06 -885542 65480.5 0
1291.2 1721.98 -1.59631e+06 -775992 0 0
1267.66 1700.89 -1.87099e+06 -967749 0 0
1331.68 1730.38 -1.6699e+06 -792164 280.256 0
1270.57 1707.24 -1.81069e+06 -888806 0 0
1294.96 1729.15 -1.40663e+06 -755092 0 0
1295.29 1729.06 -1.4086e+06 -751073 0 0
1312.36 1725.56 -1.72411e+06 -766024 0 0
1335.84 1729.29 -1.74859e+06 -817943 12768.2 0
1278.86 1701.64 -2.0059e+06 -969446 0 0
1321.59 1711.02 -2.11439e+06 -929303 108324 8
1289.02 1728.02 -1.46009e+06 -711915 0 0
1306.37 1720.16 -1.7593e+06 -812968 0 0
1291.89 1728.39 -1.43964e+06 -733638 0 0
1287.35 1725.45 -1.53523e+06 -733765 0 0
1293.11 1728.64 -1.40879e+06 -736298 0 0
1301.11 1729.37 -1.4557e+06 -771168 0 0
1343.22 1701.69 -2.33056e+06 -1.06265e+06 320384 8
1314.71 1722.71 -1.78798e+06 -792180 0 0
1322.66 1730.03 -1.67611e+06 -775553 0 0
1309.72 1709.81 -2.05853e+06 -927989 54014.4 0
1328.29 1726.35 -1.80385e+06 -824255 3959.22 0
1330.43 1714.72 -2.03397e+06 -913121 121314 8
1312.68 1714.46 -1.97932e+06 -885099 25438.7 0
1303.46 1708.3 -2.04749e+06 -935267 34256.1 0
1302.17 1727.6 -1.5433e+06 -777302 0 0
1315.34 1726.64 -1.71961e+06 -763246 0 0
1251.08 1723.07 -1.0993e+06 -733935 0 0
1284.94 1728.39 -1.47736e+06 -692238 0 0
1274.88 1711.2 -1.75119e+06 -849819 0 0
1344.23 1704.97 -2.17929e+06 -998733 294028 8
1251.99 1720.51 -1.18588e+06 -784258 0 0
1291.05 1726.94 -1.48586e+06 -744238 0 0
1250.48 1702.18 -1.31504e+06 -901959 0 0
1277.28 1701.66 -1.99279e+06 -978578 0 0
1284.05 1700.83 -2.05861e+06 -995897 8441.42 0
1288.14 1704.64 -2.02274e+06 -957222 2240 0
1314.87 1726.9 -1.71418e+06 -765468 0 0
1305.11 1705.49 -2.12599e+06 -976327 72377.2 0
1290.3 1728.81 -1.45762e+06 -725619 0 0
1275.96 1719.86 -1.6044e+06 -758984 0 0
1314.04 1704.98 -2.2046e+06 -995850 125715 0
1304.04 1729.6 -1.50034e+06 -735842 0 0
1274.27 1702.83 -1.9394e+06 -955013 0 0
1291.89 1726.55 -1.48968e+06 -756243 0 0
1269.61 1709.04 -1.73014e+06 -866865 0 0
1281.37 1721.17 -1.63098e+06 -759663 0 0
1302.32 1727.95 -1.53281e+06 -770850 0 0
1337.55 1730.03 -1.71876e+06 -829923 15059.6 0
1286.8 1724.66 -1.55826e+06 -745267 0 0
1260.56 1726.71 -1.2692e+06 -700971 0 0
1299.98 1728.89 -1.44241e+06 -764327 0 0
1348.27 1731 -1.67795e+06 -687663 62147.5 0
1295.58 1723.64 -1.57531e+06 -786214 0 0
1264.66 1700.89 -1.85766e+06 -968280 0 0
1281.24 1704.72 -1.94897e+06 -943488 0 0
1297.06 1702.78 -2.13957e+06 -993983 55466.6 0
1321.25 1714.49 -2.0334e+06 -898025 72458.4 0
1302.87 1729.41 -1.50465e+06 -759859 0 0
1346 1713.76 -1.99146e+06 -993514 219795 8
1257.7 1721.46 -1.30855e+06 -743297 0 0
1308.96 1722.29 -1.75565e+06 -793898 0 0
1335.92 1701.04 -2.36082e+06 -1.06694e+06 285528 8
1292.81 1722.92 -1.59792e+06 -791435 0 0
1282.79 1728.51 -1.47317e+06 -680384 0 0
1302 1728.55 -1.48162e+06 -752436 0 0
1304.92 1728 -1.58465e+06 -765843 0 0
1323.62 1700.96 -2.37851e+06 -1.08451e+06 216711 8
1326.31 1715.33 -2.03528e+06 -894690 91292.8 0
1290.27 1726.24 -1.52088e+06 -754172 0 0
1267.12 1707.08 -1.74256e+06 -883222 0 0
1324.58 1730.32 -1.69383e+06 -785598 0 0
1286.34 1728.31 -1.49167e+06 -701340 0 0
1285.41 1728.56 -1.47743e+06 -693353 0 0
1274.8 1704.55 -1.90777e+06 -924553 0 0
1297.37 1720.44 -1.67706e+06 -810505 0 0
1268.37 1727.54 -1.38183e+06 -712405 0 0
1297.62 1723.52 -1.58437e+06 -791233 0 0
1285.82 1724.74 -1.54574e+06 -733427 0 0
1306.39 1727.82 -1.62141e+06 -756374 0 0
1345.57 1730.92 -1.68139e+06 -787256 48041 0
1250.95 1725.72 -1.02632e+06 -633053 0 0
1348.96 1726.41 -1.7382e+06 -839060 110718 8
1255.04 1712.27 -1.35687e+06 -870830 0 0
1250.77 1714.45 -1.19305e+06 -854186 0 0
1251.79 1726.69 -1.06967e+06 -565899 0 0
1250.49 1726 -1.02296e+06 -631631 0 0
1252.1 1700.45 -1.44323e+06 -850283 0 0
1330.97 1726.86 -1.75627e+06 -817658 9614.83 0
1308.23 1730 -1.61728e+06 -741575 0 0
1252.51 1723.93 -1.14156e+06 -707735 0 0
1303.68 1710.18 -1.98727e+06 -913127 18950.1 0
1272.36 1727.52 -1.43612e+06 -693508 0 0
1297.3 1703.92 -2.11238e+06 -983170 46209.5 0
