x z szz sxx pp state
576.938 903.411 -2.14281e+07 -1.70767e+07 6.7757e+06 0
1293.86 1616.34 -5.2922e+06 -3.14192e+06 967929 0
1442.5 1659.29 -6.28595e+06 -2.40845e+06 1.30028e+06 0
1719.11 822.236 -2.87524e+07 -2.36566e+07 1.01649e+07 0
1307.82 1615.01 -5.558e+06 -3.24883e+06 1.05543e+06 0
1186.22 1527.69 -6.51461e+06 -5.02501e+06 1.41875e+06 0
1161.17 811.44 -2.50993e+07 -1.99947e+07 8.25771e+06 0
1464.84 1656.18 -6.66722e+06 -2.48933e+06 1.4361e+06 0
1210.63 1692.44 -2.19677e+06 -1.72762e+06 0 0
1156.04 1637.35 -3.3378e+06 -2.76888e+06 166408 0
57.8631 1259.5 -1.10139e+07 -1.0236e+07 1.34044e+06 0
1479.38 1540.86 -9.84324e+06 -5.1375e+06 2.63691e+06 0
1223.1 1576.89 -5.52486e+06 -3.99887e+06 1.06396e+06 0
1431.54 1699.72 -5.0985e+06 -1.59662e+06 848770 0
1341.36 1695.73 -3.86251e+06 -1.55405e+06 389311 0
42.9055 1581.14 -2.32122e+06 -4.27705e+06 0 0
1217.84 1595.93 -5.00305e+06 -3.62143e+06 845498 0
433.772 1625.57 -1.57112e+06 -2.67251e+06 0 0
1198.63 1687.97 -2.16582e+06 -1.76586e+06 0 0
870.905 1144.88 -1.49697e+07 -1.28691e+07 4.50364e+06 0
1179.62 1598.79 -4.5569e+06 -3.569e+06 672224 0
505.072 1008.55 -1.8376e+07 -1.50512e+07 5.69826e+06 0
1478.73 1600.56 -8.33416e+06 -3.80172e+06 2.04269e+06 0
1336.58 1699.46 -3.7386e+06 -1.56594e+06 331719 0
1427.79 1702.13 -4.96942e+06 -1.57005e+06 806039 0
1939.13 1362.2 -1.5969e+07 -9.39128e+06 5.04546e+06 0
1478.08 1576.03 -8.91757e+06 -4.29436e+06 2.27784e+06 0
1940.2 1381.78 -1.53833e+07 -8.92035e+06 4.81701e+06 0
1118.96 1668.6 -2.25464e+06 -2.16711e+06 0 0
1414.47 1646.55 -6.2264e+06 -2.6792e+06 1.28897e+06 0
1084.49 1600.75 -3.81548e+06 -3.44417e+06 368800 0
1859.53 1698.6 -7.09606e+06 -1.76278e+06 1.64712e+06 4
1341.87 1692.04 -3.99808e+06 -1.68948e+06 433918 0
1111.78 923.989 -2.19425e+07 -1.77629e+07 7.12945e+06 0
1255.11 1589.99 -5.49303e+06 -3.6697e+06 1.04598e+06 0
1173.17 1618.55 -3.98981e+06 -3.17233e+06 441607 0
1823.06 1699.54 -7.09804e+06 -1.79175e+06 1.62553e+06 4
1410.21 1598.3 -7.4252e+06 -3.72893e+06 1.74837e+06 0
1437.78 1688.82 -5.49128e+06 -1.88514e+06 991200 0
1245.55 1684.56 -2.9651e+06 -1.87487e+06 18090.1 0
1310.52 1681.3 -3.76762e+06 -1.81253e+06 359976 0
1928.35 1225 -1.9426e+07 -1.27942e+07 6.3965e+06 0
54.024 1544.02 -3.06722e+06 -4.85364e+06 400.507 0
1307.34 1698.66 -3.34595e+06 -1.6151e+06 160881 0
1735.51 837.121 -2.82372e+07 -2.29047e+07 1.00284e+07 0
904.406 811.226 -2.4162e+07 -1.90682e+07 7.785e+06 0
1342.25 1678.79 -4.37143e+06 -1.94555e+06 575857 0
1277.29 1239.53 -1.48581e+07 -1.12108e+07 4.61022e+06 0
1182.27 1680.67 -2.3545e+06 -1.97974e+06 0 0
169.565 1560.12 -2.68281e+06 -4.38657e+06 20921.4 0
1151.31 1676.42 -2.22727e+06 -2.04774e+06 0 0
1155.32 1684.26 -2.02182e+06 -1.93872e+06 0 0
1989.88 1381.12 -1.57247e+07 -8.97352e+06 4.92894e+06 0
1277.62 1695.69 -3.01868e+06 -1.6026e+06 35019.9 0
1285.89 1620.69 -5.18773e+06 -3.15254e+06 887774 0
1390.63 1701.47 -4.47384e+06 -1.52644e+06 618239 0
695.882 1624.87 -1.98206e+06 -3.03074e+06 0 0
10.7404 1422.97 -6.12843e+06 -6.99141e+06 108078 0
1168.03 1635.66 -3.35085e+06 -2.71032e+06 182835 0
1280.35 1403.34 -1.07278e+07 -7.64388e+06 3.03478e+06 0
1302.53 1667.93 -4.09123e+06 -2.1449e+06 470236 0
1139.7 1669.91 -2.37752e+06 -2.15282e+06 0 0
1300.08 1571 -6.55431e+06 -4.08571e+06 1.45451e+06 0
902.887 1610.87 -2.58591e+06 -3.2583e+06 41197.6 0
1661.86 1296.29 -1.73422e+07 -1.09667e+07 5.52112e+06 0
50.8844 1525.75 -3.71122e+06 -5.23315e+06 42469.4 0
1463.93 1645.94 -6.90135e+06 -2.68985e+06 1.52688e+06 0
1355.82 1567.28 -7.48339e+06 -4.2769e+06 1.77309e+06 0
1102.92 1585.4 -4.48256e+06 -3.86902e+06 591869 0
1207.73 1674.86 -2.62152e+06 -1.94799e+06 0 0
1256.23 1565.87 -6.20104e+06 -4.16464e+06 1.3118e+06 0
1424.92 1620.21 -7.06259e+06 -3.28765e+06 1.60343e+06 0
634.884 1643.96 -1.64392e+06 -2.49995e+06 0 0
1442.76 1691.03 -5.45507e+06 -1.76071e+06 992020 0
1510.49 1603.23 -8.7508e+06 -3.82363e+06 2.15129e+06 0
25.5934 1583.2 -2.03124e+06 -4.23033e+06 0 0
1139 1618.25 -3.73507e+06 -3.13883e+06 317375 0
1413.27 1657.46 -5.95587e+06 -2.47331e+06 1.17668e+06 0
611.244 850.064 -2.29854e+07 -1.82067e+07 7.30617e+06 0
1161.33 1585.61 -4.82777e+06 -3.84323e+06 757795 0
1988.77 1525.93 -1.18966e+07 -5.5137e+06 3.47706e+06 0
1467.83 1614.15 -7.76029e+06 -3.36124e+06 1.86016e+06 0
152.478 1146.37 -1.36103e+07 -1.22568e+07 3.52572e+06 0
630.314 1631.76 -1.88297e+06 -2.70825e+06 0 0
1454.78 1637.11 -7.02774e+06 -2.93603e+06 1.5796e+06 0
1387.91 1613.46 -6.7426e+06 -3.36933e+06 1.48494e+06 0
1218.29 1541.03 -6.29894e+06 -4.65053e+06 1.38255e+06 0
1182.71 1661.29 -2.82184e+06 -2.26828e+06 29373.1 0
1305.82 1649.7 -4.61472e+06 -2.50219e+06 686434 0
1220.12 1606.38 -4.62211e+06 -3.3337e+06 713481 0
329.512 1338.25 -8.90597e+06 -8.56145e+06 2.25729e+06 0
499.179 1639.88 -1.45221e+06 -2.45635e+06 0 0
1123.08 1636.73 -3.18233e+06 -2.77054e+06 118964 0
485.839 1570.09 -3.10656e+06 -3.76412e+06 167061 0
1211.16 1641.29 -3.70816e+06 -2.71544e+06 309693 0
1440.42 1700.74 -5.19095e+06 -1.61788e+06 886113 0
1004.48 1211.82 -1.37774e+07 -1.16008e+07 4.04439e+06 0
1526.65 1609.84 -8.74245e+06 -3.48716e+06 2.14221e+06 0
1988.44 1644.16 -8.92584e+06 -2.66983e+06 2.33621e+06 0
1300.51 1568.28 -6.65427e+06 -4.15908e+06 1.49024e+06 0
398.863 1139.71 -1.46877e+07 -1.25523e+07 4.34562e+06 0
1342.22 1641.08 -5.37735e+06 -2.73646e+06 968367 0
524.12 1502.47 -5.06888e+06 -5.27905e+06 828368 0
1989.71 918.909 -2.70276e+07 -2.09049e+07 9.44895e+06 0
1295.33 1591.89 -6.02495e+06 -3.71138e+06 1.23178e+06 0
1197.81 1666.6 -2.81691e+06 -2.18408e+06 0 0
1071.06 1606.49 -3.66494e+06 -3.35058e+06 305388 0
1330.1 1658.04 -4.75614e+06 -2.34145e+06 724987 0
469.863 1625.26 -1.75077e+06 -2.75656e+06 0 0
1335.61 1684.55 -4.11695e+06 -1.81497e+06 481938 0
1441.99 1564.87 -8.74566e+06 -4.51182e+06 2.22725e+06 0
1087.36 1661.3 -2.34374e+06 -2.32533e+06 11401.3 0
1308.26 1654 -4.58263e+06 -2.45488e+06 656095 0
1404.37 1672.84 -5.41968e+06 -2.11868e+06 976961 0
482.125 1640.67 -1.4884e+06 -2.51409e+06 0 0
1284.39 1625.82 -5.00567e+06 -3.0129e+06 827460 0
1114.48 1672.24 -2.08648e+06 -2.05193e+06 0 0
385.229 1572.79 -2.87404e+06 -3.79512e+06 81430.7 0
1069.11 1134.47 -1.62378e+07 -1.33961e+07 4.98013e+06 0
372.657 1024.13 -1.77367e+07 -1.46692e+07 5.41157e+06 0
1460.48 1633.8 -7.21136e+06 -3.06174e+06 1.64238e+06 0
1277.48 1262.87 -1.42434e+07 -1.0671e+07 4.38336e+06 0
1417.48 1322.2 -1.46711e+07 -9.91412e+06 4.48537e+06 0
1132.37 1546.22 -5.65529e+06 -4.65137e+06 1.04357e+06 0
645.715 1628.9 -1.91548e+06 -2.67524e+06 0 0
1307.5 1681.46 -3.8022e+06 -1.94015e+06 355953 0
1403.58 1702.29 -4.62485e+06 -1.52687e+06 680462 0
1304.77 1658.44 -4.34371e+06 -2.30129e+06 591049 0
1301.62 1582.38 -6.32175e+06 -3.87136e+06 1.3535e+06 0
1477.15 1636.89 -7.35623e+06 -2.98004e+06 1.6758e+06 0
1345.39 1555 -7.65833e+06 -4.5177e+06 1.85159e+06 0
1455.96 1643.42 -6.90459e+06 -2.83771e+06 1.52105e+06 0
101.247 1520.19 -3.84869e+06 -5.29141e+06 216560 0
1496.66 1561.18 -9.57804e+06 -4.68379e+06 2.51755e+06 0
1280.86 1683.04 -3.35357e+06 -1.77502e+06 160974 0
981.221 1615.56 -2.87722e+06 -3.11451e+06 109616 0
580.812 861.786 -2.25609e+07 -1.79843e+07 7.17623e+06 0
595.414 1613.55 -2.44483e+06 -3.05407e+06 10162.9 0
1069.5 1620.57 -3.23191e+06 -3.02961e+06 177752 0
380.167 1046.14 -1.71716e+07 -1.42027e+07 5.24726e+06 0
1296.88 1664.2 -4.13595e+06 -2.24714e+06 479547 0
1449.93 1568.23 -8.71623e+06 -4.40089e+06 2.22781e+06 0
1442.88 1653.58 -6.42591e+06 -2.51766e+06 1.35735e+06 0
1553.89 1696.83 -6.79084e+06 -1.55106e+06 1.38279e+06 4
1193.79 1624.52 -3.90927e+06 -3.00354e+06 427036 0
211.557 1459.54 -5.26146e+06 -6.26449e+06 883503 0
1446.01 1564.22 -8.81177e+06 -4.57735e+06 2.25781e+06 0
1223.47 1611.81 -4.52816e+06 -3.23355e+06 665437 0
1389.66 1652 -5.75617e+06 -2.52715e+06 1.11108e+06 0
1308.33 1629.43 -5.18726e+06 -2.90991e+06 908759 0
1699.13 1235.19 -1.88259e+07 -1.24191e+07 6.1457e+06 0
647.649 1642.28 -1.67077e+06 -2.57173e+06 0 0
1216.5 1571.91 -5.5688e+06 -4.12682e+06 1.08119e+06 0
1392.74 1658.07 -5.67367e+06 -2.44902e+06 1.06576e+06 0
1721.86 860.108 -2.78392e+07 -2.2379e+07 9.80168e+06 0
1254.13 1544.55 -6.74846e+06 -4.62771e+06 1.51817e+06 0
1303.53 1500.45 -8.45712e+06 -5.57086e+06 2.17415e+06 0
193.462 1508.63 -3.87324e+06 -5.23737e+06 393865 0
1764.32 1479.56 -1.25448e+07 -6.56592e+06 3.76573e+06 0
1134.17 1677.69 -2.13796e+06 -2.03334e+06 0 0
1289.3 1680.71 -3.50358e+06 -1.83698e+06 237121 0
401.299 1626.77 -1.54656e+06 -2.71322e+06 0 0
1261.5 1586.85 -5.644e+06 -3.70581e+06 1.10761e+06 0
1123.57 1657.32 -2.64337e+06 -2.39355e+06 21155.7 0
156.228 1562.14 -2.50041e+06 -4.3144e+06 20921.4 0
1468.24 1668.75 -6.42607e+06 -2.28647e+06 1.33651e+06 0
446.397 1622.72 -1.79713e+06 -2.84126e+06 0 0
510.008 1642.23 -1.44492e+06 -2.37124e+06 0 0
259.941 1488.23 -4.80436e+06 -5.81961e+06 718135 0
1163.02 1633.09 -3.45669e+06 -2.82258e+06 222427 0
375.845 810.089 -2.3572e+07 -1.86027e+07 7.49746e+06 0
19.2757 1023.59 -1.7344e+07 -1.4421e+07 840703 0
1161.6 1635.92 -3.39586e+06 -2.77236e+06 200404 0
1146.42 1678.82 -2.06532e+06 -1.94759e+06 0 0
1261.55 818.643 -2.57318e+07 -2.07776e+07 8.56637e+06 0
1989.71 940.559 -2.66346e+07 -2.04999e+07 9.23656e+06 0
1471.85 1658.21 -6.70653e+06 -2.46806e+06 1.45151e+06 0
1132.73 1094.69 -1.75293e+07 -1.42887e+07 5.50026e+06 0
1336.75 1646.29 -5.09263e+06 -2.5328e+06 880214 0
1118.49 1114.39 -1.69582e+07 -1.38799e+07 5.25742e+06 0
1851.71 1204.24 -1.97393e+07 -1.33254e+07 6.50651e+06 0
1266.44 1650.76 -4.12634e+06 -2.51496e+06 470210 0
1469.48 1565.71 -9.03681e+06 -4.45107e+06 2.34242e+06 0
1680.58 1308.36 -1.68999e+07 -1.05235e+07 5.4007e+06 0
1414.29 1587.22 -7.73447e+06 -3.93405e+06 1.87102e+06 0
1159.72 1515.77 -6.65817e+06 -5.32872e+06 1.44036e+06 0
1146.61 1685.69 -1.99662e+06 -1.94736e+06 0 0
1208.52 1611.7 -4.45365e+06 -3.28076e+06 632590 0
1211.27 1676.97 -2.60365e+06 -1.93292e+06 0 0
1124.79 1664.25 -2.44143e+06 -2.24435e+06 0 0
1349.22 1697.32 -4.01618e+06 -1.63517e+06 428160 0
1446.83 1687.03 -5.63848e+06 -1.88485e+06 1.05208e+06 0
1323.69 1602.53 -6.04176e+06 -3.43897e+06 1.25855e+06 0
1298.57 1626.87 -5.10241e+06 -2.95562e+06 884617 0
1411.09 1700.22 -4.77824e+06 -1.54168e+06 737001 0
1301.67 1673.4 -3.9076e+06 -2.03358e+06 407632 0
407.7 1626.7 -1.64548e+06 -2.80212e+06 0 0
1282.46 1553.28 -6.75429e+06 -4.3476e+06 1.55051e+06 0
1553.64 1281.89 -1.7581e+07 -1.11741e+07 5.45494e+06 0
1467.15 1660.66 -6.58699e+06 -2.4625e+06 1.40922e+06 0
269.171 1586.83 -2.18314e+06 -3.82801e+06 0 0
1195.14 1547.91 -5.95824e+06 -4.5862e+06 1.23672e+06 0
209.637 1519.72 -3.79614e+06 -5.143e+06 358231 0
1340.06 1580.4 -6.86336e+06 -3.91692e+06 1.56332e+06 0
616.871 1642.49 -1.57183e+06 -2.35952e+06 0 0
1116.5 1651.82 -2.72469e+06 -2.49772e+06 36298.6 0
1316.6 1622.34 -5.47477e+06 -3.05471e+06 1.02668e+06 0
1837.72 1706.97 -6.70737e+06 -1.63697e+06 1.52685e+06 4
1326.69 1684.86 -3.9743e+06 -1.80799e+06 422326 0
1305.87 1692.93 -3.47262e+06 -1.68426e+06 210116 0
1440.36 1689.39 -5.46284e+06 -1.7701e+06 994103 0
1407.76 1669.07 -5.59126e+06 -2.22179e+06 1.03203e+06 0
1351.65 1554.03 -7.71024e+06 -4.51657e+06 1.88701e+06 0
6.9621 1541.09 -3.03294e+06 -4.86526e+06 0 0
361.664 1623.65 -1.67513e+06 -2.95822e+06 0 0
61.0899 1215.28 -1.22103e+07 -1.1069e+07 1.59805e+06 0
437.558 1625.44 -1.75632e+06 -2.81811e+06 0 0
1149 1682.87 -1.98609e+06 -1.87892e+06 0 0
1145.95 1546.81 -5.72094e+06 -4.66736e+06 1.0876e+06 0
1262.01 1599.23 -5.28715e+06 -3.41624e+06 979147 0
1440.13 1703.07 -5.12123e+06 -1.56121e+06 859807 0
1305.41 1674.88 -3.91589e+06 -2.04262e+06 417732 0
1457.01 1698.1 -5.50592e+06 -1.62051e+06 986180 0
1310.86 1653.18 -4.64059e+06 -2.51336e+06 683166 0
1350.14 1699.36 -3.96907e+06 -1.59422e+06 410153 0
1157.6 1688.7 -1.92047e+06 -1.85685e+06 0 0
1302.84 1694.95 -3.36602e+06 -1.62519e+06 165385 0
1301.17 1687.9 -3.56164e+06 -1.76713e+06 249785 0
411.01 812.477 -2.35213e+07 -1.85854e+07 7.51341e+06 0
1173.6 1688.09 -2.01728e+06 -1.81301e+06 0 0
1295.12 1624.78 -5.16281e+06 -3.02177e+06 892881 0
1120.7 1646.09 -2.84626e+06 -2.55417e+06 50369.7 0
1138.77 1664.58 -2.48863e+06 -2.23958e+06 0 0
1208.8 1602.02 -4.65989e+06 -3.47168e+06 730671 0
264.21 1548.75 -3.17743e+06 -4.49869e+06 153251 0
1205.33 1029.92 -1.96152e+07 -1.59213e+07 6.38649e+06 0
1444.88 1651.04 -6.51091e+06 -2.61325e+06 1.39456e+06 0
1480.51 1584.23 -8.75446e+06 -4.13789e+06 2.22049e+06 0
1444.51 1656.76 -6.37802e+06 -2.4984e+06 1.33749e+06 0
115.966 1243.69 -1.13612e+07 -1.05423e+07 2.40578e+06 0
1329.82 1681.43 -4.11456e+06 -1.86807e+06 476147 0
1335.73 1681.02 -4.20201e+06 -1.89081e+06 517442 0
407.638 1594.09 -2.46828e+06 -3.40312e+06 24435.1 0
1339.3 1578.3 -6.97483e+06 -4.05893e+06 1.58892e+06 0
1130.64 1663.04 -2.43184e+06 -2.23804e+06 0 0
1312.24 1698.48 -3.41755e+06 -1.57578e+06 189503 0
1446.26 1662.98 -6.259e+06 -2.36387e+06 1.28161e+06 0
420.037 1247.24 -1.15558e+07 -1.02693e+07 3.24522e+06 0
1621.49 1013.73 -2.4403e+07 -1.79831e+07 8.22641e+06 0
429.769 1232.39 -1.22186e+07 -1.08032e+07 3.48048e+06 0
453.122 1630.34 -1.51801e+06 -2.60266e+06 0 0
1329.26 1695.23 -3.7466e+06 -1.61401e+06 325254 0
1419.38 1638.42 -6.51344e+06 -2.8671e+06 1.39297e+06 0
10.1717 987.648 -1.82212e+07 -1.48436e+07 464667 0
1896.73 1114.86 -2.20684e+07 -1.56495e+07 7.41449e+06 0
1713.51 810.345 -2.91246e+07 -2.40057e+07 1.03178e+07 0
489.983 1631.2 -1.71375e+06 -2.65566e+06 0 0
1315.48 1656.78 -4.48432e+06 -2.28891e+06 653977 0
1453.49 1701.26 -5.34592e+06 -1.49254e+06 937852 0
1230.12 945.047 -2.19919e+07 -1.78078e+07 7.29201e+06 0
1633.77 1214.32 -1.9436e+07 -1.28714e+07 6.28749e+06 0
1285.98 1694.83 -3.09876e+06 -1.56679e+06 61327.9 0
1237.03 1597.72 -5.05083e+06 -3.47139e+06 876502 0
465.582 1603.39 -2.24299e+06 -3.13526e+06 20422.9 0
1281.01 808.905 -2.60218e+07 -2.0912e+07 8.73349e+06 0
1071.91 1656.12 -2.392e+06 -2.41649e+06 18878.3 0
1337.45 1698.3 -3.77607e+06 -1.59578e+06 343768 0
1168.69 1690.08 -1.95192e+06 -1.80252e+06 0 0
1191.16 1576.96 -5.14894e+06 -3.96844e+06 918965 0
98.1198 1583.83 -1.96851e+06 -4.04178e+06 0 0
221.948 1397.97 -6.96597e+06 -7.48626e+06 1.52467e+06 0
1185 1694.35 -2.04587e+06 -1.80255e+06 0 0
205.294 1538.39 -3.37902e+06 -4.7878e+06 185279 0
593.151 1647.99 -1.54345e+06 -2.34425e+06 0 0
1326.89 1661.68 -4.57848e+06 -2.24991e+06 669714 0
1081.98 1653.16 -2.52741e+06 -2.50188e+06 30279.7 0
1703.36 1605.22 -9.32052e+06 -3.65055e+06 2.48471e+06 0
718.049 917.207 -2.07371e+07 -1.67757e+07 6.60897e+06 0
1309.35 1567.6 -6.88657e+06 -4.31404e+06 1.55063e+06 0
1266.15 1577.87 -6.05054e+06 -4.01636e+06 1.23113e+06 0
1392.68 1700.11 -4.53242e+06 -1.57433e+06 640297 0
1141.88 1642.22 -3.11986e+06 -2.64337e+06 95177 0
1058.57 1595.18 -3.7871e+06 -3.53733e+06 366242 0
1357.77 1586.56 -7.0559e+06 -3.92338e+06 1.60001e+06 0
181.715 1536.54 -3.31369e+06 -4.8504e+06 160902 0
343.41 922.977 -2.0365e+07 -1.63542e+07 6.39124e+06 0
9.10401 1037.58 -1.67112e+07 -1.39324e+07 376036 0
9.31996 1344.33 -8.30473e+06 -8.49662e+06 160094 0
1221.97 1597.52 -4.85213e+06 -3.45897e+06 812422 0
126.706 1555.32 -2.66628e+06 -4.46073e+06 15913.4 0
137.946 1560.26 -2.49478e+06 -4.3216e+06 20921.4 0
415.414 1620.09 -1.81902e+06 -2.93724e+06 0 0
1346.14 1698.65 -3.92211e+06 -1.57772e+06 391892 0
233.895 1521.9 -3.7453e+06 -4.98842e+06 345263 0
1493.94 1677.32 -6.56176e+06 -2.13301e+06 1.36543e+06 0
1423.73 1640.74 -6.49614e+06 -2.80644e+06 1.39039e+06 0
1298.97 1652.48 -4.47101e+06 -2.45932e+06 613975 0
1344.76 1273.9 -1.48595e+07 -1.06779e+07 4.59904e+06 0
966.931 1622.42 -2.67066e+06 -3.04904e+06 51445.8 0
1048.32 1630.42 -2.79487e+06 -2.85529e+06 89965.6 0
1967.74 810.811 -2.95206e+07 -2.43822e+07 1.04669e+07 0
1989.39 832.461 -2.89814e+07 -2.34242e+07 1.02834e+07 0
1324.69 1698.84 -3.57236e+06 -1.56912e+06 263616 0
1420.8 1633.77 -6.66388e+06 -2.98927e+06 1.44677e+06 0
1179.62 1555.4 -5.77067e+06 -4.51728e+06 1.12604e+06 0
1346.68 1578.69 -7.01211e+06 -3.97804e+06 1.61931e+06 0
470.368 1637.33 -1.488e+06 -2.51187e+06 0 0
995.436 1369.86 -9.58013e+06 -8.21328e+06 2.49025e+06 0
1067 1650.36 -2.42276e+06 -2.49649e+06 18878.3 0
1175.29 1544.15 -5.97131e+06 -4.71268e+06 1.21393e+06 0
9.2644 853.441 -2.20414e+07 -1.67526e+07 658480 0
1191.77 1557.08 -5.71264e+06 -4.38478e+06 1.14446e+06 0
1135.96 1671.64 -2.35311e+06 -2.12612e+06 0 0
1337.49 1585.56 -6.73031e+06 -3.86346e+06 1.51029e+06 0
303.568 1584.23 -2.20781e+06 -3.65913e+06 0 0
1454.58 1703.34 -5.32832e+06 -1.5729e+06 930245 0
165.987 1134.27 -1.40856e+07 -1.25652e+07 3.81547e+06 0
1346.63 1579.98 -6.97671e+06 -3.94424e+06 1.60308e+06 0
1142.17 1674.75 -2.25306e+06 -2.07003e+06 0 0
1369.8 1699.49 -4.26452e+06 -1.5796e+06 522157 0
1093.16 1634.63 -3.0796e+06 -2.84209e+06 114331 0
1248.85 1681.23 -3.08772e+06 -1.93724e+06 42945.4 0
1201.78 1691.78 -2.13499e+06 -1.74982e+06 0 0
60.037 1586.51 -2.04749e+06 -4.09661e+06 0 0
297.599 1595.31 -2.01886e+06 -3.47786e+06 0 0
1471.96 1702.83 -5.63139e+06 -1.6143e+06 1.01585e+06 0
1884.6 1388.09 -1.52315e+07 -8.88041e+06 4.74735e+06 0
1331.95 1596.41 -6.37291e+06 -3.59599e+06 1.36515e+06 0
1500.66 1646.66 -7.46516e+06 -2.771e+06 1.67613e+06 0
1433.9 1577.06 -8.2643e+06 -4.19048e+06 2.07445e+06 0
1284.66 1607.55 -5.47243e+06 -3.33845e+06 1.01559e+06 0
1295.07 1590.68 -6.03734e+06 -3.72154e+06 1.24853e+06 0
1458.79 1571.07 -8.781e+06 -4.40248e+06 2.24365e+06 0
283.562 1553.25 -2.95122e+06 -4.23536e+06 107953 0
1362.65 1542.78 -8.22198e+06 -4.85289e+06 2.05314e+06 0
1300.81 1697.87 -3.22302e+06 -1.52781e+06 125817 0
1424.67 1590.08 -7.8074e+06 -3.85421e+06 1.89269e+06 0
563.119 809.104 -2.40379e+07 -1.90385e+07 7.73414e+06 0
1137.43 1517.85 -6.41305e+06 -5.21476e+06 1.33227e+06 0
1491.2 1701.46 -5.87886e+06 -1.41597e+06 1.10596e+06 0
97.5298 1593.27 -1.92021e+06 -3.98166e+06 0 0
1164.79 1688.88 -1.94732e+06 -1.81468e+06 0 0
10.0824 1240.52 -1.11008e+07 -1.04296e+07 254930 0
1451.03 810.978 -2.79613e+07 -2.28213e+07 9.67984e+06 0
1185.42 1601.8 -4.52544e+06 -3.51277e+06 663764 0
1257.18 1697 -2.72954e+06 -1.59341e+06 0 0
983.687 809.584 -2.45717e+07 -1.94034e+07 7.94652e+06 0
1206.41 1668.79 -2.76736e+06 -2.05423e+06 0 0
1296.24 1695.68 -3.27004e+06 -1.66124e+06 138776 0
1300.07 1650.16 -4.54916e+06 -2.53066e+06 650000 0
764.343 811.433 -2.36452e+07 -1.86259e+07 7.60875e+06 0
551.983 1640.95 -1.53585e+06 -2.31666e+06 0 0
613.921 829.816 -2.34907e+07 -1.86024e+07 7.52821e+06 0
1246.33 1622.66 -4.56118e+06 -2.98868e+06 658320 0
1342.79 1687.24 -4.16621e+06 -1.81224e+06 491087 0
1342.68 1193.88 -1.69389e+07 -1.25584e+07 5.37548e+06 0
1325.58 1697.95 -3.60467e+06 -1.60323e+06 273760 0
10.1717 1008.81 -1.76715e+07 -1.44464e+07 464667 0
1152.33 1686.47 -1.95978e+06 -1.86125e+06 0 0
1307.4 1544.67 -7.40895e+06 -4.70245e+06 1.76124e+06 0
926.057 811.226 -2.42695e+07 -1.91573e+07 7.831e+06 0
1423.76 1701.41 -4.93335e+06 -1.53891e+06 791431 0
16.1371 1567.71 -2.40209e+06 -4.47978e+06 0 0
580.577 1646.46 -1.55395e+06 -2.31427e+06 0 0
649.6 1123.77 -1.54689e+07 -1.3099e+07 4.60764e+06 0
162.502 1577.97 -2.24698e+06 -4.13311e+06 0 0
1059.31 1629.39 -2.90471e+06 -2.89613e+06 108844 0
1112.28 1648.97 -2.81973e+06 -2.54682e+06 47699.9 0
1455.08 1568.58 -8.78673e+06 -4.42085e+06 2.25738e+06 0
1205.66 1681.12 -2.49297e+06 -1.91251e+06 0 0
1802.25 810.768 -2.90321e+07 -2.39101e+07 1.02733e+07 0
1325.1 1608.24 -5.95162e+06 -3.3527e+06 1.20819e+06 0
1111.42 1624.61 -3.42322e+06 -3.02039e+06 230894 0
912.408 1009.4 -1.86564e+07 -1.54851e+07 5.85012e+06 0
1539.38 1264.13 -1.78306e+07 -1.15638e+07 5.57974e+06 0
1988.49 1608.84 -9.76497e+06 -3.6286e+06 2.68105e+06 0
1775.19 1262.87 -1.80201e+07 -1.1697e+07 5.88866e+06 0
1373.79 1700.21 -4.31361e+06 -1.62602e+06 538440 0
975.91 1324.72 -1.06986e+07 -9.22298e+06 2.90476e+06 0
1304.19 1625.87 -5.21249e+06 -2.95145e+06 923457 0
476.722 1597.61 -2.4278e+06 -3.25395e+06 20422.9 0
1228.02 1695.67 -2.42587e+06 -1.71531e+06 0 0
1160.64 1690.93 -1.93009e+06 -1.82533e+06 0 0
1478.52 1626.7 -7.66198e+06 -3.22432e+06 1.78049e+06 0
1215.96 1695.06 -2.27827e+06 -1.7363e+06 0 0
58.0735 1596.46 -1.84537e+06 -3.9561e+06 0 0
1306.68 1562.55 -6.9444e+06 -4.34997e+06 1.58091e+06 0
54.0077 1028.13 -1.72126e+07 -1.42889e+07 2.19878e+06 0
79.7632 1556.26 -2.92094e+06 -4.65527e+06 18017.1 0
378.313 1601.56 -2.32278e+06 -3.34177e+06 0 0
1116.69 1527.81 -6.12148e+06 -5.05273e+06 1.21804e+06 0
1502.79 1432.62 -1.29458e+07 -7.56076e+06 3.79285e+06 0
1173.37 1617.81 -3.9377e+06 -3.11833e+06 424513 0
1339.12 1683.46 -4.16634e+06 -1.83202e+06 508729 0
1756.06 1251.37 -1.83721e+07 -1.20708e+07 5.99459e+06 0
1161.95 1543.18 -5.85855e+06 -4.63573e+06 1.15952e+06 0
1252.24 1697.17 -2.72074e+06 -1.6694e+06 0 0
6.9621 1552.69 -2.67779e+06 -4.6363e+06 0 0
1119.68 1631.66 -3.32734e+06 -2.8732e+06 183141 0
961.448 1611.13 -2.87199e+06 -3.28447e+06 103384 0
1433.86 1579.85 -8.19425e+06 -4.13642e+06 2.03949e+06 0
