x y z fx fy fz
1296.65 875.294 1749.06 953.179 511.036 1272.37
1295.53 867.43 1748.54 -594.921 298.293 -461.3
1294.35 863.445 1746.05 -44.1876 -435.031 -385.68
1297.02 865.75 1749.51 -1471.75 -586.32 164.436
1295.66 866.2 1748.86 347.394 186.614 620.512
1296.35 881.064 1745.61 -797.222 292.407 123.84
1300.71 893.954 1745.26 -1119.27 4146.23 -1205.39
1299.45 865.392 1748.22 2333.02 -937.252 -4437.4
1301.06 891.499 1746.77 -62.1785 1563.81 -3200.98
1300.69 876.893 1748.83 -2321.94 57.689 4006.26
1300.28 873.975 1748.96 4637.24 2356.91 -4651.87
1300.24 868.511 1745.9 -151.884 1213.05 -6275.28
1298.56 877.817 1749.98 -2918.83 -1539.9 -71.2609
1301.07 876.597 1747.31 -164.648 -1875.51 -3282.23
1300.84 894.11 1747.35 -82.3057 567.895 -525.455
1300.52 897.126 1747 45.6048 -190.659 1060.25
1295.41 869.483 1747.56 -134.516 590.514 273.692
1298.76 861.559 1744.05 -707.044 9.2298 -899.003
1294 861.783 1746.92 29.301 879.712 2833.8
1296 873.977 1748.06 121.557 837.116 763.803
1296.09 906.171 1751.01 -412.46 -184.291 252.979
1295.69 871.952 1746.85 17.1966 249.137 -210.477
1295.42 869.804 1747.33 -316.519 -262.497 -919.542
1295.59 909.546 1751.17 -8623.98 -4762.89 181.242
1293.64 860.176 1746.26 246.339 492.802 -2952.28
1299.72 867.834 1748.5 162.533 63.9353 431.322
1301.29 881.441 1746.79 240.689 -1874.62 3482.23
1296.03 875.452 1747.39 -98.1025 100.988 -275.807
1295.94 873.473 1747.99 124.752 -66.7957 689.457
1297.5 883.129 1749.79 -79.3366 -729.165 131.669
1299.15 900.462 1750.23 1793.73 2517.74 -2115.3
1300.57 874.895 1748.71 3594.25 3266.19 -4827.43
1300.16 899.71 1748.01 172.023 -452.493 4478.07
1300.56 870.918 1745.6 -389.464 -1429.64 9907.21
1296.63 883.922 1748.85 835.103 175.74 2885.9
1301.21 883.485 1748.41 1150.44 2979.55 -3877.96
1300.96 874.923 1746.02 103.974 -183.273 -3709.07
1301.28 881.035 1747.09 -223.098 -1120.14 3827.73
1299.93 879.902 1749.77 -6549.04 -1959.76 3249.82
1293.82 860.884 1744 129.778 1053.32 1822.81
1298.15 862.896 1749.02 -254.843 71.8695 147.146
1298.89 862.171 1744.07 -139.974 8.7366 -705.844
1296.66 883.689 1748.89 -1059.12 -254.954 -1230.16
1299.46 871.453 1749.36 -227.754 -1003.11 -154.154
1301.02 877.215 1748.16 -2317.6 -1482.12 9014.21
1300.85 894.027 1747.28 98.1561 -773.656 1267.83
1295.95 874.509 1747.02 -27.9481 109.937 -238.996
1295.44 869.921 1747.24 -123.7 312.421 -11.4749
1300.66 895.806 1747.7 153.736 166.247 -1448.23
1294.51 863.588 1747.73 32.5155 -506.364 1179.9
1296.37 882.971 1746.54 63.8341 -285.078 -197.069
1299.5 903.737 1747.8 -38.0634 -133.129 -793.204
1299.13 902.208 1750.04 380.983 893.23 -407.043
1295.26 864.325 1748.74 -576.869 -378.851 -204.943
1296.61 879.649 1748.8 -1574.49 -1245.9 -1933.43
1295.7 906.945 1751 409.205 322.454 380.18
1300.03 867.105 1746.99 -481.328 -1556.06 -1594.08
1301.01 875.515 1746.39 -237.699 -1977.63 1054.61
1299.29 904.964 1746.96 -50.3113 345.756 -264.756
1300.41 869.918 1747.46 684.677 1198.12 -6256.04
1299.32 904.9 1746.14 401.508 -41.3801 344.348
1296.18 875.953 1748.18 -629.026 139.508 -1175.31
1298.02 864.089 1749.26 2423.19 1086.03 -894.393
1298.91 861.017 1744.6 690.851 2284.79 -409.56
1295.52 909.885 1751.18 488.436 172.73 738.005
1299.34 863.136 1745.9 787.77 3139.23 -6902.42
1295.83 873.076 1745.55 53.2113 548.645 103.992
1295.77 872.629 1745.94 0.403294 229.164 171.389
1299.88 880.307 1749.82 4738.27 1015.44 -1586.03
1295.04 866.118 1747.99 -800.563 -646.193 -1102.87
1301.3 881.478 1746.44 27.5984 -1946.98 5476.76
1299.12 905.695 1747.78 -68.6367 234.372 995.821
1300.86 894.095 1746.28 116.648 -829.04 -724.761
1296.26 879.038 1746.59 4.54845 216.125 -163.462
1299 873.088 1749.7 3723.36 2114.01 -1150.81
1298.51 908.581 1747.23 -210.658 523.694 -151.478
1300.93 889.979 1745.11 -1183.04 -2087.04 -1087
1298.94 862.618 1748.1 524.122 -1857.81 -1934.54
1294.53 864.352 1746.49 140.472 455.725 -37.7952
1297.36 882.697 1749.67 -26.0482 -529.983 197.827
1299.9 901.684 1745.6 2426.41 522.475 1346.35
1300.72 872.338 1745.54 315.13 1032.71 1258.52
1300.65 871.975 1744.44 -3458.03 824.614 -186.607
1299.07 876.277 1749.87 2748.49 1775.98 -320.336
1296.02 875.136 1745.07 -3.19094 346.327 -185.466
1301.19 878.437 1746.56 -314.376 -768.653 -4769.58
1296.15 875.421 1748.19 -197.548 -443.619 166.274
1295.98 861.268 1749.32 1404.64 -367.949 260.31
1296.73 880.54 1744.7 1362.38 -131.558 -2302.65
1294.77 865.6 1744.79 -59.0512 -77.6984 -985.806
1301.34 884.222 1745.71 -249.893 -2639.23 10979.8
1295.5 867.102 1748.55 -60.5858 178.18 193.4
1299.4 904.376 1747.21 15.1214 193.924 255.956
1299.69 865.021 1745.61 256.472 596.37 -4381.35
1295.75 871.299 1748.06 69.0586 -76.4535 828.242
1298.99 900.74 1750.34 -926.391 -1337.55 699.105
1299.77 902.165 1745.57 -7660.37 -642.96 63.1924
1299.81 873.18 1749.31 5513.56 1232.33 -510.192
1300.52 870.615 1746.71 -369.81 -2370.9 7882.08
1293.87 861.185 1745.89 352.828 988.161 -730.128
1299.53 902.912 1749.15 -1598.89 -553.841 4858.61
1296.37 878.002 1744.61 6974.95 -4031.84 -1387.24
1298.16 909.968 1748.23 1119.3 -521.873 -3375.95
1297.73 866.875 1749.56 122.827 -795.755 9.05209
1300.56 871 1747.21 90.0772 -122.043 -2489.45
1301.26 880.013 1746.56 381.213 -1673.66 2325.02
1295.47 869.14 1747.98 -232.566 63.5239 -288.879
1296.36 876.247 1748.56 449.979 222.352 1411
1298.6 864.514 1748.98 2629.76 -288.274 -2152.35
1299.64 878.06 1749.8 3422.37 721.971 -1244.63
1301.11 891.01 1745.91 -46.8473 1081.59 -1606.11
1298.74 903.622 1750.23 1080.14 2277.02 -1396.05
1297.61 875.805 1749.73 2401.75 -1551.35 1268.78
1300.06 900.496 1747.41 133.726 -35.1163 -1235.61
1299.55 864.289 1746.48 -496.374 -2367.26 3995.17
1297.44 874.78 1749.65 1534.83 188.044 784.395
1298.56 875.529 1749.89 -1830.84 -1173.85 210.285
1300.49 870.404 1747.13 539.79 4010.36 -6822.74
1294.6 863.604 1747.97 343.743 247.808 1795.13
1296.16 872.935 1748.6 -208.744 590.2 97.7244
1296.07 870.287 1748.8 359.696 -161.899 1046.33
1296.39 868.021 1749.26 479.19 -264.261 658.174
1299.6 864.516 1745.4 647.767 3751.36 -8643.48
1295.54 869.688 1744.29 -4398.59 1140.08 -619.319
1294.49 864.11 1747.19 6.47685 512.802 577.913
1298.29 864.601 1749.19 347.582 -1294.34 -474.983
1294.59 861.883 1748.45 51.181 -304.515 619.344
1296.68 878.536 1748.95 721.584 612.405 1149.91
1297.96 880.763 1749.95 2186.94 1329.81 1047.18
1296.11 876.251 1745.53 41.4364 348.406 55.3658
1298.42 867.307 1749.44 -5161.96 -270.864 1762.18
1297.48 871.941 1749.66 -1535.84 166.06 -70.422
1296.62 877.71 1748.89 19.3113 -600.827 749.915
1301.2 878.506 1745.91 47.5258 62.8869 -7.82213
1296.51 865.275 1749.41 428.262 421.532 251.563
1295.07 861.925 1748.9 117.584 -159.268 298.394
1301.34 883.552 1745.53 143.303 -1395.2 1075.88
1296.09 865.459 1749.23 692.783 99.5752 559.202
1299.72 865.323 1747.24 -311.74 -1473.74 -1820.6
1301.25 879.582 1745.91 474.086 -2393.75 3075.88
1295.2 865.667 1744.15 -2134.37 -87.7053 84.0065
1301.15 877.45 1745.11 -14813.5 -724.379 10246.4
1296.31 880.152 1746.28 35.5905 -21.613 -88.3642
1300.68 895.643 1747.82 243.244 -1214.64 -3569.62
1300 900.804 1747.64 -54.5366 -148.789 724.651
1296.43 878.38 1748.51 -12.3497 270.905 515.963
1294.71 865.119 1747.43 -355.428 330.938 -1210.45
1296.38 883.582 1745.98 -168.042 156.596 -736.337
1298.01 870.751 1749.71 1888.24 -269.204 276.103
1295.34 869.091 1745 59.2699 320.737 335.366
1294.06 861.991 1747.17 -364.013 -230.878 -2227.52
1294.13 862.357 1745.53 -183.869 -747.976 1579.4
1301.07 884.163 1744.89 -1433.49 1167.91 -1102.57
1300.46 870.045 1744.63 1212.24 1103.68 -1145.15
1299.63 903.282 1745.8 -114.005 1105.44 -998.413
1299.12 863.076 1744.1 -79.4071 -372.106 -777.196
1294.98 866.796 1745.34 126.296 794.47 835.098
1300.93 874.615 1747.25 -3.98925 -1801.29 5417.34
1296.5 877.487 1748.72 -1742.87 -1060.05 -2366.44
1300.06 870.538 1744.38 -3505.84 2748.93 -1817.35
1299.83 901.917 1747.39 58.958 -571.077 -1668.28
1300.06 868.498 1744.31 -3696.98 1079.48 -523.544
1301.3 881.917 1746.88 -112.945 296.914 932.969
1300.08 900.289 1747.75 74.8701 188.651 115.381
1296.23 878.174 1745.67 -315.571 103.321 836.39
1298.22 909.746 1747.64 -960.636 1639.95 773.33
1294.97 866.805 1746.18 -14.8518 211.957 -1305.74
1300.61 896.379 1747.41 118.124 -212.295 -965.355
1296.13 876.663 1746.55 9.22009 -396.45 338.972
1296.17 906.451 1751.04 420.088 248.783 164.368
1299.14 876.242 1749.86 4483.61 -1821.74 -1353.19
1295.17 861.011 1749.04 281.792 -130.594 329.291
1294.6 864.192 1744.09 -217.293 -604.778 -309.921
1294.71 909.255 1750.94 2104.6 953.299 1469.95
1297.52 865.198 1749.49 558.3 25.2252 40.9393
1297.72 879.153 1749.81 -1810.48 180.306 -735.402
1295.29 868.752 1745.1 -56.1583 -122.588 -397.013
1295.54 870.568 1744.93 -17.0632 401.137 -551.542
1300.4 898.055 1747.47 -17.2822 146.904 1191.56
1299 878.021 1749.97 6247.74 1379.16 -528.839
1295.31 867.919 1748.01 -454.653 109.38 -717.302
1295.57 870.886 1745.85 19.6833 39.5673 165.376
1299.61 902.683 1748.97 -822.275 -850.807 457.822
1294.42 909.887 1750.9 2887.72 -3357.77 636.443
1296.97 884.476 1749.38 -810.726 -1709.85 -141.426
1296.37 883.051 1747.03 -161.57 105.182 -170.307
1295.94 874.274 1745.89 22.4887 52.4259 -54.8566
1297.81 909.723 1750 2619.61 1547.52 -3295.42
1295.13 909.11 1751.07 14.5002 -0.676704 76.2241
1298.65 860.681 1747.77 -650.454 899.039 1788.54
1296.55 880.328 1748.68 549.099 -733.862 1367.49
1296.02 875.201 1746.31 31.7953 46.1118 -131.111
1296.37 883.252 1746.74 -236.819 -2.0829 -366.317
1300.57 871.171 1747.35 416.913 3433.25 -3208.57
1295.34 867.457 1744.21 -1656.82 -329.654 -306.24
1300.69 895.784 1746.05 251.817 369.099 780.433
1296.37 882.34 1746.04 -43.25 134.044 -259.049
1299.92 901.48 1746.38 258.716 -361.423 -835.55
1295.11 867.225 1747.69 68.1021 1303.39 825.143
1298.34 881.763 1750.08 -3646.98 -486.342 -864.082
1296.44 880.81 1748.38 22.8359 -721.125 336.77
1300.49 870.378 1746.76 523.807 3970.67 -5098.16
1300.48 876.615 1749.07 2082.93 410.797 -2672.62
1297.71 880.139 1749.82 -4110.42 -1449.39 -1477.74
1296.41 874.192 1744.47 -2080.35 1052.46 424.306
1294.77 862.898 1748.45 -226.333 -107.025 1.47833
1299.75 868.292 1748.58 -2991.25 -1235.24 3933.76
1298.97 881.447 1750.11 -941.727 125.148 229.696
1298.19 904.849 1750.54 -355.857 -477.666 295.348
1299.58 872.432 1749.39 -4241.65 -624.14 -1693.48
1298.38 905.388 1750.32 -3531.01 -2358.26 3824.49
1300.93 876.007 1748.13 -1160.47 -1251.53 3422.15
1299.15 901.499 1750.12 1585.32 1332.78 -1542.96
1300.9 874.274 1746.58 -309.932 -573.978 -231.312
1300.79 895.016 1745.36 -16.0066 1187.47 -801.814
1299.98 901.18 1745.91 297.287 46.0594 717.862
1300.84 874.91 1748.12 1270.47 3356.87 -3078.97
1299.64 875.23 1749.61 1626.52 -1216.42 -865.325
1298.19 866.686 1749.46 -2337.97 -611.681 815.225
1298.3 907.822 1749.87 403.876 235.72 -541.383
1297.74 874.77 1749.76 1095.84 826.123 507.466
1295.85 873.295 1745.81 -15.2932 -89.8777 -196.147
1295.27 865.394 1748.57 567.98 191.543 960.578
1300.49 870.284 1744.93 -45.1916 -368.616 -2245.02
1299.18 905.423 1747.76 19.0982 57.1012 -381.766
1299.09 905.831 1748.07 82.8195 -509.439 79.9411
1298.8 880.831 1750.09 882.886 1602.31 133.468
1299.77 866.927 1748.14 594.05 1787.4 459.293
1298.55 908.272 1748.61 110.011 206.933 58.6384
1299.43 869.024 1749.07 3796.17 -1405.59 -3286.08
1296.37 878.2 1748.39 -817.485 379.706 -1238.83
1296.68 879.025 1748.93 -65.3753 -794.986 278.121
1298.88 876.224 1749.9 4234.73 871.54 -296.518
1299.24 876.817 1749.86 598.057 747.653 -138.944
1301.12 877.312 1746.87 319.689 -733.026 5477.09
1300.86 873.775 1746.43 336.895 628.408 3592.46
1296.23 872.204 1748.8 477.603 -465.616 920.899
1300.74 872.409 1744.5 1315.47 -725.356 2639.82
1296.25 878.741 1746.91 16.796 112.665 -9.31026
1295.66 871.607 1746.21 -42.5035 -360.382 -440.914
1300.75 883.324 1749.28 775.901 -1383.83 -2651.88
1298.16 905.95 1750.44 1819.45 379.651 -1512.3
1301.08 876.658 1746.8 231.968 -1460.77 -4543.58
1296 870.798 1748.65 684.774 76.4866 1044.58
1298.19 881.782 1750.05 -2793.87 -487.246 -769.44
1300.03 898.221 1749.48 843.789 1228.17 -1912.3
1296.33 880.802 1747 -8.79607 402.88 -168.974
1299.89 877.019 1749.61 2256.21 -816.752 -1067.06
1299.08 862.376 1747.62 -3823.63 -1815.62 10185.5
1301.32 881.835 1745.41 53.0301 709.61 2627.33
1300.26 868.606 1746.02 474.601 4218.4 -5523.81
1298.68 869.412 1749.53 2959.75 -578.927 -1046.07
1296.31 879.468 1747.97 -532.863 563.763 -1684.08
1297.52 861.281 1749.12 976.322 216.106 -496.73
1299.06 861.754 1745.55 -482.266 -3649.39 17371.5
1298.46 908.553 1749 -271.639 -882.187 3737.31
1298.09 874.759 1749.84 1576.86 401.38 406.609
1299.46 871.191 1749.33 2864.34 1094.7 -1799.77
1294.96 866.742 1746.08 32.0318 131.829 415.879
1299.28 877.751 1749.9 -1706 -128.332 558.633
1296.64 878.968 1748.87 620.641 1676.99 1601.27
1300.33 881.813 1749.62 -1701.1 457.84 1378.07
1296.22 860.414 1749.32 1514.03 -380.151 146.319
1294.95 864.432 1748.33 218.516 -183.761 816.32
1299.91 866.357 1746.81 447.418 2694.96 -4136.52
1300.29 874.098 1748.97 99.7019 1387.73 485.414
1298.8 907.121 1748.76 -11.454 -82.5028 815.224
1296.35 881.779 1746.85 -64.696 214.006 -269.496
1299.61 902.878 1748.81 -838.208 669.136 -1477.53
1300.41 898.262 1745.48 -1561.95 591.366 -1447.63
1300.33 898.63 1747.32 93.7197 54.19 -881.903
1298.98 864.467 1748.63 2778.72 52.855 -3245.01
1301.06 876.5 1747.57 -159.169 -500.463 6841.49
1298.22 863.258 1749.03 997.174 -148.123 -795.872
1299.68 877.585 1749.75 7279.84 -2406.99 -3522.51
1299.68 877.586 1749.75 -9189.66 -29.5538 3852.94
1295.93 874.296 1747.03 -58.7542 -116.526 -169.877
1301.09 876.739 1746.95 155.119 -1112.97 -4419.42
1301.31 881.558 1745.44 271.16 3408.35 -2860.08
1294.12 862.292 1745.77 -61.9544 487.204 2098.53
1297.7 866.309 1749.53 2561 -176.491 -439.925
1296.34 880.646 1745.47 97.1361 380.367 640.807
1300.84 878.448 1744.68 1998.02 3996.38 -20704.7
1295.13 867.798 1747.2 -133.441 229.001 -898.953
1296.37 877.321 1748.46 -670.451 355.854 -979.64
1300.33 873.168 1748.77 -3423.71 -265.68 5367.32
1295.08 867.378 1744.61 34.5534 224.404 -354.31
1295.88 862.739 1749.26 514.995 -66.9536 381.192
1299.85 901.725 1748.25 -5923.11 -3446.89 224.534
1300.93 875.609 1748 124.961 1336.5 -256.067
1299.21 862.43 1744.18 116.153 566.101 1299.16
1299.74 873.152 1749.36 -1683.12 4799.18 2635.82
1299.13 905.231 1749.08 -474.638 -105.12 2087.29
1294.2 860.451 1748.31 977.583 279.496 1712.68
1295.73 872.147 1745.16 -1.34565 -124.99 205.347
1296.37 884.461 1746.73 4969.9 -479.292 627.558
1299.85 901.774 1747.64 20.8526 118.932 985.141
1296.57 879.221 1748.75 -238.949 -381.532 72.5287
1297.95 860.373 1748.67 1306.87 -745.357 -1105.32
1298.82 877.073 1749.94 4198.18 -2451.04 -225.547
1300.89 877.658 1744.65 5017.89 -9421.47 -4144.68
1300.74 872.586 1746.44 854.608 3331.39 -5692.07
1298.63 880.693 1750.08 5333.43 -648.947 294.779
1296.31 875.694 1748.53 242.721 563.318 946.265
1296.82 866.029 1749.48 253.107 352.496 801.973
1295.72 870.705 1748.16 -1351.67 -898.94 -2257.96
1300.45 897.735 1746.94 99.2606 -444.804 -891.73
1299.04 878.743 1749.99 -704.49 -540.755 -151.501
1298.01 906.645 1750.46 -730.351 -86.3395 565.723
1299.2 901.012 1750.13 2824.02 748.109 -2753.18
1300.09 867.547 1747.31 -240.778 -2238.07 -1466.54
1298.19 909.135 1749.5 433.675 107.999 -475.569
1299.01 906.178 1748.57 118.894 -358.309 792.528
1299.62 903.068 1747.99 -270.378 -580.929 972.633
1298.73 866.378 1749.18 -5922.46 -628.471 3216.71
1294.2 862.663 1744.85 -133.778 -434.014 1473.63
1299.29 869.676 1749.26 -1884.44 470.998 1375.97
1301.26 880.089 1746.54 143.301 -710.872 5415.57
1300.43 870.402 1747.76 2630.89 5644.61 -5909.06
1301.2 878.651 1746.62 286.028 1327.62 1772.67
1295.41 868.47 1748.07 -1215.52 -711.341 -1984.01
1295.41 868.47 1748.07 -10.8379 -149.052 621.166
1296.16 877.002 1745.48 -176.95 -323.942 146.264
1295.7 867.357 1748.76 -246.97 -350.844 170.303
1295.11 864.093 1748.62 629.66 -404.202 1281.61
1295.11 864.093 1748.62 -2401.04 232.291 -2524.21
1299.36 904.722 1745.7 21.5425 823.274 -312.439
1301.34 884.334 1745.51 69.3881 1236.91 -5744.05
1298.12 877.287 1749.9 -766.116 705.504 -31.7862
1294.3 863.164 1747.14 174.528 353.83 2552.81
1300.3 869.527 1747.8 814.643 -485.125 -2415.73
1298.7 907.737 1747.33 -26.2018 -6.80243 -751.154
1293.69 860.384 1745.88 248.727 952.782 1573.16
1301.05 880.737 1744.77 6198.99 -167.886 -5.2149
1298.16 909.961 1745.86 2808.67 525.069 -3647.38
1299.06 906.099 1746.88 47.1621 105.847 129.773
1298.85 906.444 1749.24 380.194 -313.565 -973.207
1301.31 881.121 1744.99 833.382 -1336.56 -3994.02
1295.9 871.533 1748.36 -868.987 -449.27 -902.115
1300.79 872.938 1745.59 413.423 2122.76 -264.099
1299.6 867.36 1748.56 -3458.59 -368.648 4759.97
1300.11 867.624 1746.53 -1028.53 503.339 -6608.29
1298.54 863.397 1748.82 -1628.1 834.572 1495.08
1296.05 863.357 1749.3 -296.153 -172.425 98.6806
1299.65 902.316 1749.07 -1005.49 2411.6 -2392.03
1300.31 868.94 1745.76 550.305 1957.4 -3266.42
1296.15 909.389 1751.12 3227.61 1556.37 -622.433
1295.91 908.08 1751.11 -987.578 808.628 186.115
1294.01 861.703 1747.24 156.615 878.637 350.028
1300.74 872.578 1746.09 602.008 3999.3 -5657.89
1294.9 866.359 1745.35 -88.0829 -218.921 623.899
1299.54 869.137 1748.99 -5159.01 -1300.37 4271.11
1298.86 904.273 1749.99 279.019 426.401 -263.147
1295.83 873.155 1746.35 6.56767 241.91 -109.708
1297.02 875.307 1749.39 2055.46 515.391 1940.54
1300.5 897.388 1746.65 -249.25 639.056 -2139.14
1295.52 869.094 1744.27 -9284.27 3487.2 -197.172
1298.96 862.131 1744.07 -470.583 318.185 -367.818
1298.89 905.287 1749.69 -177.612 -117.654 578.422
1298.83 907.032 1748.52 63.8666 369.146 296.649
1299.79 902.14 1747.7 -1037.15 -1017.24 4140.15
1295.73 870.963 1748.11 -733.885 320.925 -1421.3
1294.2 862.655 1744.44 169.401 276.084 1468.86
1299.8 901.097 1749.18 525.231 -910.631 -566.242
1297.19 861.672 1749.28 524.602 -489.899 -165.072
1299.24 904.237 1749.33 -1044.86 -610.601 3084.22
1300.47 873.262 1744.49 -1404.46 2888.87 -2446.04
1296.99 878.68 1749.31 -1268.75 -603.336 -732.06
1301.19 878.67 1747.31 84.6586 -779.408 2210.36
1295.83 873.144 1745.41 52.8975 560.314 -331.723
1296.32 880.389 1746.58 -23.9122 84.4397 -56.6742
1296.61 877.366 1748.89 -1289.27 -392.784 -1420.6
1295.39 869.471 1744.45 -0.398668 -15.7998 434.88
1298.31 909.319 1748.46 -157.29 663.834 868.618
1295.79 867.267 1748.86 262.473 -789.14 760.27
1298.62 905.198 1750.11 -1036.4 -302.04 1546.63
1300.75 895.248 1746.26 -96.6238 159.223 -1123.95
1299.28 904.89 1747.93 -84.1932 223.455 340.407
1301.11 891.08 1745.62 23.4831 1574.27 -3010.53
1297.67 877.907 1749.77 1809.47 336.822 1256.38
1298.59 872.24 1749.74 -3195.71 -201.414 444.259
1299.12 869.582 1749.35 819.713 -165.434 -435.365
1300.43 869.95 1746.56 106.168 -3770.3 16978.6
1297.68 883.263 1749.9 -755.873 979.555 -297.091
1295.1 867.516 1745.11 73.1202 211.637 -22.2336
1300.07 900.434 1747.08 59.8369 120.19 -989.333
1299.63 864.685 1746.47 -373.706 -1367.36 2759.08
1294.27 863.061 1746.17 -5.123 75.7934 547.729
1296.72 872.45 1749.26 -531.904 -560.808 7.69931
1294.38 863.522 1744.21 -82.7838 -980.746 880.552
1296.42 883.366 1748.22 -572.158 -134.078 2897.97
1296.46 868.998 1749.25 1377.92 137.919 1049.35
1299.47 875.727 1749.72 3665.94 651.517 -1199.65
1300.94 878.737 1748.62 -2696.62 -486.365 5505
1296.44 862.176 1749.38 747.724 -365.519 202.493
1298.13 873.636 1749.81 765.356 -263.292 616.559
1300.8 873.082 1745.71 455.966 3504.96 -7513.92
1296.03 875.404 1746.36 17.1742 106.724 -93.8961
1295.69 869.829 1748.3 -1635.13 -462.174 -2405.71
1296.33 880.972 1747.07 -126.728 -266.75 -301.188
1295.79 872.79 1745.99 -5.4237 169.406 -281.412
1301.34 884.295 1745.42 241.822 -385.195 -5173.25
1298.59 908.333 1746.19 389.661 572.698 220.236
1300.08 900.3 1747.88 41.3223 290.22 -417.138
1298.73 860.2 1744.94 1011.76 2047.24 800.415
1296.25 878.415 1744.98 -93.3165 22.7061 143.961
1301.32 883.896 1746.79 149.173 2480.73 -5039.61
1298.26 874.066 1749.84 -4386.68 -20.9365 138.106
1298.69 907.755 1747.41 -127.497 341.941 -461.741
1299.76 871.53 1749.14 -2479.58 -52.7751 2016.06
1296.13 876.314 1747.85 -284.329 369.388 -1110.12
1297.01 864.605 1749.48 499.025 -523.204 22.722
1298.67 905.741 1749.9 -761.906 639.685 1007.6
1300.01 899.942 1749.05 108.214 76.4448 -854.055
1299.32 880.715 1750.03 4779.44 -2412.81 -639.464
1296.48 882.411 1748.47 -1061.86 -772.946 -2070.28
1300.48 870.254 1746.16 59.4041 1900.58 -717.064
1300.79 894.884 1746.01 75.6672 178.76 1090.16
1295.26 866.702 1748.27 112.595 -120.387 685.384
1294.2 862.677 1745.88 -324.674 -1093.03 -8312.72
1295.47 870.09 1745.62 86.2759 127.005 -445.386
1301.26 883.062 1748.15 1085.14 -1209.35 -2994.27
1295.79 869.129 1748.6 17.518 276.597 631.716
1296.36 876.019 1748.59 -559.064 359.304 -863.086
1298.87 862.081 1747.99 202.292 1208.91 -94.8823
1299.69 901.026 1749.46 1181.66 54.1043 -2466.64
1296.25 878.878 1746.96 -61.8871 -87.9832 -132.907
1298.1 883.261 1750.07 -4997.77 -959.291 -1140.4
1294.71 865.302 1746.51 16.8968 404.077 -180.865
1299.5 879.355 1749.92 6479.43 2831.78 -1951.37
1298.07 907.344 1750.29 681.703 -172.955 -726.553
1300.4 870.544 1747.93 -1016.71 -273.374 2681.28
1299.52 864.089 1746.17 939.174 3644.37 -4368.65
1297.57 881.433 1749.78 -798.658 -1062.32 -323.501
1294.88 866.205 1744.66 -53.3984 -356.82 47.0034
1293.76 860.377 1747.43 87.8558 -276.964 1465.6
1295.42 863.179 1749 646.49 412.916 760.284
1301.27 880.86 1747.41 27.8789 -860.923 -504.339
1297.02 860.62 1749.23 -731.382 -1044.92 143.432
1296.72 883.458 1749 528.649 393.873 1444.92
1295.8 860.513 1749.29 476.861 -409.218 152.002
1297.28 879.219 1749.55 1313.74 1081.07 607.629
1301 879.794 1744.73 8043.98 275.704 -1367.78
1300.72 876.12 1744.59 -11210.2 2069.84 -1547.55
1298.31 869.252 1749.62 74.6356 57.0188 53.4262
1300.46 870.438 1747.62 1092.15 3044.64 -2938.83
1297.27 884.463 1749.67 518.042 1389.91 1164.77
1299.33 904.232 1749.04 132.714 1248.71 -1362.15
1300.89 876.74 1748.43 1308.22 -2533.26 -3242.58
1297.72 906.22 1750.7 -64.5904 254.656 12.7415
1299.16 905.521 1747.58 -54.2027 720.767 -709.531
1300.39 897.48 1745.39 2313.32 -2663.27 -153.298
1294.12 862.333 1746.82 139.455 936.853 1209.67
1295.61 865.247 1748.93 -1050.53 29.6612 -454.185
1295.79 872.92 1747.11 -149.088 -145.375 -292.192
1301.18 878.309 1746.66 -218.932 -1300.16 5053.22
1296.45 876.37 1748.72 -341.617 473.05 222.871
1295.3 868.845 1745.54 16.213 46.9409 -284.132
1296.29 879.614 1746.72 23.5952 -182.218 -253.548
1298.13 909.823 1749.16 -1229.25 827.984 3457.54
1297.45 875.861 1749.65 -4967.47 -348.686 -2308.07
1300.66 895.755 1748.18 15.1485 -780.437 1819.37
1299.45 863.751 1746.65 -203.692 -2934.37 8851.18
1299.19 905.293 1748.6 -58.652 213.745 900.155
1298.27 907.273 1750.07 488.474 262.672 -818.722
1295.05 866.274 1747.97 -86.1169 -511.615 678.493
1296.12 871.634 1744.37 3250.87 -2455.13 -563.19
1299.97 901.149 1746.36 283.096 -477.456 174.41
1295.17 868.05 1746.75 -101.61 -655.566 -1128.99
1301.28 880.325 1745.84 56.1316 1900.85 -4942.74
1295.92 874.034 1745.66 44.7575 183.726 -5.33053
1298.42 879.332 1750.02 4108.57 -923.766 843.225
1300.28 871.551 1748.52 -7066.44 -558.61 4311.68
1295.24 868.307 1747.54 -241.35 319.286 -505.763
1297.43 873.517 1749.65 2525.96 -631.908 1280.31
1293.7 860.421 1746.02 103.353 1414.28 3159.95
1297.48 874.448 1749.66 1928.41 1681.11 1236.35
1301.21 889.27 1745.79 388.18 150.967 -3344.12
1299.43 869.233 1749.09 -2343.44 -2126.01 1287.6
1300.38 869.614 1747.32 -192.222 -892.645 853.984
1295.26 861.288 1749.07 317.433 -38.9182 250.754
1296.16 877.327 1747.35 -132.509 306.416 -336.289
1300.84 873.633 1746.79 -334.074 -694.485 -1653.57
1300.2 868.2 1745.95 669.234 -2017.11 -3435.48
1299.42 881.171 1750.03 4807.26 784.467 -953.332
1299.47 903.894 1747.91 13.0476 105.584 729.167
