x y z fx fy fz
1301.28 880.666 1746.53 1063.54 -1563.92 -640.861
1298.75 868.019 1749.37 12068.1 3738.19 -5731.86
1299.43 904.252 1746.85 -978.402 -5089.26 28742.6
1296.28 879.159 1745.7 184.139 -590.218 -6586.16
1296.57 861.84 1749.38 10998.5 6306.72 67.4845
1296.63 880.756 1748.81 2566.39 10229.7 11423.1
1298.49 905.404 1750.21 -3368.1 -843.455 3426.82
1300.65 871.64 1745.36 497.915 5258.07 -6784.21
1294.43 863.817 1746.17 1152.18 2078.39 -4452.3
1300.74 872.47 1745.31 -324.996 -9270.44 398.756
1298.27 875.592 1749.88 -3880.72 -776.999 417.468
1299.47 903.806 1748.65 371.788 -5430.5 637.687
1296.78 881.493 1749.06 765.62 4642.74 3183.11
1299.78 898.699 1749.79 3927.06 6212.1 -7711.03
1301.34 883.697 1745.57 558.351 -9778.99 17785.1
1294.84 866.025 1747.18 -2147.64 -4859.98 -3727.96
1295.95 869.787 1748.72 -19368.6 -2248.64 -19828.4
1297.83 909.162 1750.15 -2323.13 -6977.18 3586.74
1294.82 865.845 1744.42 82.0766 272.11 12114.7
1301 875.511 1746.81 1804.74 1875.33 13105.3
1294.4 863.654 1745.77 -529.652 -2645 7044.81
1296.26 878.683 1745.11 555.305 -2056.45 -8792.17
1301.09 878.994 1748.28 1496.18 6906.34 -10840.1
1299.9 866.327 1746.73 -1559.7 -3550.48 -14146.9
1296.55 866.834 1749.39 -25901.4 -20.906 -9888.47
1298.9 906.805 1747.38 -2137.56 9664.08 -7959.04
1295.54 864.977 1748.9 14246.9 -7865.6 16662.7
1299.21 868.542 1749.17 -26948 -3798.46 21200.5
1300.98 877.596 1748.36 4744.18 7701.01 -13038.9
1299.14 905.83 1745.75 3165.08 4870.96 -8622.66
1299.54 878.784 1749.88 7832.42 0.384738 -3163.05
1299.92 873.145 1749.22 835.585 -142.489 -323.968
1296.65 875.906 1749.03 -13132.7 741.817 -13115.4
1296.89 878.328 1749.21 1355.49 1468.71 2969.04
1297.16 905.307 1750.95 7336.25 2380.06 362.992
1297.22 869.001 1749.58 19587.4 9732.97 4439.59
1299.09 866.683 1748.97 6915.46 8696.65 -4906.89
1296.98 909.385 1750.84 1471.67 -9378.14 -1597.28
1299.32 864.929 1748.29 9790.17 11437.7 -14221.1
1301.11 891.014 1745.66 408.823 -5605.73 -12116.2
1297.5 871.384 1749.66 -20346.2 -3123.69 -4536.49
1296.37 882.297 1745.9 -616.143 -2186.35 -6384.14
1301.16 890.073 1745.94 2018.82 -8979.5 41858.5
1300.11 875.37 1749.3 10485.7 -5603.06 -10458.3
1300.95 893.02 1746.26 6195.76 -2186.08 23103.8
1296.29 879.81 1747.48 -1182.43 -3288.31 9346.2
1300.01 866.915 1744.76 -661.756 -7328.29 20684.8
1296.68 881.11 1744.72 -88799.3 18197.7 -587.271
1298.45 874.16 1749.84 -2598.01 -1187.97 589.008
1294.01 860.306 1743.94 69420.2 -3976.89 -5285.11
1301.08 883.973 1744.89 7447.75 -15563.4 -4188.68
1297.72 863.99 1749.36 -5628.82 -4457.02 13392.7
1299.41 865.486 1748.32 2887.6 -7232.33 -8847.01
1299.73 865.225 1745.7 -2115.91 -9308.18 9904.79
1299.36 863.205 1744.27 1713.94 -5563.43 -14124.1
1300.4 894.56 1745.28 751.173 -5574.43 -16896.9
1298.85 882.923 1750.17 10470.8 -1362.25 828.291
1294.6 864.652 1744.51 494.013 1785.23 962.501
1299.69 867.038 1748.33 -11333 3547.19 20822.2
1298.96 906.51 1747.54 716.283 -1283.17 -1196.58
1299.18 905.517 1747.02 1618.06 -5249.59 -15136.3
1296.02 870.454 1748.72 -19746.7 -3084.75 -22366.2
1296.83 874.224 1749.28 -2784.15 6184.65 -645.211
1296.17 877.283 1746.81 -22.6676 -189.891 -4169.1
1300.79 894.593 1747.72 -7398.48 5990.55 -6468.92
1300.79 879.496 1748.97 -3675.31 -8806.05 -5680.55
1299.73 866.517 1748.07 -1813.86 -6592.67 13240.1
1296.35 881.965 1747.24 -306.75 -2710.36 2860.19
1300.67 895.884 1746.95 1045.24 -113.896 23845.1
1298.82 904.725 1749.95 -7174.14 -3600.59 3277.55
1300.8 894.663 1746.66 238.188 -3130.61 -27111.1
1296.41 880.444 1748.3 -7988.58 1877.32 -18569.2
1299.29 905.032 1746.34 -248.155 11959.2 -12242.1
1300.96 892.96 1746.37 301.116 -4661.75 -10197.8
1300.86 893.821 1747.83 -979.161 9814.54 -20285.5
1297.66 863.89 1749.36 1482.48 -536.168 -1552.14
1295.8 872.95 1747.33 2799.34 393.491 1307.71
1294.47 862.955 1747.94 -5029.85 4725.65 -11882
1295.83 873.084 1745.29 -1015.45 -1562.2 12480.5
1296.59 881.676 1748.73 2570.77 -7276.23 8786.24
1295.15 908.289 1750.98 282.345 -6462.38 1565.82
1299.32 904.746 1747.33 411.448 -3896.12 -2567.56
1299.43 881.854 1750.05 -3268.81 780.159 1974.3
1297.5 864.632 1749.46 346.713 -7521.36 -283.776
1295.83 873.159 1746.27 972.736 -4072.3 2818.47
1296.36 882.158 1746.62 219.09 -3406.46 4874.65
1301.13 883.261 1748.62 -3355.49 7995.88 6973.83
1301.02 892.054 1747.18 -5280.35 -3263 -5820.42
1301.32 884.734 1746.78 4864.95 -5722.82 -18391.8
1300.78 875.78 1744.58 27161.4 -9715.3 -2922.27
1299.75 865.396 1746.05 -853.225 -5355.19 -16828
1294.32 860.567 1748.42 -1029.37 2529.16 163.258
1295.17 868.038 1745.95 957.931 5494.37 4775.78
1296.29 879.712 1746.49 -195.914 -3313.8 2357.6
1298.89 868.94 1749.4 10111.2 5579.7 -5245.54
1299.78 870.928 1749.04 -18531.3 -2908.41 15332.1
1294.29 863.049 1747.24 -3054.74 -2191.15 -15846.7
1294.41 863.686 1747.16 282.337 1398.57 5748.58
1301.22 881.602 1744.8 31692.4 -1651.38 2859.64
1300.31 868.981 1745.66 4929.3 -6578.14 28047.2
1296.26 879.21 1747.51 -1422.65 -3557.65 -12287
1299.04 863.189 1748.14 8210.39 8157.32 -14238.7
1297.93 907.402 1750.42 8866.26 5078.11 -8912.25
1296.25 878.552 1746.03 434.37 733.493 3960.77
1301.34 882.878 1745.29 -982.59 7359.35 -9563.85
1294.22 862.73 1744.32 -67.5682 5841.73 12264.1
1295.94 874.362 1746.48 -733.738 -3437 -16102.3
1299.66 881.116 1749.95 7580.65 -5507.9 -3113.61
1299.95 881.443 1749.84 -4068.69 -1985.35 73.0595
1298.39 884.346 1750.18 15405.8 -4352.02 3797.28
1298.39 884.346 1750.18 -21835 -3386.46 -3307.6
1300.55 870.983 1747.36 106.191 4264.3 -10062.6
1301.07 891.321 1746.89 -746.008 -1338.74 15926.9
1296.46 883.194 1748.41 -2635.33 -53.6967 -4618.02
1297.56 909.158 1750.44 -3844.77 -1251.28 4245.36
1296.67 877.21 1748.99 336.403 -4404.29 4063.12
1299.72 902.638 1746.88 -130.067 1937.84 7746.98
1294.87 863.842 1744.08 -14428 -4885.85 2704.92
1299.89 901.567 1747.04 533.968 -6388.66 -456.22
1299.21 863.441 1747.89 790.126 9976.5 931.949
1295.82 873.074 1745.92 383.993 -4553.34 -30338.8
1298.46 908.672 1748.43 -736.655 609.942 -10812.4
1300.85 873.743 1747.07 -340.532 1895.6 10712.7
1296.76 871.226 1749.35 10216.1 6686.86 8050.1
1300.31 869.084 1747.22 331.939 8664.92 -9805.97
1299.32 863.002 1744.32 1202.8 253.702 -3554.68
1300.96 874.787 1745.58 -1563.76 -7450.37 -9526.86
1301.24 879.826 1747.09 2239.87 8419.93 -15040.5
1300.59 896.479 1747.36 362124 -52349.4 91853.4
1296.57 871.37 1749.2 4390.84 4364.19 5521.63
1300.48 897.49 1747.09 1594.83 -4721.82 31942.5
1299.73 872.128 1749.24 10721.2 2549.97 -6563.12
1296.38 883.717 1746.19 247.56 -2686.62 -12006.1
1300.68 874.92 1748.52 18345.9 -6409.78 -24658.4
1300.68 874.92 1748.52 -13863.3 -4174.92 38092
1296.37 881.746 1745.44 5597.47 -938.846 4916.53
1301.26 879.97 1746.27 3265.65 -4811.74 28709.3
1299.03 906.319 1746.2 2504.56 -1230.76 21941.9
1299.52 864.128 1746.68 -786.59 -4580.52 27596.4
1294.15 862.424 1744.41 327.244 -354.068 -3636.07
1300.9 893.641 1746.53 -253.872 7686.07 845.591
1299.07 905.556 1749.1 625.14 5649.62 -6691.06
1300.39 898.31 1746.31 516.219 10073.9 -14085
1295.17 864.625 1748.59 -685.529 6381.34 -860.878
1300.14 898.719 1749.12 -174.187 -4111.25 -10942
1295.73 872.054 1747.65 -770.346 1364.43 144.057
1297.28 875.408 1749.56 -23605.5 -4659.2 -18882.7
1297.64 880.006 1749.79 -6019.89 1400.72 -1796.75
1297.57 860.107 1748.91 6744.03 1232.38 -3922.32
1295.51 870.446 1747 -948.471 -4767.77 4349.55
1299.18 871.182 1749.48 7588.4 4128.08 -3184.81
1301.1 876.741 1745.44 223.141 -7241.9 -9521.57
1300.46 872.772 1748.48 -15443.9 -2607.2 27113.8
1293.73 860.566 1746.05 -1141.29 933.23 -117.226
1296.66 908.278 1751.03 -8724.64 -10211.5 2045.66
1300.75 895.233 1746.14 363.84 -5413.43 -4665.92
1297.6 876.59 1749.73 6497.33 2132.51 4885.41
1297.96 905.612 1750.62 -1265.3 70.8059 470.95
1294.92 866.501 1746.95 1536.46 -768.945 -6397.72
1299.92 866.348 1744.38 -509.761 -4678.1 -13813.7
1300.87 882.588 1749.08 -4304.37 -5600.14 -18615.2
1298.76 860.489 1747.22 -1049.26 6391.35 -11649.1
1301.27 880.184 1746.2 -809.279 11801.4 -8256.48
1299.1 861.982 1746.89 -885.952 -3870.48 2980.15
1300.28 868.714 1745.54 -283.139 -1878.79 29853.1
1299.76 883.528 1750.01 5084.3 1331.57 -459.381
1296.96 866.386 1749.51 -22217.9 -509.109 -4001.72
1301.18 878.003 1745.69 8321.89 -5059.74 -20814.3
1299.79 865.617 1746.32 -233.183 1256.17 6477.41
1301.18 882.949 1748.48 6474.61 17387.2 -20701.2
1294 861.724 1745.33 -924.379 -6517.07 3912.5
1295.49 869.91 1747.7 3422.88 3658.08 15505.4
1299.82 901.249 1749.06 -718.848 -4954.24 7421.73
1298.42 908.994 1747.03 1297.8 -3112.47 1575
1299.31 866.485 1748.72 -4129.87 873.686 4494.68
1296.83 882.27 1749.14 -6787.35 -2602.77 -8518.25
1300.91 893.37 1747.02 818.335 4581.4 -21843.5
1295.99 874.159 1747.96 -3316.7 -3851.77 -5020.88
1297.6 868.638 1749.63 8913.24 4061.87 1831.88
1301.19 889.5 1745.93 -15.6376 -8413.74 7503.99
1299.56 865.508 1748.03 -6230.99 -6262.5 25261
1300.51 870.415 1744.95 3353.03 10264.2 -18394.8
1300.62 871.533 1746.77 -2024.5 -12507.7 20811.6
1294.29 863.151 1746.99 -267.481 520.886 10643.2
1301.34 883.34 1745.57 -1469.61 -7650.93 -9967.43
1296.3 878.45 1748.1 1485.76 -3557.4 12163.5
1294.91 866.412 1745.82 -298.337 -2479.7 -20155.6
1294.89 864.99 1744.12 28254.9 -18849 78.9173
1296.92 866.312 1749.5 18758.5 8255.18 5172.69
1298.29 871.595 1749.74 4652.8 -492.057 118.207
1298.32 872.429 1749.78 -7307.62 478.078 1826.75
1298.74 879.86 1750.06 12321.3 3381.63 442.103
1294.26 862.969 1745.65 903.661 723.739 -5321.57
1298.44 864.505 1749.09 14398.6 7489.39 -9899.72
1300.99 875.229 1745.53 2169.17 11264.9 -3133.05
1296.98 868.337 1749.51 -12577.8 147.386 -3678.2
1300.2 868.139 1745.36 68.5454 6102.95 -17772.8
1299.15 905.739 1746.18 1929.43 -1235.84 4545.55
1300.15 868.324 1747.68 -3899.06 -3958.16 13680.6
1296.47 882.947 1748.44 1695.17 -7770.11 13033.7
1301.31 882.287 1746.98 -1631.66 -8148.35 18814.1
1299.51 903.851 1746.25 400.212 -502.021 650.399
1300.52 897.363 1745.46 -3271.96 6443.81 -16297.6
1299.33 900.592 1750.05 3630.24 5503.97 -4788.53
1293.94 861.449 1745.07 257.626 2565.76 5044.04
1295.3 868.849 1745.32 49.1589 15.1017 -9905.39
1295.61 871.3 1747.04 -368.479 -2413.32 6958.35
1300.29 871.361 1748.46 483.559 105.939 -1021.01
1301.29 884.131 1748 -2990.66 662.673 23447.3
1299.36 904.323 1748.78 -1001.68 1333.52 4507.8
1301.23 881.116 1748.11 2038.09 -5916.89 24339.4
1299.54 903.538 1747.78 1560.03 -4253.86 19703.7
1296.42 882.184 1748.24 -5948.9 -3635.32 -20565.3
1295.91 874.129 1747.18 -309.144 -986.244 -1754.26
1296.79 865.407 1749.47 29.5143 -4847.25 37739.3
1298.45 868.345 1749.52 1304.08 -1218 -817.235
1301.16 883.879 1744.88 34945 10291.5 -1314.44
1299.42 863.56 1746.43 177.669 5109.62 -10276.5
1300.66 871.792 1746.14 1906.82 14961.7 -8472.28
1294.89 860.603 1748.92 -12091.4 -2257.92 -5958.08
1300.74 874.225 1744.52 -30984.6 10280.9 -2258.18
1300.85 882.292 1749.09 -9247.47 -327.339 -9374.92
1298.75 870.024 1749.56 4692.94 4441.53 -1247.19
1296.23 878.047 1745.11 -1621.54 -2296.38 -18770.1
1298 870.109 1749.69 -7016.23 -4387.59 -4.19224
1295.57 870.915 1747.31 -1388.43 -557.388 -18677
1295.93 874.298 1747.51 -2095.49 -1922.36 -14617.8
1295.89 873.716 1745.41 -319.676 -1900.48 -7679.55
1300.51 897.238 1747.16 -2338.41 9236.36 605.403
1299 861.506 1746.65 1037.03 1197.92 1477.72
1295.41 869.664 1745.75 335.705 961.925 943.557
1300.52 878.07 1749.18 9838.79 -6562.71 -12509.8
1298.35 880.676 1750.05 -20538.3 -3314.43 -2519.74
1294.1 862.236 1745.92 224.918 3791.66 11353.3
1299.74 865.335 1746.11 57.6442 4772.65 -9022.75
1296.95 880.332 1749.26 9547.84 -566.497 11796.1
1299.94 901.106 1748.3 -2366.03 2927.11 2079.18
1294.15 860.25 1748.29 -3097.59 3252.13 -5106.89
1299.35 904.387 1748.73 -1254.25 -980.996 11633.8
1297.73 906.847 1750.64 -5873.77 -3274.43 4590.35
1295.86 873.476 1745.83 1015.47 4361.83 9580.47
1295.73 861.371 1749.25 12834 -3949.54 3560.5
1296.81 877.634 1749.14 6355.37 -5107.09 8385.48
1296.23 878.486 1747.3 -368.478 -2819.19 7087.93
1300.39 898.319 1745.99 3054.71 6763.14 -14212.4
1299.57 866.392 1744.23 9612.21 2138.5 -5000.95
1299.09 878.994 1750 -18658.9 -810.324 2558.84
1295.42 869.754 1746.51 -226.012 -1716.35 -12180.3
1294.16 860.621 1748.21 -9210.47 -386.112 -11985.1
1300.43 897.766 1747.98 -576.998 2143.01 -12547.6
1298.99 861.641 1747.36 -4548.36 -1242.86 19304.2
1298.23 908.726 1745.81 14354.4 -9331.56 -7364.9
1300.89 874.159 1746.88 -1690.78 -7743.64 16260.3
1296.37 884.168 1747.04 -5666.85 -1875.78 -11422.3
1296.34 880.829 1745.95 411.194 1074.6 3823.82
1295.43 868.918 1747.96 -5939.67 -545.746 -15046.3
1294.17 862.504 1744.78 780.388 2831.33 -6348.67
1296.34 880.756 1745.91 -65.2466 -1573.34 9759.46
1294.35 863.39 1744.66 -453.486 475.961 -3727.86
1297.85 865.418 1749.44 17523.1 -438.032 -5108.45
1294.98 866.806 1744.75 26.6336 -223.052 8560.27
1296.95 882.414 1749.29 1484.44 -6389.12 4003.44
1301.04 875.917 1745.72 -623.573 -1414.47 118.644
1296.32 880.244 1745.82 222.356 -1722.2 10327.5
1300.37 869.426 1745.88 423.244 -1510.36 -18064.6
1296.73 877.957 1749.03 5452.55 6347.22 9746.02
1297.97 875.661 1749.83 8361.47 4047.82 1433.64
1301.06 876.269 1746.27 -670.428 -9678.28 -11316.7
1300.5 871.143 1744.41 11786.6 -4069.43 -139.601
1300.43 896.587 1748.99 -2259.3 -4087.07 -5069.59
1299.03 864.884 1748.67 5616.32 9949.45 -4383.02
1296.87 869.144 1749.46 -26239.1 -1273.7 -7958.9
1300.53 879.82 1749.31 13890.9 4194.89 -12641.1
1300.34 869.101 1744.5 35.5759 -7384.42 -4419.64
1299.75 865.354 1745.37 -1806.56 -8381.99 -16435.1
1296.16 877.145 1746.26 365.93 -4109.39 9213.92
1300.75 894.934 1747.96 -16287.6 -8345.79 13157.2
1298.69 903.994 1750.24 -1800.53 1604.29 -4198.14
1300.02 874.636 1749.3 -7658.75 -5549.31 3796.44
1297.55 877.556 1749.71 10144.2 -2983.86 6853.89
1295.59 870.99 1745.52 -441.115 -4525.11 -4030.05
1295.09 863.881 1748.63 -12632.5 -620.364 -10841.1
1300.63 871.53 1745.77 -1640.06 -10522.2 12175.4
1297.27 881.544 1749.58 6384.88 -1114.8 7615.83
1294.99 866.916 1745.78 1566.35 3450.37 -1962.3
1300.73 872.443 1745.67 -1634.53 -5288.64 11986.5
1299.48 903.918 1747.39 -1172.25 2543.98 8003.6
1300.58 871.119 1746.52 825.379 6071.52 1654.93
1295.84 873.342 1747.5 -523.968 216.261 -10985.7
1296.32 869.852 1749.09 8214.2 8019.63 6799.31
1301.14 889.389 1745.09 11059.9 -2423.36 1023.39
1295.18 866.684 1748.11 1584.04 623.401 6359.92
1299.48 870.861 1749.28 12896.5 6926.89 -8814.8
1296.06 875.581 1745.25 408.397 1472.85 -5948.4
1296.78 876.812 1749.14 -1008.7 1564.29 1367.29
1295.15 862.724 1748.85 11831.5 -345.435 10766.4
1295.06 866.732 1747.78 1709.89 -20.2458 10668.5
1299.97 874.47 1749.32 11592.3 6479.17 -8979.98
1297.44 906.958 1750.8 -195.676 -6105.49 190.363
1298.28 906.08 1750.3 -296.762 -537.615 -105.307
1299.73 899.529 1749.72 -10477.5 -5782.58 17559.2
1299.46 877.047 1749.81 10248.6 -2672.14 -3326.23
1299.67 900.493 1745.5 17439.1 -1047.39 -16836.6
1297.58 872.914 1749.69 2463.3 3732.61 1139.9
1299.64 901.715 1749.35 -6362.71 -3883.23 15004.5
1297.77 870.514 1749.69 401.166 -3940.09 589.548
1301.22 880.288 1748 -297.296 11526.6 -16775.5
1295.16 867.946 1745.97 461.116 4202.88 -2387.9
1299.02 876.209 1749.88 17389 3188.04 -3539.32
1294.54 909.157 1750.84 -3287.97 3233.74 2239.95
1301.01 876.951 1748.12 -7233.43 -9669.45 27175.7
1296.38 884.115 1746.48 1337.52 -3046.9 -6225.06
1295.49 870.103 1747.57 -2617.93 2263.53 -9256.99
1300.11 871.193 1748.71 -10576.4 3383.33 -17961.5
1299.03 906.163 1747.7 -1296.45 -1070.89 6453.83
1301.2 889.433 1745.79 -64.5606 -5941.22 33929.8
1300 867.919 1747.99 -2901.54 -1777.02 5741.22
1301.29 881.007 1746.26 -4442.13 -8431.77 28071.1
1296.47 884.06 1748.47 -3166.88 -309.8 -4828.16
1300.92 893.471 1746.2 -60.6067 1163.15 -181.925
1299.81 870.863 1749.01 10302.4 -218.752 -10101.5
1295.36 869.328 1746.36 693.189 3603.66 431.636
1300.76 881.982 1749.19 -16984.6 -5768.66 21710
1294.12 861.561 1743.99 -2676.54 2482.58 -131.174
1296.72 907.193 1751.03 -2572.1 -5054.77 2000.93
1299.24 904.029 1749.41 -364.906 6280.23 -3815.25
1294.33 863.322 1746.13 -413.408 1811.29 -2829.17
1296 870.742 1744.34 15064 -9298.75 1333.74
1295.48 863.21 1749.04 10649.9 -6515.81 7813.99
1296.14 876.894 1747.58 -3346.55 -3589.19 -9402.69
1301.03 878.232 1748.34 -2682.23 -2167.74 5723.81
1295.26 868.626 1745.9 643.989 6702.08 6748.92
1298.78 873.736 1749.79 -7087.77 -3237.87 1936.77
1293.88 861.241 1746.57 982.981 3365.13 2786.5
1299.96 901.067 1747.93 -18353.8 8883.14 -441.651
1296.52 870.343 1749.22 12168.1 3333.65 11087.8
1300.85 893.927 1747.59 -2620.91 -7021.04 -1034.15
1300.83 887.482 1745.01 25191.5 -17232.1 -8762.37
1294.76 865.262 1747.57 305.904 3721.81 1207.71
1301.17 879.576 1748.1 -3284.69 -1797.28 11486.1
1296.79 906.209 1751.02 7748.31 722.187 290.528
1299.81 902.062 1747.37 -179.673 -1874.82 7806.05
1300.14 867.728 1744.53 1092 5409.93 -14051.2
1296.01 908.838 1751.13 22771.2 358.577 -126.46
1295.62 871.235 1744.93 44.2085 2289.13 7226.35
1295.14 867.805 1745.57 -857.177 -4230.54 -1374.68
1298.96 861.27 1746.21 -569.449 -4996.13 21082.7
1296.85 883.211 1749.18 -6794.6 -5445.35 -6796.81
1297.73 869.481 1749.66 11331.6 4629.47 2653.6
1296.38 884.444 1746.05 623.891 -986.051 2043.39
1298.22 867.508 1749.51 412.405 4081.67 187.259
1300.79 881.71 1749.15 8103.74 1272.55 -9613.96
1295.37 867.981 1748.12 -278.442 3960.06 -128
1301.06 876.423 1747.36 -1216.8 2603.93 13323.3
1298.7 860.104 1745.71 10687.4 -8098.34 20041
1300.69 877.844 1748.94 -3263.27 -4953.19 4632.09
1299.94 871.801 1749.01 2671.41 8129.58 4078.17
1298.03 909.898 1749.45 2488.52 2536.7 -8324.2
1300.65 873.295 1748.19 -4890.47 -726.021 9243.94
1297.91 883.635 1750.02 -5739.73 -4719.19 -1369.05
1296.36 881.573 1745.7 588.35 -1634.8 7161.59
1296.36 882.416 1747.04 282.362 -77.0974 1757.66
1301.11 876.916 1745.56 108.678 3974.92 18215.6
1300.66 894.112 1745.26 2122.6 -17362.3 -3804.48
1299.66 867.733 1748.57 10323.9 13188.7 -11682.7
1299.89 873.371 1749.27 -3536.11 2102.99 -8019.11
1294.88 865.693 1747.75 -1717.07 1458.36 -2926.92
1294.08 861.337 1743.98 20029 -16721.1 -2061.48
1295.1 867.532 1745.03 -549.569 -3863.64 -1418.57
1299.99 867.161 1747.58 4786.1 14141.9 -18075.4
1300.94 893.188 1746.39 120.221 -10073.6 32403.3
1300.99 875.167 1745.49 -239.854 4193.51 8867.98
1298.85 860.76 1746.06 -1368.46 -3713.56 -2754.02
1299.21 862.432 1744.4 -322.724 -3678.15 2360.06
1297.62 868.946 1749.64 9910.66 -836.626 2108.13
1299.5 902.912 1749.22 -1155.35 633.634 -4090.68
1300.04 898.935 1749.31 -19705.5 82.7227 13200
1299.51 864.033 1745.44 1559.01 8946.42 -16938.7
1296.24 874.193 1744.47 -14916.3 773.209 820.77
1300.8 875.984 1744.59 -20194.9 -2139.01 -6134.89
1299.13 904.879 1749.32 -4567.13 -3233.18 14226.1
1301.14 877.628 1746.88 983.657 12025.2 -10405.3
1301.31 882.944 1747.5 231.355 16906.9 -24029.7
1301.02 892.104 1746.51 -658.445 -7343.19 -1309.06
1296.37 882.947 1747.88 823.764 1791.95 8244.25
1299.99 900.89 1747.66 -1816.97 10683 151.389
1300.86 873.62 1745.25 1019.69 6651.11 -5450.03
1300.07 899.146 1749.18 22187.6 -952.206 13475.5
1295.87 873.546 1745.87 394.672 2433.5 6398.1
1296.37 883.774 1747 2886.77 -1247.24 -12052
1301.22 883.663 1744.88 -26333.3 7416.55 4.09995
1294.92 866.506 1746.64 6509.6 -4518.42 -9160.33
1299 861.497 1746.51 -82.7083 -1067.4 1751.27
1296.37 882.638 1746.22 -125.349 4240.72 2985.3
1296.05 875.576 1746.42 -282.626 1652.89 -8932.23
1298.13 909.498 1749.43 1241.72 1140.59 -3203.9
1301.05 876.428 1747.69 -1228.74 3299.47 8075.96
1296.01 865.384 1749.19 -41666.1 1081.21 -20233.2
1300.83 873.487 1746.38 -960.454 -5229.49 -17372.2
1300.61 895.747 1748.65 -1954.85 -2247.94 -1038.24
1299.51 873.837 1749.56 733.983 -1663.01 -3791.76
1296.09 860.134 1749.31 2826.32 -2778.33 665.747
1296.32 879.929 1745.32 1109.35 -715.904 -13167.5
1296.63 878.725 1744.64 -20625 13251.4 1649.44
1298.48 908.737 1746.74 -1067.38 3786.8 -4861.71
1295.62 867.949 1748.56 -801.18 4162.17 1814.35
1301.16 890.348 1745.49 778.644 -5932.12 21388.3
1300.09 867.485 1746.92 -2155.84 -6205.4 22910.9
1300.96 892.94 1746.66 790.762 5677.63 -12514
1295.51 868.508 1748.26 4720.24 7246.55 8351.73
1295.08 867.28 1747.49 779.731 6918.98 7424.99
1295.35 869.274 1747.02 -529.351 135.989 -12417
1297.02 883.583 1749.4 -1073.22 2922.58 1554.65
1293.72 860.456 1743.98 -5557.23 -3792.98 16719.6
1296.42 884.59 1748.32 -1928.28 -2450.42 -4979.05
1300.43 897.673 1748.26 -429.97 -6335.81 3188.06
1301.31 882.036 1746.31 17617.9 -11297.2 29186.1
1301.31 883.487 1747.79 197.783 9932.13 -14303.6
1298.07 879.016 1749.93 6467.61 5132.8 3881.51
1297.96 907.185 1750.42 -508.977 1447.1 620.578
1296.36 884.302 1747.74 12828.6 2804.4 8559.67
1300.55 871.484 1747.83 -3301.29 2008.02 15237.3
1301.31 881.69 1746.19 -294.182 12011.2 -10453.5
1299.13 862.114 1746.87 -592.802 4251.57 128.415
1294.52 864.294 1746.29 590.197 -764.169 -3568
1294.25 862.948 1746.61 -225.792 643.825 -11365.4
1294.49 864.075 1744.82 92.2317 1273.69 11575.9
1294.39 860.263 1748.57 -4583.3 -2032.38 -4962.83
1299.43 867.882 1748.87 -3417.67 4712 3993.28
1299.46 866.51 1748.54 -8429.77 -1449.3 10947.1
1300.94 874.761 1747.18 885.374 12153.8 -5311.14
1295.98 874.824 1747.32 -555.863 -4160.26 4916.2
1299.42 902.101 1749.67 -1444.19 -1141.51 2651.99
1295.58 870.852 1744.56 -745.597 1097.02 8653.3
1300.72 872.399 1747.09 -2036.89 -3429.7 11805.1
1296.84 871.57 1749.38 2123.21 2114.07 2442.19
1300.56 874.737 1748.7 -1178.94 -3495.26 27.8681
1299.36 904.651 1746.46 -65.9907 5.57011 -5971.18
1300.39 897.55 1748.76 352.2 -8115.22 22716.6
1300.66 892.808 1745.21 18384.1 15476.4 -1711.38
1296.15 877.042 1746.47 57.5948 3305.19 5309.66
1297.86 861.86 1749.03 8116.66 8031.09 -3041.25
1300.52 870.853 1747.57 1614.99 -473.742 -22719
1301.27 880.203 1745.66 -113.156 5522.55 -17292.1
1297.91 909.238 1745.83 -16964.7 -13295.6 -32781.4
1300.43 882.29 1749.56 -2153.54 -1050.16 2519.37
1299.96 901.087 1747.42 -2475.86 10342.4 -2969.67
1301.06 891.489 1746.99 -3582.8 20587.9 -17228.6
1296.25 878.517 1745.54 -260.301 1686.84 8305.78
1299.95 872.548 1749.11 8252.26 -5258.77 -8122.6
1296.65 878.103 1748.92 7089.35 283.143 11958.3
1297.99 864.805 1749.35 -206.333 -4485.31 -890.419
1300.39 898.169 1746.97 -669.969 -129.826 -4439.45
1298.51 904.037 1750.39 -7474.03 -3362.68 6423.2
1296.37 882.099 1745.9 -28.8643 6300.68 8921.78
1294.37 863.447 1744.15 1450.69 -261.368 -1502.28
1296.25 878.728 1746.09 -1293.99 867.445 633.032
1299.56 903.64 1745.94 6505.01 -5047.8 53320.8
1299.05 884.514 1750.22 -6674.79 -3721.92 445.411
1295.42 860.047 1749.2 2629.52 -8357.4 7482.22
1301.22 879.189 1746.72 -1101.65 -11609.9 23946.6
1301.33 884.125 1746.01 -520.044 -2223.36 22014.3
1300.45 897.722 1747.31 -1217.82 1355.31 -2999.85
1296.29 909.564 1751.09 -8874.47 -1460.13 3451.58
1294.76 865.591 1746.85 -707.759 -2840.31 -2954.33
1298.28 877.54 1749.94 12458.3 2824.02 2395.08
1300.31 898.599 1748.18 -748.27 116.026 5877.76
1299.22 863.022 1747.63 1078.99 -4078.5 -6629.86
1294.15 862.489 1746.89 -774.983 -2897.51 -6482.21
