x z dx dz dmag
1299.62 1749.79 1.02409e-09 -3.41882e-08 3.42036e-08
1299.34 1749.95 2.79581e-09 -3.37577e-08 3.38732e-08
1296.62 1745.32 -2.02124e-09 -1.01224e-07 1.01244e-07
1301.27 1747.3 2.00611e-09 -6.35804e-08 6.3612e-08
1301.02 1746.27 -2.65742e-09 -1.45245e-07 1.45269e-07
1296.85 1745.15 2.03057e-09 -8.78943e-08 8.79177e-08
1296.54 1745.71 3.44921e-09 -1.13015e-07 1.13067e-07
1296.43 1745.05 -3.29977e-09 -4.96461e-08 4.97557e-08
1299.51 1749.88 4.08027e-09 -4.39001e-08 4.40893e-08
1300.42 1749.56 9.15455e-09 -4.63337e-08 4.72294e-08
1301.21 1746.74 -5.18318e-09 -1.08951e-07 1.09074e-07
1301.09 1747.66 -5.87137e-09 -1.39401e-07 1.39524e-07
1300.99 1748.26 1.54554e-08 -1.17999e-07 1.19007e-07
1301.2 1745.4 1.92092e-09 -9.72069e-08 9.72259e-08
1296.73 1749 -1.10988e-08 -3.69373e-08 3.85688e-08
1296.49 1746.51 4.27816e-09 -1.21486e-07 1.21562e-07
1296.77 1745.02 -1.23094e-09 -7.04339e-08 7.04446e-08
1297.08 1749.29 -1.65705e-08 -5.95286e-08 6.17919e-08
1297.55 1749.53 -8.72837e-09 -3.57858e-08 3.68348e-08
1296.6 1747.68 6.00088e-09 -1.40063e-07 1.40191e-07
1301.23 1745.03 4.62481e-09 -4.03839e-08 4.06478e-08
1298.66 1750.13 -1.18578e-09 -3.74633e-08 3.7482e-08
1301.3 1745.38 4.78045e-09 -4.98622e-08 5.00909e-08
1301.17 1745.23 1.27189e-09 -7.53006e-08 7.53113e-08
1300.23 1749.59 1.06977e-08 -5.64155e-08 5.74209e-08
1296.6 1744.92 -3.85448e-09 -3.85572e-08 3.87494e-08
1296.6 1747.86 2.78713e-09 -1.28397e-07 1.28427e-07
1296.7 1745.44 -3.43892e-10 -1.20627e-07 1.20628e-07
1296.59 1748.18 -7.92882e-09 -1.16115e-07 1.16385e-07
1296.5 1748.01 2.65884e-10 -1.08091e-07 1.08091e-07
1301.17 1746.82 -4.23903e-10 -1.19444e-07 1.19445e-07
1298.7 1749.98 -5.50014e-10 -3.30815e-08 3.3086e-08
1297.37 1749.55 -1.09103e-08 -5.34224e-08 5.45251e-08
1296.55 1745.36 -1.5115e-09 -9.38163e-08 9.38285e-08
1296.51 1745.59 -1.68951e-09 -9.88245e-08 9.88389e-08
1297.93 1750 -2.54425e-09 -3.8086e-08 3.81709e-08
1298.41 1749.98 -2.05803e-09 -3.36274e-08 3.36903e-08
1296.48 1746.35 2.81688e-09 -9.58646e-08 9.5906e-08
1297.3 1749.55 -9.31556e-09 -4.89967e-08 4.98744e-08
1297.92 1749.76 -2.56784e-09 -2.75748e-08 2.76941e-08
1299.06 1749.91 6.74512e-10 -2.75347e-08 2.7543e-08
1300.72 1749.06 1.77618e-08 -7.40826e-08 7.61821e-08
1300.29 1749.5 1.35765e-08 -5.6106e-08 5.77253e-08
1298.08 1750.09 8.52073e-10 -3.02179e-08 3.02299e-08
1296.98 1749.26 -1.13928e-08 -5.99828e-08 6.10551e-08
1301.13 1748.3 1.04069e-08 -9.10029e-08 9.1596e-08
1300.06 1749.72 1.00121e-08 -5.28764e-08 5.3816e-08
1296.78 1748.98 -7.72532e-09 -6.39872e-08 6.44519e-08
1296.7 1745.53 2.66247e-09 -1.25848e-07 1.25876e-07
1298.8 1750.1 5.13712e-10 -3.88496e-08 3.8853e-08
1297.01 1749.16 -1.78787e-08 -7.01499e-08 7.23924e-08
1296.61 1748.4 -1.30298e-08 -9.3858e-08 9.47581e-08
1301.27 1746.93 2.93039e-09 -8.70828e-08 8.71321e-08
1296.43 1748.26 -8.66819e-09 -6.17402e-08 6.23457e-08
1296.46 1747.69 6.44273e-09 -9.92682e-08 9.9477e-08
1300.93 1749 -6.2826e-10 -4.37163e-08 4.37208e-08
1300.72 1749.14 1.27194e-08 -6.78619e-08 6.90436e-08
1301.09 1746.14 -4.26725e-09 -1.36952e-07 1.37019e-07
1301.27 1747.53 -3.51262e-09 -6.54887e-08 6.55829e-08
1296.41 1747.87 2.93665e-09 -8.39832e-08 8.40345e-08
1301.06 1747.36 -4.12782e-09 -1.52821e-07 1.52876e-07
1296.49 1745.04 -2.93862e-09 -5.55179e-08 5.55956e-08
1297.95 1749.98 -3.45423e-09 -3.97946e-08 3.99443e-08
1296.69 1745.81 5.12719e-09 -1.48048e-07 1.48137e-07
1300.61 1749.31 1.22025e-08 -6.45935e-08 6.5736e-08
1296.61 1747.9 -1.99745e-09 -1.31298e-07 1.31313e-07
1296.61 1747.61 4.95578e-09 -1.39788e-07 1.39876e-07
1300.32 1749.34 1.36766e-08 -4.65537e-08 4.85211e-08
1301.08 1747.62 -4.80142e-09 -1.39517e-07 1.396e-07
1296.67 1747.52 5.9883e-09 -1.49792e-07 1.49912e-07
1298.45 1750 -1.93221e-09 -3.83393e-08 3.8388e-08
1301.08 1746.33 -2.81484e-09 -1.35451e-07 1.3548e-07
1300.78 1749.23 5.26885e-09 -4.02635e-08 4.06067e-08
1300.9 1749.04 6.68677e-09 -4.76029e-08 4.80703e-08
1296.43 1747.77 2.31961e-09 -8.80908e-08 8.81214e-08
1300.64 1749.11 1.92212e-08 -7.30629e-08 7.55489e-08
1301.02 1745.93 -1.5754e-09 -1.43356e-07 1.43364e-07
1296.47 1746.78 9.33026e-09 -1.11913e-07 1.12301e-07
1296.63 1745.12 -7.18093e-10 -7.55144e-08 7.55178e-08
1296.58 1748.55 -7.39792e-09 -9.02918e-08 9.05944e-08
1296.39 1747.11 5.30229e-10 -6.40002e-08 6.40024e-08
1301 1747.63 -1.82444e-09 -1.53616e-07 1.53627e-07
1301.15 1747.51 1.46049e-09 -1.35682e-07 1.3569e-07
1297.84 1749.95 -2.76106e-09 -4.16161e-08 4.17076e-08
1301.06 1747.99 1.09267e-09 -1.33388e-07 1.33392e-07
1300.66 1749.27 1.07882e-08 -5.94959e-08 6.04661e-08
1298.07 1749.91 -4.52211e-09 -4.31335e-08 4.33699e-08
1300.91 1748.39 2.09342e-08 -1.13192e-07 1.15112e-07
1300.93 1748.74 1.22349e-08 -8.71836e-08 8.80379e-08
1296.51 1747.36 8.9842e-09 -1.19981e-07 1.20317e-07
1296.52 1746.4 8.92287e-09 -1.3206e-07 1.32362e-07
1301.15 1746.09 -7.04359e-09 -1.21919e-07 1.22122e-07
1300.42 1749.4 1.48719e-08 -5.79586e-08 5.98362e-08
1301.01 1748.26 1.43984e-08 -1.18461e-07 1.19333e-07
1300.76 1748.75 2.10901e-08 -8.24015e-08 8.50576e-08
1297.74 1749.74 -6.83029e-09 -4.68827e-08 4.73776e-08
1299.16 1750.04 1.27106e-09 -3.85664e-08 3.85873e-08
1301.16 1745.63 -1.57097e-10 -1.10716e-07 1.10716e-07
1300.37 1749.4 1.59445e-08 -5.16274e-08 5.40335e-08
1296.68 1745.55 3.47473e-09 -1.27501e-07 1.27548e-07
1301.04 1748.6 8.1701e-09 -8.06479e-08 8.10607e-08
1296.68 1747.01 5.09728e-09 -1.51407e-07 1.51493e-07
1301.26 1747.84 2.10863e-09 -6.20932e-08 6.2129e-08
1296.47 1747.13 8.39081e-09 -1.08902e-07 1.09225e-07
1298.69 1750.2 2.35659e-10 -3.23974e-08 3.23983e-08
1296.54 1744.92 -3.73875e-09 -3.27224e-08 3.29353e-08
1301 1747 -5.16058e-09 -1.56518e-07 1.56603e-07
1298.3 1749.91 -2.36466e-09 -3.46743e-08 3.47549e-08
1300.13 1749.56 1.0162e-08 -5.5355e-08 5.628e-08
1300.88 1745.07 1.82407e-09 -7.55063e-08 7.55283e-08
1297.32 1749.52 -1.39556e-08 -5.19262e-08 5.37688e-08
1301.26 1745.67 2.2256e-09 -8.78687e-08 8.78969e-08
1296.43 1748.19 -6.25158e-09 -4.94416e-08 4.98353e-08
1300.23 1749.69 9.23074e-09 -5.21405e-08 5.29513e-08
1301.01 1746.6 -4.84322e-09 -1.46846e-07 1.46926e-07
1300.8 1748.93 1.61939e-08 -8.36995e-08 8.52517e-08
1301.3 1745.15 -1.30034e-09 -3.91944e-08 3.92159e-08
1300.71 1749.19 9.75728e-09 -6.43463e-08 6.50819e-08
1301.06 1747.25 -2.14575e-09 -1.51352e-07 1.51367e-07
1298.01 1750.06 -9.83589e-10 -3.70527e-08 3.70658e-08
1301.24 1747.82 1.01299e-08 -8.50055e-08 8.5607e-08
1299.88 1749.81 6.36915e-09 -5.09885e-08 5.13848e-08
1301.2 1747.64 -7.99261e-09 -1.06543e-07 1.06842e-07
1301.19 1745.73 -5.0568e-11 -1.1337e-07 1.1337e-07
1300.25 1749.53 1.49433e-08 -5.58884e-08 5.78517e-08
1296.43 1745.15 -2.58338e-09 -4.14459e-08 4.15263e-08
1297.23 1749.38 -1.56859e-08 -5.8422e-08 6.04912e-08
1297.35 1749.7 -9.26623e-10 -3.49109e-08 3.49232e-08
1300.87 1748.7 1.67184e-08 -9.5903e-08 9.73494e-08
1299.4 1750.15 -1.99544e-10 -3.2017e-08 3.20176e-08
1297.74 1749.91 -5.74072e-09 -4.35676e-08 4.39442e-08
1300.94 1748.28 1.37226e-08 -1.22839e-07 1.23604e-07
1296.82 1748.89 -1.40568e-08 -7.78613e-08 7.912e-08
1298.89 1750.19 -2.02582e-10 -3.05908e-08 3.05915e-08
1300.2 1749.74 5.59809e-09 -5.12365e-08 5.15414e-08
1298.45 1750.04 -2.63387e-09 -3.82736e-08 3.83641e-08
1300.73 1749.19 9.82755e-09 -6.23432e-08 6.3113e-08
1296.55 1747.67 8.55967e-09 -1.25253e-07 1.25546e-07
1301.18 1746.69 -6.95292e-09 -1.19299e-07 1.19501e-07
1296.51 1745.63 3.76659e-09 -1.05012e-07 1.05079e-07
1296.63 1746.14 3.2465e-09 -1.51819e-07 1.51853e-07
1298.33 1750.02 -2.75451e-09 -4.0335e-08 4.04289e-08
1297.71 1749.7 -8.24423e-09 -3.64641e-08 3.73845e-08
1298.59 1749.93 -7.12527e-10 -2.52367e-08 2.52468e-08
1296.6 1746.74 6.13334e-09 -1.49138e-07 1.49264e-07
1296.88 1748.69 -2.16544e-08 -8.61175e-08 8.87983e-08
1301.21 1746.81 -3.37256e-09 -1.1343e-07 1.1348e-07
1297.31 1749.31 -1.8239e-08 -4.65905e-08 5.00333e-08
1296.46 1747.86 -8.9025e-10 -1.04783e-07 1.04786e-07
1298.78 1750.08 -7.94061e-10 -3.66656e-08 3.66742e-08
1301.28 1746.66 2.03545e-09 -5.65787e-08 5.66153e-08
1299.38 1750.16 -4.7101e-10 -3.0731e-08 3.07346e-08
1298.99 1749.93 2.5858e-10 -2.32955e-08 2.32969e-08
1297.04 1749.29 -1.19047e-08 -5.69241e-08 5.81556e-08
1296.61 1746.21 4.35954e-09 -1.49898e-07 1.49962e-07
1296.42 1745.85 -3.29696e-09 -6.73064e-08 6.73871e-08
1299.82 1749.74 5.22638e-09 -4.17754e-08 4.2101e-08
1299.48 1750.11 -1.23162e-10 -2.66937e-08 2.6694e-08
1298.99 1750.16 8.18525e-10 -3.49307e-08 3.49403e-08
1299.18 1749.9 1.00333e-09 -2.26119e-08 2.26342e-08
1297.11 1749.23 -2.07707e-08 -6.44075e-08 6.76738e-08
1297.97 1749.99 -2.67541e-09 -4.07359e-08 4.08236e-08
1301 1747.61 -1.69969e-09 -1.50854e-07 1.50863e-07
1299.69 1750.05 1.1487e-09 -4.42336e-08 4.42486e-08
1300.19 1749.61 1.24844e-08 -4.42568e-08 4.5984e-08
1300.41 1749.61 3.19417e-09 -3.20396e-08 3.21984e-08
1296.64 1747.42 8.60804e-09 -1.47272e-07 1.47523e-07
1301.09 1746.99 -3.63985e-09 -1.4548e-07 1.45526e-07
1296.42 1746.01 -1.78483e-09 -6.58309e-08 6.58551e-08
1299.73 1749.95 4.61321e-09 -4.85034e-08 4.87222e-08
1301.11 1747.44 -1.84393e-09 -1.46175e-07 1.46186e-07
1296.55 1746.28 2.4221e-09 -1.35282e-07 1.35304e-07
1301.17 1746.6 -7.53525e-09 -1.17419e-07 1.1766e-07
1301.06 1745.72 -2.32289e-09 -1.27687e-07 1.27708e-07
1300.23 1749.53 1.29424e-08 -5.83519e-08 5.97699e-08
1297.04 1749.43 -3.55296e-09 -3.05782e-08 3.07839e-08
1296.85 1745.19 2.48058e-09 -8.63044e-08 8.63401e-08
1298.86 1750.19 9.53154e-10 -3.79683e-08 3.79802e-08
1299.58 1750.02 3.44286e-09 -3.80032e-08 3.81589e-08
1300.86 1748.54 2.02885e-08 -1.04711e-07 1.06658e-07
1301.15 1748.31 -2.6228e-09 -8.6756e-08 8.67956e-08
1296.57 1748.02 -5.59642e-09 -1.21748e-07 1.21877e-07
1301.2 1748.32 2.01505e-09 -7.26737e-08 7.27017e-08
1301.22 1748.2 7.60109e-09 -4.92443e-08 4.98275e-08
1296.49 1745.75 1.58057e-09 -1.07055e-07 1.07066e-07
1296.92 1748.78 -2.37079e-08 -8.01399e-08 8.35731e-08
1297.72 1749.8 -5.79567e-09 -4.36076e-08 4.3991e-08
1296.54 1745.11 -2.38405e-09 -6.87579e-08 6.87993e-08
1296.69 1744.96 -4.2614e-09 -5.42674e-08 5.44344e-08
1301.02 1748.19 8.86479e-09 -1.19318e-07 1.19647e-07
1296.5 1748.34 -4.36706e-09 -9.41739e-08 9.42751e-08
1296.53 1745.25 -1.11247e-09 -8.23668e-08 8.23743e-08
1296.77 1748.42 -2.02578e-08 -1.07429e-07 1.09323e-07
1301.08 1745.98 -3.93243e-09 -1.3387e-07 1.33927e-07
1296.55 1746.92 3.99905e-09 -1.3462e-07 1.3468e-07
1296.47 1747.39 1.27448e-10 -1.07411e-07 1.07411e-07
1301.1 1747.6 -2.75719e-09 -1.31515e-07 1.31544e-07
1296.58 1748.24 -6.05402e-09 -1.14735e-07 1.14894e-07
1297.16 1749.43 -1.02819e-08 -5.51737e-08 5.61236e-08
1300.29 1749.44 1.6863e-08 -4.60487e-08 4.90392e-08
1296.49 1746.41 1.21549e-08 -1.16856e-07 1.17486e-07
1301.13 1745.61 -1.97048e-09 -1.15628e-07 1.15645e-07
1300.32 1749.35 1.78612e-08 -5.05726e-08 5.3634e-08
1296.78 1749.1 -8.02797e-09 -5.28089e-08 5.34156e-08
1299.84 1749.81 5.46897e-09 -4.94089e-08 4.97106e-08
1296.45 1745 -8.3881e-09 -4.15849e-08 4.24224e-08
1299.2 1750.16 1.35899e-10 -3.28998e-08 3.29001e-08
1299.9 1749.97 6.28415e-11 -3.72512e-08 3.72512e-08
1301.2 1746.89 -2.72335e-09 -1.03516e-07 1.03552e-07
1301.02 1746.32 -1.52505e-09 -1.47287e-07 1.47295e-07
1301.01 1746.5 -3.91931e-09 -1.47331e-07 1.47383e-07
1297.21 1749.47 -1.03347e-08 -5.28439e-08 5.3845e-08
1301.12 1746.82 -5.92622e-09 -1.39216e-07 1.39342e-07
1297.01 1749.28 -1.28503e-08 -5.68943e-08 5.83275e-08
1296.57 1748.46 -9.96937e-09 -7.65886e-08 7.72347e-08
1297.64 1749.83 -5.29968e-09 -4.38332e-08 4.41524e-08
1299.95 1749.88 3.92945e-09 -4.35865e-08 4.37633e-08
1296.41 1746.7 -6.64473e-09 -6.81312e-08 6.84545e-08
1298.46 1750.13 -1.14219e-09 -3.78604e-08 3.78776e-08
1298.53 1750.06 -1.9845e-09 -3.89338e-08 3.89843e-08
1300.55 1749.49 1.31036e-10 -4.00111e-08 4.00113e-08
1298.07 1749.87 -4.4975e-09 -4.1919e-08 4.21596e-08
1296.43 1745.5 5.22188e-10 -5.5442e-08 5.54445e-08
1296.57 1748.68 5.00528e-10 -5.2744e-08 5.27464e-08
1300.96 1745.24 -1.43283e-09 -9.78239e-08 9.78344e-08
1296.63 1747.69 6.32865e-09 -1.39858e-07 1.40001e-07
1296.93 1749.29 -5.76973e-09 -3.68529e-08 3.73018e-08
1301 1745.18 8.79713e-10 -8.32853e-08 8.32899e-08
1296.68 1746.59 6.76949e-09 -1.55728e-07 1.55875e-07
1300.01 1749.9 -1.69935e-10 -3.57458e-08 3.57462e-08
1298.87 1749.95 -9.06099e-10 -2.7004e-08 2.70192e-08
1296.62 1746.06 6.20289e-09 -1.46843e-07 1.46974e-07
1296.69 1745.95 7.15959e-09 -1.48388e-07 1.48561e-07
1296.8 1748.49 -2.29274e-08 -1.00526e-07 1.03108e-07
1301.05 1748.47 9.92107e-09 -9.83021e-08 9.88015e-08
1300.78 1748.7 2.42056e-08 -8.98643e-08 9.30672e-08
1296.5 1745.35 -2.76161e-09 -8.35616e-08 8.36072e-08
1297.36 1749.53 -1.14615e-08 -5.29857e-08 5.42112e-08
1300.67 1749.34 4.49714e-09 -5.59828e-08 5.61632e-08
1300 1749.59 4.52664e-09 -3.81623e-08 3.84299e-08
1296.78 1748.95 -9.46857e-09 -7.06318e-08 7.12636e-08
1300.98 1747.99 6.18649e-09 -1.39198e-07 1.39335e-07
1296.64 1745.27 3.60434e-10 -9.55383e-08 9.5539e-08
1296.41 1748.06 -1.15207e-08 -5.48701e-08 5.60665e-08
1297.25 1749.25 -1.97962e-08 -5.15091e-08 5.51822e-08
1301.3 1745.03 4.47197e-09 -2.52949e-08 2.56872e-08
1297.45 1749.56 -1.31921e-08 -4.73571e-08 4.91602e-08
1299.07 1750.1 7.71439e-10 -3.8223e-08 3.82308e-08
1299.85 1749.69 2.76314e-09 -3.42381e-08 3.43494e-08
1301.23 1746.71 2.97163e-09 -9.99151e-08 9.99593e-08
1296.53 1747.58 3.87242e-09 -1.26445e-07 1.26504e-07
1301.12 1745.04 2.81449e-09 -5.06153e-08 5.06935e-08
1296.93 1749.07 -1.63813e-08 -7.4575e-08 7.63529e-08
1298.22 1750.02 -2.58588e-09 -3.88591e-08 3.89451e-08
1296.55 1746.04 6.70642e-09 -1.27332e-07 1.27509e-07
1300.65 1748.96 2.0146e-08 -8.14715e-08 8.39254e-08
1300.98 1748.63 1.76393e-08 -9.15285e-08 9.32127e-08
1301.12 1745.33 1.37511e-09 -9.74828e-08 9.74925e-08
1301.14 1745.66 -2.77649e-10 -1.16501e-07 1.16502e-07
1301.23 1746.52 -2.91169e-09 -9.41356e-08 9.41806e-08
1296.82 1748.92 -1.2967e-08 -7.72255e-08 7.83066e-08
1296.41 1746.66 -1.806e-09 -6.8623e-08 6.86467e-08
1296.68 1746.77 6.04114e-09 -1.50994e-07 1.51114e-07
1301.28 1746.35 -2.78964e-09 -6.06375e-08 6.07017e-08
1301.07 1747.67 -5.01688e-09 -1.45032e-07 1.45119e-07
1297.29 1749.32 -1.84075e-08 -4.7001e-08 5.0477e-08
1301.02 1745.92 -6.35662e-10 -1.39029e-07 1.39031e-07
1298.55 1749.92 -1.50423e-09 -2.14166e-08 2.14693e-08
1296.67 1747.06 7.41995e-09 -1.5505e-07 1.55227e-07
1296.86 1749.23 -1.91433e-09 -4.00781e-08 4.01237e-08
1301.22 1745.05 7.17886e-09 -5.05995e-08 5.11062e-08
1300.99 1747.89 2.67935e-09 -1.37507e-07 1.37533e-07
1296.54 1745.29 -4.49539e-09 -8.82433e-08 8.83577e-08
1296.46 1747.6 4.82694e-09 -1.05312e-07 1.05422e-07
1298.74 1749.95 -1.25195e-09 -2.58573e-08 2.58876e-08
1296.43 1747.44 -1.30389e-09 -9.67844e-08 9.67932e-08
1300.61 1749.33 1.08377e-08 -5.66246e-08 5.76524e-08
1301.09 1748.24 9.77131e-09 -1.09469e-07 1.09904e-07
1296.65 1747.8 3.22463e-09 -1.37908e-07 1.37946e-07
1296.6 1747.06 6.18786e-09 -1.43964e-07 1.44097e-07
1296.8 1748.68 -1.9256e-08 -9.35746e-08 9.55353e-08
1298.86 1750.03 4.62023e-10 -3.88331e-08 3.88358e-08
1300.89 1748.7 1.79664e-08 -9.70521e-08 9.8701e-08
1296.54 1747.98 1.17208e-09 -1.15487e-07 1.15493e-07
1296.63 1746.58 5.24111e-09 -1.5469e-07 1.54779e-07
1298.73 1749.94 -2.99531e-10 -2.58223e-08 2.58241e-08
1297.09 1749.18 -2.17834e-08 -6.35255e-08 6.71566e-08
1301.21 1746.41 -3.72346e-09 -1.02883e-07 1.0295e-07
1298.9 1750.05 2.1857e-10 -4.08985e-08 4.08991e-08
1301.24 1747.43 -6.68546e-11 -1.0315e-07 1.0315e-07
1297.51 1749.65 -1.14419e-08 -4.47982e-08 4.62363e-08
1299.92 1749.95 -3.91684e-10 -3.42972e-08 3.42995e-08
1297.07 1749.36 -1.10085e-08 -5.2402e-08 5.35458e-08
1300.87 1748.71 1.81224e-08 -9.86213e-08 1.00273e-07
1300.53 1749.5 9.53615e-09 -4.94758e-08 5.03865e-08
1300.99 1748.52 1.18378e-08 -1.00496e-07 1.01191e-07
1296.47 1747 -4.36969e-09 -1.08276e-07 1.08365e-07
1296.64 1748.69 -1.57168e-08 -7.70302e-08 7.86172e-08
1300.82 1748.95 1.24354e-08 -7.91091e-08 8.00805e-08
1296.52 1747.37 8.48002e-09 -1.29047e-07 1.29325e-07
1299.97 1749.91 1.2619e-09 -3.91193e-08 3.91397e-08
1298.73 1750.16 -1.67574e-12 -3.61428e-08 3.61428e-08
1297.2 1749.56 -5.84415e-09 -4.47724e-08 4.51522e-08
1297.1 1749.5 -2.22982e-09 -3.71791e-08 3.72459e-08
1300.87 1749.1 2.90379e-09 -4.07571e-08 4.08604e-08
1301.08 1746.48 -4.4569e-09 -1.35862e-07 1.35935e-07
1296.56 1746.5 5.37126e-09 -1.27641e-07 1.27754e-07
1296.54 1747.42 3.96416e-09 -1.31828e-07 1.31888e-07
1299.26 1750.18 -4.13095e-10 -3.28756e-08 3.28782e-08
1301.15 1747.79 -2.06833e-09 -1.19543e-07 1.19561e-07
1301.01 1748.42 1.45965e-08 -1.06847e-07 1.07839e-07
1298.36 1750.12 -2.0131e-09 -3.79497e-08 3.80031e-08
1299.19 1749.94 1.69812e-09 -3.50216e-08 3.50628e-08
1296.67 1747.95 -2.52275e-09 -1.34323e-07 1.34347e-07
1297.84 1749.85 -6.47946e-09 -4.08177e-08 4.13288e-08
1297.98 1749.86 -6.08378e-09 -3.74426e-08 3.79336e-08
1296.43 1746.02 6.23344e-09 -1.00641e-07 1.00834e-07
1301.01 1746.64 -3.95799e-09 -1.51632e-07 1.51683e-07
1301.15 1747.58 -1.63611e-09 -1.31338e-07 1.31348e-07
1296.4 1747.48 -5.2548e-09 -6.24462e-08 6.2667e-08
1300.89 1748.92 1.07251e-08 -7.89484e-08 7.96736e-08
1299.97 1749.8 5.38954e-09 -5.228e-08 5.2557e-08
1301.27 1747.22 8.34307e-09 -9.46759e-08 9.50428e-08
1301.21 1748.02 9.16228e-09 -9.01728e-08 9.0637e-08
1298.54 1750.15 -1.39252e-09 -3.77011e-08 3.77269e-08
1296.86 1745.02 1.73587e-10 -7.47375e-08 7.47377e-08
1296.54 1746.56 6.07607e-09 -1.46143e-07 1.4627e-07
1300.72 1749.13 1.47203e-08 -7.08473e-08 7.23604e-08
1297.36 1749.63 -7.25951e-09 -4.58255e-08 4.6397e-08
1300.88 1748.44 2.15972e-08 -1.07975e-07 1.10114e-07
1300.98 1748.05 6.48045e-09 -1.35784e-07 1.35938e-07
1296.49 1745.66 4.60197e-10 -1.01688e-07 1.01689e-07
1301.2 1746.36 9.58261e-11 -1.08428e-07 1.08428e-07
1300.3 1749.35 1.29251e-08 -4.07429e-08 4.27439e-08
1296.59 1748.22 -9.7481e-09 -1.06532e-07 1.06977e-07
1298.9 1750.07 4.32092e-10 -3.68716e-08 3.68741e-08
1300.55 1749.08 2.15615e-08 -6.545e-08 6.89101e-08
1300.93 1748.52 1.90836e-08 -1.03463e-07 1.05208e-07
1296.58 1748.15 -5.47651e-09 -1.22683e-07 1.22806e-07
1299.68 1750.01 1.36258e-09 -4.1522e-08 4.15443e-08
1298.18 1750.02 -2.71363e-09 -4.6127e-08 4.62067e-08
1296.54 1747.04 4.70141e-09 -1.30286e-07 1.30371e-07
1301.3 1745.11 3.52523e-09 -3.92783e-08 3.94361e-08
1297.44 1749.77 -1.40107e-09 -3.10843e-08 3.11159e-08
1301.11 1745.21 2.04612e-09 -8.57068e-08 8.57312e-08
1301.16 1745.41 8.01366e-10 -9.64651e-08 9.64684e-08
1297.75 1749.95 1.37377e-09 -2.84938e-08 2.85269e-08
1301.09 1747.88 1.90727e-09 -1.31068e-07 1.31082e-07
1300.51 1749.53 7.64561e-09 -4.78314e-08 4.84386e-08
1301.15 1746.86 -3.07326e-09 -1.28228e-07 1.28265e-07
1300.95 1748.63 1.25296e-08 -9.52326e-08 9.60533e-08
1296.44 1746.84 5.00202e-09 -9.8503e-08 9.86299e-08
1300.66 1749.06 2.07166e-08 -7.65059e-08 7.92611e-08
1301.25 1745.97 1.8396e-09 -9.63037e-08 9.63213e-08
1298.18 1749.82 -2.12686e-09 -3.9374e-08 3.94314e-08
1296.81 1749.02 -1.52685e-08 -6.72984e-08 6.90087e-08
1299.02 1750.12 5.62643e-10 -4.3742e-08 4.37456e-08
1300.47 1749.29 1.84436e-08 -5.96514e-08 6.24376e-08
1296.7 1748.42 -1.23552e-08 -1.08485e-07 1.09186e-07
1300.1 1749.74 5.11049e-09 -5.15955e-08 5.1848e-08
1298.62 1750.03 -1.86503e-09 -3.28698e-08 3.29227e-08
1296.66 1748.87 -4.74505e-09 -4.5839e-08 4.6084e-08
1297.46 1749.69 -6.60509e-09 -4.34633e-08 4.39623e-08
1297.84 1749.71 -2.55071e-09 -2.83702e-08 2.84846e-08
1300.38 1749.49 1.14559e-08 -6.17331e-08 6.27871e-08
1300.2 1749.66 1.0199e-08 -4.26182e-08 4.38216e-08
1296.6 1746.15 2.6002e-09 -1.46209e-07 1.46232e-07
1297.14 1749.21 -2.11648e-08 -6.24144e-08 6.59053e-08
1296.5 1744.91 -3.29165e-09 -2.87287e-08 2.89166e-08
1296.45 1744.99 -4.74217e-09 -4.13512e-08 4.16222e-08
1300.93 1748.52 1.57893e-08 -1.10646e-07 1.11766e-07
1300.48 1749.37 1.49563e-08 -6.00359e-08 6.18709e-08
1296.92 1748.84 -1.85933e-08 -8.35016e-08 8.55467e-08
1300.49 1749.26 1.89331e-08 -6.34786e-08 6.62419e-08
1296.69 1744.93 -3.34965e-09 -3.85397e-08 3.8685e-08
1301.21 1745.45 2.07991e-09 -9.10969e-08 9.11206e-08
1299.11 1750.19 -3.83521e-10 -2.84184e-08 2.84209e-08
1296.65 1747.23 7.35333e-09 -1.47805e-07 1.47988e-07
1300.66 1749.28 8.49196e-09 -5.94134e-08 6.00172e-08
1296.67 1747.18 7.51777e-09 -1.52875e-07 1.53059e-07
1301.3 1744.96 5.43586e-09 -2.0594e-08 2.12993e-08
1296.42 1748 2.60023e-09 -8.83008e-08 8.83391e-08
1301.18 1747.69 -7.52077e-09 -1.15769e-07 1.16013e-07
1296.55 1748.41 -7.22743e-09 -9.17369e-08 9.20212e-08
1296.93 1748.82 -2.2632e-08 -7.88277e-08 8.20123e-08
1296.85 1749.04 -1.54947e-08 -6.84232e-08 7.01557e-08
1299.81 1750 -2.77847e-10 -3.51184e-08 3.51195e-08
1301.06 1747.84 1.86417e-10 -1.33984e-07 1.33984e-07
1296.4 1747.56 5.57879e-09 -6.40037e-08 6.42464e-08
1296.56 1745.77 2.73675e-09 -1.23951e-07 1.23981e-07
1299.38 1750.02 2.41628e-09 -3.53836e-08 3.5466e-08
1301.28 1746.39 -4.97426e-09 -6.03559e-08 6.05605e-08
1301.26 1745.38 -1.21285e-09 -8.09894e-08 8.09985e-08
1296.46 1747.37 4.385e-09 -1.12188e-07 1.12274e-07
1300.52 1749.33 1.40443e-08 -6.40912e-08 6.56119e-08
