x z sxx syy szz sxy sxz syz
1298.97 1752.89 -919993 -991962 -1.75928e+06 -210117 -342424 45447.7
1298.96 1752.91 -918804 -991966 -1.75733e+06 -210102 -342540 45275.9
1298.95 1753.22 -918754 -985705 -1.75536e+06 -210216 -341414 45616.9
1298.95 1753.24 -918452 -986703 -1.75517e+06 -210211 -341705 45521.6
1298.95 1753.25 -917276 -986831 -1.75292e+06 -209818 -341715 45391
1298.94 1753.27 -915714 -986527 -1.74984e+06 -209430 -341725 45227.2
1298.93 1753.28 -915081 -987255 -1.74906e+06 -209446 -341983 45079.8
1298.92 1753.62 -915364 -981489 -1.74813e+06 -209736 -340963 45485.1
1298.92 1753.64 -913279 -980356 -1.74381e+06 -209393 -340867 45250.4
1298.91 1753.65 -912787 -981282 -1.74322e+06 -209165 -341075 45171
1298.91 1753.67 -911844 -981594 -1.74142e+06 -208923 -341180 45015.9
1298.9 1753.68 -911045 -982110 -1.74016e+06 -208726 -341339 44888.6
1298.89 1754.04 -910429 -975664 -1.7381e+06 -209092 -340263 45251.8
1298.88 1754.05 -908880 -974962 -1.73443e+06 -208752 -340217 45040.9
1298.88 1754.07 -907898 -975250 -1.73283e+06 -208410 -340374 44922.8
1298.88 1754.08 -906793 -975149 -1.73055e+06 -208158 -340471 44788.6
1298.87 1754.1 -906646 -976538 -1.73075e+06 -208062 -340719 44655.9
1298.85 1754.48 -905266 -969325 -1.72642e+06 -208250 -339421 44975.1
1298.85 1754.49 -903878 -968963 -1.72433e+06 -208045 -339566 44852.2
1298.85 1754.51 -902953 -969238 -1.72263e+06 -207758 -339731 44679.7
1298.84 1754.52 -901330 -968645 -1.7194e+06 -207343 -339664 44521
1298.83 1754.54 -900811 -969313 -1.71845e+06 -207036 -339828 44415.6
1298.81 1754.94 -898851 -961725 -1.71325e+06 -207315 -338549 44688.7
1298.81 1754.95 -898101 -962169 -1.71283e+06 -207429 -338935 44562.4
1298.81 1754.97 -897063 -962121 -1.7109e+06 -207240 -339067 44362.5
1298.8 1754.98 -896228 -962603 -1.70983e+06 -206890 -339223 44292.6
1298.8 1755 -895761 -963200 -1.70845e+06 -206346 -339291 44199
1298.78 1755.42 -893467 -955397 -1.70261e+06 -206670 -337967 44438.9
1298.77 1755.44 -891221 -954384 -1.70037e+06 -206933 -338356 44208.2
1298.77 1755.45 -889167 -953275 -1.69745e+06 -206875 -338515 44006.7
1298.77 1755.46 -888614 -953530 -1.69631e+06 -206707 -338645 43863.9
1298.76 1755.48 -889609 -955857 -1.69762e+06 -206248 -338940 43879
1298.74 1755.93 -886942 -948141 -1.6909e+06 -206198 -337531 44125
1298.73 1755.95 -883858 -946393 -1.68913e+06 -207247 -338207 43746.8
1298.73 1755.96 -881352 -945278 -1.68787e+06 -207885 -338850 43485.4
1298.73 1755.97 -880069 -944647 -1.68583e+06 -207827 -338981 43316.7
1298.72 1755.98 -881033 -946402 -1.68516e+06 -206795 -338758 43367.9
1298.69 1756.47 -880735 -941354 -1.68099e+06 -206198 -337391 43788.8
1298.69 1756.48 -875294 -937684 -1.67841e+06 -208323 -338549 43189.1
1298.69 1756.49 -869895 -933866 -1.67585e+06 -210471 -339580 42576
1298.68 1756.5 -868516 -933451 -1.67538e+06 -210798 -339969 42431.4
1298.68 1756.52 -871569 -936565 -1.67493e+06 -208710 -339226 42688.7
1298.65 1757.03 -874960 -934790 -1.67018e+06 -205565 -336853 43506.8
1298.65 1757.04 -868251 -930653 -1.66975e+06 -209243 -338785 42694.7
1298.64 1757.05 -861339 -926023 -1.66956e+06 -213133 -340702 41870.6
1298.64 1757.06 -859332 -924801 -1.66866e+06 -213829 -341104 41648.9
1298.63 1757.07 -864288 -929147 -1.66736e+06 -210145 -339628 42201
1298.6 1757.62 -871896 -930321 -1.65946e+06 -203237 -335579 43598.9
1298.6 1757.63 -866650 -927321 -1.65976e+06 -206451 -337198 42886.5
1298.6 1757.64 -861859 -924622 -1.66086e+06 -209529 -338829 42242.7
1298.59 1757.65 -860845 -924481 -1.66095e+06 -210002 -339224 42088
1298.59 1757.66 -864033 -927215 -1.65831e+06 -206922 -337985 42465.2
1298.55 1758.23 -870148 -926114 -1.64608e+06 -199162 -333396 43902.5
1298.55 1758.25 -867060 -924667 -1.64555e+06 -200680 -334231 43472.6
1298.55 1758.26 -865465 -924551 -1.64685e+06 -201928 -335115 43178.5
1298.54 1758.27 -864851 -924621 -1.6459e+06 -201895 -335226 43028.3
1298.54 1758.28 -865380 -925563 -1.64321e+06 -200324 -334734 43115.5
1298.5 1758.88 -868676 -922365 -1.63281e+06 -194784 -331220 44288.2
1298.5 1758.89 -866766 -921393 -1.63105e+06 -195193 -331446 44040
1298.5 1758.9 -864909 -920533 -1.62855e+06 -195211 -331614 43793.7
1298.49 1758.91 -864114 -920485 -1.62683e+06 -194828 -331617 43664.3
1298.49 1758.92 -863452 -920481 -1.62387e+06 -193918 -331370 43608.5
1298.44 1759.57 -864221 -914886 -1.61393e+06 -190287 -328599 44483
1298.44 1759.57 -863046 -914886 -1.61259e+06 -190321 -328818 44277.9
1298.44 1759.58 -862382 -915193 -1.61158e+06 -190077 -328971 44142.6
1298.44 1759.59 -861664 -915319 -1.60981e+06 -189590 -329030 44017.8
1298.43 1759.6 -860388 -914786 -1.60618e+06 -188792 -328778 43878.1
1298.39 1760.28 -859032 -907186 -1.59557e+06 -186235 -326248 44618.9
1298.39 1760.29 -858401 -907459 -1.59433e+06 -185859 -326401 44503.7
1298.38 1760.3 -857760 -907913 -1.59288e+06 -185436 -326499 44357
1298.38 1760.31 -856778 -907880 -1.59033e+06 -184790 -326448 44214.8
1298.38 1760.31 -855851 -907904 -1.58801e+06 -184118 -326357 44101
1298.33 1761.03 -853780 -899815 -1.57843e+06 -182267 -324227 44823.7
1298.63 1752.48 -925728 -992783 -1.76612e+06 -210910 -342086 45794.4
1298.63 1752.5 -924656 -992921 -1.76455e+06 -210827 -342251 45689.2
1298.62 1752.51 -923375 -992995 -1.76207e+06 -210438 -342264 45535.3
1298.62 1752.53 -923284 -994633 -1.76295e+06 -210566 -342678 45425.7
1298.61 1752.55 -921500 -994336 -1.76024e+06 -210475 -342773 45201.6
1298.57 1752.84 -922346 -988538 -1.75876e+06 -210425 -341589 45631.9
1298.57 1752.86 -921652 -989140 -1.75803e+06 -210374 -341813 45545.5
1298.57 1752.87 -920216 -988957 -1.75523e+06 -210004 -341829 45389.2
1298.56 1752.89 -918757 -988882 -1.75271e+06 -209825 -341875 45201.5
1298.55 1752.91 -917480 -989163 -1.75103e+06 -209829 -342070 44988.5
1298.51 1753.22 -918240 -983390 -1.74972e+06 -209875 -340946 45420.2
1298.51 1753.24 -917041 -983575 -1.74783e+06 -209599 -341053 45290.4
1298.51 1753.25 -915616 -983391 -1.74538e+06 -209386 -341140 45141.8
1298.5 1753.27 -914303 -983325 -1.74294e+06 -209129 -341206 44986.7
1298.5 1753.28 -913782 -984585 -1.74316e+06 -209328 -341577 44779.7
1298.45 1753.62 -914163 -978336 -1.74068e+06 -209335 -340311 45195.5
1298.45 1753.64 -912566 -977888 -1.73803e+06 -209029 -340376 45051.7
1298.45 1753.65 -911460 -977975 -1.73613e+06 -208823 -340501 44913.9
1298.44 1753.67 -910431 -978449 -1.73448e+06 -208568 -340680 44761.2
1298.44 1753.68 -909331 -978595 -1.73288e+06 -208478 -340835 44583.6
1298.39 1754.04 -909251 -972395 -1.72989e+06 -208554 -339566 44931.2
1298.39 1754.05 -907133 -971141 -1.72591e+06 -208271 -339526 44733.1
1298.38 1754.07 -906225 -971430 -1.72473e+06 -208133 -339713 44599.5
1298.38 1754.08 -905131 -971702 -1.72284e+06 -207848 -339847 44449.2
1298.37 1754.1 -904973 -972742 -1.72301e+06 -207868 -340135 44334
1298.32 1754.48 -904441 -966508 -1.71973e+06 -207910 -338939 44705.1
1298.32 1754.49 -902407 -965546 -1.71633e+06 -207691 -338944 44495.7
1298.32 1754.51 -901068 -965188 -1.71422e+06 -207558 -339058 44340.9
1298.31 1754.52 -900453 -965803 -1.71341e+06 -207451 -339360 44219.2
1298.3 1754.54 -899756 -966434 -1.71243e+06 -207238 -339474 44090.4
1298.25 1754.94 -898272 -959380 -1.70738e+06 -207142 -338201 44424.2
1298.25 1754.95 -896528 -958562 -1.70498e+06 -207233 -338372 44212.2
1298.24 1754.97 -894951 -958193 -1.70328e+06 -207295 -338608 44015
1298.24 1754.98 -893892 -958157 -1.70162e+06 -207090 -338726 43884.6
1298.23 1755 -893640 -959237 -1.70128e+06 -206858 -338898 43779.5
1298.17 1755.42 -891259 -951297 -1.69412e+06 -206603 -337464 44065.2
1298.17 1755.44 -888755 -950021 -1.69229e+06 -207142 -337908 43804.9
1298.17 1755.45 -887048 -949744 -1.69191e+06 -207648 -338478 43584.7
1298.16 1755.46 -886354 -949931 -1.69099e+06 -207677 -338670 43433
1298.16 1755.48 -886747 -951450 -1.69075e+06 -207090 -338668 43392.3
1298.1 1755.93 -884385 -944105 -1.68375e+06 -206759 -337311 43682.2
1298.09 1755.95 -880046 -941363 -1.68201e+06 -208415 -338255 43209.9
1298.09 1755.96 -875738 -938547 -1.6798e+06 -209836 -339078 42773.4
1298.09 1755.97 -874216 -937929 -1.6784e+06 -210028 -339346 42601.8
1298.08 1755.98 -876312 -940344 -1.67798e+06 -208623 -338882 42725.7
1298.01 1756.47 -876863 -936515 -1.67404e+06 -207467 -337452 43225.5
1298.01 1756.48 -868327 -930690 -1.67214e+06 -211388 -339427 42298.7
1298.01 1756.49 -858877 -923973 -1.67075e+06 -215967 -341682 41337
1298 1756.5 -856371 -922393 -1.67025e+06 -217061 -342297 41077.3
1298 1756.52 -862968 -927921 -1.66894e+06 -212766 -340428 41710.4
1297.93 1757.03 -870344 -929669 -1.66419e+06 -207602 -337256 42851
1297.92 1757.04 -859295 -922758 -1.6658e+06 -214043 -340541 41593.4
1297.92 1757.05 -845166 -913550 -1.6699e+06 -223152 -345069 40000.3
1297.92 1757.06 -841572 -911126 -1.67095e+06 -225477 -346199 39607.4
1297.91 1757.07 -853778 -919765 -1.6655e+06 -216766 -342124 40914
1297.84 1757.62 -868681 -926184 -1.65408e+06 -204981 -335687 43002.7
1297.83 1757.63 -861023 -922037 -1.6568e+06 -209943 -338335 42058
1297.83 1757.64 -853270 -917860 -1.66174e+06 -215838 -341385 41057.8
1297.83 1757.65 -851629 -917052 -1.66194e+06 -216735 -341913 40843.9
1297.82 1757.66 -857631 -920894 -1.65567e+06 -211116 -339270 41552.2
1297.74 1758.23 -867527 -921896 -1.63876e+06 -200169 -332925 43396.2
1297.74 1758.25 -864476 -921029 -1.64067e+06 -202283 -334195 42954.6
1297.74 1758.26 -861631 -919808 -1.6412e+06 -203913 -335165 42563.5
1297.73 1758.27 -861260 -920238 -1.641e+06 -203931 -335392 42408.7
1297.73 1758.28 -862386 -921279 -1.63755e+06 -201848 -334557 42563.7
1297.64 1758.88 -866186 -917506 -1.62364e+06 -195404 -330372 43772.2
1297.64 1758.89 -864530 -917270 -1.62319e+06 -195932 -330827 43513.5
1297.64 1758.9 -862964 -916894 -1.62218e+06 -196168 -331140 43309.6
1297.63 1758.91 -861382 -916062 -1.61885e+06 -195605 -330941 43150.3
1297.63 1758.92 -861025 -916148 -1.61604e+06 -194697 -330654 43068.1
1297.53 1759.57 -862300 -910939 -1.60589e+06 -190986 -327875 43931.5
1297.53 1759.57 -860466 -910076 -1.60326e+06 -190767 -327968 43762.8
1297.53 1759.58 -859691 -910395 -1.60256e+06 -190620 -328094 43614.8
1297.53 1759.59 -858966 -910605 -1.6007e+06 -190173 -328086 43474.4
1297.52 1759.6 -857609 -910032 -1.59704e+06 -189341 -327838 43356.8
1297.42 1760.28 -855806 -901628 -1.58455e+06 -186720 -325181 44029.2
1297.42 1760.29 -855126 -901998 -1.5835e+06 -186370 -325309 43865.1
1297.42 1760.3 -854043 -901694 -1.58094e+06 -185932 -325246 43666.6
1297.42 1760.31 -852845 -901460 -1.57841e+06 -185360 -325177 43540.6
1297.41 1760.31 -851477 -901003 -1.57523e+06 -184582 -324996 43422.3
1297.31 1761.03 -850191 -893608 -1.56591e+06 -182667 -322778 44098.5
1298.25 1752.48 -925192 -990810 -1.76169e+06 -210821 -341737 45624.5
1298.24 1752.5 -923966 -990777 -1.75964e+06 -210576 -341775 45477.1
1298.24 1752.51 -923104 -991424 -1.75862e+06 -210580 -342059 45329.3
1298.23 1752.53 -922195 -992058 -1.75726e+06 -210406 -342218 45164.8
1298.23 1752.55 -919971 -991348 -1.75377e+06 -210275 -342308 44931.2
1298.16 1752.84 -921557 -986173 -1.75353e+06 -210291 -341132 45438.2
1298.16 1752.86 -919630 -985385 -1.74964e+06 -209918 -341003 45213.3
1298.16 1752.87 -918769 -985826 -1.74843e+06 -209746 -341220 45124.9
1298.15 1752.89 -917359 -985757 -1.74612e+06 -209682 -341373 44924.2
1298.15 1752.91 -916562 -986832 -1.74591e+06 -209755 -341764 44737.2
1298.08 1753.22 -916766 -980229 -1.74271e+06 -209595 -340355 45170.1
1298.08 1753.24 -916035 -980577 -1.7411e+06 -209306 -340451 45043.4
1298.07 1753.25 -914033 -979883 -1.73776e+06 -209108 -340454 44836.3
1298.07 1753.27 -913090 -980351 -1.73659e+06 -209057 -340649 44663.6
1298.06 1753.28 -911910 -980669 -1.73505e+06 -209056 -340906 44466.2
1297.99 1753.62 -912625 -975109 -1.73316e+06 -208829 -339610 44936.4
1297.98 1753.64 -910738 -974027 -1.72953e+06 -208578 -339654 44748.2
1297.98 1753.65 -909204 -973782 -1.72691e+06 -208497 -339714 44536.1
1297.97 1753.67 -908081 -973924 -1.7254e+06 -208408 -339901 44387
1297.97 1753.68 -907408 -974762 -1.72482e+06 -208467 -340203 44187.7
1297.89 1754.04 -907686 -968972 -1.72233e+06 -208212 -338909 44673
1297.89 1754.05 -906188 -968492 -1.71979e+06 -207967 -338993 44498.4
1297.88 1754.07 -904856 -968362 -1.71798e+06 -207946 -339174 44341.7
1297.88 1754.08 -904033 -968915 -1.71703e+06 -207974 -339424 44172.3
1297.87 1754.1 -903197 -969156 -1.71532e+06 -207755 -339474 43985.3
1297.79 1754.48 -902772 -962796 -1.71156e+06 -207565 -338264 44410.5
1297.79 1754.49 -901191 -962470 -1.70943e+06 -207472 -338408 44248.5
1297.78 1754.51 -899837 -962217 -1.7077e+06 -207381 -338552 44104
1297.78 1754.52 -898881 -962569 -1.70662e+06 -207331 -338775 43933.8
1297.77 1754.54 -898850 -963716 -1.7066e+06 -207272 -338997 43793.4
1297.68 1754.94 -897091 -955909 -1.69985e+06 -206913 -337515 44151.5
1297.68 1754.95 -895385 -955640 -1.69832e+06 -207079 -337826 43948.2
1297.68 1754.97 -894301 -955825 -1.69801e+06 -207265 -338160 43801.1
1297.67 1754.98 -893063 -955602 -1.69589e+06 -207005 -338213 43626.4
1297.67 1755 -892787 -956653 -1.69562e+06 -206812 -338385 43508.8
1297.57 1755.42 -891271 -949363 -1.68929e+06 -206603 -337055 43840.6
1297.57 1755.44 -888008 -947536 -1.68648e+06 -207067 -337387 43552.8
1297.57 1755.45 -886156 -946982 -1.68561e+06 -207511 -337836 43351.2
1297.56 1755.46 -885176 -947124 -1.68451e+06 -207442 -338038 43190.9
1297.56 1755.48 -885467 -948394 -1.68419e+06 -207049 -338103 43119.2
1297.46 1755.93 -884705 -942491 -1.67926e+06 -206758 -336845 43471.6
1297.45 1755.95 -880185 -939735 -1.67689e+06 -207982 -337589 43071.9
1297.45 1755.96 -876193 -937245 -1.67494e+06 -209198 -338318 42684
1297.45 1755.97 -874508 -936539 -1.67301e+06 -209267 -338486 42490.4
1297.44 1755.98 -876183 -938550 -1.67229e+06 -208001 -338054 42562.5
1297.33 1756.47 -877077 -934304 -1.6671e+06 -206824 -336434 43044.8
1297.33 1756.48 -870724 -930743 -1.66683e+06 -209640 -338096 42415.8
1297.33 1756.49 -864356 -926679 -1.66628e+06 -212511 -339640 41780.6
1297.33 1756.5 -862813 -926112 -1.66612e+06 -213068 -340045 41596.3
1297.32 1756.52 -866513 -929113 -1.66361e+06 -210191 -338734 41905.8
1297.21 1757.03 -872303 -928707 -1.65735e+06 -206025 -335754 42875.7
1297.2 1757.04 -865530 -925194 -1.65891e+06 -209720 -337868 42141.6
1297.2 1757.05 -858705 -921424 -1.66114e+06 -213707 -340071 41393.7
1297.2 1757.06 -857194 -920833 -1.66126e+06 -214353 -340534 41215.5
1297.19 1757.07 -861635 -923831 -1.6566e+06 -210396 -338635 41650.1
1297.07 1757.62 -870192 -924470 -1.6455e+06 -203351 -334106 42983.6
1297.07 1757.63 -865862 -922814 -1.64748e+06 -205853 -335615 42474.2
1297.07 1757.64 -861880 -920964 -1.64875e+06 -208050 -336908 42012.1
1297.06 1757.65 -860813 -920723 -1.648e+06 -208113 -337081 41868.9
1297.06 1757.66 -863133 -922496 -1.6445e+06 -205565 -335964 42091.6
1296.93 1758.23 -867981 -919035 -1.62946e+06 -199304 -331496 43193.8
1296.93 1758.25 -866012 -919159 -1.63084e+06 -200276 -332312 42908.1
1296.93 1758.26 -863811 -918230 -1.62996e+06 -200828 -332776 42641.5
1296.92 1758.27 -863209 -918611 -1.62938e+06 -200529 -332926 42564.6
1296.92 1758.28 -863087 -918682 -1.62561e+06 -199146 -332358 42539.9
1296.78 1758.88 -865149 -913189 -1.61326e+06 -195249 -329067 43377.7
1296.78 1758.89 -863718 -913165 -1.61254e+06 -195332 -329376 43159.4
1296.78 1758.9 -862624 -913474 -1.61204e+06 -195256 -329604 43018.7
1296.77 1758.91 -861718 -913601 -1.61027e+06 -194716 -329592 42894.1
1296.77 1758.92 -860577 -913231 -1.60673e+06 -193811 -329343 42790.3
1296.62 1759.57 -860539 -906162 -1.59578e+06 -191211 -326708 43504.8
1296.62 1759.57 -858623 -905243 -1.59261e+06 -190833 -326645 43262.8
1296.62 1759.58 -857439 -905082 -1.59087e+06 -190461 -326658 43142.4
1296.62 1759.59 -855964 -904667 -1.58791e+06 -189878 -326494 42999.5
1296.61 1759.6 -854831 -904663 -1.58484e+06 -189108 -326354 42847.8
1296.46 1760.28 -853031 -895668 -1.5723e+06 -186950 -323733 43440.7
1296.46 1760.29 -852113 -896052 -1.57123e+06 -186586 -323888 43309.2
1296.46 1760.3 -851299 -896387 -1.56991e+06 -186224 -323913 43141.6
1296.45 1760.31 -849929 -895917 -1.56708e+06 -185587 -323782 43026.9
1296.45 1760.31 -848884 -895883 -1.56424e+06 -184914 -323653 42819.6
1297.86 1752.48 -924553 -988519 -1.75666e+06 -210741 -341284 45404.3
1297.86 1752.5 -922723 -987812 -1.75302e+06 -210484 -341223 45164.5
1297.86 1752.51 -921763 -988483 -1.75193e+06 -210225 -341433 45077.5
1297.85 1752.53 -920610 -988708 -1.75053e+06 -210263 -341661 44894.7
1297.84 1752.55 -919193 -988780 -1.74852e+06 -210179 -341871 44703.1
1297.75 1752.84 -920214 -982950 -1.74613e+06 -209938 -340406 45148.8
1297.75 1752.86 -918450 -982429 -1.74326e+06 -209730 -340449 44970.2
1297.75 1752.87 -917481 -982836 -1.7419e+06 -209730 -340742 44813.7
1297.74 1752.89 -916326 -983179 -1.7406e+06 -209641 -340945 44637.2
1297.74 1752.91 -914608 -982930 -1.7378e+06 -209468 -340999 44405.6
1297.64 1753.22 -915424 -977095 -1.73544e+06 -209196 -339609 44881.4
1297.64 1753.24 -914227 -977028 -1.73365e+06 -209163 -339814 44715.6
1297.63 1753.25 -913000 -977115 -1.73203e+06 -209111 -340031 44552.4
1297.63 1753.27 -911511 -976889 -1.72942e+06 -208857 -340072 44383.6
1297.62 1753.28 -910266 -977208 -1.72778e+06 -208920 -340316 44156
1297.52 1753.62 -911197 -971664 -1.72571e+06 -208654 -339007 44651.4
1297.52 1753.64 -910155 -971853 -1.72446e+06 -208599 -339202 44502.4
1297.51 1753.65 -908212 -971013 -1.7211e+06 -208322 -339216 44315
1297.51 1753.67 -907022 -971236 -1.71944e+06 -208211 -339345 44137.7
1297.5 1753.68 -906680 -972538 -1.71979e+06 -208357 -339764 43966.3
1297.39 1754.04 -906393 -965579 -1.71499e+06 -208050 -338315 44390.4
1297.39 1754.05 -904936 -965243 -1.7128e+06 -207885 -338381 44228.8
1297.39 1754.07 -904030 -965868 -1.71211e+06 -207833 -338641 44091.7
1297.38 1754.08 -903447 -966759 -1.71193e+06 -207776 -338936 43962.8
1297.37 1754.1 -902675 -967267 -1.71107e+06 -207849 -339165 43762.3
1297.26 1754.48 -902307 -960429 -1.70594e+06 -207574 -337741 44167.5
1297.26 1754.49 -900611 -959951 -1.70369e+06 -207435 -337851 44003.9
1297.25 1754.51 -899406 -960055 -1.70244e+06 -207310 -338089 43886.5
1297.25 1754.52 -898571 -960709 -1.70177e+06 -207234 -338288 43737.4
1297.24 1754.54 -897892 -961359 -1.7011e+06 -207235 -338513 43553.4
1297.12 1754.94 -896781 -953596 -1.69415e+06 -206960 -336935 43891.8
1297.12 1754.95 -895344 -953586 -1.69318e+06 -206931 -337279 43757.5
1297.11 1754.97 -894114 -953719 -1.69224e+06 -206959 -337521 43616.1
1297.11 1754.98 -893008 -953859 -1.69086e+06 -206811 -337667 43451.4
1297.1 1755 -892366 -954372 -1.68987e+06 -206595 -337731 43313.4
1296.97 1755.42 -892044 -948019 -1.68484e+06 -206562 -336456 43668
1296.97 1755.44 -889523 -946871 -1.6826e+06 -206659 -336730 43459.8
1296.97 1755.45 -887405 -946035 -1.68063e+06 -206790 -336962 43260.8
1296.96 1755.46 -886144 -946004 -1.67891e+06 -206619 -337108 43094.2
1296.96 1755.48 -885486 -946290 -1.67715e+06 -206190 -337032 42954.8
1296.82 1755.93 -885675 -940363 -1.67185e+06 -205991 -335643 43324
1296.81 1755.95 -882922 -939484 -1.67114e+06 -206595 -336260 43090
1296.81 1755.96 -880087 -938297 -1.66954e+06 -206978 -336667 42876.5
1296.81 1755.97 -878880 -938170 -1.66797e+06 -206807 -336783 42714.6
1296.8 1755.98 -879264 -939123 -1.66671e+06 -206070 -336540 42651.7
1296.65 1756.47 -879900 -933440 -1.65971e+06 -205294 -334832 43077.5
1296.65 1756.48 -877000 -932547 -1.66001e+06 -206314 -335678 42769.4
1296.65 1756.49 -873924 -931367 -1.65911e+06 -206996 -336259 42512.2
1296.65 1756.5 -872850 -931317 -1.65789e+06 -206788 -336379 42363.5
1296.64 1756.52 -873174 -931857 -1.65499e+06 -205529 -335882 42339.2
1296.48 1757.03 -876120 -928144 -1.64885e+06 -204114 -333780 42955.9
1296.48 1757.04 -873011 -926946 -1.64824e+06 -204884 -334486 42647.4
1296.48 1757.05 -869954 -925656 -1.64704e+06 -205419 -334962 42396
1296.48 1757.06 -868972 -925838 -1.64609e+06 -205134 -335098 42268.8
1296.47 1757.07 -869095 -926077 -1.64268e+06 -203776 -334511 42261.9
1296.31 1757.62 -871791 -921278 -1.63326e+06 -201669 -331847 42895.2
1296.3 1757.63 -869876 -921354 -1.63378e+06 -202044 -332505 42703.9
1296.3 1757.64 -868212 -921372 -1.63388e+06 -202263 -332926 42517.4
1296.3 1757.65 -867425 -921618 -1.63265e+06 -201827 -332974 42404.8
1296.29 1757.66 -866972 -921660 -1.62942e+06 -200630 -332525 42340.7
1296.12 1758.23 -867930 -914410 -1.61666e+06 -198630 -329568 42864.9
1296.12 1758.25 -866861 -915565 -1.61814e+06 -198596 -330135 42761.2
1296.11 1758.26 -865561 -915480 -1.61697e+06 -198336 -330330 42613.5
1296.11 1758.27 -864878 -915974 -1.61588e+06 -197815 -330343 42516
1296.11 1758.28 -863541 -915533 -1.6123e+06 -196813 -330024 42397.3
1295.92 1758.88 -864008 -908056 -1.60099e+06 -195350 -327501 42877.7
1295.92 1758.89 -862592 -907919 -1.59956e+06 -194962 -327544 42746.7
1295.92 1758.9 -861944 -909126 -1.59997e+06 -194542 -327864 42672.3
1295.91 1758.91 -860689 -909016 -1.59776e+06 -193902 -327854 42543
1295.91 1758.92 -859329 -908924 -1.59489e+06 -192950 -327669 42425.9
1295.71 1759.57 -857816 -899382 -1.58149e+06 -191573 -324954 42871.4
1295.71 1759.57 -856066 -898782 -1.5788e+06 -191089 -324907 42688.5
1295.71 1759.58 -854999 -898849 -1.57692e+06 -190471 -324906 42586.8
1295.71 1759.59 -853396 -898707 -1.5744e+06 -189677 -324748 42422.3
1295.7 1759.6 -852506 -899308 -1.5729e+06 -189039 -324906 42314.8
1295.5 1760.28 -850715 -889823 -1.5603e+06 -187583 -322261 42741.5
1295.5 1760.29 -849149 -889474 -1.55769e+06 -187076 -322151 42585
1295.49 1760.3 -847844 -889321 -1.55546e+06 -186373 -322119 42476
1295.49 1760.31 -846024 -888620 -1.55177e+06 -185637 -321944 42329.5
1295.49 1760.31 -844906 -888472 -1.54932e+06 -185006 -321897 42186.6
1297.48 1752.48 -923198 -985472 -1.74984e+06 -210564 -340664 45076.8
1297.48 1752.5 -921578 -985289 -1.74753e+06 -210276 -340766 44961.4
1297.48 1752.51 -921019 -986141 -1.74698e+06 -210235 -341033 44835.6
1297.47 1752.53 -919604 -986175 -1.74493e+06 -210201 -341217 44634.7
1297.46 1752.55 -917760 -985761 -1.74208e+06 -209956 -341262 44424.4
1297.35 1752.84 -919124 -980202 -1.74026e+06 -209797 -339912 44891.5
1297.34 1752.86 -917887 -980380 -1.73861e+06 -209700 -340060 44746.5
1297.34 1752.87 -916361 -980113 -1.73606e+06 -209545 -340217 44562.6
1297.33 1752.89 -914916 -980155 -1.73418e+06 -209471 -340395 44352.6
1297.33 1752.91 -913551 -980187 -1.73231e+06 -209403 -340559 44174.9
1297.2 1753.22 -914757 -974573 -1.72995e+06 -209122 -339139 44655.2
1297.2 1753.24 -913065 -974256 -1.72765e+06 -209015 -339296 44460.2
1297.2 1753.25 -912028 -974430 -1.72608e+06 -208953 -339475 44327.5
1297.19 1753.27 -910660 -974612 -1.72435e+06 -208784 -339651 44156.3
1297.18 1753.28 -909768 -975216 -1.72355e+06 -208884 -339938 43945.4
1297.05 1753.62 -910284 -968550 -1.71912e+06 -208593 -338428 44372.7
1297.05 1753.64 -908965 -968639 -1.71764e+06 -208457 -338630 44230
1297.05 1753.65 -907746 -968996 -1.71641e+06 -208316 -338766 44102.3
1297.04 1753.67 -906783 -969660 -1.71554e+06 -208172 -338993 43955.5
1297.03 1753.68 -905955 -970392 -1.71506e+06 -208336 -339351 43765.3
1296.89 1754.04 -906280 -963388 -1.70994e+06 -208132 -337830 44154.3
1296.89 1754.05 -904306 -962663 -1.70688e+06 -207757 -337853 44007.7
1296.89 1754.07 -903608 -963459 -1.70667e+06 -207812 -338124 43856.4
1296.88 1754.08 -902713 -964228 -1.70609e+06 -207691 -338391 43729.4
1296.88 1754.1 -901901 -964718 -1.70545e+06 -207789 -338645 43538
1296.73 1754.48 -901654 -957393 -1.6989e+06 -207537 -337031 43898.9
1296.73 1754.49 -900441 -957468 -1.69775e+06 -207381 -337251 43766.9
1296.72 1754.51 -899284 -957712 -1.69662e+06 -207318 -337412 43597.1
1296.72 1754.52 -898418 -958492 -1.69634e+06 -207177 -337698 43495.1
1296.71 1754.54 -898018 -959589 -1.69652e+06 -207291 -338048 43326.3
1296.55 1754.94 -897100 -951776 -1.68901e+06 -207023 -336387 43696.3
1296.55 1754.95 -895737 -951534 -1.68751e+06 -206916 -336565 43524.1
1296.55 1754.97 -894888 -952094 -1.68722e+06 -206805 -336831 43419.3
1296.54 1754.98 -893358 -952176 -1.68559e+06 -206584 -336998 43267.6
1296.54 1755 -892094 -952084 -1.68323e+06 -206266 -336964 43052
1296.37 1755.42 -892960 -946456 -1.67957e+06 -206584 -335779 43495.7
1296.37 1755.44 -891382 -946125 -1.67823e+06 -206530 -335986 43306.2
