x y z state
1301.13 877.824 1745.73 1
1298.81 861.979 1745.72 1
1295.37 869.091 1746.13 1
1300.53 894.498 1748.11 1
1296.07 875.014 1745.44 1
1296.35 892.094 1748.16 1
1295.54 869.104 1747.78 1
1300.99 888.041 1747.52 1
1296.2 876.11 1747.33 1
1298.98 862.031 1745.33 1
1301.15 879.05 1745.7 1
1295.2 867.06 1746.22 1
1296.03 874.802 1745.91 1
1301.06 877.701 1745.31 1
1295.18 867.591 1745.46 1
1296.09 873.689 1746.7 1
1301.18 878.786 1745.81 1
1296.28 874.534 1745.68 1
1300.68 894.74 1748.45 1
1300.76 894.229 1747.82 1
1295.45 868.66 1746.15 1
1301.13 879.639 1745.32 1
1295.29 868.463 1746.53 1
1295.3 868.426 1746.54 1
1299.08 883.052 1750.12 2
1300.92 888.132 1747.56 1
1295.6 870.866 1746.23 1
1299.47 864.196 1745.64 1
1299.51 864.227 1745.59 1
1299.13 878.757 1749.92 2
1299.17 878.778 1749.91 2
1298.42 885.466 1750.04 1
1295.65 869.906 1745.31 1
1298.32 885.524 1750.16 1
1295.87 871.728 1748.16 1
1301.1 878.148 1746.18 1
1296.02 873.228 1746.9 1
1300.92 878.729 1745.64 1
1297.14 909.05 1750.71 1
1296.02 873.677 1746.69 1
1298.54 882.301 1750.09 1
1299.19 862.811 1745.34 1
1296.25 891.63 1748.35 1
1295.95 871.667 1745.39 1
1296.39 876.428 1747.37 1
1296.36 876.449 1747.38 1
1299.51 879.356 1749.73 1
1295.68 868.451 1747.93 1
1296.35 891.562 1748.17 1
1300.95 888.165 1747.55 1
1296.03 874.54 1746.01 1
1296.11 891.905 1747.94 1
1296.11 891.886 1748 1
1301.18 878.904 1745.38 1
1301.16 878.926 1745.45 1
1295.85 871.204 1745.74 1
1299.85 867.956 1746.23 1
1299.86 867.974 1746.27 1
1299.86 868.016 1746.26 1
1299.33 863.271 1745.51 1
1301.08 878.834 1745.93 1
1301.02 876.585 1745.32 1
1299.23 878.793 1749.9 1
1299.16 878.797 1749.88 1
1300.01 867.639 1746.69 1
1296.05 873.409 1748.23 1
1296.18 876.443 1747.4 1
1295.57 869.013 1747.66 1
1295.52 869.045 1747.62 1
1300.87 888.294 1748.31 1
1300.94 887.792 1747.49 1
1295.96 872.212 1745.38 1
1296.21 891.814 1748.24 1
1296.18 891.838 1748.17 1
1295.55 868.644 1747.51 1
1301 888.4 1748.32 1
1301 888.442 1748.31 1
1301.11 887.87 1747.89 1
1301.09 887.926 1747.83 1
1296.26 891.743 1747.94 1
1296.39 880.977 1747.42 1
1295.89 873.203 1746.91 1
1298.96 861.52 1745.56 1
1295.96 871.467 1745.43 1
1295.5 869.862 1745.97 1
1295.47 869.833 1745.99 1
1298.92 862.167 1746.13 1
1295.74 871.795 1745.81 1
1295.75 871.838 1745.8 1
1301.21 879.58 1745.53 1
1295.9 872.046 1746.47 1
1295.49 869.246 1745.48 1
1295.58 870.675 1746.33 1
1295.92 871.402 1746.22 1
1295.76 868.431 1748.11 1
1296.16 876.377 1747.43 1
1301.16 878.448 1746.01 1
1299.06 862.36 1745.92 1
1299.06 862.321 1745.98 1
1295.96 872.633 1746.9 1
1295.59 869.398 1745.31 1
1300.05 867.525 1746.33 1
1296.31 891.942 1747.94 1
1295.67 871.091 1746.33 1
1296.37 876.163 1746.09 1
1296.14 873.991 1745.62 1
1295.93 871.499 1745.38 1
1295.93 871.513 1745.34 1
1298.61 861.123 1745.53 1
1295.86 872.884 1746.12 1
1298.88 903.527 1749.71 1
1296.58 884.467 1747.28 1
1296.04 874.558 1746.24 1
1298.82 862.037 1745.88 1
1296.3 891.983 1747.92 1
1296.29 892.01 1747.95 1
1296.25 892.001 1747.89 1
1296.02 874.485 1746.18 1
1299.83 866.191 1745.84 1
1299.32 863.65 1745.3 1
1295.02 866.798 1746.55 1
1294.82 865.679 1745.67 1
1300.98 878.443 1748.07 1
1296.22 875.675 1745.8 1
1295.85 871.869 1745.42 1
1295.65 870.392 1745.41 1
1298.76 861.493 1745.35 1
1295.85 872.576 1746.7 1
1295.89 895.782 1747.04 1
1296.08 873.277 1745.67 1
1301.06 878.224 1748.08 1
1300.34 869.736 1745.81 1
1296.94 892.916 1749.95 1
1295.93 872.52 1746.38 1
1296.17 876.572 1745.91 1
1299.15 862.552 1745.9 1
1301.15 878.822 1745.84 1
1295.47 868.99 1747.79 1
1298.1 885.845 1750.1 1
1300.98 879.417 1745.68 1
1295.77 871.256 1746.16 1
1296.35 888.59 1745.74 1
1299.95 867.061 1745.92 1
1301.1 879.141 1745.84 1
1301.16 879.13 1745.85 1
1300.81 876.94 1745.33 1
1300.05 867.619 1745.88 1
1300.04 867.568 1745.87 1
1299.19 862.585 1745.48 1
1297.33 878.83 1749.37 1
1295.96 872.956 1746.72 1
1295.54 868.746 1747.69 1
1295.27 867.225 1746.19 1
1295.22 867.248 1746.21 1
1301.18 879.327 1745.59 1
1301.18 879.319 1745.63 1
1298.32 885.329 1749.94 1
1298.91 885.347 1749.99 1
1295.86 872.979 1745.42 1
1295.44 869.415 1746.31 1
1296.16 874.663 1745.85 1
1296.21 874.44 1746.45 1
1295.95 871.693 1746.1 1
1296.03 873.25 1745.64 1
1296.83 877.966 1749.08 1
1296.4 886.945 1747.13 1
1298.99 862.165 1745.9 1
1295.85 872.997 1746.85 1
1295.89 873.001 1746.83 1
1295.86 873.039 1746.87 1
1299.97 867.223 1746.1 1
1295.48 869.651 1745.86 1
1299.83 867.649 1745.93 1
1298.3 885.914 1750.15 1
1300.95 887.889 1748.13 1
1300.94 887.925 1748.11 1
1298.74 885.253 1750.03 1
1296.08 872.782 1747.21 1
1300.79 894.251 1746.82 1
1296.09 875.478 1745.53 1
1296.27 891.834 1747.9 1
1296.6 880.65 1747.55 1
1299.08 862.226 1745.89 2
1295.78 871.35 1745.55 1
1296.02 873.4 1745.56 1
1295.87 872.702 1747.83 1
1300.58 895.935 1747.84 1
1296.43 877.67 1745.74 1
1300.36 869.918 1745.78 1
1296.04 872.648 1746.52 1
1299.4 863.852 1745.49 1
1300.76 876.789 1747.87 1
1295.84 872.68 1746.66 1
1295.61 870.745 1745.3 1
1296.03 873.913 1746.03 1
1295.99 872.03 1746.76 1
1295.82 871.282 1746.21 1
1300.9 876.915 1745.71 1
1299.02 862.265 1745.92 2
1299.58 864.841 1745.34 1
1301.13 878.701 1746.07 1
1299.18 879.236 1749.92 1
1295.76 869.175 1748.48 1
1296.47 877.46 1745.93 1
1301.16 878.808 1745.32 1
1298.98 861.916 1745.35 1
1298.5 885.206 1749.93 1
1295.99 874.285 1745.67 1
1295.79 895.657 1746.96 1
1298.19 885.842 1750.13 1
1295.5 869.919 1745.99 1
1296.08 873.772 1745.6 1
1301.15 878.862 1745.37 1
1299.07 862.372 1745.33 1
1295.1 867.164 1746.48 1
1300.98 888.304 1748.29 1
1295.59 870.694 1745.36 1
1296.09 873.758 1745.88 1
1295.17 867.344 1746.52 1
1295.58 870.351 1745.94 1
1295.58 870.336 1745.9 1
1298.32 886.171 1749.96 1
1296.15 873.639 1747.1 1
1297.31 875.58 1749.54 1
1296.04 874.446 1745.52 1
1298.96 861.436 1745.35 1
1296.16 873.41 1746.47 1
1301.12 877.957 1746.18 1
1295.56 868.774 1747.63 1
1295.92 872.334 1745.38 1
1296.4 877.654 1745.75 1
1295.57 868.472 1747.76 1
1298.33 885.659 1750.18 1
1301 886.78 1747.79 1
1301.18 879.628 1745.61 1
1295.5 870.036 1745.48 1
1301.08 877.049 1745.96 1
1299.04 862.266 1745.64 1
1300.04 867.681 1746.62 1
1300.47 896.749 1747.39 1
1300.48 896.722 1747.43 1
1300.51 896.756 1747.46 1
1295.96 871.514 1745.36 1
1301.1 878.016 1745.84 1
1295.6 870.81 1746.21 1
1296.1 874.557 1745.89 1
1295.49 869.661 1745.47 1
1295.68 871.224 1745.38 1
1298.41 885.249 1750.18 1
1295.5 870.07 1747.11 1
1300.05 867.747 1745.9 1
1300.63 894.802 1748.25 1
1296.03 872.652 1746.59 1
1300.77 894.442 1747.51 1
1298.36 885.665 1750.12 2
1295.62 870.714 1746.18 1
1301.22 879.791 1745.32 1
1298.63 861.173 1745.63 1
1301.01 877.783 1746.17 1
1295.28 868.064 1745.44 1
1301.05 878.557 1746.23 1
1298.91 862.233 1745.63 1
1301.15 878.584 1745.77 1
1301.12 879.454 1745.68 1
1301.15 879.448 1745.71 1
1300.35 869.785 1745.65 1
1301.18 887.948 1747.84 1
1299.56 864.677 1745.39 1
1295.83 872.627 1747.03 1
1295.25 868.25 1747.21 1
1296.41 876.364 1747.4 1
1296.38 876.422 1747.41 1
1299.99 867.732 1746.36 1
1299.99 867.706 1746.4 1
1300.57 896.032 1747.87 1
1296.1 872.867 1747.17 1
1296.09 872.903 1747.11 1
1296.18 891.43 1748.29 1
1301 879.409 1745.72 1
1301.09 877.638 1745.97 1
1295.97 873.218 1746.16 1
1299.84 867.896 1746.1 1
1296.22 876.112 1747.05 1
1300.56 896.342 1747.15 1
1296.23 877.587 1745.69 1
1296.31 877.323 1745.94 1
1296.36 877.34 1745.91 1
1296.4 886.229 1746.69 1
1296.04 872.218 1745.6 1
1295.99 873.812 1745.57 1
1296 873.758 1745.63 1
1299.79 867.548 1746.01 1
1295.61 869.028 1747.71 1
1295.64 869.057 1747.71 1
1301.08 878.234 1746.33 1
1295.9 873.14 1746.63 1
1295.82 871.917 1745.65 1
1296.1 872.851 1747.24 1
1295.85 871.444 1746.16 1
1299.99 867.305 1746.47 1
1295.62 870.743 1746.09 1
1299.1 862.262 1745.75 1
1299.68 902.255 1748.4 1
1295.39 868.495 1746.09 1
1295.83 871.201 1745.77 1
1295.64 870.814 1746.37 1
1295.63 870.819 1746.33 1
1300.03 867.558 1746.09 1
1298.95 862.017 1745.39 1
1299.89 867.606 1746.13 1
1296.09 874.481 1745.73 1
1296.32 891.707 1748.11 1
1298.84 861.658 1745.39 1
1300.7 894.575 1748.54 1
1295.39 869.066 1745.92 1
1298.6 885.779 1750.02 1
1298.55 881.439 1749.96 1
1299.11 862.283 1745.33 1
1295.78 869.003 1748.4 1
1300.44 896.666 1747.42 1
1295.14 867.565 1745.43 1
1301.14 878.618 1746.08 1
1299.45 903.817 1746.46 1
1299.44 903.875 1746.49 1
1301.2 879.229 1745.53 1
1295.79 872.246 1746.58 1
1295.79 872.205 1746.55 1
1296.34 891.73 1747.96 1
1296.2 874.384 1745.62 1
1296.06 873.121 1746.77 1
1299.99 867.204 1745.94 1
1297.87 890.222 1750.23 1
1295.29 868.233 1745.39 1
1299.82 866.245 1745.89 1
1295.47 869.174 1747.44 1
1300.01 867.505 1746.28 1
1298.67 881.491 1750.07 1
1296.09 892.228 1747.98 1
1295.92 871.183 1745.62 1
1300.69 894.841 1748.23 1
1296.33 879.604 1746.49 1
1296.03 872.783 1745.92 1
1298.43 885.721 1750 1
1295.97 872.482 1746.35 1
1294.76 865.192 1745.47 1
1294.78 865.447 1745.33 1
1301.13 878.293 1745.65 1
1301.18 878.837 1745.35 1
1298.3 885.876 1750.15 1
1295.89 872.969 1746.77 1
1295.91 872.981 1746.74 1
1301.01 879.575 1745.44 1
1299.44 863.94 1745.45 1
1294.78 865.414 1745.37 1
1295.68 871.432 1745.41 1
1296.11 873.215 1747.16 1
1295.77 871.175 1745.87 1
1296.11 875.418 1745.41 1
1296.1 875.4 1745.45 1
1295.77 869.028 1748.21 1
1300.98 878.525 1745.51 1
1299.34 879.664 1749.9 1
1294.39 908.983 1750.67 1
1295.84 872.008 1746.32 1
1296.76 865.475 1749.4 1
1299.51 864.363 1745.66 1
1296.11 874.644 1745.37 1
1295.12 867.353 1746.65 1
1295.81 872.557 1746.69 1
1296.35 891.715 1747.83 1
1295.5 869.951 1746.03 1
1295.35 867.562 1746.31 1
1295.9 894.085 1747.87 1
1296.28 874.589 1745.71 1
1296.03 872.447 1745.63 1
1296.18 891.829 1748.1 1
1300.99 879.33 1745.37 1
1296.03 873.085 1746.74 1
1298.63 881.748 1750.07 1
1296.13 874.09 1745.32 1
1301 879.239 1746.08 1
1296.3 891.765 1748.1 1
1295.55 870.241 1745.8 1
1295.57 870.565 1745.39 1
1295.57 870.186 1745.71 1
1295.41 868.487 1746.45 1
1299.1 862.272 1746.13 1
1296.13 875.133 1745.55 1
1296.11 875.129 1745.52 1
1295.43 868.278 1746.29 1
1295.4 868.314 1746.3 1
1294.37 863.324 1745.32 1
1299.48 879.155 1749.85 1
1300.97 879.542 1745.74 1
1296.55 880.752 1747.34 1
1296.38 876.341 1747.11 1
1301 877.529 1745.48 1
1296.1 873.046 1746.96 1
1296.07 873.081 1746.99 1
1295.87 873.003 1746.21 1
1295.87 873.053 1746.23 1
1299.48 903.794 1746.43 1
1295.48 868.592 1746.17 1
1300.92 888.216 1747.64 1
1296.01 872.557 1747.17 1
1299.42 879.241 1749.89 2
1296.41 876.206 1746.1 1
1296.09 892.25 1747.94 1
1296.43 884.336 1747.23 1
1295.44 868.926 1747.57 1
1298.4 885.614 1750.13 1
1298.15 885.708 1750.09 1
1300.85 877.133 1745.37 1
1301.11 879.6 1745.75 1
1298.91 862.07 1745.6 1
1296.6 880.701 1747.33 1
1296.07 873.686 1745.87 1
1298.58 885.41 1750.19 1
1301.09 878.579 1746.09 1
1296.52 888.532 1745.68 1
1296.41 888.707 1745.78 1
1300.96 878.538 1745.57 1
1299.83 867.473 1745.99 1
1295.68 869.975 1745.34 1
1296.1 873.742 1745.84 1
1297.15 892.664 1750.06 1
1301.16 878.87 1746.24 1
1296.4 880.604 1746.88 1
1299.85 867.834 1746.26 1
1295.07 867.038 1745.32 1
1299.84 867.729 1746.24 1
1301.18 879.577 1745.33 1
1297.93 885.898 1749.83 1
1298.87 862.28 1746.03 1
1295.85 872.902 1746.15 1
1296.11 874.772 1745.99 1
1295.98 873.004 1746.9 1
1299.42 863.877 1745.46 1
1296.4 876.141 1747.1 1
1296.13 873.185 1747.17 1
1300.64 894.47 1748.17 1
1300.37 896.538 1747.26 1
1295.91 873.437 1746.13 1
1296.29 892.001 1748.01 1
1296.14 873.624 1747.24 1
1301.08 878.131 1745.37 1
1295.69 871.305 1746 2
1295.51 868.851 1747.35 1
1300.93 879.093 1745.41 1
1297.86 888.851 1750.12 1
1297.82 888.862 1750.14 1
1296.36 880.575 1746.61 1
1296.1 873.794 1746.86 1
1295.74 870.282 1745.31 1
1300.99 878.429 1746.29 1
1298.66 860.122 1746.32 1
1295.54 870.237 1746.28 1
1295.45 868.854 1747.4 1
1296.63 884.329 1747.5 1
1301.02 877.832 1746.35 1
1301.2 879.265 1745.57 1
1298.01 885.951 1749.86 1
1296.43 877.636 1745.7 1
1296.09 873.852 1746.92 1
1295.82 871.487 1745.86 1
1301 878.462 1746.49 1
1299.5 864.277 1745.56 1
1301.08 886.751 1747.93 1
1296.36 905.659 1750.94 1
1296.08 873.062 1747.03 1
1300.91 876.866 1745.41 1
1296.18 891.664 1748.42 1
1296.44 888.777 1745.63 1
1300.95 888.221 1747.6 1
1301.11 879.229 1745.5 1
1295.67 868.416 1747.98 1
1300.9 888.436 1748.3 1
1297.93 885.531 1749.81 1
1295.39 868.618 1747.51 1
1300.97 877.529 1745.43 1
1297.13 875.338 1749.41 1
1296.64 884.283 1747.47 1
1301.04 879.456 1745.92 1
1296.1 874.388 1746.32 1
1301.01 888.143 1748 1
1295.92 872.263 1745.36 1
1295.89 872.055 1745.57 1
1295.55 869.103 1745.3 1
1299.08 862.719 1745.33 1
1298.94 903.513 1749.7 1
1296.01 872.32 1745.6 1
1295.85 870.788 1745.86 1
1295.63 870.833 1746.28 1
1295.8 871.384 1745.88 1
1301.09 877.827 1745.3 1
1300.75 894.218 1747.7 1
1296.23 874.08 1745.38 1
1299.86 867.766 1746.48 1
1300.24 869.685 1745.64 1
1301.04 878.14 1745.31 1
1296 872.613 1747.19 1
1296.1 875.308 1745.7 1
1296.39 888.618 1745.68 1
1300.5 896.852 1747.37 1
1300.98 878.3 1746.42 1
1300.71 894.479 1748.18 1
1300.74 894.445 1747.49 1
1295.21 867.988 1745.41 1
1300.67 894.378 1748.39 1
1301.11 878.074 1745.75 1
1300.89 888.304 1748.36 1
1299.03 862.304 1745.74 1
1298.8 861.979 1745.92 1
1301.13 878.693 1745.71 1
1301.01 878.531 1748.23 1
1297.48 891.781 1750.2 1
1300.35 896.555 1747.33 1
1295.96 873.518 1747.89 1
1300.71 894.652 1747.99 1
1300.74 894.654 1747.96 1
1301.1 888.13 1747.79 1
1295.74 871.576 1746.04 1
1300.88 877.368 1745.35 1
1300.85 877.33 1745.38 1
1296.14 873.295 1747.22 1
1298.88 861.354 1745.34 1
1298.92 861.402 1745.38 1
1298.89 861.992 1745.75 1
1301.15 878.213 1745.54 1
1296.13 873.714 1746.53 1
1296.48 884.366 1747.45 1
1298.85 862.014 1745.72 1
1300.6 894.578 1748.28 1
1299.22 863.282 1745.36 1
1295.41 869.178 1745.73 1
1301.19 879.061 1745.58 1
1301.15 878.776 1745.38 1
1301.07 877.415 1746.1 1
1300.88 878.138 1745.54 1
1299.03 862.22 1745.63 1
1298.97 862.206 1745.63 1
1295.41 868.499 1746.48 1
1296.19 891.46 1748.38 1
1300.7 894.672 1747.95 1
1296.57 880.708 1747.36 1
1296.25 874.577 1745.48 1
1300.52 896.485 1747.23 1
1300.71 894.712 1748.24 1
1301.29 883.676 1746.17 1
1295.99 873.7 1745.64 1
1296.39 880.981 1747.34 1
1296.13 874.671 1746.12 1
1296.09 874.618 1746.1 1
1295.91 872.778 1745.73 1
1296.12 891.603 1748.07 1
1300.99 887.056 1747.76 1
1300.15 868.129 1746.42 1
1297.78 888.88 1750.17 1
1295.5 870.082 1746.79 1
1301.02 879.06 1745.98 1
1301.16 879.112 1745.63 1
1301.21 887.122 1747.79 1
1294.78 865.388 1745.5 1
1295.91 871.123 1745.32 1
1295.04 866.833 1746.45 1
1300.74 876.765 1747.84 1
1295.85 872.89 1746.57 1
1296.58 888.543 1745.65 1
1295.38 868.971 1745.59 1
1299.97 867.505 1746.31 1
1295.8 871.594 1745.46 1
1295.79 871.566 1745.48 1
1296.36 892.043 1748.15 1
1295.99 872.629 1746.57 1
1300.03 867.533 1745.88 1
1301.16 878.746 1745.7 1
1301.16 879.348 1745.33 1
1296.37 891.783 1747.83 1
1301.21 879.367 1745.37 1
1295.92 872.724 1745.74 1
1295.75 871.815 1745.49 1
1296.24 876.26 1747.4 1
1295.58 868.876 1747.81 1
1298.79 862.015 1745.6 1
1296.17 876.064 1745.78 1
1295.94 873.573 1746.56 1
1301.01 879.388 1745.67 1
1301.02 879.449 1745.7 1
1300.92 876.918 1745.49 1
1300.69 894.806 1748.25 1
1299.83 867.716 1746.5 1
1299.97 867.78 1746.33 1
1300.7 894.224 1747.48 1
1301.15 878.749 1745.6 1
1295.13 867.35 1746.43 1
1295.46 868.709 1747.5 1
1295.53 870.039 1746.28 1
1301.24 880.346 1745.57 1
1301.01 887.882 1747.82 1
1295.65 868.56 1748.07 1
1301.05 879.496 1745.75 1
1296.44 884.465 1747.53 1
1296.09 875.116 1746.01 1
1296.37 875.88 1745.81 1
1299.44 879.141 1749.81 1
1296.1 875.239 1745.55 1
1300.92 877.377 1745.37 1
1295.71 868.963 1748.32 1
1299.95 867.366 1746.04 1
1295.94 872.392 1747.05 1
1295.51 868.638 1745.3 1
1296.45 881.211 1748.14 1
1300 867.369 1746.05 1
1299.86 868.056 1746.18 1
1300.94 878.029 1745.39 1
1301.2 887.345 1747.98 1
1296.14 876.226 1746.9 1
1295.7 871.688 1746.71 1
1295.79 872.347 1746.32 1
1295.78 872.359 1746.36 1
1298.29 900.201 1750.66 1
1300.05 867.701 1746.43 1
1298.78 860.797 1745.37 1
1295.9 872.182 1745.3 1
1296.43 884.333 1747.49 1
1299.27 862.998 1746.05 1
1301.05 886.993 1747.95 1
1295.46 868.768 1747.73 1
1295.74 868.721 1748.12 1
1300.96 887.014 1747.74 1
1296.37 887.374 1746.43 1
1299.89 867.278 1745.87 1
1295.79 872.318 1746.35 1
1295.53 870.01 1745.8 1
1295.95 873.865 1745.37 1
1298.4 885.653 1750.13 1
1300.71 890.57 1749.12 1
1296.35 876.147 1746.01 1
1295.33 868.389 1746.36 1
1296.39 880.651 1747.31 1
1296.03 872.652 1745.33 1
1295.52 869.204 1747.85 1
1299.14 898.904 1750.31 1
1296.19 876.4 1747.09 1
1296.18 876.452 1747.05 1
1296 872.549 1747.25 1
1296.01 872.343 1746.52 1
1295.93 873.728 1745.32 1
1295.33 868.826 1745.79 1
1299.9 866.666 1745.94 1
1300.73 894.613 1746.8 1
1301.06 887.933 1747.71 1
1296.2 874.441 1745.34 1
1299.03 862.625 1745.37 1
1299.07 898.901 1750.35 1
1295.37 868.477 1747.72 1
1296.17 876.49 1746.92 1
1298.94 862.338 1745.95 1
1300.83 876.552 1747.94 1
1301.18 887.393 1747.87 1
1300.96 877.882 1745.35 1
1296.02 872.856 1745.36 1
1295.07 867.058 1746.67 1
1295.82 895.38 1747.15 1
1298.81 885.375 1749.99 1
1299.46 864.141 1745.37 1
1298.93 862.042 1745.67 1
1299.21 862.738 1745.43 1
1300.97 891.955 1747.68 1
1300.81 876.699 1745.44 1
1295.46 869.017 1747.44 1
1296.07 872.737 1746 1
1296.06 872.779 1746 1
1295.98 872.939 1745.36 1
1296.37 875.711 1745.74 1
1295.84 871.437 1745.4 1
1296.36 891.617 1748.27 1
1295.77 871.412 1746.09 1
1295.98 873.867 1746.51 1
1296.35 880.565 1747.36 1
1300.1 867.909 1746.23 1
1299.12 862.457 1746.33 1
1299.07 862.207 1745.83 1
1294.84 865.458 1745.33 1
1295.13 867.319 1746.13 1
1295.31 868.445 1746.13 1
1299.84 867.736 1745.72 1
1296.28 891.664 1748.26 1
1298.55 881.36 1750.06 1
1295.87 872.476 1747.74 1
1299.23 863.348 1745.33 1
1296.06 872.26 1745.4 1
1295.59 870.056 1745.35 1
1295.73 871.715 1746.53 1
1300.99 877.852 1745.43 1
1295.96 873.914 1746.47 1
1295.95 873.927 1746.41 1
1295.33 867.996 1745.34 1
1295.31 867.376 1746.51 1
1295.31 868.658 1747.21 1
1295.52 869.313 1745.44 1
1295.1 867.062 1746.34 1
1295.16 867.251 1746.63 1
1296.19 873.743 1747.07 1
1295.86 872.567 1746.43 1
1295.78 868.948 1748.27 1
1296.39 880.619 1747.34 1
1299.9 867.223 1745.99 1
1295.67 870.977 1747.76 1
1296.47 883.338 1748.15 1
1300.99 877.94 1746.33 1
1296.07 873.151 1746.9 1
1296.14 874.307 1746.44 1
1295.35 868.28 1747.62 1
1301.08 878.542 1745.52 1
1301.21 887.304 1747.79 1
1296.42 888.69 1745.69 1
1295.97 872.284 1747.08 1
1295.76 870.116 1745.35 1
1296.28 876.159 1745.98 1
1299.47 864.159 1745.31 1
1295.83 872.728 1747 1
1295.86 872.736 1747.01 1
1296.37 891.58 1747.86 1
1300.99 878.599 1745.51 1
1296.27 874.411 1745.8 1
1296.09 892.053 1748.15 1
1299.9 867.511 1746.43 1
1295.85 870.868 1745.35 1
1301.2 880.678 1747.58 1
1301 878.294 1745.48 1
1298.4 885.925 1750.19 1
1295.66 870.346 1745.31 1
1295.71 895.945 1747.28 1
1295.96 871.577 1746.31 1
1295.18 867.226 1746.67 1
1295.78 871.921 1745.35 1
1296.22 873.944 1745.7 1
1296.28 892.031 1748.19 1
1296.52 884.264 1747.39 1
1295.93 871.824 1746.1 1
1296.18 874.867 1745.37 1
1298.93 862.332 1745.89 1
1301.02 887.998 1748.01 1
1301.12 888.063 1747.73 1
1295.7 868.658 1748.12 1
1295.69 871.334 1746.51 1
1296.63 884.148 1747.42 1
1301.14 878.593 1745.35 1
1298.19 886.048 1750.13 1
1296.1 873.606 1746.82 1
1295.63 869.962 1747.93 1
1299.38 879.369 1749.71 1
1300.96 877.233 1745.53 1
1295.97 872.311 1746.47 1
1296.18 876.482 1746.96 1
1299.55 879.497 1749.61 1
1298.96 861.712 1745.6 1
1299.08 862.44 1745.59 1
1295.52 869.951 1746.16 1
1300.88 891.975 1747.84 1
1295.86 873.089 1746.52 1
1296.16 874.297 1745.43 1
1295.87 871.517 1746.22 1
1295.95 871.794 1746.08 1
1295.96 871.757 1746.04 1
1299.96 867.553 1746.44 1
1295.39 868.591 1747.75 1
1295.4 868.527 1747.75 1
1300.93 878.64 1745.63 1
1297.83 901.632 1750.78 1
1301.16 887.866 1747.7 1
1295.96 872.499 1746.81 1
1295.12 867.508 1746.54 1
1295.26 867.355 1746.46 1
1296.12 892.016 1748.21 1
1295.71 871.78 1746.52 1
1296.45 884.29 1747.03 1
1298.61 885.217 1749.96 1
1296.38 886.773 1746.17 1
1295.94 872.297 1745.54 1
1300.97 878.109 1746.45 1
1301.04 877.689 1746.06 1
1294.67 864.601 1745.4 1
1296.12 875.511 1745.39 1
1295.63 870.796 1745.87 1
1299.75 867.303 1746.33 1
1296.09 873.692 1745.69 1
1295.4 869.157 1747.35 1
1301 877.128 1745.92 1
1294.98 866.427 1745.48 1
1300.79 876.661 1745.43 1
1295.76 871.004 1745.37 1
1296.14 876.177 1745.88 1
1299.99 867.82 1746.39 1
1300.11 867.958 1746.39 1
1298.61 881.822 1750.04 1
1298.92 861.401 1745.53 1
1295.87 871.047 1746.1 1
1295.97 873.965 1745.95 1
1301 878.374 1746.42 1
1296.25 875.594 1745.75 1
1296.22 876.37 1747.1 1
1300.94 878.006 1746.29 1
1295.96 872.196 1746.98 1
1295.96 871.678 1746.45 1
1296.06 873.463 1745.35 1
1295.41 868.719 1747.68 1
1300.92 887.919 1748.02 1
1295.17 867.799 1746.91 1
1300.09 867.93 1746.1 1
1298.91 862.401 1745.5 1
1301.06 877.501 1745.91 1
1299.52 864.326 1745.44 1
1295.71 869.029 1747.86 1
1295.79 871.804 1746.1 1
1301.04 879.261 1745.35 1
1299.39 863.75 1745.43 1
1295.38 869.005 1747.16 1
1295.85 871.523 1745.41 1
1298.47 886.015 1750.04 1
1296 872.398 1745.49 1
1296.2 876.328 1747.09 1
1298.46 885.918 1750.2 1
1299.99 867.19 1745.73 1
1295.95 873.694 1745.45 1
1295.34 868.837 1745.74 1
1300.96 878.031 1746.27 1
1296.36 887.338 1746.61 1
1300.08 867.675 1746.21 1
1296.2 876.349 1747.13 1
1294.98 866.59 1745.51 1
1296.09 874.567 1746.31 1
1300.61 890.52 1749.13 1
1296.3 891.593 1748.23 1
1296.13 892.006 1748.13 1
1295.9 871.623 1745.87 1
1295.4 868.519 1746.17 1
1295.79 872.399 1745.63 1
1295.99 872.768 1745.99 1
1295.71 868.757 1748.4 1
1295.85 871.579 1745.36 1
1298.83 885.216 1750.01 1
1296.17 873.772 1747.04 1
1300.93 877.786 1745.32 1
1300.53 896.428 1747.43 1
1298.7 885.585 1749.98 1
1297.93 895.156 1750.53 1
1295.66 869.026 1747.92 1
1295.67 869.002 1747.96 1
1295.95 871.757 1745.84 1
1299.46 879.236 1749.6 1
1301.19 887.89 1747.71 1
1295.82 868.822 1748.29 1
1295.29 868.455 1746.23 1
1295.92 868.896 1748.35 1
1295.97 874.036 1745.97 1
1295.2 866.905 1746.18 1
1300.98 878.531 1748.33 1
1298.94 862.288 1745.69 1
1296.37 880.723 1747.44 1
1295.76 872.129 1745.76 1
1295.75 872.083 1747.05 1
1301.03 877.384 1745.49 1
1296.55 880.523 1747.46 1
1296.39 886.67 1746.79 1
1298.11 885.714 1749.95 1
1298.94 861.397 1745.57 1
1298.17 885.863 1749.94 1
1295.78 871.975 1745.79 1
1301.05 877.455 1745.93 1
1296.11 892.095 1747.89 1
1295.51 869.949 1745.72 1
1300.91 877.716 1745.31 1
1300.96 878.063 1746.29 1
1295.67 871.171 1746.39 1
1295.89 870.928 1745.63 1
