x z r
1301.16 1745.21 4.75002
1296.81 1748.65 1.16815
1301.21 1747.26 4.21318
1298.08 1750.01 2.73245
1296.7 1745.47 2.05296
1298.85 1750.12 3.20947
1300.88 1745.02 4.60783
1296.6 1745.62 1.92237
1296.76 1745.08 2.42926
1301.08 1746.35 4.23594
1301.3 1745.31 4.82462
1298.63 1750.19 3.14728
1301.02 1746.08 4.26306
1301.23 1747.45 4.22977
1296.88 1748.73 1.23149
1297.57 1749.51 2.08662
1300.19 1749.79 3.92809
1296.64 1745.2 2.3256
1301.02 1746.25 4.20974
1296.43 1745.27 2.30062
1296.51 1748.47 1.08896
1298.3 1749.88 2.71645
1301.07 1747.23 4.0805
1298.72 1750.22 3.21883
1296.53 1747.35 0.492888
1301.18 1748.08 4.2165
1298.08 1749.88 2.61039
1296.49 1745.52 2.04968
1297.83 1749.7 2.3546
1300.99 1747.98 4.01339
1296.67 1747.94 0.547433
1300.83 1748.59 3.98292
1296.49 1745.09 2.46609
1296.86 1748.65 1.16093
1296.55 1746.25 1.32978
1296.65 1745.19 2.33962
1296.67 1747.55 0.328786
1301.21 1747.93 4.23678
1300.51 1749.49 4.0359
1296.87 1749.11 1.61673
1301.21 1746.57 4.31152
1297.49 1749.73 2.28304
1301.1 1747.35 4.10451
1301.11 1745.58 4.5333
1296.51 1744.91 2.63304
1296.5 1747.53 0.50429
1299.91 1749.82 3.71821
1296.52 1747.87 0.606571
1298.1 1750.02 2.7475
1296.58 1748.74 1.30669
1296.62 1745.93 1.61788
1299.9 1749.67 3.61684
1301.08 1746.49 4.20207
1296.58 1748.44 1.02621
1298.89 1750 3.13102
1296.61 1747.18 0.505639
1299.63 1750 3.62487
1296.41 1746.87 0.863587
1297.49 1749.49 2.04695
1300.08 1749.6 3.72305
1296.41 1747.07 0.729347
1296.5 1745.39 2.16841
1296.57 1745.8 1.75696
1296.61 1745.7 1.8427
1297.55 1749.57 2.14307
1296.63 1746.3 1.25459
1296.62 1745.69 1.85273
1299.55 1749.81 3.44234
1298.88 1750.12 3.22595
1300.38 1749.48 3.91941
1297.86 1749.72 2.37669
1296.6 1747.6 0.409555
1298.59 1750.05 3.00559
1301.17 1745.27 4.73128
1300.95 1748.97 4.21044
1296.51 1748.55 1.15355
1301.2 1745.39 4.69576
1301.26 1746.95 4.29836
1301.03 1745.36 4.55997
1296.64 1748.21 0.795126
1298.78 1749.98 3.0557
1300.89 1748.92 4.14143
1299.68 1749.77 3.51644
1299.83 1749.87 3.69369
1298.52 1750.05 2.96765
1297.09 1749.14 1.64329
1301.08 1747.5 4.07617
1296.56 1747.65 0.466976
1297.79 1749.83 2.45763
1300.93 1748.87 4.16433
1297.59 1749.53 2.11324
1299.22 1749.96 3.31049
1296.59 1747.67 0.442348
1300.72 1749.28 4.1212
1300.99 1747.83 4.00617
1301.07 1747.98 4.09615
1299.27 1750.17 3.50611
1296.59 1747.2 0.509621
1296.39 1747.51 0.606169
1296.87 1749.07 1.57181
1301.17 1747.2 4.18281
1296.82 1748.61 1.12371
1296.79 1748.77 1.28819
1301 1748.89 4.22894
1296.49 1745.95 1.63169
1301 1747.53 3.99692
1297.89 1749.89 2.54724
1301.22 1745.86 4.52543
1297.48 1749.79 2.33928
1300.34 1749.57 3.92692
1300.15 1749.57 3.76967
1301.21 1745.73 4.56608
1296.47 1748.39 1.03869
1300.01 1749.67 3.70732
1301.25 1748.06 4.28235
1299.45 1749.93 3.45326
1296.45 1746.67 0.999326
1296.71 1748.48 1.02078
1300.95 1748.48 4.06765
1301.13 1748.04 4.1628
1301.04 1747.77 4.05198
1296.62 1745.29 2.23956
1296.7 1748.63 1.16663
1301.02 1747.89 4.0362
1298.36 1750.01 2.85094
1301.12 1747.94 4.14742
1299.27 1749.93 3.32752
1300.99 1744.95 4.7306
1301.28 1746.85 4.32383
1300.1 1749.84 3.88175
1297.69 1749.92 2.51261
1296.53 1747.29 0.51674
1296.41 1746.53 1.13399
1296.61 1746.93 0.689251
1301.15 1748.39 4.24059
1300.8 1748.84 4.03073
1301.29 1746.26 4.46303
1296.42 1746.12 1.4996
1298.66 1750.13 3.1148
1297.04 1749.3 1.80328
1297.21 1749.33 1.83837
1296.62 1745.31 2.21955
1296.63 1745.85 1.68771
1300.19 1749.63 3.83497
1300.98 1748.17 4.03451
1296.7 1745.6 1.9238
1296.46 1746.39 1.22959
1300.14 1749.74 3.8549
1296.59 1747.09 0.580654
1297.99 1750.07 2.75679
1301.15 1746.18 4.35967
1301.13 1745.14 4.76065
1301.09 1745 4.79218
1300.93 1748.56 4.07023
1296.53 1748.58 1.17762
1298.86 1750.1 3.19157
1297.43 1749.44 1.99092
1296.59 1748.38 0.965528
1299.56 1750.1 3.64698
1301.16 1745.82 4.48893
1299.14 1750.12 3.38659
1300.79 1748.98 4.06828
1296.89 1748.97 1.47151
1301.27 1747.56 4.26549
1298.82 1750.07 3.14881
1296.68 1745.97 1.56498
1296.55 1745.58 1.97487
1296.65 1748.01 0.622203
1296.45 1745.83 1.76269
1301.04 1745.99 4.31608
1296.67 1747.57 0.338963
1296.98 1749.3 1.79959
1298.99 1750.08 3.25765
1298.88 1749.93 3.07248
1301.23 1745.67 4.60487
1296.45 1746.08 1.52281
1297.07 1749.13 1.62683
1300.47 1749.48 3.99509
1300.27 1749.4 3.78005
1296.59 1747.83 0.527426
1299.69 1749.84 3.56315
1296.58 1746.82 0.79977
1296.52 1747.87 0.606463
1296.65 1746.51 1.04853
1301.12 1747.85 4.13397
1297.09 1749.35 1.84929
1301.13 1745.86 4.44073
1296.58 1747.22 0.503731
1301.29 1745.8 4.61747
1301.07 1748.72 4.25041
1300.14 1749.8 3.89056
1301.22 1747.08 4.23931
1301.18 1747.04 4.20141
1299.74 1749.88 3.63454
1296.51 1747.72 0.531676
1297.99 1749.75 2.46089
1296.49 1745.36 2.20127
1301.27 1746.8 4.32924
1300.04 1749.81 3.81577
1296.48 1745.46 2.10321
1300.62 1749.09 3.95202
1296.68 1746.99 0.603563
1301.28 1745.88 4.57894
1296.81 1748.72 1.23204
1297.98 1749.89 2.57957
1298.7 1750.22 3.2064
1298.13 1749.91 2.66098
1300.74 1748.79 3.95714
1296.43 1747.95 0.727898
1296.63 1746.7 0.882393
1301.14 1748.09 4.18602
1300.87 1748.61 4.026
1300.42 1749.48 3.95332
1297.68 1749.71 2.31789
1296.87 1748.88 1.38462
1300.15 1749.6 3.78438
1296.87 1749.19 1.69569
1297.51 1749.74 2.29661
1296.86 1745.08 2.42858
1296.64 1747.38 0.380445
1301.13 1747.13 4.14249
1296.55 1748.62 1.20302
1299.25 1750.04 3.39341
1296.91 1748.79 1.2964
1296.61 1745.19 2.33967
1301.29 1745.47 4.7487
1296.67 1747.31 0.382427
1299.25 1749.9 3.28865
1296.75 1748.58 1.1145
1301.02 1744.95 4.76
1301.24 1748.08 4.27846
1300.66 1748.92 3.9255
1301.16 1745.3 4.71114
1301.2 1747.52 4.19617
1299.59 1749.87 3.50804
1301.24 1745.87 4.5425
1296.56 1745.5 2.04479
1301.09 1746.68 4.16827
1296.65 1748.59 1.14344
1296.68 1745.05 2.47507
1300.08 1749.66 3.76392
1298.32 1749.86 2.70277
1298.45 1750.14 3.0085
1300.39 1749.39 3.88298
1298.74 1750.05 3.08688
1301.15 1748.26 4.22129
1296.42 1746.14 1.47841
1296.57 1745.51 2.03979
1301.07 1748.72 4.24787
1296.59 1746.88 0.745531
1296.62 1745.59 1.95271
1301.08 1746.21 4.28194
1301.26 1747.91 4.27732
1296.56 1747.85 0.558287
1296.67 1746.67 0.888183
1299.45 1749.87 3.41278
1297.78 1749.67 2.30155
1301.18 1745.46 4.652
1301.09 1746.36 4.24685
1301.2 1747.36 4.20081
1298.82 1749.99 3.08927
1296.42 1746.27 1.36106
1300.68 1749.22 4.06663
1301.2 1745.94 4.48513
1296.62 1745.98 1.56309
1296.49 1748.18 0.85363
1296.66 1747.08 0.534685
1298.35 1749.88 2.73197
1296.52 1748.49 1.10225
1296.53 1745.71 1.85088
1301.14 1745.52 4.59192
1301.08 1746.27 4.26121
1301.16 1747.57 4.15798
1297.26 1749.61 2.1291
1298.49 1750 2.90686
1300.75 1748.93 4.01374
1301.02 1746.16 4.23311
1296.66 1745.17 2.35091
1296.61 1746.24 1.32353
1299.3 1749.89 3.31849
1300.11 1749.62 3.76284
1297.14 1749.21 1.71274
1296.46 1746.23 1.38034
1296.88 1748.96 1.46992
1296.71 1748.2 0.759228
1298.38 1749.89 2.76076
1301.08 1746.97 4.11057
1296.97 1749.18 1.67767
1296.68 1746.91 0.674871
1296.4 1747.5 0.599436
1296.48 1745.91 1.6731
1301.18 1746.21 4.36941
1300.54 1749.21 3.93181
1296.53 1748.08 0.748153
1296.5 1746.07 1.51872
1296.57 1745.67 1.87803
1300.97 1748.45 4.08249
1301.25 1745.21 4.82678
1301.13 1746.19 4.33574
1296.66 1745.88 1.65793
1296.65 1746.62 0.950158
1301.26 1747.75 4.26883
1296.61 1747.89 0.555439
1300.95 1745.16 4.59589
1296.84 1745.17 2.33083
1296.64 1744.94 2.58374
1300.72 1749.11 4.05126
1300.06 1749.73 3.7886
1297.83 1749.86 2.50689
1296.66 1747.3 0.395084
1298.41 1749.9 2.78613
1301.08 1746.53 4.18926
1296.54 1747.73 0.516331
1300.45 1749.29 3.88887
1298.67 1750.07 3.06102
1297.86 1749.98 2.62114
1296.67 1748.68 1.22803
1301.09 1747.94 4.11533
1297.27 1749.39 1.91143
1296.59 1745.02 2.50839
1301.11 1748.1 4.15661
1297.23 1749.6 2.10825
1301.05 1747.19 4.06631
1298.48 1750.07 2.96639
1296.47 1746.82 0.857667
1301.26 1745.86 4.56125
1296.89 1748.77 1.27044
1298.93 1750.12 3.25342
1301.14 1746.94 4.17883
1296.81 1749.03 1.5398
1296.8 1748.84 1.35912
1300.94 1745.03 4.65195
1300.27 1749.63 3.90405
1301.14 1745.05 4.81032
1300.83 1748.9 4.07979
1300.26 1749.75 3.96208
1300.39 1749.63 4.00661
1299.55 1749.99 3.56801
1296.41 1746.36 1.28227
1301.09 1746.43 4.22807
1296.66 1745.47 2.06146
1301 1748.34 4.09172
1300.89 1745.24 4.49517
1301.13 1747.82 4.14332
1301.03 1748.12 4.08069
1296.41 1746.5 1.1577
1301.02 1746.02 4.28123
1301.08 1745.21 4.6778
1296.67 1747.92 0.533748
1298.26 1749.85 2.66115
1301.12 1745.18 4.7251
1296.62 1748.66 1.2164
1296.55 1747.67 0.47547
1296.61 1747.66 0.416205
1296.69 1745.35 2.17079
1301.07 1747.89 4.0846
1300.05 1749.87 3.86279
1296.41 1746.07 1.54474
1296.4 1747.9 0.718154
1296.53 1745.57 1.98517
1301.04 1748.05 4.07583
1298.29 1750.01 2.81887
1300.58 1749.17 3.9503
1296.57 1748.66 1.23316
1296.54 1746.33 1.25699
1299.69 1749.77 3.52053
1301.23 1745.88 4.53261
1296.51 1748.14 0.805148
1299.02 1750.2 3.37611
1301.07 1747.36 4.06759
1297.86 1749.78 2.43086
1301.06 1746.56 4.17035
1296.68 1746.69 0.873083
1301.15 1745.02 4.83728
1296.47 1746.53 1.10356
1299.08 1750.13 3.35499
1300.68 1748.9 3.93398
1296.72 1745.02 2.49078
1296.58 1745.03 2.50091
1301.19 1747.97 4.2155
1301.29 1746.39 4.42717
1301.01 1746.78 4.07439
1296.71 1748.55 1.08868
1300.89 1745.22 4.50536
1296.4 1746.49 1.17439
1301.15 1746.31 4.31525
1297.31 1749.34 1.86265
1298.12 1749.91 2.65626
1296.42 1745.68 1.91393
1299.4 1749.87 3.36763
1296.45 1748.27 0.944921
1296.86 1749.07 1.58053
1297.31 1749.44 1.96287
1301 1747.6 4.00316
1300.21 1749.44 3.74868
1296.67 1747 0.599981
1296.8 1748.93 1.44374
1296.54 1748.12 0.772066
1301.01 1746.92 4.0507
1298.76 1750.1 3.14244
1297.92 1749.74 2.42034
1301.09 1746.89 4.13117
1300.75 1749.21 4.11934
1297.39 1749.69 2.22168
1296.81 1748.95 1.45829
1301.17 1746.48 4.28897
1300.75 1748.79 3.96033
1296.69 1746.03 1.50565
1296.84 1748.89 1.39971
1296.43 1744.89 2.66794
1296.43 1744.99 2.57759
1297.4 1749.5 2.03669
1296.5 1747.33 0.524053
1296.63 1746.38 1.17848
1301.26 1747.87 4.27649
1296.6 1748.31 0.902112
1296.49 1748.27 0.927874
1300.83 1748.88 4.067
1301.3 1745.05 4.94413
1298.51 1749.92 2.85686
1299.75 1749.88 3.63897
1296.49 1746.2 1.39247
1301.13 1747.57 4.13524
1298.34 1750.15 2.97017
1296.61 1746.37 1.19465
1296.59 1747.74 0.475507
1301.21 1746.12 4.4294
1297.54 1749.7 2.26499
1300.52 1749.32 3.96598
1301.14 1745.76 4.48962
1296.71 1745.11 2.41071
1297.68 1749.92 2.51162
1296.63 1748.17 0.762748
1297.03 1749.29 1.78636
1301.29 1744.99 4.97554
1296.61 1746.46 1.1064
1296.6 1746.53 1.05442
1296.71 1748.18 0.744466
1299.21 1750.13 3.43538
1297.36 1749.34 1.87552
1301.28 1745.69 4.65271
1301.03 1745.31 4.58453
1301.28 1746.58 4.3745
1296.69 1745.45 2.07484
1297.11 1749.31 1.809
1296.56 1746.42 1.16817
1300.69 1749.32 4.11821
1301.28 1746.55 4.38565
1297.01 1749.06 1.56094
1296.54 1745.94 1.62312
1298.41 1749.89 2.77815
1296.61 1744.98 2.5463
1299.33 1750.17 3.54388
1297.25 1749.43 1.94257
1296.5 1745.54 2.0228
1297.77 1749.77 2.39389
1298.5 1749.99 2.91189
1301.1 1745.35 4.63148
1298.22 1750.08 2.8561
1301.17 1746.69 4.25067
1299.08 1750.21 3.41476
1300.32 1749.69 3.9764
1296.42 1746.79 0.921627
1296.5 1745.82 1.75051
1300.38 1749.55 3.95155
1301.08 1747.95 4.10106
1301.2 1747.23 4.20655
1296.61 1747.09 0.568908
1297.76 1749.84 2.45622
1300.66 1749.25 4.05112
1300.7 1748.86 3.94664
1296.62 1748.1 0.709649
1300.01 1749.62 3.67662
1301.22 1745.74 4.57198
1300.99 1747.52 3.99234
1297.9 1749.85 2.51549
1301.22 1747.6 4.22361
1301.19 1745.73 4.55046
1296.53 1747.81 0.561664
1300.22 1749.42 3.7534
1300.79 1748.83 4.01574
1296.41 1746.03 1.58533
1300.92 1745.03 4.63381
1297.25 1749.28 1.79468
1301.28 1746.12 4.49521
1301 1747.41 4.00043
1298.62 1749.96 2.94622
1296.68 1746.53 1.02698
1301 1747.44 4.00123
1301.09 1748.11 4.14045
1298.78 1750.09 3.1363
1296.63 1746.01 1.53826
1296.69 1745.57 1.95319
1296.47 1747.2 0.607869
1296.68 1748.39 0.941599
1298.08 1749.96 2.68702
1297.17 1749.38 1.88538
1297.98 1750.06 2.74091
1301.03 1745.84 4.35484
1296.78 1748.83 1.3489
1301.13 1747.75 4.13504
1297.75 1749.89 2.5105
1300.8 1748.95 4.0692
1296.85 1748.99 1.49832
1298.6 1749.97 2.94457
1301.01 1747.19 4.02038
1296.58 1748.19 0.804084
1300.42 1749.6 4.0173
1298.14 1750.11 2.84769
1301.22 1748.2 4.27578
1296.41 1746.46 1.19324
1300.33 1749.69 3.98801
1301 1746.94 4.03884
1296.52 1746.88 0.78466
1300.67 1749.24 4.06427
1301.3 1745.75 4.63948
1301 1747.33 4.0005
1299.3 1750.03 3.41961
1296.59 1745.51 2.03254
1301.09 1747.23 4.09442
1296.61 1747.82 0.507887
1296.65 1745.38 2.15166
1299.46 1749.91 3.44703
1301.28 1746.03 4.52602
1300.97 1748.72 4.15681
1301.04 1748.01 4.0685
1296.42 1746.58 1.08192
1296.59 1747.88 0.559823
1300.58 1749.45 4.07653
1299.31 1749.94 3.36016
1297.89 1750.01 2.66212
1300.58 1749.26 3.99306
1297.79 1749.87 2.49358
1296.63 1745.48 2.05388
1298.66 1750.08 3.07209
1301.05 1748.03 4.08594
1296.57 1745.3 2.24112
1296.68 1748.02 0.609283
1300.67 1749.18 4.03284
1296.68 1745.08 2.44407
1296.43 1745.08 2.48771
1300.88 1745.18 4.52085
1296.62 1746.69 0.893939
1299.04 1750.06 3.2682
1301.07 1747.79 4.07807
1296.7 1745.06 2.45666
1297.79 1749.92 2.54348
1301.1 1745.42 4.59838
1296.53 1747.16 0.579374
1299.11 1749.93 3.21833
1300.43 1749.33 3.88592
1299.87 1749.74 3.63614
1296.47 1746.37 1.25114
1297.63 1749.81 2.39229
1296.55 1747.85 0.570763
1296.68 1746.56 0.995282
1300.78 1749.13 4.11802
1296.59 1748.06 0.692411
1296.57 1747.75 0.497542
1297.21 1749.19 1.7062
1301.18 1747.65 4.18216
1301.06 1744.97 4.78515
1301.16 1746.81 4.2148
1301.1 1745.28 4.65925
1297.1 1749.3 1.79813
1297.28 1749.49 2.00876
1297.51 1749.73 2.28542
1296.59 1748.33 0.920912
1301 1748.7 4.17138
1296.69 1744.95 2.57106
1296.64 1748.05 0.651132
1301.07 1745.13 4.71293
1296.82 1745.09 2.41412
1296.41 1746.48 1.17866
1296.57 1746.34 1.23429
1301.14 1746.87 4.18573
1301.21 1746.74 4.278
1296.47 1746.82 0.862614
1300.89 1745 4.62518
1298.23 1749.88 2.68047
1301.14 1747.35 4.14185
1298.28 1750.03 2.82903
1301.23 1748.15 4.28293
1296.96 1749.1 1.59808
1297.44 1749.59 2.13614
1296.42 1745.76 1.83746
1301.23 1745.28 4.77286
1300.25 1749.56 3.84741
1298.04 1749.89 2.6093
1300.81 1748.78 4.01866
1299.87 1749.67 3.60001
1296.52 1748.53 1.13694
1297.45 1749.76 2.30744
1298.05 1749.86 2.58608
1301.02 1746.18 4.23611
1300.71 1749.19 4.07163
1301.21 1746.29 4.37542
1296.82 1745.01 2.49991
1296.62 1745.7 1.8358
1297.93 1749.89 2.56501
1296.5 1746.39 1.2188
1301.1 1746.82 4.155
1301.19 1747.79 4.19776
1296.47 1747.42 0.53515
1296.67 1746.88 0.697763
1300.88 1745.11 4.55616
1296.64 1745.79 1.7432
1298.38 1749.99 2.84525
1296.54 1747.06 0.637706
1301.18 1747.77 4.19267
1299.11 1749.95 3.23505
1299.26 1750 3.3689
1301.3 1744.97 4.98614
1296.5 1744.98 2.56961
1296.42 1747.51 0.581471
1301.16 1748.17 4.21347
1301.02 1745.84 4.35254
1301.03 1745.45 4.51622
1301.01 1746.2 4.21984
1296.62 1746.32 1.23903
1300.65 1749.39 4.11062
1300.05 1749.8 3.82514
1301.24 1746.06 4.47304
1300.99 1747.96 4.01255
1301.24 1745.87 4.53874
1296.45 1747.01 0.736658
1298.82 1750.04 3.12709
1301.18 1746.29 4.35327
1297.64 1749.64 2.23785
1301.19 1746.32 4.35563
1301.11 1747.39 4.10661
1301.02 1745.35 4.56
1301.24 1748.1 4.2782
1301.23 1747.27 4.23389
1299.88 1749.74 3.64909
1301.22 1747.46 4.21583
1297.41 1749.49 2.03223
1296.51 1746.65 0.981234
1297.88 1749.77 2.4356
1299.84 1749.9 3.71788
1296.66 1747.55 0.340462
1301.03 1745.45 4.51683
1296.62 1746.11 1.43778
1301.26 1747.7 4.26187
1296.62 1748.74 1.29306
1297.31 1749.61 2.133
1298.88 1750.03 3.15193
1296.83 1748.86 1.37379
1300.99 1747.91 4.01214
1296.4 1746.97 0.798016
1299.71 1749.98 3.66918
1297.14 1749.3 1.80446
1296.61 1747.4 0.40329
1300.88 1745.15 4.5369
1297.37 1749.71 2.24075
1296.6 1747.47 0.396007
1297.61 1749.64 2.22062
1299.67 1750.07 3.70175
1296.41 1747.43 0.597557
1301.15 1745.41 4.64712
1296.49 1748.1 0.786564
1301.13 1747.14 4.14943
1300.96 1748.16 4.01752
1300.38 1749.29 3.82564
1301.11 1748.5 4.23287
1300.43 1749.23 3.84334
1297.23 1749.49 2.00584
1300.54 1749.22 3.93702
1299.27 1750.02 3.38958
1299.73 1750.03 3.72012
1296.39 1747.96 0.760023
1296.51 1746.84 0.819868
1300.59 1749.03 3.90256
1296.53 1748.25 0.886249
1296.83 1748.95 1.45829
1296.74 1745.08 2.43119
1296.51 1745.67 1.89617
1300.75 1748.77 3.95698
1301.28 1746.64 4.36217
1298.48 1750.16 3.04057
1296.69 1748.02 0.611781
1296.66 1745.17 2.35068
1296.67 1747.36 0.359766
1299.88 1749.91 3.75983
1298.52 1750.08 2.99704
1296.73 1748.79 1.32315
1301.06 1746.43 4.19847
1297.62 1749.72 2.30299
1301.08 1745.75 4.44418
1296.55 1747.47 0.449894
1296.53 1745.09 2.45318
1298.25 1750.15 2.93206
1300.95 1748.49 4.07341
1297.42 1749.76 2.29976
1300.98 1748.1 4.02904
1299.43 1749.94 3.44374
1299.47 1749.93 3.46401
1296.49 1746.18 1.41936
1301.29 1745.54 4.71545
1296.71 1748.79 1.32403
1296.42 1745.48 2.0998
1296.39 1747.62 0.619861
1296.51 1747.34 0.512265
1301.17 1745.46 4.64057
1300.68 1749.08 4.00286
1296.56 1746.14 1.42691
1296.54 1746.02 1.54793
1296.42 1745.57 2.01407
1300.72 1748.84 3.9562
1296.85 1748.67 1.17751
1300.84 1749.01 4.12717
1299.84 1749.75 3.62399
1296.43 1748.19 0.898365
1301.04 1748.78 4.23972
1300.31 1749.43 3.82851
1301.18 1748.33 4.26374
1298.41 1749.98 2.85256
1301.13 1745.69 4.50965
1301.29 1745.95 4.55904
1296.7 1748.28 0.837616
1297.65 1749.57 2.17031
1301.28 1745.89 4.57655
1296.55 1745.96 1.6091
1301.02 1746.42 4.16274
1299.41 1749.95 3.43523
1296.65 1748.29 0.861204
1296.54 1746.69 0.925026
1301.13 1747.46 4.13286
1296.69 1748.08 0.654445
1301 1747.45 3.9985
1297.13 1749.47 1.96988
1297.33 1749.72 2.24295
1300.93 1748.27 4.00686
1296.49 1745.55 2.01879
1296.44 1745.64 1.94668
1301.15 1745.9 4.45207
1297.1 1749.37 1.87181
1299.02 1749.91 3.14902
1297.99 1749.76 2.46448
1301.25 1745.41 4.73851
1296.41 1746.89 0.852608
1301.27 1747.08 4.28756
1301.26 1747.44 4.26437
1301.12 1746.72 4.19521
1301.25 1746.84 4.29774
1296.42 1745.44 2.13625
1296.61 1746.31 1.25497
1299.6 1749.93 3.55776
1296.7 1748.64 1.17806
1301.26 1745.41 4.74876
1300.97 1748.08 4.01003
1297.64 1749.63 2.22256
1296.58 1745.04 2.49556
1296.47 1748.06 0.772437
1296.6 1746.69 0.903872
1301.09 1745.15 4.71239
1300.74 1748.8 3.96034
1299.86 1749.69 3.60002
1296.59 1745.67 1.87738
1298.67 1750 3.00847
1298.86 1749.94 3.06559
1300.67 1749.27 4.07581
1297.61 1749.89 2.46726
1296.4 1747.76 0.658003
1298.7 1749.93 2.9643
1296.47 1746.44 1.18929
1301.06 1747.3 4.06954
1296.43 1745.65 1.93741
1296.41 1746.24 1.38673
1301.22 1745.37 4.72818
1298.37 1749.88 2.74898
1301.25 1745.28 4.79443
1301.18 1745.6 4.591
1301.03 1748.38 4.12718
1296.72 1748.5 1.0365
1301.1 1748.04 4.13583
1296.4 1747.79 0.669922
1296.41 1746.6 1.07202
1300.43 1749.42 3.93553
1301 1747.6 4.00025
1297.8 1749.92 2.55053
1301.06 1748.74 4.24479
1298.95 1750.06 3.21785
1298.81 1750.05 3.12676
1300.95 1745.16 4.58846
1296.68 1747.97 0.567737
1300.93 1745.21 4.54986
1301.18 1747.56 4.18495
1296.61 1745.37 2.16436
1300.4 1749.33 3.86668
1300.97 1748.78 4.1741
1301.14 1748 4.17269
1301.2 1746.88 4.24261
1297.21 1749.22 1.73763
1296.69 1745.8 1.72428
1298.13 1749.86 2.61558
1301.07 1745.05 4.74947
1297.58 1749.56 2.13729
1296.62 1745.75 1.78854
1296.42 1746.05 1.56392
1299.13 1750.1 3.36131
1297.06 1749.34 1.83787
1301.28 1746.85 4.32488
1301.09 1746.35 4.24949
1296.4 1747.56 0.606778
1301.09 1747.15 4.10406
1299.26 1749.98 3.35336
1296.58 1746.12 1.43939
1296.55 1746.05 1.51918
1301.06 1748.52 4.18095
1296.66 1747.71 0.395817
1296.63 1748.41 0.985622
1296.61 1745.81 1.73511
1296.55 1746.1 1.47348
1298.06 1750.01 2.72407
1296.42 1745.4 2.17335
1299.4 1749.86 3.36183
1296.61 1747.43 0.39776
1296.69 1745.68 1.84232
1301.12 1747.1 4.13641
1299.28 1750.1 3.45768
1301.07 1746.74 4.14381
1296.65 1745.05 2.47684
1300.97 1748.06 4.01439
1296.67 1747.13 0.495468
1296.43 1746.52 1.13451
1296.4 1747.1 0.724177
1298.49 1750.1 2.99969
1300.42 1749.31 3.86821
1301.27 1747.6 4.26882
1296.98 1749.01 1.51212
1301.06 1746.29 4.24259
1299.98 1749.88 3.81432
1301.13 1748.56 4.26383
1300.47 1749.47 3.99131
1300.01 1749.69 3.72083
1296.77 1745.17 2.34434
1300.86 1748.52 3.99355
1296.92 1748.78 1.27872
1301.12 1745.44 4.60378
1296.79 1749.09 1.60046
1297.16 1749.46 1.96972
1296.41 1746.66 1.02758
1296.81 1749.12 1.63322
1301.09 1746.74 4.16244
1296.59 1745.73 1.81853
1296.41 1746.88 0.85581
1300.5 1749.54 4.05123
1296.61 1745.43 2.10296
1296.69 1745.28 2.2386
1296.64 1747.27 0.428728
1299.01 1750.08 3.26782
1297.03 1749.4 1.90322
1297.25 1749.45 1.962
1301.17 1745.11 4.8063
1300.83 1749.15 4.17315
1296.89 1748.92 1.42192
1300.98 1748.38 4.0756
1299.06 1750.13 3.34382
1301.23 1747.88 4.24479
1300.3 1749.37 3.79278
1301.07 1746.13 4.28903
1301.22 1746.23 4.41065
1301.18 1745.8 4.51059
1299.72 1749.87 3.60535
1300.29 1749.42 3.8119
1299.59 1749.92 3.54241
1296.65 1745.12 2.40313
1300.59 1749.26 4.00077
1299.21 1750.04 3.37061
1301.25 1746.47 4.3741
1298.29 1750.05 2.8611
1300.95 1748.24 4.01508
1301.16 1745.75 4.50881
1296.96 1749.25 1.74902
1301.07 1747.2 4.07859
1297.97 1749.82 2.5194
1299.01 1749.94 3.16049
1296.58 1746.76 0.853622
1296.68 1746.79 0.777477
1296.41 1746.31 1.3286
1299.61 1750.04 3.64297
1299 1750.19 3.35588
1301.21 1748.26 4.27784
1297.61 1749.73 2.31351
1297.13 1749.4 1.89959
1301.28 1746.18 4.47952
1300.08 1749.85 3.87376
1297.65 1749.76 2.35201
1296.79 1748.71 1.23065
1297.08 1749.18 1.67971
1300.53 1749.23 3.92916
1296.44 1745.17 2.40028
1297.2 1749.21 1.72289
1299.44 1750.11 3.57074
1296.47 1746.07 1.52627
1298.27 1749.86 2.6779
1296.82 1748.79 1.2996
1299.93 1749.66 3.63627
1297.42 1749.65 2.18665
1296.6 1746.77 0.826452
1298.57 1750.21 3.12894
1301.02 1746.5 4.14197
1299.26 1749.93 3.3231
1299.01 1750.1 3.28526
1296.76 1748.61 1.13531
1298.15 1749.96 2.71469
1298.73 1750.08 3.11076
1301.03 1746.85 4.08131
1301.27 1746.88 4.31882
1299.77 1749.97 3.70863
1296.68 1746.2 1.33744
1301.22 1747.04 4.24549
1301.2 1747.33 4.20087
1296.58 1746.94 0.701331
1296.63 1746.88 0.725132
1296.6 1748.73 1.29453
1296.71 1748.93 1.45911
1296.49 1745.23 2.32821
1297.23 1749.62 2.13048
1301.24 1745.42 4.72629
1296.59 1748.22 0.825625
1300.67 1749.13 4.0185
1301.21 1746.49 4.32974
1296.51 1747.07 0.650708
1300.23 1749.6 3.84658
1301.11 1748.04 4.14163
1299.15 1749.98 3.27776
1296.6 1746.59 0.989561
1301.06 1747.42 4.06036
1301.02 1748.49 4.14126
1301.12 1748.57 4.25527
1296.75 1744.91 2.60356
1300.09 1749.7 3.79227
1296.86 1749.2 1.70161
1296.62 1747.43 0.382482
