x y z type diam age
1293.19 909.605 1748.12 1 0.03757 4683.1
1295.63 909.683 1751.11 1 0.0421678 4683.1
1294.63 860.333 1748.67 1 0.0393511 4683.1
1294.43 860.086 1748.58 1 0.0400574 4683.1
1298.14 909.761 1747.73 1 0.0367812 4683.1
1298.08 909.799 1745.89 1 0.0363686 4683.1
1298.14 909.73 1749.03 1 0.036658 4684.1
1296.98 860.233 1749.15 1 0.0392749 4684.1
1298.33 860.247 1748.06 1 0.0421384 4684.1
1294.85 860.346 1748.87 1 0.0420931 4684.1
1297.84 909.792 1749.84 1 0.0369993 4684.1
1298.17 909.755 1746.58 1 0.0381265 4684.1
1298.2 909.608 1746.35 1 0.042795 4684.1
1298.69 860.314 1745.7 1 0.043387 4684.1
1298.44 860.305 1747.93 1 0.0378711 4684.1
1298.16 909.699 1748.07 1 0.0365919 4685.1
1293.24 909.583 1747.63 1 0.0384983 4685.1
1298.12 909.801 1748.28 1 0.0414292 4685.1
1298.58 860.228 1747.46 1 0.0363695 4685.1
1293.16 909.774 1749.09 1 0.0392116 4685.1
1296.26 860.215 1749.27 1 0.0372168 4685.1
1298.19 909.778 1746.62 1 0.0381265 4685.1
1298.63 860.172 1746.98 1 0.0377161 4686.1
1298.2 909.727 1746.04 1 0.0394675 4686.1
1293.25 909.712 1746.05 1 0.0362182 4686.1
1293.78 860.071 1747.59 1 0.0381029 4686.1
1295.18 860.165 1749.07 1 0.0389535 4686.1
1297.2 860.227 1749.04 1 0.0376441 4686.1
1298.13 909.779 1747.88 1 0.0400069 4686.1
1293.19 909.778 1748.42 1 0.0426374 4686.1
1297.79 860.306 1748.69 1 0.0376894 4686.1
1293.69 860.173 1745.94 1 0.0376779 4686.1
1293.76 860.376 1745.49 1 0.0390694 4686.1
1295.65 860.192 1749.16 1 0.039478 4686.1
1293.24 909.567 1748.15 1 0.0375064 4686.1
1296.34 860.235 1749.24 1 0.0385004 4686.1
1297.93 860.276 1748.62 1 0.0372996 4687.1
1297.83 909.708 1745.89 1 0.038776 4687.1
1298.7 860.421 1746.49 1 0.0370638 4687.1
1298.31 860.298 1748.11 1 0.0393923 4687.1
1298.43 860.361 1747.91 1 0.0435106 4687.1
1298.56 860.439 1747.66 1 0.0393952 4687.1
1298.66 860.327 1745.66 1 0.0409449 4687.1
1296.25 860.246 1749.24 1 0.0402479 4687.1
1293.7 860.127 1746.44 1 0.0383226 4687.1
1298.06 909.673 1749.36 1 0.0418862 4687.1
1298.16 909.808 1747.87 1 0.040179 4688.1
1298.64 860.18 1745.62 1 0.0407177 4688.1
1298.1 909.721 1749.04 1 0.038131 4688.1
1294.44 909.927 1750.86 1 0.0372453 4688.1
1294.92 860.362 1748.87 1 0.0375027 4688.1
1298.66 860.294 1745.64 1 0.0368016 4688.1
1297.36 909.663 1750.44 1 0.0396462 4688.1
1293.76 860.388 1745.44 1 0.0392209 4688.1
1296.37 909.584 1751.02 1 0.0369889 4689.1
1298.24 909.62 1746.37 1 0.0384384 4689.1
1293.22 909.594 1747.75 1 0.0420539 4689.1
1298.69 860.273 1746.49 1 0.0369825 4689.1
1293.2 909.594 1748.17 1 0.0369095 4689.1
1294.54 860.152 1748.68 1 0.0370143 4689.1
1298.15 909.687 1748.04 1 0.0384009 4689.1
1295.22 860.155 1749.08 1 0.0396388 4689.1
1293.24 909.729 1746.08 1 0.0395913 4689.1
1298.23 909.605 1746.32 1 0.0437883 4689.1
1296.66 909.565 1750.93 1 0.0367328 4689.1
1294.58 860.149 1748.68 1 0.0370143 4689.1
1293.74 860.328 1746.51 1 0.0383131 4690.1
1298.17 909.578 1748.72 1 0.0389665 4690.1
1297.17 860.341 1749.05 1 0.0374313 4690.1
1298.18 909.721 1748.04 1 0.0384009 4690.1
1298.18 909.741 1746.64 1 0.0381265 4690.1
1297.91 860.282 1748.58 1 0.0372996 4690.1
