x y z
1298.88 870.06 1749.52
1298.79 870.21 1749.56
1298.72 870.06 1749.57
1298.63 870.21 1749.61
1298.56 870.06 1749.62
1298.47 870.21 1749.65
1298.39 870.06 1749.65
1298.3 870.21 1749.67
1298.23 870.06 1749.67
1298.14 870.21 1749.69
1298.06 870.06 1749.69
1297.97 870.21 1749.69
1297.89 870.06 1749.69
1297.8 870.21 1749.69
1297.73 870.06 1749.68
1297.63 870.21 1749.67
1297.56 870.06 1749.66
1297.47 870.21 1749.64
1297.4 870.06 1749.62
1297.31 870.21 1749.6
1297.23 870.06 1749.58
1297.15 870.21 1749.55
1297.08 870.06 1749.53
1296.99 870.21 1749.49
1296.92 870.06 1749.46
1296.84 870.21 1749.42
1296.77 870.06 1749.39
1296.69 870.21 1749.34
1296.63 870.06 1749.31
1296.55 870.21 1749.25
1296.49 870.06 1749.21
1296.42 870.21 1749.15
1296.36 870.06 1749.11
1296.29 870.21 1749.04
1296.23 870.06 1749
1296.17 870.21 1748.93
1296.11 870.06 1748.88
1296.06 870.21 1748.8
1296 870.06 1748.75
1295.96 870.21 1748.67
1295.9 870.06 1748.62
1295.86 870.21 1748.53
1295.81 870.06 1748.48
1295.78 870.21 1748.39
1295.73 870.06 1748.33
1295.7 870.21 1748.24
1295.66 870.06 1748.18
1295.64 870.21 1748.09
1295.6 870.06 1748.03
1295.58 870.21 1747.93
1295.55 870.06 1747.87
1299.98 869.76 1744.35
1300.02 869.61 1744.35
1300.15 869.76 1744.36
1300.18 869.61 1744.35
1300.32 869.76 1744.36
1300.35 869.61 1744.35
1300.43 869.76 1744.42
1300.41 869.61 1744.47
1300.43 869.76 1744.58
1300.41 869.61 1744.63
1300.42 869.76 1744.75
1300.4 869.61 1744.8
1300.42 869.76 1744.92
1300.4 869.61 1744.97
1300.42 869.76 1745.09
1300.4 869.61 1745.14
1300.42 869.76 1745.25
1300.4 869.61 1745.3
1300.42 869.76 1745.42
1300.4 869.61 1745.47
1300.42 869.76 1745.59
1300.4 869.61 1745.64
1300.42 869.76 1745.75
1300.4 869.61 1745.8
1300.41 869.76 1745.92
1300.39 869.61 1745.97
1300.41 869.76 1746.09
1300.39 869.61 1746.14
1300.41 869.76 1746.26
1300.39 869.61 1746.31
1300.41 869.76 1746.42
1300.39 869.61 1746.47
1300.41 869.76 1746.59
1300.39 869.61 1746.64
1300.41 869.76 1746.76
1300.39 869.61 1746.81
1300.41 869.76 1746.93
1300.39 869.61 1746.98
1300.4 869.76 1747.09
1300.38 869.61 1747.14
1300.4 869.76 1747.26
1300.38 869.61 1747.31
1300.39 869.76 1747.43
1300.37 869.61 1747.48
1300.37 869.76 1747.59
1300.34 869.61 1747.64
1300.34 869.76 1747.76
1300.31 869.61 1747.81
1300.3 869.76 1747.92
1300.26 869.61 1747.97
1300.24 869.76 1748.08
1300.2 869.61 1748.13
1295.48 869.76 1747.75
1295.45 869.61 1747.69
1295.45 869.76 1747.58
1295.42 869.61 1747.52
1295.42 869.76 1747.42
1295.4 869.61 1747.36
1295.41 869.76 1747.25
1295.39 869.61 1747.19
1295.41 869.76 1747.08
1295.39 869.61 1747.02
1295.41 869.76 1746.92
1295.39 869.61 1746.86
1295.42 869.76 1746.75
1295.4 869.61 1746.69
1295.42 869.76 1746.58
1295.4 869.61 1746.52
1295.42 869.76 1746.41
1295.4 869.61 1746.35
1295.42 869.76 1746.25
1295.4 869.61 1746.19
1295.42 869.76 1746.08
1295.4 869.61 1746.02
1295.42 869.76 1745.91
1295.4 869.61 1745.85
1295.42 869.76 1745.75
1295.4 869.61 1745.68
1295.43 869.76 1745.58
1295.41 869.61 1745.52
1295.43 869.76 1745.41
1295.41 869.61 1745.35
1295.43 869.76 1745.24
1295.41 869.61 1745.18
1295.43 869.76 1745.08
1295.41 869.61 1745.01
1295.43 869.76 1744.91
1295.41 869.61 1744.85
1295.43 869.76 1744.74
1295.41 869.61 1744.68
1295.43 869.76 1744.57
1295.41 869.61 1744.51
1295.43 869.76 1744.41
1295.41 869.61 1744.34
1295.49 869.76 1744.3
1295.53 869.61 1744.29
1295.66 869.76 1744.3
1295.69 869.61 1744.29
1295.83 869.76 1744.3
1295.86 869.61 1744.3
1295.98 869.76 1744.3
1296.01 869.61 1744.3
1296.12 869.76 1744.3
1296.15 869.61 1744.3
1296.26 869.76 1744.31
1296.28 869.61 1744.3
1296.4 869.76 1744.31
1296.42 869.61 1744.3
1296.53 869.76 1744.31
1296.56 869.61 1744.3
1296.67 869.76 1744.31
1296.7 869.61 1744.31
1296.81 869.76 1744.31
1296.83 869.61 1744.31
1296.95 869.76 1744.31
1296.97 869.61 1744.31
1297.08 869.76 1744.32
1297.11 869.61 1744.31
1297.22 869.76 1744.32
1297.25 869.61 1744.31
1297.36 869.76 1744.32
1297.38 869.61 1744.31
1297.5 869.76 1744.32
1297.52 869.61 1744.32
1297.63 869.76 1744.32
1297.66 869.61 1744.32
1297.77 869.76 1744.33
1297.8 869.61 1744.32
1297.91 869.76 1744.33
1297.93 869.61 1744.32
1298.05 869.76 1744.33
1298.07 869.61 1744.32
1298.18 869.76 1744.33
1298.21 869.61 1744.33
1298.32 869.76 1744.33
1298.35 869.61 1744.33
1298.46 869.76 1744.33
1298.48 869.61 1744.33
1298.6 869.76 1744.34
1298.62 869.61 1744.33
1298.73 869.76 1744.34
1298.76 869.61 1744.33
1298.87 869.76 1744.34
1298.9 869.61 1744.33
1299.01 869.76 1744.34
1299.03 869.61 1744.34
1299.15 869.76 1744.34
1299.17 869.61 1744.34
1299.28 869.76 1744.34
1299.31 869.61 1744.34
1299.42 869.76 1744.35
1299.45 869.61 1744.34
1299.56 869.76 1744.35
1299.58 869.61 1744.34
1299.7 869.76 1744.35
1299.72 869.61 1744.35
1299.83 869.76 1744.35
1299.86 869.61 1744.35
1300.18 869.76 1748.23
1300.14 869.61 1748.28
1300.11 869.76 1748.38
1300.06 869.61 1748.43
1300.02 869.76 1748.53
1299.97 869.61 1748.57
1299.93 869.76 1748.67
1299.87 869.61 1748.7
1299.82 869.76 1748.8
1299.77 869.61 1748.83
1299.71 869.76 1748.92
1299.65 869.61 1748.96
1299.59 869.76 1749.04
1299.53 869.61 1749.07
1299.46 869.76 1749.15
1299.4 869.61 1749.17
1299.33 869.76 1749.24
1299.26 869.61 1749.27
1299.19 869.76 1749.33
1299.12 869.61 1749.36
1299.04 869.76 1749.41
1298.97 869.61 1749.43
1298.89 869.76 1749.48
1298.82 869.61 1749.5
1298.73 869.76 1749.54
1298.66 869.61 1749.55
1298.57 869.76 1749.59
1298.5 869.61 1749.6
1298.41 869.76 1749.63
1298.33 869.61 1749.63
1298.24 869.76 1749.66
1298.17 869.61 1749.66
1298.08 869.76 1749.67
1298 869.61 1749.67
1297.91 869.76 1749.68
1297.83 869.61 1749.67
1297.74 869.76 1749.67
1297.67 869.61 1749.66
1297.58 869.76 1749.65
1297.5 869.61 1749.64
1297.41 869.76 1749.63
1297.34 869.61 1749.61
1297.25 869.76 1749.59
1297.17 869.61 1749.56
1297.09 869.76 1749.54
1297.02 869.61 1749.51
1296.93 869.76 1749.48
1296.86 869.61 1749.45
1296.78 869.76 1749.4
1296.71 869.61 1749.37
1296.63 869.76 1749.32
1296.57 869.61 1749.29
1296.49 869.76 1749.23
1296.43 869.61 1749.2
1296.36 869.76 1749.13
1296.3 869.61 1749.09
1296.23 869.76 1749.03
1296.17 869.61 1748.98
1296.11 869.76 1748.91
1296.05 869.61 1748.86
1296 869.76 1748.79
1295.94 869.61 1748.74
1295.9 869.76 1748.65
1295.84 869.61 1748.6
1295.8 869.76 1748.52
1295.75 869.61 1748.46
1295.72 869.76 1748.37
1295.67 869.61 1748.32
1295.64 869.76 1748.22
1295.6 869.61 1748.17
1295.58 869.76 1748.07
1295.54 869.61 1748.01
1295.52 869.76 1747.91
1295.49 869.61 1747.85
1299.92 869.309 1744.34
1299.96 869.159 1744.33
1300.09 869.309 1744.34
1300.12 869.159 1744.33
1300.26 869.309 1744.34
1300.29 869.159 1744.34
1300.37 869.309 1744.4
1300.35 869.159 1744.45
1300.37 869.309 1744.57
1300.34 869.159 1744.62
1300.36 869.309 1744.73
1300.34 869.159 1744.78
1300.36 869.309 1744.9
1300.34 869.159 1744.95
1300.36 869.309 1745.07
1300.34 869.159 1745.12
1300.36 869.309 1745.24
1300.34 869.159 1745.29
1300.36 869.309 1745.4
1300.34 869.159 1745.45
1300.36 869.309 1745.57
1300.34 869.159 1745.62
1300.36 869.309 1745.74
1300.34 869.159 1745.79
1300.35 869.309 1745.91
1300.33 869.159 1745.96
1300.35 869.309 1746.07
1300.33 869.159 1746.12
1300.35 869.309 1746.24
1300.33 869.159 1746.29
1300.35 869.309 1746.41
1300.33 869.159 1746.46
1300.35 869.309 1746.57
1300.33 869.159 1746.63
1300.35 869.309 1746.74
1300.33 869.159 1746.79
1300.35 869.309 1746.91
1300.33 869.159 1746.96
1300.35 869.309 1747.08
1300.32 869.159 1747.13
1300.34 869.309 1747.24
1300.32 869.159 1747.29
1300.33 869.309 1747.41
1300.31 869.159 1747.46
1300.31 869.309 1747.58
1300.28 869.159 1747.63
1300.28 869.309 1747.74
1300.25 869.159 1747.79
1300.24 869.309 1747.9
1300.2 869.159 1747.95
1300.19 869.309 1748.06
1300.14 869.159 1748.11
1295.46 869.309 1747.89
1295.42 869.159 1747.83
1295.42 869.309 1747.73
1295.38 869.159 1747.67
1295.38 869.309 1747.57
1295.35 869.159 1747.51
1295.36 869.309 1747.4
1295.34 869.159 1747.34
1295.35 869.309 1747.24
1295.33 869.159 1747.17
1295.35 869.309 1747.07
1295.33 869.159 1747.01
1295.35 869.309 1746.9
1295.33 869.159 1746.84
1295.35 869.309 1746.73
1295.33 869.159 1746.67
1295.35 869.309 1746.57
1295.33 869.159 1746.5
1295.36 869.309 1746.4
1295.34 869.159 1746.34
1295.36 869.309 1746.23
1295.34 869.159 1746.17
1295.36 869.309 1746.06
1295.34 869.159 1746
1295.36 869.309 1745.9
1295.34 869.159 1745.83
1295.36 869.309 1745.73
1295.34 869.159 1745.67
1295.36 869.309 1745.56
1295.34 869.159 1745.5
1295.36 869.309 1745.39
1295.34 869.159 1745.33
1295.37 869.309 1745.23
1295.34 869.159 1745.16
1295.37 869.309 1745.06
1295.35 869.159 1745
1295.37 869.309 1744.89
1295.35 869.159 1744.83
1295.37 869.309 1744.72
1295.35 869.159 1744.66
1295.37 869.309 1744.56
1295.35 869.159 1744.49
1295.37 869.309 1744.39
1295.35 869.159 1744.33
1295.43 869.309 1744.28
1295.46 869.159 1744.27
1295.6 869.309 1744.28
1295.63 869.159 1744.28
1295.76 869.309 1744.28
1295.8 869.159 1744.28
1295.92 869.309 1744.29
1295.95 869.159 1744.28
1296.06 869.309 1744.29
1296.08 869.159 1744.28
1296.2 869.309 1744.29
1296.22 869.159 1744.28
1296.33 869.309 1744.29
1296.36 869.159 1744.29
1296.47 869.309 1744.29
1296.5 869.159 1744.29
1296.61 869.309 1744.29
1296.63 869.159 1744.29
1296.75 869.309 1744.3
1296.77 869.159 1744.29
1296.88 869.309 1744.3
1296.91 869.159 1744.29
1297.02 869.309 1744.3
1297.05 869.159 1744.29
1297.16 869.309 1744.3
1297.18 869.159 1744.3
1297.3 869.309 1744.3
1297.32 869.159 1744.3
1297.43 869.309 1744.3
1297.46 869.159 1744.3
1297.57 869.309 1744.31
1297.6 869.159 1744.3
1297.71 869.309 1744.31
1297.73 869.159 1744.3
1297.85 869.309 1744.31
1297.87 869.159 1744.31
1297.98 869.309 1744.31
1298.01 869.159 1744.31
1298.12 869.309 1744.31
1298.15 869.159 1744.31
1298.26 869.309 1744.32
1298.29 869.159 1744.31
1298.4 869.309 1744.32
1298.42 869.159 1744.31
1298.54 869.309 1744.32
1298.56 869.159 1744.31
1298.67 869.309 1744.32
1298.7 869.159 1744.32
1298.81 869.309 1744.32
1298.84 869.159 1744.32
1298.95 869.309 1744.32
1298.97 869.159 1744.32
1299.09 869.309 1744.33
1299.11 869.159 1744.32
1299.22 869.309 1744.33
1299.25 869.159 1744.32
1299.36 869.309 1744.33
1299.39 869.159 1744.32
1299.5 869.309 1744.33
1299.52 869.159 1744.33
1299.64 869.309 1744.33
1299.66 869.159 1744.33
1299.77 869.309 1744.34
1299.8 869.159 1744.33
1300.12 869.309 1748.22
1300.08 869.159 1748.26
1300.05 869.309 1748.37
1300 869.159 1748.41
1299.96 869.309 1748.51
1299.91 869.159 1748.55
1299.87 869.309 1748.65
1299.81 869.159 1748.69
1299.76 869.309 1748.78
1299.71 869.159 1748.82
1299.65 869.309 1748.9
1299.59 869.159 1748.94
1299.53 869.309 1749.02
1299.47 869.159 1749.05
1299.4 869.309 1749.13
1299.34 869.159 1749.16
1299.27 869.309 1749.23
1299.2 869.159 1749.25
1299.13 869.309 1749.32
1299.06 869.159 1749.34
1298.98 869.309 1749.4
1298.91 869.159 1749.42
1298.83 869.309 1749.47
1298.76 869.159 1749.48
1298.67 869.309 1749.53
1298.6 869.159 1749.54
1298.51 869.309 1749.57
1298.44 869.159 1749.58
1298.35 869.309 1749.61
1298.27 869.159 1749.62
1298.18 869.309 1749.64
1298.11 869.159 1749.64
1298.02 869.309 1749.66
1297.94 869.159 1749.65
1297.85 869.309 1749.66
1297.77 869.159 1749.65
1297.68 869.309 1749.65
1297.61 869.159 1749.64
1297.52 869.309 1749.64
1297.44 869.159 1749.62
1297.35 869.309 1749.61
1297.28 869.159 1749.59
1297.19 869.309 1749.57
1297.11 869.159 1749.55
1297.03 869.309 1749.52
1296.95 869.159 1749.49
1296.87 869.309 1749.46
1296.8 869.159 1749.43
1296.72 869.309 1749.39
1296.65 869.159 1749.36
1296.57 869.309 1749.31
1296.51 869.159 1749.27
1296.43 869.309 1749.22
1296.37 869.159 1749.18
1296.3 869.309 1749.12
1296.23 869.159 1749.08
1296.17 869.309 1749.01
1296.11 869.159 1748.97
1296.05 869.309 1748.89
1295.99 869.159 1748.85
1295.94 869.309 1748.77
1295.88 869.159 1748.72
1295.83 869.309 1748.64
1295.78 869.159 1748.59
1295.74 869.309 1748.5
1295.69 869.159 1748.45
1295.65 869.309 1748.36
1295.61 869.159 1748.3
1295.58 869.309 1748.21
1295.54 869.159 1748.15
1295.51 869.309 1748.05
1295.47 869.159 1747.99
1299.86 868.859 1744.32
1299.89 868.709 1744.32
1300.03 868.859 1744.32
1300.06 868.709 1744.32
1300.19 868.859 1744.32
1300.23 868.709 1744.32
1300.3 868.859 1744.38
1300.28 868.709 1744.43
1300.3 868.859 1744.55
1300.28 868.709 1744.6
1300.3 868.859 1744.72
1300.28 868.709 1744.77
1300.3 868.859 1744.88
1300.28 868.709 1744.93
1300.3 868.859 1745.05
1300.28 868.709 1745.1
1300.3 868.859 1745.22
1300.28 868.709 1745.27
1300.3 868.859 1745.39
1300.28 868.709 1745.44
1300.3 868.859 1745.55
1300.27 868.709 1745.6
1300.29 868.859 1745.72
1300.27 868.709 1745.77
1300.29 868.859 1745.89
1300.27 868.709 1745.94
1300.29 868.859 1746.06
1300.27 868.709 1746.11
1300.29 868.859 1746.22
1300.27 868.709 1746.27
1300.29 868.859 1746.39
1300.27 868.709 1746.44
1300.29 868.859 1746.56
1300.27 868.709 1746.61
1300.29 868.859 1746.73
1300.27 868.709 1746.78
1300.29 868.859 1746.89
1300.26 868.709 1746.94
1300.28 868.859 1747.06
1300.26 868.709 1747.11
1300.28 868.859 1747.23
1300.26 868.709 1747.28
1300.27 868.859 1747.4
1300.25 868.709 1747.45
1300.25 868.859 1747.56
1300.22 868.709 1747.61
1300.22 868.859 1747.73
1300.19 868.709 1747.77
1300.18 868.859 1747.89
1300.14 868.709 1747.94
1300.12 868.859 1748.05
1300.08 868.709 1748.09
1300.06 868.859 1748.2
1300.01 868.709 1748.25
1295.45 868.859 1748.04
1295.41 868.709 1747.98
1295.4 868.859 1747.88
1295.36 868.709 1747.82
1295.35 868.859 1747.72
1295.32 868.709 1747.66
1295.32 868.859 1747.55
1295.29 868.709 1747.49
1295.3 868.859 1747.39
1295.27 868.709 1747.32
1295.29 868.859 1747.22
1295.27 868.709 1747.16
1295.29 868.859 1747.05
1295.26 868.709 1746.99
1295.29 868.859 1746.88
1295.27 868.709 1746.82
1295.29 868.859 1746.72
1295.27 868.709 1746.65
1295.29 868.859 1746.55
1295.27 868.709 1746.49
1295.29 868.859 1746.38
1295.27 868.709 1746.32
1295.29 868.859 1746.21
1295.27 868.709 1746.15
1295.29 868.859 1746.05
1295.27 868.709 1745.99
1295.3 868.859 1745.88
1295.27 868.709 1745.82
1295.3 868.859 1745.71
1295.28 868.709 1745.65
1295.3 868.859 1745.54
1295.28 868.709 1745.48
1295.3 868.859 1745.38
1295.28 868.709 1745.32
1295.3 868.859 1745.21
1295.28 868.709 1745.15
1295.3 868.859 1745.04
1295.28 868.709 1744.98
1295.3 868.859 1744.87
1295.28 868.709 1744.81
1295.3 868.859 1744.71
1295.28 868.709 1744.65
1295.31 868.859 1744.54
1295.28 868.709 1744.48
1295.31 868.859 1744.37
1295.29 868.709 1744.31
1295.36 868.859 1744.26
1295.4 868.709 1744.26
1295.53 868.859 1744.26
1295.57 868.709 1744.26
1295.7 868.859 1744.27
1295.73 868.709 1744.26
1295.86 868.859 1744.27
1295.88 868.709 1744.26
1295.99 868.859 1744.27
1296.02 868.709 1744.26
1296.13 868.859 1744.27
1296.16 868.709 1744.27
1296.27 868.859 1744.27
1296.29 868.709 1744.27
1296.41 868.859 1744.28
1296.43 868.709 1744.27
1296.55 868.859 1744.28
1296.57 868.709 1744.27
1296.68 868.859 1744.28
1296.71 868.709 1744.27
1296.82 868.859 1744.28
1296.84 868.709 1744.28
1296.96 868.859 1744.28
1296.98 868.709 1744.28
1297.1 868.859 1744.28
1297.12 868.709 1744.28
1297.23 868.859 1744.29
1297.26 868.709 1744.28
1297.37 868.859 1744.29
1297.4 868.709 1744.28
1297.51 868.859 1744.29
1297.53 868.709 1744.28
1297.65 868.859 1744.29
1297.67 868.709 1744.29
1297.78 868.859 1744.29
1297.81 868.709 1744.29
1297.92 868.859 1744.29
1297.95 868.709 1744.29
1298.06 868.859 1744.3
1298.08 868.709 1744.29
1298.2 868.859 1744.3
1298.22 868.709 1744.29
1298.33 868.859 1744.3
1298.36 868.709 1744.3
1298.47 868.859 1744.3
1298.5 868.709 1744.3
1298.61 868.859 1744.3
1298.63 868.709 1744.3
1298.75 868.859 1744.31
1298.77 868.709 1744.3
1298.89 868.859 1744.31
1298.91 868.709 1744.3
1299.02 868.859 1744.31
1299.05 868.709 1744.3
1299.16 868.859 1744.31
1299.19 868.709 1744.31
1299.3 868.859 1744.31
1299.32 868.709 1744.31
1299.44 868.859 1744.31
1299.46 868.709 1744.31
1299.57 868.859 1744.32
1299.6 868.709 1744.31
1299.71 868.859 1744.32
1299.74 868.709 1744.31
1299.98 868.859 1748.35
1299.94 868.709 1748.39
1299.9 868.859 1748.49
1299.85 868.709 1748.54
1299.81 868.859 1748.63
1299.75 868.709 1748.67
1299.7 868.859 1748.76
1299.64 868.709 1748.8
1299.59 868.859 1748.89
1299.53 868.709 1748.92
1299.47 868.859 1749
1299.41 868.709 1749.04
1299.34 868.859 1749.11
1299.28 868.709 1749.14
1299.21 868.859 1749.21
1299.14 868.709 1749.24
1299.06 868.859 1749.3
1298.99 868.709 1749.32
1298.92 868.859 1749.38
1298.85 868.709 1749.4
1298.77 868.859 1749.45
1298.69 868.709 1749.47
1298.61 868.859 1749.51
1298.53 868.709 1749.52
1298.45 868.859 1749.56
1298.37 868.709 1749.57
1298.29 868.859 1749.6
1298.21 868.709 1749.6
1298.12 868.859 1749.62
1298.04 868.709 1749.62
1297.95 868.859 1749.64
1297.88 868.709 1749.64
1297.79 868.859 1749.64
1297.71 868.709 1749.64
1297.62 868.859 1749.64
1297.54 868.709 1749.63
1297.45 868.859 1749.62
1297.38 868.709 1749.61
1297.29 868.859 1749.59
1297.21 868.709 1749.57
1297.12 868.859 1749.55
1297.05 868.709 1749.53
1296.97 868.859 1749.5
1296.89 868.709 1749.48
1296.81 868.859 1749.44
1296.74 868.709 1749.41
1296.66 868.859 1749.37
1296.59 868.709 1749.34
1296.51 868.859 1749.29
1296.44 868.709 1749.26
1296.37 868.859 1749.2
1296.3 868.709 1749.16
1296.23 868.859 1749.1
1296.17 868.709 1749.06
1296.11 868.859 1748.99
1296.04 868.709 1748.95
1295.99 868.859 1748.88
1295.93 868.709 1748.83
1295.87 868.859 1748.75
1295.82 868.709 1748.7
1295.77 868.859 1748.62
1295.72 868.709 1748.57
1295.68 868.859 1748.48
1295.62 868.709 1748.43
1295.59 868.859 1748.34
1295.54 868.709 1748.28
1295.52 868.859 1748.19
1295.47 868.709 1748.13
1299.79 868.408 1744.3
1299.83 868.258 1744.3
1299.96 868.408 1744.31
1300 868.258 1744.3
1300.13 868.408 1744.31
1300.16 868.258 1744.3
1300.24 868.408 1744.36
1300.22 868.258 1744.41
1300.24 868.408 1744.53
1300.22 868.258 1744.58
1300.24 868.408 1744.7
1300.22 868.258 1744.75
1300.24 868.408 1744.87
1300.22 868.258 1744.92
1300.24 868.408 1745.03
1300.21 868.258 1745.08
1300.24 868.408 1745.2
1300.21 868.258 1745.25
1300.23 868.408 1745.37
1300.21 868.258 1745.42
1300.23 868.408 1745.54
1300.21 868.258 1745.59
1300.23 868.408 1745.7
1300.21 868.258 1745.75
1300.23 868.408 1745.87
1300.21 868.258 1745.92
1300.23 868.408 1746.04
1300.21 868.258 1746.09
1300.23 868.408 1746.21
1300.21 868.258 1746.26
1300.23 868.408 1746.37
1300.2 868.258 1746.42
1300.22 868.408 1746.54
1300.2 868.258 1746.59
1300.22 868.408 1746.71
1300.2 868.258 1746.76
1300.22 868.408 1746.88
1300.2 868.258 1746.93
1300.22 868.408 1747.04
1300.2 868.258 1747.09
1300.22 868.408 1747.21
1300.19 868.258 1747.26
1300.21 868.408 1747.38
1300.18 868.258 1747.43
1300.19 868.408 1747.54
1300.16 868.258 1747.59
1300.16 868.408 1747.71
1300.12 868.258 1747.76
1300.11 868.408 1747.87
1300.08 868.258 1747.92
1300.06 868.408 1748.03
1300.02 868.258 1748.08
1300 868.408 1748.18
1299.95 868.258 1748.23
1299.92 868.408 1748.33
1299.87 868.258 1748.38
1295.45 868.408 1748.17
1295.4 868.258 1748.12
1295.38 868.408 1748.02
1295.34 868.258 1747.96
1295.33 868.408 1747.86
1295.29 868.258 1747.8
1295.29 868.408 1747.7
1295.25 868.258 1747.64
1295.25 868.408 1747.54
1295.22 868.258 1747.47
1295.23 868.408 1747.37
1295.2 868.258 1747.31
1295.22 868.408 1747.2
1295.2 868.258 1747.14
1295.22 868.408 1747.03
1295.2 868.258 1746.97
1295.22 868.408 1746.87
1295.2 868.258 1746.81
1295.22 868.408 1746.7
1295.2 868.258 1746.64
1295.22 868.408 1746.53
1295.2 868.258 1746.47
1295.22 868.408 1746.36
1295.2 868.258 1746.3
1295.23 868.408 1746.2
1295.2 868.258 1746.14
1295.23 868.408 1746.03
1295.21 868.258 1745.97
1295.23 868.408 1745.86
1295.21 868.258 1745.8
1295.23 868.408 1745.69
1295.21 868.258 1745.63
1295.23 868.408 1745.53
1295.21 868.258 1745.47
1295.23 868.408 1745.36
1295.21 868.258 1745.3
1295.23 868.408 1745.19
1295.21 868.258 1745.13
1295.24 868.408 1745.02
1295.21 868.258 1744.96
1295.24 868.408 1744.86
1295.21 868.258 1744.8
1295.24 868.408 1744.69
1295.22 868.258 1744.63
1295.24 868.408 1744.52
1295.22 868.258 1744.46
1295.24 868.408 1744.36
1295.22 868.258 1744.29
1295.3 868.408 1744.24
1295.33 868.258 1744.24
1295.47 868.408 1744.25
1295.5 868.258 1744.24
1295.63 868.408 1744.25
1295.67 868.258 1744.24
1295.79 868.408 1744.25
1295.81 868.258 1744.25
1295.93 868.408 1744.25
1295.95 868.258 1744.25
1296.07 868.408 1744.25
1296.09 868.258 1744.25
1296.2 868.408 1744.26
1296.23 868.258 1744.25
1296.34 868.408 1744.26
1296.36 868.258 1744.25
1296.48 868.408 1744.26
1296.5 868.258 1744.26
1296.62 868.408 1744.26
1296.64 868.258 1744.26
1296.75 868.408 1744.26
1296.78 868.258 1744.26
1296.89 868.408 1744.27
1296.92 868.258 1744.26
1297.03 868.408 1744.27
1297.05 868.258 1744.26
1297.17 868.408 1744.27
1297.19 868.258 1744.26
1297.31 868.408 1744.27
1297.33 868.258 1744.27
1297.44 868.408 1744.27
1297.47 868.258 1744.27
1297.58 868.408 1744.27
1297.6 868.258 1744.27
1297.72 868.408 1744.28
1297.74 868.258 1744.27
1297.86 868.408 1744.28
1297.88 868.258 1744.27
1297.99 868.408 1744.28
1298.02 868.258 1744.27
1298.13 868.408 1744.28
1298.16 868.258 1744.28
1298.27 868.408 1744.28
1298.29 868.258 1744.28
1298.41 868.408 1744.29
1298.43 868.258 1744.28
1298.55 868.408 1744.29
1298.57 868.258 1744.28
1298.68 868.408 1744.29
1298.71 868.258 1744.28
1298.82 868.408 1744.29
1298.84 868.258 1744.29
1298.96 868.408 1744.29
1298.98 868.258 1744.29
1299.1 868.408 1744.29
1299.12 868.258 1744.29
1299.23 868.408 1744.3
1299.26 868.258 1744.29
1299.37 868.408 1744.3
1299.4 868.258 1744.29
1299.51 868.408 1744.3
1299.53 868.258 1744.29
1299.65 868.408 1744.3
1299.67 868.258 1744.3
1299.84 868.408 1748.48
1299.78 868.258 1748.52
1299.74 868.408 1748.62
1299.69 868.258 1748.66
1299.64 868.408 1748.75
1299.58 868.258 1748.78
1299.53 868.408 1748.87
1299.46 868.258 1748.91
1299.4 868.408 1748.99
1299.34 868.258 1749.02
1299.28 868.408 1749.1
1299.21 868.258 1749.12
1299.14 868.408 1749.19
1299.07 868.258 1749.22
1299 868.408 1749.28
1298.93 868.258 1749.31
1298.85 868.408 1749.36
1298.78 868.258 1749.38
1298.7 868.408 1749.43
1298.63 868.258 1749.45
1298.54 868.408 1749.49
1298.47 868.258 1749.5
1298.38 868.408 1749.54
1298.31 868.258 1749.55
1298.22 868.408 1749.58
1298.14 868.258 1749.58
1298.06 868.408 1749.61
1297.98 868.258 1749.61
1297.89 868.408 1749.62
1297.81 868.258 1749.62
1297.72 868.408 1749.63
1297.64 868.258 1749.62
1297.55 868.408 1749.62
1297.48 868.258 1749.61
1297.39 868.408 1749.6
1297.31 868.258 1749.59
1297.22 868.408 1749.57
1297.15 868.258 1749.56
1297.06 868.408 1749.54
1296.98 868.258 1749.51
1296.9 868.408 1749.49
1296.83 868.258 1749.46
1296.74 868.408 1749.42
1296.67 868.258 1749.4
1296.59 868.408 1749.35
1296.52 868.258 1749.32
1296.45 868.408 1749.27
1296.38 868.258 1749.24
1296.3 868.408 1749.18
1296.24 868.258 1749.15
1296.17 868.408 1749.08
1296.1 868.258 1749.04
1296.04 868.408 1748.98
1295.98 868.258 1748.93
1295.92 868.408 1748.86
1295.86 868.258 1748.81
1295.81 868.408 1748.74
1295.75 868.258 1748.69
1295.7 868.408 1748.6
1295.65 868.258 1748.55
1295.61 868.408 1748.47
1295.56 868.258 1748.41
1295.52 868.408 1748.32
1295.48 868.258 1748.27
1299.73 867.958 1744.29
1299.76 867.808 1744.28
1299.9 867.958 1744.29
1299.93 867.808 1744.28
1300.06 867.958 1744.29
1300.1 867.808 1744.29
1300.18 867.958 1744.35
1300.15 867.808 1744.4
1300.17 867.958 1744.51
1300.15 867.808 1744.56
1300.17 867.958 1744.68
1300.15 867.808 1744.73
1300.17 867.958 1744.85
1300.15 867.808 1744.9
1300.17 867.958 1745.02
1300.15 867.808 1745.07
1300.17 867.958 1745.18
1300.15 867.808 1745.23
1300.17 867.958 1745.35
1300.15 867.808 1745.4
1300.17 867.958 1745.52
1300.14 867.808 1745.57
