x z sxx syy szz sxy sxz syz
1291.66 1748.88 -979089 -1.13549e+06 -1.88446e+06 -214242 -346520 61113.7
1291.18 1748.92 -971645 -1.11115e+06 -1.854e+06 -211579 -342089 61111.3
1291.18 1748.94 -975523 -1.11816e+06 -1.86504e+06 -212792 -343657 61364.3
1291.17 1748.95 -977580 -1.12241e+06 -1.86996e+06 -213341 -344189 61309.8
1291.17 1748.97 -973064 -1.12494e+06 -1.86766e+06 -213353 -345041 60803
1291.16 1748.98 -974067 -1.12855e+06 -1.8712e+06 -213523 -345671 60753.1
1290.65 1749.03 -970465 -1.1056e+06 -1.84468e+06 -211436 -341046 60770.6
1290.65 1749.05 -970313 -1.10933e+06 -1.85012e+06 -211420 -341908 60987.2
1290.65 1749.06 -971696 -1.11542e+06 -1.85534e+06 -212697 -343482 60869.3
1290.64 1749.07 -971383 -1.11942e+06 -1.85749e+06 -213175 -344201 60615.5
1290.64 1749.09 -972400 -1.12308e+06 -1.861e+06 -213318 -344829 60563.8
1290.1 1749.15 -968551 -1.10141e+06 -1.83756e+06 -211063 -340425 60644.1
1290.1 1749.16 -968969 -1.10343e+06 -1.84021e+06 -211248 -340823 60636.9
1290.1 1749.18 -966883 -1.10448e+06 -1.83697e+06 -211509 -341214 60253.1
1290.09 1749.19 -969529 -1.11548e+06 -1.85055e+06 -212756 -343610 60497.9
1290.09 1749.2 -971139 -1.11863e+06 -1.85116e+06 -214013 -344465 59906.2
1289.52 1749.27 -964299 -1.09279e+06 -1.82356e+06 -210739 -339321 60351.9
1289.52 1749.28 -964586 -1.09763e+06 -1.82787e+06 -210998 -340110 60214.7
1289.52 1749.29 -965423 -1.09956e+06 -1.82644e+06 -212276 -340822 59562.4
1289.51 1749.31 -965353 -1.10219e+06 -1.82788e+06 -212696 -341166 59251.2
1289.51 1749.32 -969142 -1.11438e+06 -1.84355e+06 -213622 -343864 59754.3
1288.91 1749.4 -961980 -1.0879e+06 -1.81529e+06 -210362 -338659 60208.1
1288.91 1749.41 -960431 -1.08849e+06 -1.80881e+06 -211815 -339326 59229.5
1288.91 1749.42 -960953 -1.09054e+06 -1.81152e+06 -211970 -339698 59224.6
1288.9 1749.43 -963092 -1.09738e+06 -1.81947e+06 -212315 -340501 59076.1
1288.9 1749.44 -964050 -1.10286e+06 -1.82416e+06 -212441 -341555 59104.5
1288.27 1749.53 -955797 -1.07814e+06 -1.79563e+06 -211066 -338016 59183.6
1288.27 1749.54 -957947 -1.08327e+06 -1.79986e+06 -211478 -338665 59054
1288.27 1749.55 -958463 -1.0853e+06 -1.80251e+06 -211611 -339029 59047.1
1288.27 1749.56 -958417 -1.08808e+06 -1.80399e+06 -212009 -339371 58720.7
1288.26 1749.57 -961601 -1.09777e+06 -1.81522e+06 -212053 -340890 58919.9
1287.6 1749.67 -954806 -1.07312e+06 -1.78636e+06 -211162 -337069 58926.7
1287.6 1749.68 -955248 -1.07772e+06 -1.79038e+06 -211160 -338010 58872.7
1287.6 1749.69 -955757 -1.07973e+06 -1.79297e+06 -211270 -338367 58863.6
1287.59 1749.7 -956258 -1.08426e+06 -1.7951e+06 -211576 -338981 58479.1
1287.59 1749.71 -956714 -1.08614e+06 -1.79747e+06 -211697 -339294 58456.8
1286.9 1749.82 -952203 -1.06687e+06 -1.77249e+06 -210818 -336248 58465.1
1286.9 1749.83 -952704 -1.06891e+06 -1.77508e+06 -210899 -336616 58456.3
1286.89 1749.84 -953633 -1.07358e+06 -1.78118e+06 -210974 -337524 58519.8
1286.89 1749.85 -954131 -1.07817e+06 -1.78328e+06 -211266 -338141 58124.7
1286.89 1749.86 -955510 -1.08207e+06 -1.7884e+06 -212230 -338886 57949.9
1286.16 1749.97 -948969 -1.06057e+06 -1.76191e+06 -210577 -335654 58282.5
1286.16 1749.98 -949453 -1.06258e+06 -1.76441e+06 -210633 -336016 58270.7
1286.15 1749.99 -949945 -1.06456e+06 -1.76688e+06 -210699 -336359 58255.3
1286.15 1750 -950435 -1.06916e+06 -1.76888e+06 -210977 -336969 57847.7
1286.15 1750.01 -950915 -1.07492e+06 -1.77428e+06 -211828 -338291 57615.1
1285.38 1750.13 -945463 -1.05392e+06 -1.75081e+06 -210377 -335117 58102.7
1285.38 1750.14 -945927 -1.0559e+06 -1.75323e+06 -210405 -335475 58087.5
1285.38 1750.15 -946877 -1.05941e+06 -1.75589e+06 -210351 -336074 58008.1
1285.37 1750.16 -947761 -1.06434e+06 -1.76011e+06 -211587 -336844 57495
1285.37 1750.16 -946828 -1.06531e+06 -1.75889e+06 -211560 -337146 57325
1284.56 1750.3 -942913 -1.04593e+06 -1.73788e+06 -210149 -334057 57781.1
1284.56 1750.31 -943332 -1.04786e+06 -1.7402e+06 -210151 -334414 57764
1284.56 1750.32 -943833 -1.05407e+06 -1.74643e+06 -211034 -336033 57664.6
1284.56 1750.32 -942397 -1.05617e+06 -1.74445e+06 -211266 -336373 57165.1
1284.56 1750.33 -942897 -1.0581e+06 -1.74675e+06 -211310 -336658 57130.8
1283.71 1750.48 -934040 -1.03237e+06 -1.71619e+06 -209786 -333056 57330.2
1283.71 1750.49 -935480 -1.03714e+06 -1.72036e+06 -210541 -334049 57068.5
1283.7 1750.49 -939340 -1.04428e+06 -1.72863e+06 -210689 -335027 57201.5
1283.7 1750.5 -939599 -1.04737e+06 -1.7282e+06 -210805 -335365 56704.6
1283.7 1750.51 -938777 -1.05036e+06 -1.73174e+06 -210915 -336281 56806.8
1282.81 1750.67 -929928 -1.02594e+06 -1.70337e+06 -209631 -333102 57118.3
1282.81 1750.67 -929371 -1.02755e+06 -1.70058e+06 -210151 -333797 56628
1282.81 1750.68 -929728 -1.02938e+06 -1.70269e+06 -210114 -334116 56597.4
1282.8 1750.68 -929824 -1.03272e+06 -1.70469e+06 -210412 -334457 56233.4
1282.8 1750.69 -930253 -1.03459e+06 -1.70681e+06 -210421 -334722 56185.3
1281.86 1750.86 -925840 -1.01796e+06 -1.68631e+06 -210195 -333330 56618.8
1281.86 1750.87 -924395 -1.01823e+06 -1.68378e+06 -210003 -333641 56430.3
1281.86 1750.87 -924720 -1.02001e+06 -1.68577e+06 -209942 -333948 56391.5
1281.86 1750.88 -925107 -1.02182e+06 -1.6878e+06 -209905 -334225 56348
1281.86 1750.88 -925282 -1.02528e+06 -1.6899e+06 -210214 -334523 55962.5
1280.87 1751.07 -915345 -1.00259e+06 -1.65901e+06 -209204 -332502 56053.4
1280.87 1751.07 -915525 -1.00417e+06 -1.66064e+06 -209089 -332809 56008.5
1280.87 1751.08 -915792 -1.00582e+06 -1.66237e+06 -209003 -333082 55958.8
1280.87 1751.08 -916139 -1.00752e+06 -1.6642e+06 -208942 -333322 55903.9
1280.87 1751.08 -916396 -1.01102e+06 -1.66637e+06 -209233 -333589 55518.6
1279.83 1751.28 -908845 -990431 -1.64007e+06 -209178 -332761 56078.4
1279.83 1751.29 -908975 -991846 -1.64139e+06 -209041 -333031 56024.1
1279.83 1751.29 -909107 -995886 -1.64656e+06 -209072 -333642 55915.1
1279.83 1751.29 -909441 -997509 -1.64822e+06 -208992 -333838 55847.6
1279.83 1751.3 -909777 -1.00103e+06 -1.65043e+06 -209259 -334050 55454.3
1278.74 1751.51 -901731 -978834 -1.62088e+06 -209526 -333535 56140.8
1278.74 1751.51 -901828 -980116 -1.62194e+06 -209378 -333753 56073.5
1278.74 1751.51 -902058 -981509 -1.62317e+06 -209256 -333920 55997.7
1278.74 1751.52 -901829 -984135 -1.62736e+06 -209009 -334421 55904.6
1278.73 1751.52 -902286 -985727 -1.62892e+06 -208924 -334500 55813.4
1277.59 1751.75 -889780 -962910 -1.59733e+06 -209443 -335080 56281.9
1277.59 1751.75 -892766 -968498 -1.60387e+06 -209703 -335502 56214.8
1277.59 1751.75 -893002 -969797 -1.60491e+06 -209562 -335580 56119.2
1277.59 1751.75 -893389 -971225 -1.60615e+06 -209438 -335599 56012.6
1277.59 1751.75 -893917 -972776 -1.60757e+06 -209327 -335563 55895.6
1293.85 1748.04 -993852 -1.14888e+06 -1.91734e+06 -214991 -347684 62627.4
1293.85 1748.05 -988640 -1.14624e+06 -1.91099e+06 -215194 -347957 62283.2
1293.84 1748.07 -988812 -1.14786e+06 -1.91316e+06 -215563 -348358 62237.2
1293.84 1748.09 -988845 -1.14994e+06 -1.91466e+06 -215907 -348856 62123.7
1293.83 1748.1 -990278 -1.15499e+06 -1.91809e+06 -216675 -349528 61773.8
1293.46 1748.1 -988074 -1.14152e+06 -1.90508e+06 -214636 -346893 62223.3
1293.46 1748.11 -988039 -1.14449e+06 -1.90791e+06 -214994 -347638 62236.1
1293.45 1748.13 -988234 -1.14614e+06 -1.91011e+06 -215345 -348036 62193.7
1293.45 1748.15 -989663 -1.15008e+06 -1.91342e+06 -215924 -348630 62052.1
1293.44 1748.16 -989775 -1.15342e+06 -1.91514e+06 -216423 -349202 61729.5
1293.04 1748.16 -987347 -1.1395e+06 -1.90158e+06 -214427 -346541 62166.8
1293.04 1748.18 -987590 -1.14126e+06 -1.9039e+06 -214751 -346946 62130.9
1293.04 1748.19 -987553 -1.14421e+06 -1.9067e+06 -215098 -347680 62145.1
1293.03 1748.21 -988389 -1.1484e+06 -1.90846e+06 -215838 -348203 61736.1
1293.03 1748.22 -989170 -1.15164e+06 -1.9118e+06 -216139 -348840 61679.3
1292.61 1748.23 -986507 -1.13726e+06 -1.89768e+06 -214195 -346156 62104.5
1292.61 1748.24 -986770 -1.13904e+06 -1.90003e+06 -214498 -346555 62071.9
1292.61 1748.26 -988222 -1.14403e+06 -1.90486e+06 -215102 -347407 62058.5
1292.6 1748.27 -987640 -1.14634e+06 -1.90469e+06 -215553 -347811 61677.2
1292.59 1748.29 -988452 -1.14963e+06 -1.90805e+06 -215826 -348443 61622.1
1292.16 1748.3 -985542 -1.13477e+06 -1.89337e+06 -213942 -345738 62035.6
1292.16 1748.31 -985825 -1.13657e+06 -1.89573e+06 -214221 -346130 62006.2
1292.15 1748.33 -987345 -1.14168e+06 -1.9007e+06 -214813 -346989 61997
1292.15 1748.34 -986767 -1.14404e+06 -1.9005e+06 -215243 -347385 61610.9
1292.14 1748.35 -984240 -1.14438e+06 -1.898e+06 -215345 -347849 61342.3
1291.68 1748.37 -984442 -1.13201e+06 -1.8886e+06 -213669 -345286 61959.5
1291.68 1748.38 -984742 -1.13383e+06 -1.89098e+06 -213924 -345671 61933.1
1291.68 1748.4 -986333 -1.13907e+06 -1.8961e+06 -214504 -346537 61928.1
1291.67 1748.41 -985757 -1.14147e+06 -1.89586e+06 -214913 -346926 61536.5
1291.66 1748.43 -983186 -1.14178e+06 -1.8932e+06 -214979 -347377 61264.3
1291.18 1748.44 -983272 -1.12711e+06 -1.87973e+06 -213614 -344527 61805.8
1291.18 1748.46 -985227 -1.13126e+06 -1.8845e+06 -214158 -345059 61749.8
1291.17 1748.47 -985113 -1.13493e+06 -1.88667e+06 -214360 -345895 61705.7
1291.17 1748.49 -984599 -1.13862e+06 -1.89073e+06 -214565 -346435 61453.5
1291.16 1748.5 -981980 -1.1389e+06 -1.88791e+06 -214596 -346873 61177.1
1290.65 1748.52 -977918 -1.1159e+06 -1.86171e+06 -213251 -342870 61232.5
1290.65 1748.54 -979516 -1.12209e+06 -1.86972e+06 -213573 -343891 61415.8
1290.65 1748.55 -979661 -1.12436e+06 -1.87108e+06 -213725 -344343 61310.6
1290.64 1748.56 -979639 -1.13036e+06 -1.87504e+06 -214272 -345463 61053
1290.64 1748.58 -980667 -1.13398e+06 -1.87859e+06 -214435 -346086 61006.4
1290.1 1748.61 -972751 -1.10702e+06 -1.8467e+06 -211939 -341118 60844.9
1290.1 1748.62 -978470 -1.11664e+06 -1.8605e+06 -213457 -342864 61081.8
1290.1 1748.63 -978598 -1.1189e+06 -1.86181e+06 -213574 -343307 60980.7
1290.09 1748.65 -973706 -1.12095e+06 -1.85959e+06 -213635 -344264 60698.9
1290.09 1748.66 -975298 -1.12406e+06 -1.86024e+06 -214886 -345110 60119.1
1289.52 1748.69 -972748 -1.1055e+06 -1.84243e+06 -211961 -340701 60693
1289.52 1748.71 -973186 -1.10753e+06 -1.84508e+06 -212129 -341091 60688.7
1289.52 1748.72 -973405 -1.11059e+06 -1.84462e+06 -214210 -342724 60046.2
1289.51 1748.73 -973052 -1.11471e+06 -1.84694e+06 -214620 -343447 59810.2
1289.51 1748.74 -973542 -1.12014e+06 -1.85312e+06 -214535 -344532 59973.7
1288.91 1748.79 -969312 -1.09672e+06 -1.82591e+06 -212909 -339912 59840.6
1288.91 1748.8 -969428 -1.09891e+06 -1.82695e+06 -212988 -340346 59730.5
1288.91 1748.81 -967885 -1.10102e+06 -1.82835e+06 -212882 -340909 59620
1288.9 1748.82 -971939 -1.11053e+06 -1.83907e+06 -214238 -342714 59526.6
1288.9 1748.83 -972184 -1.11406e+06 -1.84264e+06 -214404 -343451 59594.6
1288.27 1748.88 -967166 -1.09197e+06 -1.81776e+06 -212653 -339294 59676
1288.27 1748.89 -962976 -1.08998e+06 -1.81074e+06 -212506 -339439 59282.8
1288.27 1748.91 -963504 -1.09202e+06 -1.81342e+06 -212643 -339804 59279.4
1288.27 1748.92 -966197 -1.10061e+06 -1.82216e+06 -212895 -340875 59084.1
1288.26 1748.93 -971092 -1.11156e+06 -1.83741e+06 -214918 -343284 59293
1287.6 1748.98 -959687 -1.08021e+06 -1.79583e+06 -212159 -337899 59038.9
1287.6 1749 -960566 -1.08479e+06 -1.80181e+06 -212240 -338803 59104.3
1287.6 1749.01 -960525 -1.08761e+06 -1.80337e+06 -212609 -339158 58785.3
1287.59 1749.02 -961581 -1.0913e+06 -1.80656e+06 -212660 -339766 58721.1
1287.59 1749.03 -962984 -1.09519e+06 -1.81177e+06 -213615 -340506 58565
1286.9 1749.09 -957914 -1.07445e+06 -1.78472e+06 -211974 -337076 58701.4
1286.9 1749.1 -958424 -1.0765e+06 -1.78733e+06 -212057 -337442 58696
1286.89 1749.11 -959319 -1.08371e+06 -1.79298e+06 -212311 -338621 58388.6
1286.89 1749.12 -960753 -1.08768e+06 -1.79825e+06 -213274 -339384 58226
1286.89 1749.13 -961199 -1.08956e+06 -1.80059e+06 -213363 -339686 58207.7
1286.16 1749.2 -955019 -1.06856e+06 -1.77475e+06 -211793 -336489 58517.3
1286.16 1749.21 -955511 -1.07058e+06 -1.77727e+06 -211848 -336848 58508.6
1286.15 1749.22 -956017 -1.0752e+06 -1.77937e+06 -212109 -337473 58116.4
1286.15 1749.23 -957823 -1.08175e+06 -1.78804e+06 -213026 -338775 58025.9
1286.15 1749.24 -957006 -1.08292e+06 -1.78721e+06 -213029 -339104 57873.5
1285.38 1749.32 -951881 -1.06235e+06 -1.76429e+06 -211653 -335951 58332.9
1285.38 1749.33 -952351 -1.06434e+06 -1.76672e+06 -211680 -336304 58320.7
1285.38 1749.34 -954294 -1.06983e+06 -1.77218e+06 -212528 -337334 58094.2
1285.37 1749.34 -954215 -1.07278e+06 -1.77366e+06 -212849 -337656 57742.3
1285.37 1749.35 -953791 -1.07658e+06 -1.77633e+06 -212799 -338531 57666.6
1284.56 1749.44 -949666 -1.05473e+06 -1.7519e+06 -211472 -334866 58000.4
1284.56 1749.45 -951499 -1.06002e+06 -1.75699e+06 -212273 -335887 57768.8
1284.56 1749.46 -950770 -1.06309e+06 -1.76082e+06 -212374 -336841 57901.3
1284.56 1749.47 -949329 -1.06518e+06 -1.75883e+06 -212603 -337175 57404.8
1284.56 1749.47 -950116 -1.06716e+06 -1.75908e+06 -212466 -337469 57235.7
1283.71 1749.57 -947370 -1.05109e+06 -1.74303e+06 -212225 -335133 57600.4
1283.71 1749.58 -947753 -1.05298e+06 -1.74525e+06 -212188 -335476 57583.9
1283.7 1749.58 -946998 -1.05374e+06 -1.74155e+06 -211907 -335795 57284.9
1283.7 1749.59 -946979 -1.0569e+06 -1.74333e+06 -212205 -336130 56929.5
1283.7 1749.6 -946221 -1.05997e+06 -1.747e+06 -212325 -337049 57037.6
1282.81 1749.71 -943524 -1.04356e+06 -1.72861e+06 -212038 -334841 57297.3
1282.81 1749.71 -943874 -1.04542e+06 -1.73074e+06 -211975 -335182 57275.8
1282.81 1749.72 -942794 -1.04615e+06 -1.72902e+06 -211853 -335494 57106.5
1282.8 1749.72 -942805 -1.04936e+06 -1.73083e+06 -212131 -335821 56746
1282.8 1749.73 -943273 -1.05127e+06 -1.73302e+06 -212138 -336088 56705.9
1281.86 1749.85 -934288 -1.02857e+06 -1.70301e+06 -211733 -333917 56769.7
1281.86 1749.85 -932923 -1.02896e+06 -1.70063e+06 -211552 -334228 56583.7
1281.86 1749.86 -938458 -1.03753e+06 -1.71319e+06 -211746 -335216 56866.6
1281.86 1749.86 -938499 -1.04082e+06 -1.71508e+06 -212007 -335534 56498
1281.86 1749.87 -938968 -1.04273e+06 -1.71721e+06 -211998 -335786 56449.3
1280.87 1750 -924501 -1.01392e+06 -1.67667e+06 -210785 -332919 56155.6
1280.87 1750 -924689 -1.01553e+06 -1.67833e+06 -210666 -333222 56112.9
1280.87 1750.01 -924953 -1.01718e+06 -1.68007e+06 -210577 -333494 56066.1
1280.87 1750.01 -925287 -1.01888e+06 -1.68188e+06 -210512 -333737 56015
1280.87 1750.01 -925422 -1.02227e+06 -1.68383e+06 -210789 -334005 55628.7
1279.83 1750.16 -918958 -1.00263e+06 -1.65893e+06 -210784 -332897 56109.5
1279.83 1750.16 -919096 -1.00408e+06 -1.66028e+06 -210643 -333167 56057.2
1279.83 1750.16 -919112 -1.00805e+06 -1.66533e+06 -210657 -333788 55949.9
1279.83 1750.16 -919426 -1.00967e+06 -1.66697e+06 -210575 -333994 55886.6
1279.83 1750.17 -919623 -1.01307e+06 -1.66894e+06 -210831 -334220 55492.8
1278.74 1750.32 -913050 -992130 -1.64119e+06 -211118 -333241 56065.5
1278.74 1750.32 -913149 -993444 -1.64228e+06 -210968 -333467 56000.3
1278.74 1750.32 -913365 -994850 -1.64352e+06 -210845 -333651 55928.4
1278.74 1750.32 -913690 -996344 -1.64489e+06 -210747 -333793 55849.8
1278.73 1750.33 -913953 -1.00049e+06 -1.65018e+06 -210795 -334285 55717
1277.59 1750.49 -905429 -981843 -1.62487e+06 -211352 -334417 56067.1
1277.59 1750.49 -905494 -983028 -1.62573e+06 -211196 -334584 55986.5
1277.59 1750.49 -905697 -984329 -1.62676e+06 -211063 -334699 55896.9
1277.59 1750.49 -906032 -985739 -1.62797e+06 -210951 -334765 55798.7
1277.59 1750.49 -906489 -987252 -1.62933e+06 -210858 -334787 55692.5
1293.85 1747.71 -996270 -1.15199e+06 -1.92241e+06 -215510 -348076 62744.2
1293.85 1747.73 -995968 -1.1546e+06 -1.92472e+06 -215887 -348792 62734.9
1293.84 1747.74 -995945 -1.156e+06 -1.92656e+06 -216267 -349182 62675.1
1293.84 1747.76 -992584 -1.15477e+06 -1.92153e+06 -216735 -349363 62208.6
1293.83 1747.78 -992652 -1.15797e+06 -1.92324e+06 -217274 -349939 61894.1
1293.46 1747.75 -995834 -1.15045e+06 -1.91969e+06 -215362 -347787 62702.4
1293.46 1747.76 -995566 -1.15312e+06 -1.92209e+06 -215723 -348506 62698
1293.45 1747.78 -990827 -1.14947e+06 -1.91562e+06 -215936 -348468 62316.7
1293.45 1747.79 -992231 -1.15337e+06 -1.91894e+06 -216535 -349067 62175.9
1293.44 1747.81 -992323 -1.15664e+06 -1.92067e+06 -217055 -349641 61859.2
1293.04 1747.79 -995314 -1.14872e+06 -1.91665e+06 -215190 -347469 62656.3
1293.04 1747.8 -990115 -1.14611e+06 -1.91035e+06 -215374 -347740 62316.7
1293.04 1747.82 -991716 -1.14966e+06 -1.91444e+06 -215985 -348248 62244.7
1293.03 1747.83 -991136 -1.15191e+06 -1.91438e+06 -216474 -348666 61874.5
1293.03 1747.85 -991902 -1.1551e+06 -1.91774e+06 -216803 -349307 61818.7
1292.61 1747.83 -989495 -1.14114e+06 -1.90402e+06 -214825 -346640 62248.2
1292.61 1747.84 -989759 -1.14293e+06 -1.9064e+06 -215144 -347046 62215.6
1292.61 1747.86 -991153 -1.14782e+06 -1.91113e+06 -215754 -347892 62199.1
1292.6 1747.87 -990580 -1.15011e+06 -1.91104e+06 -216222 -348303 61825.3
1292.59 1747.89 -991380 -1.15336e+06 -1.91441e+06 -216522 -348937 61771.7
1292.16 1747.87 -988733 -1.13893e+06 -1.90015e+06 -214608 -346251 62188.5
1292.16 1747.88 -990511 -1.14279e+06 -1.90458e+06 -215189 -346777 62125.7
1292.15 1747.9 -990477 -1.14575e+06 -1.90741e+06 -215499 -347502 62147.2
1292.15 1747.91 -989910 -1.14808e+06 -1.90728e+06 -215944 -347904 61768.9
1292.14 1747.93 -990743 -1.15138e+06 -1.91067e+06 -216214 -348533 61717.3
1291.68 1747.92 -987846 -1.13646e+06 -1.89585e+06 -214372 -345830 62121.8
1291.68 1747.93 -989688 -1.14041e+06 -1.90038e+06 -214938 -346354 62062
1291.68 1747.94 -989565 -1.14396e+06 -1.90253e+06 -215182 -347181 62016.6
1291.67 1747.96 -989114 -1.1458e+06 -1.90309e+06 -215646 -347472 61704.6
1291.66 1747.97 -989979 -1.14914e+06 -1.90648e+06 -215884 -348094 61654.6
1291.18 1747.96 -993246 -1.13871e+06 -1.89705e+06 -215095 -345590 62156.9
1291.18 1747.98 -988851 -1.13604e+06 -1.89231e+06 -214907 -345642 61923.8
1291.17 1747.99 -988741 -1.13968e+06 -1.89452e+06 -215124 -346477 61881.5
1291.17 1748 -988180 -1.14325e+06 -1.89843e+06 -215331 -347008 61631.5
1291.16 1748.02 -985628 -1.14356e+06 -1.89578e+06 -215393 -347453 61362.2
1290.65 1748.01 -992595 -1.134e+06 -1.88906e+06 -215042 -344654 61850.6
1290.65 1748.03 -992454 -1.13762e+06 -1.89435e+06 -215054 -345487 62055.3
1290.65 1748.04 -987638 -1.13678e+06 -1.88935e+06 -214814 -345987 61803.3
1290.64 1748.05 -987921 -1.14069e+06 -1.89129e+06 -215198 -346568 61459.9
1290.64 1748.07 -984579 -1.13903e+06 -1.88708e+06 -215265 -346701 61204.5
1290.1 1748.06 -987147 -1.12494e+06 -1.87445e+06 -214545 -343490 61512.4
1290.1 1748.08 -991687 -1.13263e+06 -1.88587e+06 -214974 -344511 61741
1290.1 1748.09 -986641 -1.13213e+06 -1.88289e+06 -214477 -345084 61654.2
1290.09 1748.1 -986672 -1.13756e+06 -1.88559e+06 -214860 -346047 61366
1290.09 1748.12 -983731 -1.1352e+06 -1.87825e+06 -215973 -346371 60584.5
1289.52 1748.12 -985810 -1.12142e+06 -1.86836e+06 -214303 -342952 61406.7
1289.52 1748.13 -985941 -1.12369e+06 -1.86964e+06 -214397 -343395 61309.5
1289.52 1748.14 -986672 -1.12492e+06 -1.869e+06 -215678 -343982 60752
1289.51 1748.16 -978026 -1.12225e+06 -1.85741e+06 -215433 -344400 59994.8
1289.51 1748.17 -983324 -1.13387e+06 -1.8749e+06 -216451 -346270 60339.4
1288.91 1748.18 -981161 -1.11195e+06 -1.85022e+06 -214212 -341471 60459.8
1288.91 1748.19 -984917 -1.11929e+06 -1.8599e+06 -215310 -343082 60626.3
1288.91 1748.2 -984474 -1.12152e+06 -1.8607e+06 -215655 -343380 60306.9
1288.9 1748.21 -981382 -1.12312e+06 -1.85804e+06 -215604 -344178 60076.1
1288.9 1748.22 -977779 -1.12219e+06 -1.85561e+06 -216108 -344567 59707.4
1288.27 1748.24 -977451 -1.10384e+06 -1.83684e+06 -214094 -340456 60153.2
1288.27 1748.25 -977578 -1.10601e+06 -1.83785e+06 -214159 -340876 60046.4
1288.27 1748.26 -979557 -1.11554e+06 -1.84717e+06 -215230 -342873 59850.3
1288.27 1748.27 -980996 -1.11951e+06 -1.85261e+06 -216182 -343629 59712.7
1288.26 1748.28 -975955 -1.11791e+06 -1.84786e+06 -215845 -343973 59534.8
1287.6 1748.3 -975256 -1.09951e+06 -1.82743e+06 -213855 -339925 59888.9
1287.6 1748.31 -971414 -1.09733e+06 -1.822e+06 -213767 -340010 59603.8
1287.6 1748.32 -971883 -1.10176e+06 -1.82417e+06 -214060 -340625 59242.3
1287.59 1748.33 -979101 -1.115e+06 -1.84456e+06 -215971 -343045 59538.3
1287.59 1748.34 -980222 -1.1186e+06 -1.84683e+06 -216129 -343620 59466.4
1286.9 1748.37 -973850 -1.09221e+06 -1.81461e+06 -213788 -338651 59515
1286.9 1748.38 -970160 -1.0923e+06 -1.81202e+06 -213632 -339238 59284.7
1286.89 1748.38 -971663 -1.09886e+06 -1.81707e+06 -214765 -340289 58774.5
1286.89 1748.39 -972060 -1.10072e+06 -1.81939e+06 -214847 -340601 58761.9
1286.89 1748.4 -976208 -1.10787e+06 -1.83041e+06 -216022 -342143 59015.9
1286.16 1748.43 -966994 -1.08254e+06 -1.79716e+06 -213469 -337787 59042.9
1286.16 1748.44 -969174 -1.08834e+06 -1.80323e+06 -214349 -338851 58843.2
1286.15 1748.45 -969202 -1.0935e+06 -1.80777e+06 -214599 -339707 58583.4
1286.15 1748.46 -969605 -1.09537e+06 -1.81004e+06 -214662 -340013 58567
1286.15 1748.47 -968865 -1.0966e+06 -1.80937e+06 -214678 -340342 58423.8
1285.38 1748.51 -965307 -1.07566e+06 -1.78585e+06 -213287 -336653 58709
1285.38 1748.52 -966438 -1.08257e+06 -1.79336e+06 -214237 -338306 58653.4
1285.38 1748.52 -966209 -1.08532e+06 -1.79462e+06 -214520 -338626 58313
1285.37 1748.53 -966615 -1.08716e+06 -1.79681e+06 -214564 -338920 58291
1285.37 1748.54 -966153 -1.09087e+06 -1.7994e+06 -214511 -339779 58218.8
1284.56 1748.58 -964091 -1.07329e+06 -1.77897e+06 -214063 -336841 58317.9
1284.56 1748.59 -964478 -1.07518e+06 -1.78125e+06 -214055 -337178 58308.8
1284.56 1748.6 -963233 -1.07928e+06 -1.78428e+06 -214430 -338135 58116.5
1284.56 1748.61 -962401 -1.08035e+06 -1.7832e+06 -214399 -338448 57958
1284.56 1748.61 -963262 -1.08242e+06 -1.78365e+06 -214282 -338744 57800.4
1283.71 1748.66 -960903 -1.06691e+06 -1.76827e+06 -214059 -336411 58128.7
1283.71 1748.67 -961679 -1.06885e+06 -1.76856e+06 -213866 -336750 57986.8
1283.7 1748.68 -960779 -1.06983e+06 -1.76729e+06 -213789 -337076 57833.9
1283.7 1748.68 -960583 -1.07275e+06 -1.76872e+06 -214065 -337388 57478.2
1283.7 1748.69 -959935 -1.0759e+06 -1.77253e+06 -214202 -338302 57593.1
1282.81 1748.75 -957766 -1.0602e+06 -1.7551e+06 -213942 -336079 57816.3
1282.81 1748.75 -958110 -1.06204e+06 -1.7572e+06 -213885 -336408 57797.7
1282.81 1748.76 -957170 -1.06292e+06 -1.75574e+06 -213786 -336722 57638
1282.8 1748.77 -957501 -1.06558e+06 -1.75492e+06 -213960 -336906 57202.1
1282.8 1748.77 -957930 -1.06745e+06 -1.75706e+06 -213968 -337168 57165.4
1281.86 1748.84 -954313 -1.05265e+06 -1.741e+06 -213946 -335741 57571.4
1281.86 1748.84 -953259 -1.05338e+06 -1.73921e+06 -213801 -336066 57404.4
1281.86 1748.85 -953640 -1.05522e+06 -1.74129e+06 -213746 -336366 57376.8
1281.86 1748.85 -953497 -1.05828e+06 -1.74282e+06 -213989 -336665 57007.5
1281.86 1748.86 -953927 -1.06013e+06 -1.74487e+06 -213981 -336912 56962.9
1280.87 1748.93 -948518 -1.04395e+06 -1.72476e+06 -214011 -335695 57264.8
1280.87 1748.93 -948818 -1.0457e+06 -1.72664e+06 -213911 -336007 57232.8
1280.87 1748.94 -949172 -1.04748e+06 -1.72857e+06 -213838 -336289 57196.4
1280.87 1748.94 -949064 -1.05056e+06 -1.73011e+06 -214063 -336569 56821.3
