x z pbsig pbstate
1301.14 1745.31 -81.1973 3
1301.28 1745.09 504.508 3
1300.99 1748.63 77.4902 3
1296.49 1748.11 185.82 3
1296.51 1748.07 295.901 3
1300.83 1748.84 -163.242 3
1298.8 1750.13 45.3959 3
1296.66 1748.3 342.893 3
1296.76 1748.63 52.4245 3
1297.28 1749.4 73.1968 3
1296.67 1747.99 -25.9703 3
1296.44 1744.9 621.424 3
1296.59 1747.2 -331.416 3
1299.71 1749.84 42.9593 3
1301.22 1745.64 -159.353 3
1296.69 1745.8 -28.4941 3
1298.33 1750.03 -56.2866 3
1301 1745.22 -61.8066 3
1296.74 1748.35 955.288 3
1296.65 1746.14 -120.71 3
1296.73 1748.55 -8.3759 3
1296.6 1747.77 -49.4222 3
1297.77 1749.85 34.4619 3
1296.51 1746.92 27.0055 3
1301.23 1745.57 -348.928 3
1301.19 1745.97 8.28125 3
1300.99 1747.97 38.4676 3
1296.64 1745.68 -201.814 3
1297.54 1749.78 258.704 3
1296.43 1745.35 331.36 3
1298.02 1749.97 21.6022 3
1296.5 1745.85 -135.023 3
1296.84 1744.95 1833.89 3
1300.73 1748.89 232.855 3
1298.89 1750.17 151.271 3
1296.91 1749.19 -113.338 3
1296.71 1748.38 -208.621 3
1301.04 1747.98 103.276 3
1298.52 1750.1 70.5855 3
1300.19 1749.8 1366.46 3
1301.07 1748.46 502.731 3
1297.27 1749.39 -10.8896 3
1296.53 1746.9 -193.678 3
1296.46 1748.09 1911.12 3
1297.33 1749.45 51.9727 3
1301.22 1747.31 713.46 3
1298.2 1750.02 111.074 3
1296.57 1748.55 -122.598 3
1299.64 1749.98 118.545 3
1297.92 1749.98 1103.44 3
1296.66 1747.68 276.404 3
1301.08 1745.15 -662.189 3
1297 1748.98 -201.856 3
1298.44 1750.06 7.68249 3
1301.21 1747.42 1626.01 3
1301.09 1746.86 -265.824 3
1296.5 1748.07 913.749 3
1296.54 1745.6 344.331 3
1296.6 1745.49 283.281 3
1297.29 1749.33 175.067 3
1297.81 1749.82 90.4522 3
1296.71 1748.55 595.549 3
1296.57 1746.3 440.627 3
1301.02 1745.63 169.279 3
1297.51 1749.71 50.3722 3
1296.59 1745.77 154.975 3
1296.57 1747.93 516.209 3
1296.58 1745.64 649.377 3
1299.3 1750.02 10.3675 3
1301.13 1745.95 372.039 3
1298.06 1749.93 128.289 3
1296.78 1748.79 333.846 3
1296.69 1745.01 523.475 3
1301.07 1747.12 -19.1541 3
1296.58 1745.05 -29.2495 3
1300.98 1748.39 281.653 3
1298.68 1749.93 17.6766 3
1301.12 1747.85 -405.861 3
1297.12 1749.16 -82.8157 3
1296.57 1745.9 -210.029 3
1301.15 1748.13 676.356 3
1296.99 1749.34 2035.11 3
1296.42 1748.1 -82.6492 3
1296.62 1748.75 10.9129 3
1300.88 1749.02 1620.4 3
1297.31 1749.58 162.765 3
1296.59 1746.41 -126.566 3
1301.1 1748.46 199.406 3
1296.49 1746.09 842.069 3
1301.26 1746.67 46.7977 3
1300.94 1748.85 146.021 3
1300.91 1748.99 475.719 3
1297.81 1749.96 306.569 3
1298.49 1750.05 74.4793 3
1301.25 1747.4 108.069 3
1299.07 1750.08 2.50677 3
1298.27 1750.15 106.999 3
1300.72 1748.83 157.316 3
1296.83 1748.59 126.585 3
1300.58 1749.42 825.03 3
1296.96 1749.23 178.254 3
1299.62 1749.77 75.1683 3
1301.27 1745.5 -572.871 3
1296.68 1746.06 -7.40255 3
1296.44 1745.07 1942.35 3
1300.9 1748.68 30.4707 3
1296.59 1748.08 -234.494 3
1296.9 1749.11 633.245 3
1300.5 1749.37 -128.331 3
1301.18 1747.14 1377.8 3
1301.25 1746.44 -670.334 3
1300.19 1749.79 -20.3063 3
1296.7 1745.46 -68.2685 3
1296.58 1745.36 -41.8052 3
1299.09 1749.93 -213.155 3
1300.65 1749.15 351.676 3
1301.02 1748.23 72.1125 3
1299.25 1750.09 47.4951 3
1300.82 1748.95 394.789 3
1299.89 1749.85 89.9203 3
1301.19 1745.7 -116.931 3
1297.2 1749.36 196.512 3
1298.31 1750.04 127.169 3
1301.08 1747.44 186.88 3
1301.06 1745.68 -229.457 3
1299.55 1750.02 46.8723 3
1296.9 1748.76 335.444 3
1296.67 1748.35 195.583 3
1301.25 1746.67 -151.183 3
1300.9 1748.73 860.397 3
1296.69 1748.39 206.231 3
1301.18 1747.73 476.341 3
1301.27 1746.73 120.252 3
1296.67 1748.67 672.285 3
1301.14 1747.81 126.717 3
1297.83 1749.81 -65.3276 3
1296.66 1748.3 27.4569 3
1301.03 1745.99 2.15471 3
1296.58 1747.24 -489.431 3
1296.68 1746.45 92.8935 3
1298.16 1749.88 -103.267 3
1301 1748.57 181.958 3
1296.55 1745.56 -363.04 3
1296.77 1748.68 297.663 3
1300.88 1748.62 0.550895 3
1300.85 1748.64 52.4184 3
1296.62 1745.7 20.4058 3
1296.57 1747.78 189.783 3
1301.1 1747.24 459.173 3
1297.69 1749.9 -74.8796 3
1297.72 1749.88 57.1466 3
1296.6 1746.24 559.628 3
1298.24 1750.06 -34.4587 3
1296.46 1744.99 340.71 3
1299.7 1749.94 53.2089 3
1296.56 1748.32 763.879 3
1301.15 1746.86 -256.031 3
1301.14 1747.24 176.889 3
1301.28 1745.39 -1075.87 3
1297.06 1749.44 806.392 3
1301.15 1746.74 -102.836 3
1297.35 1749.56 222.216 3
1301.18 1745.13 139.082 3
1300.65 1749.21 113.595 3
1301.03 1747.65 -258.147 3
1301.1 1747.36 85.9078 3
1298.41 1750.12 547.763 3
1296.58 1746.61 180.73 3
1296.85 1744.99 -341.585 3
1296.9 1748.88 -80.8397 3
1296.46 1745.07 -642.554 3
1296.64 1748.37 -90.8801 3
1296.51 1746.26 -371.574 3
1298.56 1750.11 125.909 3
1300.99 1745.05 -371.396 3
1301.09 1747.76 530.157 3
1296.6 1747.19 234.704 3
1301.01 1746.53 34.2481 3
1296.55 1747.38 -260.873 3
1299.08 1750.2 114.672 3
1300.05 1749.82 471.601 3
1301.11 1745.08 4.78458 3
1297.61 1749.85 176.135 3
1298.61 1750.07 46.0722 3
1301.09 1745.86 311.57 3
1298.28 1750.04 -199.111 3
1296.61 1745.69 229.15 3
1301.09 1747.78 54.3779 3
1300.87 1749.02 1222.08 3
1297.41 1749.44 394.919 3
1297.62 1749.6 -150.249 3
1297.25 1749.64 575.949 3
1301.27 1746.77 250.988 3
1301.14 1748.35 24.5903 3
1296.59 1746.93 -186.09 3
1301.08 1748.55 156.961 3
1296.74 1745.08 -457.453 3
1297.93 1749.75 -33.0336 3
1301.08 1748.19 311.866 3
1298.5 1750.01 -22.4314 3
1300.75 1749.13 -42.6881 3
1296.6 1745.4 135.046 3
1300.98 1745.23 280.882 3
1296.69 1748.72 -61.8559 3
1296.75 1748.76 -229.03 3
1298.92 1750.21 262.054 3
1299.51 1749.91 35.6122 3
1297.24 1749.33 -3.36175 3
1297.18 1749.22 -10.1829 3
1300.77 1748.77 667.433 3
1298.12 1750.01 192.194 3
1300.35 1749.66 361.157 3
1299.29 1749.97 89.9035 3
1300.19 1749.68 145.669 3
1301.1 1748.65 674.157 3
1296.6 1747.73 66.5454 3
1298.92 1750.13 17.0638 3
1301.1 1747.24 767.601 3
1298.92 1749.93 10.4726 3
1300.57 1749.46 1384.96 3
1298.19 1750 27.3047 3
1301.17 1746.26 198.462 3
1300.14 1749.66 142.844 3
1299.88 1749.84 226.099 3
1296.51 1746.52 -177.226 3
1301.09 1748.15 35.9288 3
1300.7 1749.27 -147.999 3
1298.66 1750.15 134.919 3
1298.49 1749.95 -319.301 3
1300.84 1748.96 8.0754 3
1296.56 1746.73 -155.686 3
1296.6 1746.79 561.808 3
1299.75 1749.85 3.73722 3
1301.09 1748.13 -157.464 3
1297.5 1749.82 932.29 3
1296.54 1746.14 -650.526 3
1301.07 1748.35 742.163 3
1301.09 1747.89 0.00955399 3
1296.49 1745.77 123.177 3
1300.85 1748.88 112.707 3
1296.49 1747.73 561.308 3
1296.51 1744.89 133.496 3
1300.94 1748.39 325.567 3
1300.49 1749.25 149.591 3
1299.55 1750.01 65.4877 3
1296.51 1746.39 1530.69 3
1296.57 1747.21 750.507 3
1296.54 1745.32 -463.742 3
1296.51 1747.74 1027.85 3
1300.25 1749.66 62.5442 3
1301.08 1746.71 103.899 3
1297.15 1749.37 259.109 3
1301.25 1747.7 1372.94 3
1301.06 1747.37 -175.624 3
1299.24 1749.92 -533.747 3
1301.19 1745.76 -216.516 3
1296.6 1745.26 -474.542 3
1296.62 1747.82 251.249 3
1296.61 1746.85 -220.619 3
1301.24 1748.09 373.369 3
1296.5 1748.16 1158.91 3
1296.67 1746.88 -75.1928 3
1301.08 1747.22 479.731 3
1301.14 1746.33 -80.7648 3
1296.48 1747.3 -893.759 3
1296.69 1745.49 -291.349 3
1296.55 1748.18 -34.958 3
1296.56 1747.79 695.991 3
1296.47 1747.41 137.998 3
1299.29 1750.01 43.5166 3
1301.02 1745.32 -356.642 3
1296.6 1748.72 -145.31 3
1296.61 1747.45 258.751 3
1301.08 1748.53 -393.583 3
1296.65 1745.2 4.39516 3
1301.17 1747.47 800.148 3
1296.43 1745.66 2022.23 3
1301.12 1745.17 62.8267 3
1297.24 1749.25 227.032 3
1296.69 1745.65 -145.337 3
1301.25 1746.24 336.743 3
1296.72 1748.9 1154.71 3
1300.25 1749.57 298.462 3
1296.65 1747.39 515.218 3
1301.09 1745.89 125.713 3
1299.57 1750.07 658.021 3
1299.08 1750.12 -18.0838 3
1296.69 1745.74 -128.264 3
1296.73 1748.84 428.685 3
1301.24 1747.4 208.208 3
1301.1 1747.28 -580.983 3
1296.59 1748.09 472.049 3
1301.22 1745.56 -22.3005 3
1296.63 1746.49 42.3191 3
1300.3 1749.67 131.852 3
1296.56 1747.27 -101.901 3
1297.24 1749.24 286.888 3
1296.59 1746.17 609.731 3
1296.59 1746.12 -303.382 3
1297.1 1749.17 78.3408 3
1299.9 1749.74 197.306 3
1297.25 1749.33 89.8485 3
1301.01 1746.56 28.0291 3
1301.15 1745.78 463.237 3
1300.87 1748.82 110.858 3
1296.81 1748.56 329.918 3
1301.26 1746.65 -231.896 3
1301.26 1747.8 458.876 3
1300.92 1748.85 442.555 3
1297.04 1749.41 1428.06 3
1301.25 1746.55 350.039 3
1299.61 1749.9 -111.084 3
1301.27 1745.11 -708.398 3
1296.56 1748.05 -241.119 3
1300.81 1748.91 552.22 3
1296.68 1748.53 -68.7013 3
1296.59 1745.14 -622.936 3
1301.16 1745.2 -320.14 3
1296.57 1746.54 -40.4931 3
1301.1 1746.54 332.057 3
1296.52 1745.1 262.531 3
1301.08 1747.13 277.498 3
1301 1748.43 213.94 3
1299.16 1749.96 77.4683 3
1296.67 1746.21 168.932 3
1296.91 1749.07 -146.605 3
1301.04 1747.13 292.531 3
1301.07 1746.52 523.351 3
1296.69 1745.3 -734.283 3
1301.18 1745.53 43.5659 3
1296.45 1747.02 285.895 3
1301.12 1745.26 -58.1723 3
1301.19 1747.88 73.711 3
1298.75 1750.04 -89.2068 3
1296.47 1745.18 1519.63 3
1301.02 1745.89 12.9747 3
1300.42 1749.27 -264.09 3
1299.57 1749.96 49.1725 3
1296.65 1747.41 298.416 3
1301 1748.74 688.841 3
1297.54 1749.85 198.808 3
1296.63 1747.75 -62.2499 3
1296.53 1746.61 110.65 3
1301.21 1745.54 -13.7697 3
1300.88 1748.5 271.882 3
1301.11 1747.94 172.15 3
1296.65 1748.77 1604.12 3
1301.03 1748.11 109.801 3
1301.09 1745.95 1.48287 3
1301.13 1746.48 -251.969 3
1300.31 1749.45 122.827 3
1298.41 1749.91 174.906 3
1296.42 1746.16 2455.99 3
1300.87 1748.91 668.88 3
1300.34 1749.6 22.0431 3
1301.24 1747.38 -2.7156 3
1301.06 1745.75 -175.25 3
1298.73 1750.19 19.6383 3
1298.61 1750.1 81.2209 3
1296.46 1745.93 1746.6 3
1301.24 1747.41 -819.948 3
1296.49 1748.4 1604.28 3
1296.64 1747.14 672.041 3
1301.13 1746.84 19.0663 3
1301.13 1747.04 287.372 3
1296.58 1748.61 444.579 3
1301.28 1746.3 269.688 3
1301.22 1747.02 530.415 3
1301.04 1746.89 -216.813 3
1296.47 1747.9 193.998 3
1301.02 1746.3 39.5177 3
1298.83 1750.06 26.2979 3
1301.3 1745.06 -43.9682 3
1296.63 1747.75 -191.892 3
1296.64 1747.53 -265.311 3
1300.83 1748.76 91.9039 3
1297.27 1749.29 1033.1 3
1296.69 1745.32 -246.352 3
1296.45 1747.94 451.894 3
1296.53 1746.06 1210.84 3
1296.54 1746.1 53.1733 3
1301.02 1745.6 -170.115 3
1300.4 1749.57 195.639 3
1300.96 1748.42 118.485 3
1301.02 1748.66 621.018 3
1300.52 1749.51 1462.06 3
1298.64 1749.95 54.324 3
1296.68 1746.66 38.8796 3
1300.06 1749.68 -151.58 3
1298.62 1750.13 23.2171 3
1296.55 1745.58 -16.5152 3
1296.51 1747.23 299.758 3
1296.62 1748.39 -0.195883 3
1301.22 1745.12 -236.133 3
1299.14 1750.03 76.4108 3
1301.24 1746.5 717.917 3
1301.26 1747.82 1040.85 3
1301.17 1748.31 77.059 3
1298.96 1750.02 -172.966 3
1296.59 1746.4 -58.0524 3
1301.07 1745.37 -143.675 3
1296.5 1746.28 216.059 3
1300.64 1749.32 -59.8673 3
1296.49 1747.36 412.88 3
1301.08 1745.53 -271.739 3
1296.6 1746.81 182.895 3
1296.62 1745.73 -432.969 3
1301.14 1745.92 -128.314 3
1296.67 1747.45 148.289 3
1301.05 1746.78 130.842 3
1297.59 1749.56 69.934 3
1301.03 1745.58 96.7742 3
1301.2 1747.24 352.006 3
1301.01 1746.06 36.3231 3
1296.66 1747.55 -57.3309 3
1297.65 1749.72 -101.639 3
1296.69 1748.8 369.381 3
1298.27 1750 -14.5184 3
1299.78 1749.87 62.2646 3
1300.73 1749.23 89.9998 3
1296.52 1746.32 -174.681 3
1298.33 1750.05 45.9555 3
1296.48 1746.01 298.81 3
1301.24 1746.71 2022.51 3
1297.89 1749.83 166.78 3
1299.49 1749.9 -61.1203 3
1300.25 1749.51 94.9116 3
1300.99 1747.63 -67.7875 3
1296.53 1747.37 -319.165 3
1301.12 1746.07 371.731 3
1296.57 1746.73 -94.3319 3
1297.44 1749.62 66.73 3
1297.93 1749.98 84.5678 3
1296.55 1746.32 62.1159 3
1296.76 1748.38 252.698 3
1300.27 1749.42 -117.938 3
1301.07 1748.47 29.8229 3
1297.33 1749.57 396.56 3
1296.42 1746.63 3045.11 3
1296.54 1745.32 -544.098 3
1296.56 1747.99 -53.5135 3
1297.12 1749.16 -56.8073 3
1300.86 1749.12 369.097 3
1298.01 1749.87 204.121 3
1299.7 1750.02 287.212 3
1300.48 1749.29 69.5013 3
1298.65 1750.03 152.75 3
1300.18 1749.68 16.0592 3
1296.43 1747.98 285.572 3
1300.95 1748.21 171.422 3
1296.59 1748.61 -163.034 3
1301.21 1746.02 110.674 3
1296.57 1746.88 39.2009 3
1300.44 1749.42 50.8329 3
1301.27 1747.18 1378.59 3
1300.94 1748.72 330.861 3
1297.71 1749.76 -4.30976 3
1301.23 1747.61 233.968 3
1297.58 1749.63 75.9941 3
1296.6 1745.4 -143.188 3
1301.02 1748.25 385.611 3
1296.44 1745.46 -537.847 3
1297.78 1749.81 42.3591 3
1301.21 1746.28 388.847 3
1297.6 1749.87 23.1853 3
1301.16 1748.02 -577.6 3
1301.17 1745.37 727.396 3
1300.91 1745.15 -311.992 3
1300.81 1749.11 1964.46 3
1301 1748.43 -171.754 3
1299.31 1750.16 -8.58352 3
1300.85 1749.12 917.623 3
1301.07 1745.48 -369.988 3
1301.21 1745.2 31.3895 3
1297.98 1749.81 62.1627 3
1299.1 1749.93 -207.425 3
1301.28 1746.28 370.92 3
1299.57 1749.87 5.80787 3
1301.13 1745.77 -396.884 3
1299.8 1749.73 96.8176 3
1299.8 1749.69 334.333 3
1299.33 1749.87 76.4393 3
1296.49 1748.33 3024.9 3
1296.39 1747.6 -35.5826 3
1296.39 1747.46 149.423 3
1298.58 1749.99 53.6322 3
1296.92 1748.82 131.514 3
1296.43 1747.8 3013.3 3
1298.48 1750.02 -112.825 3
1301.11 1747.33 375.628 3
1297.08 1749.48 1976.27 3
1296.6 1748.49 883.061 3
1297.9 1749.83 1.72919 3
1297.49 1749.5 88.3089 3
1300.71 1749.04 -17.8793 3
1298.53 1750.17 383.069 3
1296.63 1745.41 -40.6389 3
1297.55 1749.71 -6.11712 3
1300 1749.87 567.238 3
1300.12 1749.67 171.071 3
1296.41 1746.58 2760.92 3
1296.59 1747.26 -196.443 3
1297.31 1749.69 1149.72 3
1296.52 1748.52 98.5786 3
1296.71 1748.64 7.75719 3
1300.72 1748.96 296.888 3
1301.06 1748.59 553.1 3
1301.07 1748.65 2344.16 3
1301.25 1747.94 842.557 3
1297.49 1749.77 678.34 3
1296.5 1747 901.721 3
1300.1 1749.67 26.4226 3
1301.06 1745.84 -15.6743 3
1297.37 1749.47 64.0082 3
1298.97 1750.08 202.9 3
1297.86 1749.71 26.7133 3
1300.32 1749.69 723.467 3
1299.6 1750.08 546.024 3
1297.73 1749.69 180.22 3
1297.9 1750.02 -17.2853 3
1297.02 1749.05 87.2756 3
1296.68 1746.4 228.194 3
1296.64 1745.65 52.1136 3
1298.78 1749.99 153.006 3
1298.99 1750.06 40.4101 3
1297.7 1749.73 52.9811 3
1301.12 1745.54 -407.87 3
1298.42 1750.04 50.5863 3
1296.6 1746.22 -170.445 3
1300.11 1749.57 -35.2653 3
1296.67 1747.12 139.203 3
1299.19 1749.98 -7.51485 3
1301.04 1747.77 4.22527 3
1296.89 1748.98 -19.801 3
1296.45 1745.34 -336.885 3
1301.14 1747.12 49.6317 3
1299.6 1750.02 40.4059 3
1296.54 1746.2 395.959 3
1300.6 1749.34 141.114 3
1299.73 1749.92 86.0762 3
1301.09 1745.03 53.3357 3
1298.63 1749.94 13.0904 3
1301.24 1745.76 83.7514 3
1298.15 1750 154.269 3
1296.6 1745.55 -533.54 3
1296.54 1746.13 528.332 3
1301.3 1745.3 -164.845 3
1300.85 1749.07 1337.78 3
1301.07 1748.72 345.649 3
1297.72 1749.84 127.614 3
1301.06 1748.14 -231.671 3
1301.02 1748.19 483.688 3
1296.47 1747.48 6.7141 3
1296.57 1746.23 -183.627 3
1296.58 1746.01 -147.568 3
1296.59 1748.75 88.2338 3
1296.45 1745.44 1047.78 3
1300.86 1748.99 72.8918 3
1296.76 1748.51 -42.8281 3
1301.12 1747.58 -127.242 3
1301.27 1746.37 3211.27 3
1300.92 1745.13 -434.049 3
1301 1748.35 -293.305 3
1297.83 1749.89 -1.00608 3
1300.69 1749.07 98.4442 3
1296.92 1749.08 538.96 3
1296.68 1746.39 33.165 3
1296.79 1748.91 766.288 3
1301.08 1747.61 223.642 3
1297.98 1749.86 16.236 3
1300.79 1748.88 48.5636 3
1296.83 1745.12 -173.147 3
1299.78 1750.02 -0.367382 3
1296.76 1745.18 267.428 3
1301.25 1747.42 -504.662 3
1300.35 1749.32 210.61 3
1296.6 1745.91 -48.5141 3
1301.03 1745.33 -336.098 3
1301.14 1748.35 1043.85 3
1296.41 1746.15 3572.33 3
1298.84 1750.11 -43.7428 3
1300.08 1749.79 361.184 3
1298.02 1749.89 15.1175 3
1296.72 1748.58 -31.7125 3
1301.16 1745.32 -127.898 3
1298.5 1749.96 -133.607 3
1300.73 1748.89 75.319 3
1300.74 1749.07 443.174 3
1298.52 1750.05 39.8464 3
1301.11 1747.55 536.24 3
1296.6 1748.16 -112.076 3
1297.29 1749.41 -101.006 3
1301 1747.37 60.3548 3
1300.85 1748.96 150.584 3
1296.49 1746.88 844.191 3
1299.47 1749.92 95.6669 3
1299.1 1749.97 -274.459 3
1301.21 1746.32 130.281 3
1301.16 1748.15 -35.7875 3
1301.25 1747.25 -87.6357 3
1297.41 1749.68 507.316 3
1296.73 1745.07 0.161957 3
1296.51 1745.13 -43.5022 3
1296.59 1746.12 655.288 3
1301.23 1747.46 427.204 3
1299.59 1749.93 25.2522 3
1296.44 1748.06 645.016 3
1301.15 1747.57 44.5126 3
1301.1 1747.97 605.765 3
1296.92 1748.95 328.193 3
1299.76 1749.83 54.0861 3
1296.57 1746.79 267.293 3
1297.05 1749.2 23.0617 3
1296.46 1745.15 232.495 3
1296.45 1745.94 -132.67 3
1301.03 1748.76 730.958 3
1297.17 1749.16 499.658 3
1297.77 1749.71 -416.726 3
1297.01 1749.35 1419.2 3
1296.47 1748.1 1471.98 3
1301.14 1745.55 -299.325 3
1296.7 1748.83 203.609 3
1296.54 1747.26 -390.534 3
1296.57 1747.74 -266.126 3
1296.97 1749 274.684 3
1296.54 1744.98 211.225 3
1296.6 1745.69 -168.489 3
1300.28 1749.5 125.949 3
1296.72 1748.86 1052.33 3
1301.03 1747.31 -231.786 3
1301.29 1745.07 83.9494 3
1300.91 1748.77 -326.944 3
1300.98 1748.76 306.742 3
1296.63 1748.43 36.5092 3
1296.62 1745.1 170.588 3
1299.52 1749.87 117.445 3
1296.6 1745.21 -168.522 3
1296.42 1746.1 -182.648 3
1301.12 1748.07 -500.859 3
1299.67 1749.76 117.914 3
1299.01 1749.93 2.99874 3
1299.51 1749.86 -125.28 3
1301.15 1745.88 192.489 3
1299.8 1749.78 112.352 3
1299.61 1750.09 83.6559 3
1299.26 1750.1 76.8891 3
1301.16 1748.33 1320.9 3
1297.21 1749.32 300.278 3
1299.11 1749.99 55.4771 3
1296.44 1746.59 2385.97 3
1301.04 1745.85 -178.435 3
1296.85 1748.99 569.767 3
1296.89 1748.84 100.342 3
1300.93 1745.15 -145.103 3
1296.57 1745.25 -91.6782 3
1296.54 1747.55 715.39 3
1301.29 1745.36 1843.9 3
1296.52 1745.48 811.938 3
1301.1 1745.25 -145.083 3
1296.52 1747.71 -18.5356 3
1296.57 1748.46 17.1621 3
1296.54 1747.98 -356.287 3
1301 1747.32 -7.32328 3
1296.98 1749.28 118.562 3
1301.09 1746.04 95.0274 3
1298.65 1750.01 20.5508 3
1299.9 1749.92 772.173 3
1296.45 1748.18 2669.24 3
1300.9 1745.03 -447.826 3
1301.23 1746.37 -488.261 3
1301.08 1745.3 22.8063 3
1301.04 1747.63 445.948 3
1298.51 1749.92 25.5806 3
1301.2 1745.54 -206.294 3
1299.59 1750.02 181.663 3
1301.2 1748.15 697.713 3
1299.62 1749.81 -26.4208 3
1296.49 1747.79 -260.265 3
1296.61 1744.99 316.547 3
1296.61 1744.98 -69.9506 3
1296.63 1745.78 46.2531 3
1296.5 1747.62 -199.26 3
1301.28 1746.65 263.492 3
1297.74 1749.65 188.906 3
1301.19 1746.92 -796.709 3
1299.57 1749.91 -122.38 3
1299.53 1749.91 -55.0596 3
1301.08 1745.96 -96.1759 3
1301.02 1746.11 -55.0529 3
1301.06 1745.32 -555.942 3
1297.54 1749.69 165.534 3
1299.31 1750.07 266.2 3
1296.87 1748.8 289.453 3
1296.51 1748.46 553.194 3
1301.29 1745.79 510.371 3
1296.43 1745.5 410.351 3
1298.6 1749.98 22.5495 3
1300.26 1749.51 -54.9329 3
1301.17 1746 280.868 3
1297.57 1749.67 -45.1802 3
1299.74 1750.02 24.2713 3
1298.17 1750.05 158.649 3
1297.3 1749.39 64.3986 3
1296.57 1745.89 -638.619 3
1300.12 1749.66 202.77 3
1301.2 1747.68 426.104 3
1301.17 1747.8 -503.887 3
1298.96 1750.03 15.4886 3
1296.55 1747.38 -190.236 3
1300.88 1745.07 -299.916 3
1301.13 1745.68 3.26582 3
1296.45 1746.47 2089.95 3
1296.66 1746.41 -61.739 3
1297.33 1749.37 -254.129 3
1299.09 1750.01 -153.793 3
1297.06 1749.1 -160.349 3
1297.08 1749.08 139.338 3
1301.17 1747.31 18.573 3
1297.99 1749.9 69.886 3
1301.2 1746.6 40.7789 3
1301.18 1745.68 -448.229 3
1296.63 1748.27 54.3582 3
1296.45 1745.36 -543.682 3
1297.54 1749.71 23.8117 3
1301.24 1747.66 2938.8 3
1301.18 1745.99 810.046 3
1296.69 1745.81 -21.9373 3
1297.46 1749.61 178.931 3
1296.53 1745.87 150.271 3
1296.89 1749.03 464.887 3
1301.04 1748.78 666.749 3
1301.12 1748.27 183.58 3
1296.9 1749.19 272.557 3
1296.63 1747.92 119.139 3
1300.95 1748.23 523.473 3
1301.06 1745.43 134.075 3
1299.24 1750.19 104.268 3
1301.04 1746.18 228.315 3
1296.59 1746.06 -338.189 3
1296.79 1745.1 -364.629 3
1297.37 1749.69 1100.17 3
1301.27 1746.24 665.845 3
1299.44 1750.05 203.867 3
1300.24 1749.42 388.405 3
1301.13 1748.55 21.3225 3
1296.57 1744.91 143.646 3
1296.51 1746.09 -78.8144 3
1298.04 1750.07 524.871 3
1296.6 1747.06 -486.126 3
1301.25 1745.86 2828.44 3
1301.05 1746.82 462.453 3
1297.4 1749.67 22.5035 3
1301.03 1746.04 74.1798 3
1296.55 1745.15 -162.783 3
1296.6 1746.56 18.4258 3
1299.8 1749.91 12.0532 3
1300.24 1749.75 62.9371 3
1301.07 1746.96 -137.468 3
1297.19 1749.55 915.298 3
1300.92 1748.87 878.476 3
1297.7 1749.68 258.779 3
1300.39 1749.37 126.506 3
1301.16 1745.22 43.8724 3
1296.45 1748.25 1932.43 3
1299.18 1750.02 -32.8075 3
1301.01 1746.96 -51.6828 3
1300.21 1749.66 366.368 3
1300.18 1749.71 410.938 3
1296.66 1746.16 -128.267 3
1297.69 1749.73 -278.776 3
1301.19 1746.59 130.05 3
1296.92 1748.78 264.574 3
1296.55 1745.15 -643.742 3
1296.57 1745.27 -512.563 3
1296.53 1748.46 453.278 3
1300.99 1745.22 -98.2072 3
1301.23 1746.51 270.646 3
1296.83 1748.66 -186.633 3
1298.84 1750.04 14.3309 3
1296.52 1746.49 -398.238 3
1301.18 1745.44 523.888 3
1296.73 1748.44 -282.616 3
1297.13 1749.18 167.569 3
1296.45 1747.33 -534.916 3
1301.01 1748.3 242.779 3
1296.65 1747.78 437.171 3
1296.57 1746.17 413.647 3
1296.75 1748.57 432.309 3
1296.78 1748.61 32.7502 3
1300.98 1748.53 -115.418 3
1299.72 1749.91 104.728 3
1301.09 1748.55 -376.783 3
1301.09 1746.22 28.9215 3
1296.68 1746.44 40.8505 3
1296.46 1745.25 740.136 3
1297.52 1749.55 -5.47786 3
1301.05 1748.27 15.4529 3
1298.65 1750.14 76.6194 3
1296.46 1748.33 147.197 3
1296.45 1748.24 109.925 3
1297.68 1749.86 158.386 3
1296.56 1746.32 51.0877 3
1301.26 1747.04 3513.01 3
1301.11 1748.25 -395.572 3
1300.31 1749.43 157.538 3
1296.6 1745.78 -311.059 3
1301.27 1745.44 373.644 3
1301.14 1745.79 785.961 3
1301.21 1745.13 -165.91 3
1296.59 1746.4 113.698 3
1296.76 1745.03 -159.834 3
1298.2 1750.09 295.382 3
1300.83 1748.99 57.7389 3
1301.2 1746.61 -539.549 3
1299.13 1749.91 50.9115 3
1301.09 1745.71 239.821 3
1296.44 1747.3 -75.2551 3
1299.93 1749.87 277.277 3
1298.88 1750.04 54.8461 3
1296.46 1745.53 2190.24 3
1296.5 1745 -267.06 3
1296.45 1745.09 396.058 3
1297.03 1749.15 -18.5971 3
1301.23 1746.22 48.7675 3
1301.25 1746.21 34.6288 3
1298.23 1749.85 -88.3198 3
1299.03 1749.96 -34.5601 3
1301.09 1747.24 421.71 3
1296.68 1745.95 20.8981 3
1296.41 1746.44 780.855 3
1296.43 1745.47 -146.551 3
1296.61 1747.39 684.836 3
1300.88 1748.48 204.294 3
1296.58 1746.57 494.214 3
1301.26 1745.78 65.4789 3
1298.37 1749.93 -266.248 3
1296.61 1746.04 521.212 3
1296.58 1748.55 586.855 3
1296.47 1748.02 857.391 3
